No.;Timecode In;Timecode Out;Subtitle
316;00:06:44:16;00:06:44:16;FABstsd Vom Angrillen in Bayern berichten( ( Mel@<i>
317;00:06:44:16;00:06:44:16;FABstFanie Marks und Julian von Löwis.ÿÿl
318;00:06:44:16;00:06:49:08;"Vom Angrillen in Bayern berichten

Melanie Marks und Julian von LÈowis."
319;00:06:51:10;00:06:51:10;FABsttL Noch schnell ein Foto machen.Ú
320;00:06:51:10;00:06:53:12;Noch schnell ein Foto machen.
321;00:06:53:14;00:06:53:14;FABstud In 100 Tagen wird( ( in Bayern !Ü
322;00:06:53:14;00:06:53:14;FABst,und Hessen gewählt.=
323;00:06:53:14;00:06:56:17;"In 100 Tagen wird

in Bayern und Hessen gewÈahlt."
324;00:06:56:19;00:06:56:19;FABstvd CDU und CSU treffen sich,( ( um ihren
325;00:06:56:19;00:06:56:19;FABst2 Kurs zu präsentieren.ÿÿ/QF
326;00:06:56:19;00:07:00:16;"CDU und CSU treffen sich,

um ihren Kurs zu prÈasentieren."
327;00:07:01:05;00:07:01:05;FABstwd Gemeinsam soll der sein.( ( At
328;00:07:01:05;00:07:01:05;"FABst""ber gegen wen?ÿÿ?¨¬"
329;00:07:01:05;00:07:04:00;"Gemeinsam soll der sein.

Aber gegen wen?"
330;00:07:06:14;00:07:06:14;FABstxd Wir brauchen uns nicht auf( ( einen ,
331;00:07:06:14;00:07:06:14;FABstBgemeinsamen Gegner zu einigen,'¼ì
332;00:07:06:14;00:07:10:23;"Wir brauchen uns nicht auf

einen gemeinsamen Gegner zu einigen,"
333;00:07:11:00;00:07:11:00;FABstyTes sind alle Parteien Wettbewerber.ó
334;00:07:11:00;00:07:13:16;es sind alle Parteien Wettbewerber.
335;00:07:14:14;00:07:14:14;FABstzN Wer der größte Konkurrent ist -ÿÿ
336;00:07:14:14;00:07:16:23;Wer der grÈoûte Konkurrent ist -
337;00:07:17:00;00:07:17:00;FABst{d darüber war sich Merz' Partei( ( Û
338;00:07:17:00;00:07:17:00;FABst.zuletzt nicht einig.ÿÿ3¶¨
339;00:07:17:00;00:07:20:13;"darÈuber war sich Merz' Partei

zuletzt nicht einig."
340;00:07:21:18;00:07:21:18;FABst|d Mitte Juni fordert( ( NRW-MinisXp
341;00:07:21:18;00:07:21:18;FABst(terpräsident Wüstÿÿ9ôÐ
342;00:07:21:18;00:07:25:01;"Mitte Juni fordert

NRW-MinisterprÈasident WÈust"
343;00:07:25:03;00:07:25:03;FABst}N in der FAZ einen Kurs der Mitte.ÿÿþ
344;00:07:25:03;00:07:27:10;in der FAZ einen Kurs der Mitte.
345;00:07:39:21;00:07:39:21;FABst~L Dann am Sonntag in Thüringen:ÿÿe²
346;00:07:39:21;00:07:42:02;Dann am Sonntag in ThÈuringen:
347;00:07:42:08;00:07:42:08;FABstd Die AfD gewinnt zum ersten Mal( ( 9*
348;00:07:42:08;00:07:42:08;FABst,eine Landratswahl.ÿÿ5×<
349;00:07:42:08;00:07:45:15;"Die AfD gewinnt zum ersten Mal

eine Landratswahl."
350;00:07:45:17;00:07:45:17;FABst<i>d Die Debatte in der CDU( ( nimmt wh
351;00:07:45:17;00:07:45:17;FABst,eiter an Fahrt auf.ÿÿ5¡ª
352;00:07:45:17;00:07:49:00;"Die Debatte in der CDU

nimmt weiter an Fahrt auf."
353;00:07:49:07;00:07:49:07;FABst</i>d Am Tag danach sieht Merz( ( die Schul£
354;00:07:49:07;00:07:49:07;FABst<d vor allem bei den Grünen.ÿÿ%1À
355;00:07:49:07;00:07:53:10;"Am Tag danach sieht Merz

die Schuld vor allem bei den GrÈunen."
356;00:07:53:12;00:07:53:12;FABst<u>dWir werden noch viel deutlicher ( ( die AúÊ
357;00:07:53:12;00:07:53:12;FABst<lternativen herausarbeiten,ÿÿ%<u>
358;00:07:53:12;00:07:58:14;"Wir werden noch viel deutlicher

die Alternativen herausarbeiten,"
359;00:07:58:16;00:07:58:16;FABst</u>d die es zu( ( dieser BundesreÕ¬
360;00:07:58:16;00:07:58:16;FABst gierung gibt.ÿÿAÿZ
361;00:07:58:16;00:08:00:22;"die es zu

dieser Bundesregierung gibt."
362;00:08:01:22;00:08:01:22;FABstd Thema Umweltpolitik, ( ( Them<i>Ê
363;00:08:01:22;00:08:01:22;FABst(a Energiepolitik.ÿÿ9¨¤
364;00:08:01:22;00:08:05:06;"Thema Umweltpolitik,

Thema Energiepolitik."
365;00:08:06:02;00:08:06:02;FABstd Deshalb werden die Grünen( ( unsd
366;00:08:06:02;00:08:06:02;FABst.ere Hauptgegner seinÿÿ3×
367;00:08:06:02;00:08:10:04;"Deshalb werden die GrÈunen

unsere Hauptgegner sein"
368;00:08:10:07;00:08:10:07;FABstH in dieser Bundesregierung.ÿÿaz
369;00:08:10:07;00:08:12:06;in dieser Bundesregierung.
370;00:08:13:03;00:08:13:03;FABstd Am selben Tag besucht Merz( ( Minister°F
371;00:08:13:03;00:08:13:03;FABst8präsident Daniel Günther.ÿÿ)Àz
372;00:08:13:03;00:08:16:24;"Am selben Tag besucht Merz

MinisterprÈasident Daniel GÈunther."
373;00:08:17:08;00:08:17:08;FABstN Der schlägt ganz andere Töne an.ÿÿä
374;00:08:17:08;00:08:19:18;Der schlÈagt ganz andere TÈone an.
375;00:08:21:19;00:08:21:19;FABstd Wir zeigen in SH in einer( ( Schwarzà
376;00:08:21:19;00:08:21:19;FABst6-Grünen Landesregierung,33n
377;00:08:21:19;00:08:25:13;"Wir zeigen in SH in einer

Schwarz-GrÈunen Landesregierung,"
378;00:08:25:15;00:08:25:15;"FABst
d wie man gute Politik macht( ( im ö"
379;00:08:25:15;00:08:25:15;FABst*Verhältnis zu dem,?D
380;00:08:25:15;00:08:28:19;"wie man gute Politik macht

im VerhÈaltnis zu dem,"
381;00:08:28:21;00:08:28:21;FABstL was auf Bundesebene passiert.ÿÿpÌ
382;00:08:28:21;00:08:30:21;was auf Bundesebene passiert.
383;00:08:30:23;00:08:30:23;FABstdZurück in München nach zwei Stunden( ( gep
384;00:08:30:23;00:08:30:23;FABst>meinsamer Präsidiumssitzung.ÿÿ#Kî
385;00:08:30:23;00:08:35:04;"ZurÈuck in MÈunchen nach zwei Stunden

gemeinsamer PrÈasidiumssitzung."
386;00:08:35:18;00:08:35:18;FABstL Die Parteichefs stellen klar:ÿÿzÈ
387;00:08:35:18;00:08:38:01;Die Parteichefs stellen klar:
388;00:08:38:03;00:08:38:03;FABstdWir haben bei der AfD eine Partei,( ( d¿H
389;00:08:38:03;00:08:38:03;FABst@ie zu einem beachtlichen Teilÿÿ!Í
390;00:08:38:03;00:08:42:17;"Wir haben bei der AfD eine Partei,

die zu einem beachtlichen Teil"
391;00:08:42:19;00:08:42:19;FABstdaußerhalb des Verfassungsspektrums( ( 8<
392;00:08:42:19;00:08:42:19;FABst6 unseres Landes steht.ÿÿ+Ø
393;00:08:42:19;00:08:46:12;"auûerhalb des Verfassungsspektrums

unseres Landes steht."
394;00:08:46:14;00:08:46:14;FABstdEs ist nicht nur ein Wettbewerber,( (  
395;00:08:46:14;00:08:46:14;FABst6 nicht nur ein Gegner,ÿÿ+4
396;00:08:46:14;00:08:50:03;"Es ist nicht nur ein Wettbewerber,

nicht nur ein Gegner,"
397;00:08:50:05;00:08:50:05;FABstd sondern ein Feind( ( unser$
398;00:08:50:05;00:08:50:05;"FABst""er Demokratie.ÿÿ?Êh"
399;00:08:50:05;00:08:52:14;"sondern ein Feind

unserer Demokratie."
400;00:08:52:16;00:08:52:16;FABstd Braucht es( ( eine Alternative 
401;00:08:52:16;00:08:52:16;FABst( für Deutschland?A<u>
402;00:08:52:16;00:08:55:12;"Braucht es

eine Alternative fÈur Deutschland?"
403;00:08:55:14;00:08:55:14;FABstd Nein, eine Lösung.( ( Und dasL
404;00:08:55:14;00:08:55:14;FABst$ ist die Union.EÂF
405;00:08:55:14;00:08:58:08;"Nein, eine LÈosung.

Und das ist die Union."
406;00:08:58:18;00:08:58:18;FABstJ Doch was ist mit den Grünen?ÿÿÚ
407;00:08:58:18;00:09:00:19;Doch was ist mit den GrÈunen?
408;00:09:00:21;00:09:00:21;FABstH CDU und CSU bleiben dabei:ÿÿ
409;00:09:00:21;00:09:02:20;CDU und CSU bleiben dabei:
410;00:09:02:22;00:09:02:22;FABstd Die Grünen( ( seien dafür vªì
411;00:09:02:22;00:09:02:22;"FABst""erantwortlich,ÿÿ? "
412;00:09:02:22;00:09:05:06;"Die GrÈunen

seien dafÈur verantwortlich,"
413;00:09:05:08;00:09:05:08;FABstVdass viele Menschen unzufrieden sind.ÿÿ=°
414;00:09:05:08;00:09:07:21;dass viele Menschen unzufrieden sind.
415;00:09:07:23;00:09:07:23;FABstd Diese Wähler wollen( ( die SchwestGä
416;00:09:07:23;00:09:07:23;FABst,erparteien gewinnenÿÿ5Ä
417;00:09:07:23;00:09:11:01;"Diese WÈahler wollen

die Schwesterparteien gewinnen"
418;00:09:11:03;00:09:11:03;FABstdund grenzen sich in der Wirtschafts-( ( Ð
419;00:09:11:03;00:09:11:03;FABst@und Klimapolitik deutlich ab.ÿÿ!Þl
420;00:09:11:03;00:09:15:13;"und grenzen sich in der Wirtschafts-

und Klimapolitik deutlich ab."
421;00:09:15:21;00:09:15:21;FABstdEs geht um die Frage, wie wir eine( ( so¢Ö
422;00:09:15:21;00:09:15:21;FABstBlche notwendige TransformationÿÿÐ
423;00:09:15:21;00:09:20:05;"Es geht um die Frage, wie wir eine

solche notwendige Transformation"
424;00:09:20:08;00:09:20:08;FABstNin Deutschland gestalten wollen.ÿÿ0
425;00:09:20:08;00:09:22:13;in Deutschland gestalten wollen.
426;00:09:22:15;00:09:22:15;FABstd Hier haben wir( ( andere Vorstä
427;00:09:22:15;00:09:22:15;FABst6ellungen als die Grünen.ÿÿ+Vâ
428;00:09:22:15;00:09:25:19;"Hier haben wir

andere Vorstellungen als die GrÈunen."
429;00:09:25:21;00:09:25:21;FABstd Wir wollen es nicht( ( mit Ë
430;00:09:25:21;00:09:25:21;FABst$Reglementierungÿÿ=½
431;00:09:25:21;00:09:28:08;"Wir wollen es nicht

mit Reglementierung"
432;00:09:28:10;00:09:28:10;"FABstd und einem Übermaß( ( an Verbote"""
433;00:09:28:10;00:09:28:10;FABst,n und Bevormundung.ÿÿ5éê
434;00:09:28:10;00:09:31:12;"und einem ÈUbermaû

an Verboten und Bevormundung."
435;00:09:31:14;00:09:31:14;FABstN Der Kurs scheint also gefunden.ÿÿ¼
436;00:09:31:14;00:09:33:16;Der Kurs scheint also gefunden.
437;00:09:33:18;00:09:33:18;FABst d Die Zeit drängt,( ( denn aus ô
438;00:09:33:18;00:09:33:18;FABst$Sicht der Unionÿÿ=j
439;00:09:33:18;00:09:36:07;"Die Zeit drÈangt,

denn aus Sicht der Union"
440;00:09:36:10;00:09:36:10;FABst¡d sind die Landtagswahlen( ( r£T
441;00:09:36:10;00:09:36:10;"FABst&ichtungsweisend.ÿÿ; v"
442;00:09:36:10;00:09:39:01;"sind die Landtagswahlen

richtungsweisend."
443;00:09:39:03;00:09:39:03;FABst¢d Sogar als Abstimmung ( ( über R
444;00:09:39:03;00:09:39:03;FABst*die Ampel im Bund.ÿÿ7úÌ
445;00:09:39:03;00:09:42:02;"Sogar als Abstimmung

Èuber die Ampel im Bund."
446;00:09:42:06;00:09:42:06;FABst£d CDU und CSU versuchen( ( einenÒR
447;00:09:42:06;00:09:42:06;FABst* Befreiungsschlag.ÿÿ7Ü.
448;00:09:42:06;00:09:45:08;"CDU und CSU versuchen

einen Befreiungsschlag."
449;00:09:45:10;00:09:45:10;FABst¤d Ausgestanden dürfte( ( der Richtun¨
450;00:09:45:10;00:09:45:10;FABst:gsstreit damit nicht sein.ÿÿ'ûò
451;00:09:45:10;00:09:49:06;"Ausgestanden dÈurfte

der Richtungsstreit damit nicht sein."
452;00:09:52:02;00:09:52:02;FABst¥L Ist er's oder ist er's nicht?ÿÿ@¾
453;00:09:52:02;00:09:54:06;Ist er's oder ist er's nicht?
454;00:09:54:14;00:09:54:14;FABst¦d Jeder, der Russlands Präsident( ( &8
455;00:09:54:14;00:09:54:14;FABst*nahekommen will,ÿÿ7ï¨
456;00:09:54:14;00:09:58:08;"Jeder, der Russlands PrÈasident

nahekommen will,"
457;00:09:58:17;00:09:58:17;FABst§d muss erst in Quarantäne und dann( ( an iô
458;00:09:58:17;00:09:58:17;FABstHmeterlangen Tischen Platz nehmen.ÿÿÎT
459;00:09:58:17;00:10:04:11;"muss erst in QuarantÈane und dann

an meterlangen Tischen Platz nehmen."
460;00:10:05:05;00:10:05:05;FABst¨dDa kann man schon Zweifel haben,( (
461;00:10:05:05;00:10:05:05;FABst0dass es sich wirklichÿÿ1Ç<i>
462;00:10:05:05;00:10:09:02;"Da kann man schon Zweifel haben,

dass es sich wirklich"
463;00:10:09:04;00:10:09:04;FABst©d um Wladimir Putin handelt,( ( der hiÑÎ
464;00:10:09:04;00:10:09:04;FABst2er in der Menge badet.ÿÿ/:
465;00:10:09:04;00:10:13:01;"um Wladimir Putin handelt,

der hier in der Menge badet."
466;00:10:14:01;00:10:14:01;FABstªdNach dem Aufstand der Wagner-Truppe( ( umÚ
467;00:10:14:01;00:10:14:01;FABstJ ihren Anführer Jewgeni Prigoschinÿÿl
468;00:10:14:01;00:10:18:24;"Nach dem Aufstand der Wagner-Truppe

um ihren AnfÈuhrer Jewgeni Prigoschin"
469;00:10:19:01;00:10:19:01;FABst«d ist der Präsident( ( allerding4Â
470;00:10:19:01;00:10:19:01;FABst$s angeschlagen.ÿÿ=<
471;00:10:19:01;00:10:21:18;"ist der PrÈasident

allerdings angeschlagen."
472;00:10:21:20;00:10:21:20;FABst¬d Er braucht unbedingt( ( gute NachrÎð
473;00:10:21:20;00:10:21:20;FABst8ichten und starke Bilder.ÿÿ)¾¼
474;00:10:21:20;00:10:25:13;"Er braucht unbedingt

gute Nachrichten und starke Bilder."
475;00:10:25:19;00:10:25:19;FABst­J Bilder, die dem Volk zeigen,ÿÿ&
476;00:10:25:19;00:10:27:19;Bilder, die dem Volk zeigen,
477;00:10:27:21;00:10:27:21;FABst®d dass der Präsident ( ( alle,
478;00:10:27:21;00:10:27:21;FABst$s im Griff hat.ÿÿ=¬Ì
479;00:10:27:21;00:10:30:12;"dass der PrÈasident

alles im Griff hat."
480;00:10:30:16;00:10:30:16;FABst¯dSabine Krebs über das neue Gesicht( ( dD
481;00:10:30:16;00:10:30:16;FABst4 des Wladimir Putin.ÿÿ-ßB
482;00:10:30:16;00:10:34:15;"Sabine Krebs Èuber das neue Gesicht

des Wladimir Putin."
483;00:10:36:23;00:10:36:23;FABst°d Stolpert der russische Präsident,( ( [
484;00:10:36:23;00:10:36:23;"FABst. Wladimir Putin,;¶ö"
485;00:10:36:23;00:10:40:07;"Stolpert der russische PrÈasident,

Wladimir Putin,"
486;00:10:40:09;00:10:40:09;FABst±d geht es nun in seiner Amtszeit( ( ØÚ
487;00:10:40:09;00:10:40:09;FABst*womöglich bergab??\
488;00:10:40:09;00:10:43:14;"geht es nun in seiner Amtszeit

womÈoglich bergab?"
489;00:10:43:16;00:10:43:16;FABst²d Oder hat er weiter im Blick,( ( wohÜ&
490;00:10:43:16;00:10:43:16;FABst0in sein Land steuert?ÿÿ1¶È
491;00:10:43:16;00:10:47:07;"Oder hat er weiter im Blick,

wohin sein Land steuert?"
492;00:10:47:13;00:10:47:13;FABst³L Gefeiert fast wie ein Popstar,ÿÿNº
493;00:10:47:13;00:10:49:19;Gefeiert fast wie ein Popstar,
494;00:10:50:06;00:10:50:06;FABst´d lässt der Kreml ununterbrochen ( ( posit<æ
495;00:10:50:06;00:10:50:06;FABst>ive Putin-Bilder verbreiten.ÿÿ#é 
496;00:10:50:06;00:10:55:21;"lÈasst der Kreml ununterbrochen

positive Putin-Bilder verbreiten."
497;00:10:57:13;00:10:57:13;FABstµd Hände schütteln hier,( ( HänZV
498;00:10:57:13;00:10:57:13;"FABst&de schütteln da.ÿÿ;9"
499;00:10:57:13;00:11:00:20;"HÈande schÈutteln hier,

HÈande schÈutteln da."
500;00:11:01:02;00:11:01:02;FABst¶d Nach dem Kurzzeit-Aufstand( ( dª¸
501;00:11:01:02;00:11:01:02;FABst(er Wagner-Kämpferÿÿ9Ø
502;00:11:01:02;00:11:04:03;"Nach dem Kurzzeit-Aufstand

der Wagner-KÈampfer"
503;00:11:04:04;00:11:04:04;FABst·d ist die russische Regierung( ( uòÖ
504;00:11:04:04;00:11:04:04;FABst.m Normalität bemüht.ÿÿ3
505;00:11:04:04;00:11:07:10;"ist die russische Regierung

um NormalitÈat bemÈuht."
506;00:11:07:22;00:11:07:22;FABst¸d Außenminister Lawrow( ( heute auf e2b
507;00:11:07:22;00:11:07:22;FABst0iner Pressekonferenz.ÿÿ1º4
508;00:11:07:22;00:11:11:12;"Auûenminister Lawrow

heute auf einer Pressekonferenz."
509;00:11:12:15;00:11:12:15;FABst¹d Vielen Dank, dass Sie sich um( ( unser³¶
510;00:11:12:15;00:11:12:15;FABstDe nationalen Interessen sorgen,%Íl
511;00:11:12:15;00:11:17:00;"Vielen Dank, dass Sie sich um

unsere nationalen Interessen sorgen,"
512;00:11:17:02;00:11:17:02;FABstºH aber das müssen Sie nicht.Í
513;00:11:17:02;00:11:18:23;aber das mÈussen Sie nicht.
514;00:11:19:00;00:11:19:00;FABst»dRussland ist aus allen Schlamasseln( ( Ñl
515;00:11:19:00;00:11:19:00;FABst< stärker herausgekommen ÿÿ%À
516;00:11:19:00;00:11:23:19;"Russland ist aus allen Schlamasseln

stÈarker herausgekommen Ð"
517;00:11:24:12;00:11:24:12;FABst¼dund man kann dies schwer mehr als( ( eiß
518;00:11:24:12;00:11:24:12;FABst<nen Schlamassel bezeichnen.ÿÿ%ð¸
519;00:11:24:12;00:11:28:18;"und man kann dies schwer mehr als

einen Schlamassel bezeichnen."
520;00:11:28:21;00:11:28:21;FABst½NSo wird es auch dieses Mal sein.ÿÿUÎ
521;00:11:28:21;00:11:31:11;So wird es auch dieses Mal sein.
522;00:11:36:11;00:11:36:11;FABst¾d Wagner-Chef Prigoschin( ( hatte am ø 
523;00:11:36:11;00:11:36:11;FABst2vergangenen Wochenendeÿÿ/
524;00:11:36:11;00:11:39:22;"Wagner-Chef Prigoschin

hatte am vergangenen Wochenende"
525;00:11:39:24;00:11:39:24;FABst¿d auch gegenüber Präsident Putin( ( die
526;00:11:39:24;00:11:39:24;FABst2 Maske fallengelassen.ÿÿ/¢
527;00:11:39:24;00:11:43:14;"auch gegenÈuber PrÈasident Putin

die Maske fallengelassen."
528;00:11:43:16;00:11:43:16;FABstÀd Er rief seine Kämpfer( ( zum MarscC
529;00:11:43:16;00:11:43:16;FABst2h Richtung Moskau auf.ÿÿ/òt
530;00:11:43:16;00:11:47:03;"Er rief seine KÈampfer

zum Marsch Richtung Moskau auf."
531;00:11:47:05;00:11:47:05;FABstÁd Von Süden sind sie,( ( offenbar ohn~
532;00:11:47:05;00:11:47:05;FABst.e großen Widerstand,ÿÿ36ú
533;00:11:47:05;00:11:50:16;"Von SÈuden sind sie,

offenbar ohne groûen Widerstand,"
534;00:11:50:18;00:11:50:18;FABstÂd mehrere hundert( ( Kilometer Ü
535;00:11:50:18;00:11:50:18;"FABst""weit gekommen.ÿÿ?ü"
536;00:11:50:18;00:11:53:11;"mehrere hundert

Kilometer weit gekommen."
537;00:11:53:13;00:11:53:13;FABstÃL Dann war der Vormarsch vorbei.ÿÿ/È
538;00:11:53:13;00:11:55:15;Dann war der Vormarsch vorbei.
539;00:11:55:17;00:11:55:17;FABstÄJ Noch immer wird spekuliert,ÿÿ6&
540;00:11:55:17;00:11:57:15;Noch immer wird spekuliert,
541;00:11:57:17;00:11:57:17;FABstÅd ob sich Prigoschin inzwischen ( ( in Beâ¢
542;00:11:57:17;00:11:57:17;FABst8larus aufhält oder nicht.ÿÿ)À
543;00:11:57:17;00:12:01:12;"ob sich Prigoschin inzwischen

in Belarus aufhÈalt oder nicht."
544;00:12:01:14;00:12:01:14;FABstÆdUnklar auch, ob General Surowikin,( ( V¥6
545;00:12:01:14;00:12:01:14;FABst8izekommandeur der Truppenÿÿ)¬
546;00:12:01:14;00:12:05:12;"Unklar auch, ob General Surowikin,

Vizekommandeur der Truppen"
547;00:12:05:14;00:12:05:14;FABstÇd in der Ukraine, beim Präsidenten( ( ia<
548;00:12:05:14;00:12:05:14;FABst4n Ungnade gefallen ist.ÿÿ-¦x
549;00:12:05:14;00:12:09:09;"in der Ukraine, beim PrÈasidenten

in Ungnade gefallen ist."
550;00:12:09:11;00:12:09:11;FABstÈd Er soll von dem Aufstand( ( g¶b
551;00:12:09:11;00:12:09:11;"FABst""ewusst haben -ÿÿ?®"
552;00:12:09:11;00:12:11:23;"Er soll von dem Aufstand

gewusst haben -"
553;00:12:12:00;00:12:12:00;FABstÉD gilt als verschollen.ÿÿj\
554;00:12:12:00;00:12:13:12;gilt als verschollen.
555;00:12:13:14;00:12:13:14;FABstÊH Das letzte Lebenszeichen:ÿÿmn
556;00:12:13:14;00:12:15:08;Das letzte Lebenszeichen:
557;00:12:15:10;00:12:15:10;FABstËd Ein Video auf Telegram, ( ( zu Be¸
558;00:12:15:10;00:12:15:10;FABst,ginn des Aufstands.ÿÿ5ë
559;00:12:15:10;00:12:18:16;"Ein Video auf Telegram,

zu Beginn des Aufstands."
560;00:12:19:00;00:12:19:00;FABstÌPIch fordere euch auf, aufzuhören.¤Ö
561;00:12:19:00;00:12:21:19;Ich fordere euch auf, aufzuhÈoren.
562;00:12:24:00;00:12:24:00;FABstÍd Der Feind( ( wartet auf di·L
563;00:12:24:00;00:12:24:00;"FABst""e VerschärfungGm "
564;00:12:24:00;00:12:27:00;"Der Feind

wartet auf die VerschÈarfung"
565;00:12:27:13;00:12:27:13;FABstÎTunserer innenpolitischen Situation.ÿÿcB
566;00:12:27:13;00:12:30:02;unserer innenpolitischen Situation.
567;00:12:31:23;00:12:31:23;FABstÏd Wir dürfen dem Feind( ( in diesem+
568;00:12:31:23;00:12:31:23;FABst, schwierigen Momentÿÿ5°ú
569;00:12:31:23;00:12:35:14;"Wir dÈurfen dem Feind

in diesem schwierigen Moment"
570;00:12:35:16;00:12:35:16;FABstÐJ nicht in die Hände spielen.ÿÿÝ
571;00:12:35:16;00:12:37:18;nicht in die HÈande spielen.
572;00:12:41:14;00:12:41:14;FABstÑd Im russischen Staatsfernsehen( ( wâ
573;00:12:41:14;00:12:41:14;FABst2ird es so dargestellt,ÿÿ/êB
574;00:12:41:14;00:12:45:02;"Im russischen Staatsfernsehen

wird es so dargestellt,"
575;00:12:45:04;00:12:45:04;FABstÒN als sei die Krise ausgestanden.ÿÿu
576;00:12:45:04;00:12:47:07;als sei die Krise ausgestanden.
577;00:12:47:09;00:12:47:09;FABstÓPQuasi jeden Tag zur HauptsendezeitÿÿX(
578;00:12:47:09;00:12:49:22;Quasi jeden Tag zur Hauptsendezeit
579;00:12:49:24;00:12:49:24;FABstÔd Beiträge über den Präsidenten,( ( feh2
580;00:12:49:24;00:12:49:24;FABst0st im Sattel sitzend.ÿÿ1¡Ô
581;00:12:49:24;00:12:53:18;"BeitrÈage Èuber den PrÈasidenten,

fest im Sattel sitzend."
582;00:12:54:07;00:12:54:07;FABstÕ< Niemand weiß,ÿÿ!á¸
583;00:12:54:07;00:12:55:22;Niemand weiû,
584;00:12:55:24;00:12:55:24;FABstÖd ob seine Rechnung in Bezug auf( ( die WagÌ
585;00:12:55:24;00:12:55:24;FABst>ner-Kämpfer aufgegangen ist.ÿÿ#S¼
586;00:12:55:24;00:13:00:11;"ob seine Rechnung in Bezug auf

die Wagner-KÈampfer aufgegangen ist."
587;00:13:03:08;00:13:03:08;FABst×d Wir sind verbunden( ( mit dem ehÚd
588;00:13:03:08;00:13:03:08;FABst,emaligen Oligarchenÿÿ5êª
589;00:13:03:08;00:13:06:21;"Wir sind verbunden

mit dem ehemaligen Oligarchen"
590;00:13:06:22;00:13:06:22;FABstØd und heutigen Oppositionellen ( ( Micha¿
591;00:13:06:22;00:13:06:22;FABst:il Chodorkowski in London.ÿÿ'ë>
592;00:13:06:22;00:13:10:17;"und heutigen Oppositionellen

Michail Chodorkowski in London."
593;00:13:10:19;00:13:10:19;FABstÙd Er war von 2003 bis 2013( ( in Ru³¤
594;00:13:10:19;00:13:10:19;FABst,ssland im Gefängnisÿÿ5*
595;00:13:10:19;00:13:14:03;"Er war von 2003 bis 2013

in Russland im GefÈangnis"
596;00:13:14:05;00:13:14:05;FABstÚN und ging anschließend ins Exil.ÿÿåP
597;00:13:14:05;00:13:16:15;und ging anschlieûend ins Exil.
598;00:13:16:22;00:13:16:22;FABstÛ: Guten Abend.ÿÿ#.b
599;00:13:16:22;00:13:18:21;Guten Abend.
600;00:13:22:10;00:13:22:10;FABstÜ< Ich grüße Sie.ÿÿ!gØ
601;00:13:22:10;00:13:23:23;Ich grÈuûe Sie.
602;00:13:24:12;00:13:24:12;FABstÝd Beginnt jetzt in Russland( ( PuÀ
603;00:13:24:12;00:13:24:12;FABst*tins Rachefeldzug?ÿÿ7Ñ
604;00:13:24:12;00:13:27:16;"Beginnt jetzt in Russland

Putins Rachefeldzug?"
605;00:13:27:18;00:13:27:18;FABstÞd Erwarten Sie, dass er Mitwisser( ( und<u>F
606;00:13:27:18;00:13:27:18;FABst: Unterstützer Prigoschins ÿÿ'%
607;00:13:27:18;00:13:31:13;"Erwarten Sie, dass er Mitwisser

und UnterstÈutzer Prigoschins"
608;00:13:31:15;00:13:31:15;FABstßRim Machtapparat kaltstellen lässt?ÿÿÍú
609;00:13:31:15;00:13:34:01;im Machtapparat kaltstellen lÈasst?
610;00:13:35:04;00:13:35:04;FABstàNDas wäre für ihn sehr schwierig.bÈ
611;00:13:35:04;00:13:37:15;Das wÈare fÈur ihn sehr schwierig.
612;00:13:37:24;00:13:37:24;FABstád Dieser Aufstand hatte wesentlich( ( breÍL
613;00:13:37:24;00:13:37:24;FABstHitere und tiefer gehende Wurzeln,!b
614;00:13:37:24;00:13:44:01;"Dieser Aufstand hatte wesentlich

breitere und tiefer gehende Wurzeln,"
615;00:13:45:03;00:13:45:03;FABstâPals Putin das gerne gehabt hätte.ÿÿP
616;00:13:45:03;00:13:47:16;als Putin das gerne gehabt hÈatte.
617;00:13:48:10;00:13:48:10;FABstãJ Auch in den aktiven Truppen.ÿÿr
618;00:13:48:10;00:13:50:13;Auch in den aktiven Truppen.
619;00:13:51:18;00:13:51:18;FABstädDer Versuch, all die zu bestrafen,( ( ¨
620;00:13:51:18;00:13:51:18;FABst8 die in diesem Aufstandÿÿ)¾
621;00:13:51:18;00:13:56:10;"Der Versuch, all die zu bestrafen,

die in diesem Aufstand"
622;00:13:57:19;00:13:57:19;FABståd eine Rolle spielten, würde zum ( ( Zusaö
623;00:13:57:19;00:13:57:19;FABst<mmenbruch der Front führen.ÿÿ%&
624;00:13:57:19;00:14:02:13;"eine Rolle spielten, wÈurde zum

Zusammenbruch der Front fÈuhren."
625;00:14:06:06;00:14:06:06;FABstæd Wie viele Unterstützer( ( haJâ
626;00:14:06:06;00:14:06:06;FABst t Prigoschin?ÿÿAÛz
627;00:14:06:06;00:14:09:01;"Wie viele UnterstÈutzer

hat Prigoschin?"
628;00:14:09:09;00:14:09:09;FABstçd Er ist wahrscheinlich( ( nur desha£´
629;00:14:09:09;00:14:09:09;FABst,lb so weit gekommenÿÿ5Ä
630;00:14:09:09;00:14:12:18;"Er ist wahrscheinlich

nur deshalb so weit gekommen"
631;00:14:12:20;00:14:12:20;FABstèdauf seinem Marsch Richtung Moskau,( ( weió
632;00:14:12:20;00:14:12:20;FABstDl er so viele Unterstützer hat.ÿÿiö
