No.;Timecode In;Timecode Out;Subtitle
316;00:07:09:18;00:07:12:03;"die Pflegeleistungen,

die Dynamisierung."
317;00:07:12:05;00:07:12:05;FABstqd Das wird nicht so angehoben( ( wi!R
318;00:07:12:05;00:07:12:05;FABst0e die Inflationsrate.ÿÿ1îx
319;00:07:12:05;00:07:15:06;"Das wird nicht so angehoben

wie die Inflationsrate."
320;00:07:15:08;00:07:15:08;FABstrd Die Bundesregierung lasse( ( Patienten d
321;00:07:15:08;00:07:15:08;FABst6und Angehörige im Stich,ÿÿ+hü
322;00:07:15:08;00:07:18:20;"Die Bundesregierung lasse

Patienten und AngehÈorige im Stich,"
323;00:07:18:22;00:07:18:22;FABstsN kritisieren Interessenvertreter.ÿÿÙ¢
324;00:07:18:22;00:07:20:21;kritisieren Interessenvertreter.
325;00:07:20:24;00:07:20:24;FABsttd Versprochen war( ( mit der RegiBv
326;00:07:20:24;00:07:20:24;FABst&erungskoalition:CÃä
327;00:07:20:24;00:07:23:12;"Versprochen war

mit der Regierungskoalition:"
328;00:07:23:14;00:07:23:14;FABstu@ Alles wird anders.%½6
329;00:07:23:14;00:07:24:19;Alles wird anders.
330;00:07:24:21;00:07:24:21;FABstvd Tatsächlich warten( ( die Pflegebú
331;00:07:24:21;00:07:24:21;FABst,edürftigen zu Hauseÿÿ5)ð
332;00:07:24:21;00:07:27:17;"TatsÈachlich warten

die PflegebedÈurftigen zu Hause"
333;00:07:27:19;00:07:27:19;FABstwd seit über sechs Jahren( ( auf e¡à
334;00:07:27:19;00:07:27:19;FABst(ine Verbesserung.ÿÿ9½t
335;00:07:27:19;00:07:30:12;"seit Èuber sechs Jahren

auf eine Verbesserung."
336;00:07:30:14;00:07:30:14;FABstxF Sie kommt viel zu spät.ÿÿd@
337;00:07:30:14;00:07:32:07;Sie kommt viel zu spÈat.
338;00:07:32:09;00:07:32:09;FABstyd Am Freitag soll die Pflegereform ( ( vom BV:
339;00:07:32:09;00:07:32:09;FABstBundestag verabschiedet werden.ÿÿé¬
340;00:07:32:09;00:07:36:14;"Am Freitag soll die Pflegereform

vom Bundestag verabschiedet werden."
341;00:07:37:01;00:07:37:01;FABstzd Damit soll vorerst( ( ein Schlusss
342;00:07:37:01;00:07:37:01;"FABst.trich gezogen werden;ýì"
343;00:07:37:01;00:07:40:03;"Damit soll vorerst

ein Schlussstrich gezogen werden"
344;00:07:40:05;00:07:40:05;FABst{d unter jahrelange Forderungen( ( nach m7t
345;00:07:40:05;00:07:40:05;"FABst6ehr Geld für die Pflege.3;2"
346;00:07:40:05;00:07:43:18;"unter jahrelange Forderungen

nach mehr Geld fÈur die Pflege."
347;00:07:43:20;00:07:43:20;FABst|RAm Ende steht eine kleine Reform ¦ú
348;00:07:43:20;00:07:45:23;Am Ende steht eine kleine Reform Ð
349;00:07:46:00;00:07:46:00;FABst}d die Ampel zeigt sich damit ( ( trotz1<i>
350;00:07:46:00;00:07:46:00;FABst6 aller Kritik zufrieden.ÿÿ+ÖÚ
351;00:07:46:00;00:07:49:05;"die Ampel zeigt sich damit

trotz aller Kritik zufrieden."
352;00:07:50:08;00:07:50:08;FABst~dDas BKA nahm drei Verdächtige fest,( ( ºj
353;00:07:50:08;00:07:50:08;"FABst:die der Reichsbürger-Szeneÿÿ';>"
354;00:07:50:08;00:07:54:00;"Das BKA nahm drei VerdÈachtige fest,

die der ReichsbÈurger-Szene"
355;00:07:54:02;00:07:54:02;FABstd um den Frankfurter Geschäftsmann( ( PriõÐ
356;00:07:54:02;00:07:54:02;FABst8nz Reuß angehören sollen.ÿÿ)Ô
357;00:07:54:02;00:07:57:19;"um den Frankfurter GeschÈaftsmann

Prinz Reuû angehÈoren sollen."
358;00:07:58:05;00:07:58:05;FABst<i>d Sie befinden sich( ( in Unt¸
359;00:07:58:05;00:07:58:05;FABst$ersuchungshaft.ÿÿ=Ô
360;00:07:58:05;00:08:00:20;"Sie befinden sich

in Untersuchungshaft."
361;00:08:00:22;00:08:00:22;FABst</i>J Der Gruppe wird vorgeworfen,ÿÿf
362;00:08:00:22;00:08:02:17;Der Gruppe wird vorgeworfen,
363;00:08:02:19;00:08:02:19;FABst<u>deinen Umsturz des politischen Systems( ( în
364;00:08:02:19;00:08:02:19;FABst8 geplant zu haben.ÿÿ)Ø²
365;00:08:02:19;00:08:06:02;"einen Umsturz des politischen Systems

geplant zu haben."
366;00:08:06:04;00:08:06:04;FABst</u>d Die Bundesanwaltschaft( ( war im DezÆx
367;00:08:06:04;00:08:06:04;FABst:ember mit einer Großrazziaÿÿ'6.
368;00:08:06:04;00:08:09:18;"Die Bundesanwaltschaft

war im Dezember mit einer Groûrazzia"
369;00:08:09:20;00:08:09:20;FABstdgegen das mutmaßliche Terrornetzwerk( ( }
370;00:08:09:20;00:08:09:20;FABst0 vorgegangen.ÿÿ1è
371;00:08:09:20;00:08:12:17;"gegen das mutmaûliche Terrornetzwerk

vorgegangen."
372;00:08:13:10;00:08:13:10;"FABstd Die ""Kampfjet-Koalition"" ist( ( der ZusàF"
373;00:08:13:10;00:08:13:10;FABst@ammenschluss mehrerer Staatenÿÿ!ÍÔ
374;00:08:13:10;00:08:17:13;"Die ""Kampfjet-Koalition"" ist

der Zusammenschluss mehrerer Staaten"
375;00:08:17:15;00:08:17:15;FABstd zur Unterstützung der Ukraine( ( mi%B
376;00:08:17:15;00:08:17:15;FABst4t F-16-Kampfflugzeugen.ÿÿ-<i>ö
377;00:08:17:15;00:08:21:04;"zur UnterstÈutzung der Ukraine

mit F-16-Kampfflugzeugen."
378;00:08:21:06;00:08:21:06;FABstD Sie nimmt Gestalt an.ÿÿn&
379;00:08:21:06;00:08:22:19;Sie nimmt Gestalt an.
380;00:08:22:21;00:08:22:21;FABstd Den Weg frei gemacht( ( hatten vergèÖ
381;00:08:22:21;00:08:22:21;FABst0angene Woche die USA.ÿÿ1
382;00:08:22:21;00:08:26:06;"Den Weg frei gemacht

hatten vergangene Woche die USA."
383;00:08:26:18;00:08:26:18;FABstd Heute berieten in Brüssel( ( die EU-V
384;00:08:26:18;00:08:26:18;FABst@erteidigungsminister darüber.ÿÿ!e
385;00:08:26:18;00:08:30:20;"Heute berieten in BrÈussel

die EU-Verteidigungsminister darÈuber."
386;00:08:30:23;00:08:30:23;"FABst
L Deutschland hält sich zurück,ÿÿMº"
387;00:08:30:23;00:08:32:23;Deutschland hÈalt sich zurÈuck,
388;00:08:33:13;00:08:33:13;FABstd die Luftwaffe hat( ( keine F-16-KaÖ
389;00:08:33:13;00:08:33:13;FABst,mpfjets im Einsatz.ÿÿ5óä
390;00:08:33:13;00:08:37:06;"die Luftwaffe hat

keine F-16-Kampfjets im Einsatz."
391;00:08:39:09;00:08:39:09;FABstd Das sind die Jets,( ( die die BundeÉ¶
392;00:08:39:09;00:08:39:09;FABst0swehr im Einsatz hat.9£
393;00:08:39:09;00:08:42:17;"Das sind die Jets,

die die Bundeswehr im Einsatz hat."
394;00:08:42:19;00:08:42:19;FABstd Nicht mit F-16-Kampfflugzeugen( ( ·
395;00:08:42:19;00:08:42:19;FABst,aus US-Produktion,=l
396;00:08:42:19;00:08:45:18;"Nicht mit F-16-Kampfflugzeugen

aus US-Produktion,"
397;00:08:45:20;00:08:45:20;FABstdsondern mit solchen Eurofightern sind( ( diËB
398;00:08:45:20;00:08:45:20;FABstJe Piloten der Luftwaffe unterwegs.ÿÿë
399;00:08:45:20;00:08:50:08;"sondern mit solchen Eurofightern sind

die Piloten der Luftwaffe unterwegs."
400;00:08:50:20;00:08:50:20;FABstd Entsprechend gelassen heute( ( der Verè
401;00:08:50:20;00:08:50:20;FABstBteidigungsminister in Brüssel:ÿÿF 
402;00:08:50:20;00:08:54:18;"Entsprechend gelassen heute

der Verteidigungsminister in BrÈussel:"
403;00:08:54:20;00:08:54:20;FABstd Anders als bei den Panzer-( ( LieferunÂj
404;00:08:54:20;00:08:54:20;FABst8gen ist bei den Kampfjetsÿÿ)¦ê
405;00:08:54:20;00:08:58:06;"Anders als bei den Panzer-

Lieferungen ist bei den Kampfjets"
406;00:08:58:08;00:08:58:08;FABstd nicht primär Deutschland gefragt,( ( rà
407;00:08:58:08;00:08:58:08;FABst4der Ukraine zu helfen.ÿÿ-Î
408;00:08:58:08;00:09:01:14;"nicht primÈar Deutschland gefragt,

der Ukraine zu helfen."
409;00:09:01:16;00:09:01:16;FABstd Die paar Möglichkeiten,( ( die es the.ú
410;00:09:01:16;00:09:01:16;FABst2oretisch geben könnte,7+ä
411;00:09:01:16;00:09:04:21;"Die paar MÈoglichkeiten,

die es theoretisch geben kÈonnte,"
412;00:09:04:23;00:09:04:23;FABst@ prüfen wir gerade.%äD
413;00:09:04:23;00:09:06:01;prÈufen wir gerade.
414;00:09:06:03;00:09:06:03;FABstd Aber der Beitrag ist nicht( ( maßgeblCº
415;00:09:06:03;00:09:06:03;FABst>ich, da wir keine F-16 habenÿÿ#n
416;00:09:06:03;00:09:10:07;"Aber der Beitrag ist nicht

maûgeblich, da wir keine F-16 haben"
417;00:09:10:09;00:09:10:09;"FABstdund auch bei der Pilotenausbildung( ( ©"""
418;00:09:10:09;00:09:10:09;FABst<nicht viel helfen könnten.ÿÿ%q
419;00:09:10:09;00:09:14:16;"und auch bei der Pilotenausbildung

nicht viel helfen kÈonnten."
420;00:09:16:01;00:09:16:01;FABstVPilotenausbildung auf diesem Flieger:ÿÿR
421;00:09:16:01;00:09:18:18;Pilotenausbildung auf diesem Flieger:
422;00:09:19:00;00:09:19:00;FABstdUm das Mehrzweckkampfflugzeug F-16( ( f
423;00:09:19:00;00:09:19:00;FABst0bittet die Ukraine.ÿÿ1ÿ
424;00:09:19:00;00:09:22:14;"Um das Mehrzweckkampfflugzeug F-16

bittet die Ukraine."
425;00:09:22:16;00:09:22:16;FABstD Aus mehreren Gründen:ÿÿ»ì
426;00:09:22:16;00:09:24:06;Aus mehreren GrÈunden:
427;00:09:24:08;00:09:24:08;FABstd Der Jet ist zwar recht alt,( ( in ì¦
428;00:09:24:08;00:09:24:08;FABst2den 70ern entwickelt. ÿÿ/û¦
429;00:09:24:08;00:09:27:17;"Der Jet ist zwar recht alt,

in den 70ern entwickelt."
430;00:09:28:08;00:09:28:08;FABstd Gerade das macht die Schulung( ( íh
431;00:09:28:08;00:09:28:08;FABst0auch unkomplizierter.ÿÿ1.
432;00:09:28:08;00:09:31:19;"Gerade das macht die Schulung

auch unkomplizierter."
433;00:09:31:21;00:09:31:21;FABstD Zudem verfügt die F-16ÿÿ¬p
434;00:09:31:21;00:09:33:08;Zudem verfÈugt die F-16
435;00:09:33:10;00:09:33:10;FABstd über modernere Radarsysteme ( ( als viè
436;00:09:33:10;00:09:33:10;FABst6ele russische Flugzeuge.ÿÿ+Ì
437;00:09:33:10;00:09:37:05;"Èuber modernere Radarsysteme

als viele russische Flugzeuge."
438;00:09:37:18;00:09:37:18;FABstd Kurz hieß es heute, einige Länder( ( hättD
439;00:09:37:18;00:09:37:18;FABstHen schon mit Schulungen begonnen.ÿÿ¢¦
440;00:09:37:18;00:09:42:01;"Kurz hieû es heute, einige LÈander

hÈatten schon mit Schulungen begonnen."
441;00:09:42:07;00:09:42:07;FABstd Wir haben noch nicht( ( mit der Auà
442;00:09:42:07;00:09:42:07;"FABst.sbildung angefangen,;å$"
443;00:09:42:07;00:09:45:09;"Wir haben noch nicht

mit der Ausbildung angefangen,"
444;00:09:45:11;00:09:45:11;FABstF aber wir sind startklar.'î
445;00:09:45:11;00:09:46:22;aber wir sind startklar.
446;00:09:46:24;00:09:46:24;FABst N So Polens Verteidigungsminister.ÿÿR
447;00:09:46:24;00:09:48:22;So Polens Verteidigungsminister.
448;00:09:48:24;00:09:48:24;FABst¡d Ein Vorteil der F-16 ist( ( aus SicÄä
449;00:09:48:24;00:09:48:24;FABst0ht der Ukraine zudem,ÿÿ1£ô
450;00:09:48:24;00:09:52:02;"Ein Vorteil der F-16 ist

aus Sicht der Ukraine zudem,"
451;00:09:52:04;00:09:52:04;FABst¢J dass es so viele davon gibt.ÿÿ&
452;00:09:52:04;00:09:53:23;dass es so viele davon gibt.
453;00:09:54:00;00:09:54:00;FABst£d Über 4000 wurden gebaut,( ( über 200±*
454;00:09:54:00;00:09:54:00;FABst40 sind noch im Einsatz,ÿÿ-¨Ü
455;00:09:54:00;00:09:57:08;"ÈUber 4000 wurden gebaut,

Èuber 2000 sind noch im Einsatz,"
456;00:09:57:10;00:09:57:10;FABst¤Tder meistgenutzte Kampfjet der Welt.ÿÿRâ
457;00:09:57:10;00:09:59:22;der meistgenutzte Kampfjet der Welt.
458;00:09:59:24;00:09:59:24;FABst¥d In Europa verfügen etwa Dänemark, ( ( Pole
459;00:09:59:24;00:09:59:24;FABstFn und die Niederlande über F-16.ÿÿqè
460;00:09:59:24;00:10:04:03;"In Europa verfÈugen etwa DÈanemark,

Polen und die Niederlande Èuber F-16."
461;00:10:04:05;00:10:04:05;FABst¦RDiese Länder wollen schnell helfen:ÿÿ§
462;00:10:04:05;00:10:06:15;Diese LÈander wollen schnell helfen:
463;00:10:07:10;00:10:07:10;FABst§d Die Ukraine weiß:( ( Das ist einS4
464;00:10:07:10;00:10:07:10;FABst6 komplexes Waffensystem.3X
465;00:10:07:10;00:10:10:24;"Die Ukraine weiû:

Das ist ein komplexes Waffensystem."
466;00:10:11:01;00:10:11:01;FABst¨d Da muss mehr passieren( ( als nu±²
467;00:10:11:01;00:10:11:01;FABst*r Pilotentraining.?Ô°
468;00:10:11:01;00:10:13:20;"Da muss mehr passieren

als nur Pilotentraining."
469;00:10:13:22;00:10:13:22;FABst©d Es wird dauern, bevor wir über ( ( die d
470;00:10:13:22;00:10:13:22;FABst<Lieferung von F-16 sprechenÿÿ%Æ
471;00:10:13:22;00:10:17:13;"Es wird dauern, bevor wir Èuber

die Lieferung von F-16 sprechen"
472;00:10:17:15;00:10:17:15;FABstªJ oder ihren Einsatz im Kampf.ÿÿTz
473;00:10:17:15;00:10:19:12;oder ihren Einsatz im Kampf.
474;00:10:20:00;00:10:20:00;FABst«d Vier Monate rechnen Experten( ( für dxô
475;00:10:20:00;00:10:20:00;FABst4ie Umschulung auf F-16,ÿÿ-Ï
476;00:10:20:00;00:10:23:19;"Vier Monate rechnen Experten

fÈur die Umschulung auf F-16,"
477;00:10:23:21;00:10:23:21;FABst¬D für erfahrene Piloten.ÿÿóF
478;00:10:23:21;00:10:25:13;fÈur erfahrene Piloten.
479;00:10:26:20;00:10:26:20;FABst­H Wer liefert wann wie viel?Or
480;00:10:26:20;00:10:28:19;Wer liefert wann wie viel?
481;00:10:28:21;00:10:28:21;FABst®d Je konkreter die Fragen,( ( desto vagä
482;00:10:28:21;00:10:28:21;FABst4er heute die Antworten.5¯î
483;00:10:28:21;00:10:32:09;"Je konkreter die Fragen,

desto vager heute die Antworten."
484;00:10:32:17;00:10:32:17;FABst¯D Manch Minister mahnt,ÿÿ9
485;00:10:32:17;00:10:34:03;Manch Minister mahnt,
486;00:10:34:06;00:10:34:06;FABst°d die dringendere Hilfe( ( nic®
487;00:10:34:06;00:10:34:06;"FABst&ht zu vergessen.ÿÿ;¥è"
488;00:10:34:06;00:10:36:15;"die dringendere Hilfe

nicht zu vergessen."
489;00:10:36:17;00:10:36:17;FABst±L Denn neben F-16 in der Zukunftÿÿê
490;00:10:36:17;00:10:38:14;Denn neben F-16 in der Zukunft
491;00:10:38:16;00:10:38:16;FABst²d brauche die Ukraine( ( Munition Ë<i>
492;00:10:38:16;00:10:38:16;FABst(in der Gegenwart.ÿÿ9ø
493;00:10:38:16;00:10:41:16;"brauche die Ukraine

Munition in der Gegenwart."
494;00:10:42:15;00:10:42:15;FABst³d Im russischen Grenzgebiet Belgorod( ( sollçB
495;00:10:42:15;00:10:42:15;FABstH es seit zwei Tagen Kämpfe geben.ÿÿ
496;00:10:42:15;00:10:46:23;"Im russischen Grenzgebiet Belgorod

soll es seit zwei Tagen KÈampfe geben."
497;00:10:47:21;00:10:47:21;FABst´L Die Hintergründe sind unklar.ÿÿß¦
498;00:10:47:21;00:10:49:18;Die HintergrÈunde sind unklar.
499;00:10:49:20;00:10:49:20;"FABstµd Russland spricht( ( von einem ""A"
500;00:10:49:20;00:10:49:20;"FABst,nti-Terror-Einsatz""ÿÿ5×ø"
501;00:10:49:20;00:10:52:17;"Russland spricht

von einem ""Anti-Terror-Einsatz"""
502;00:10:52:19;00:10:52:19;FABst¶J gegen ukrainische Angreifer.ÿÿSÆ
503;00:10:52:19;00:10:54:17;gegen ukrainische Angreifer.
504;00:10:55:10;00:10:55:10;FABst·L Kiew streitet ab und erklärt,ÿÿ¡
505;00:10:55:10;00:10:57:10;Kiew streitet ab und erklÈart,
506;00:10:57:12;00:10:57:12;FABst¸d die Ukraine führe keinen Krieg( ( auf d&
507;00:10:57:12;00:10:57:12;FABst8em Gebiet anderer Länder.ÿÿ)
508;00:10:57:12;00:11:01:07;"die Ukraine fÈuhre keinen Krieg

auf dem Gebiet anderer LÈander."
509;00:11:01:09;00:11:01:09;FABst¹d Es handele sich bei dem Kämpfern( ( Iè
510;00:11:01:09;00:11:01:09;FABst2um russische Guerilla.ÿÿ/V
511;00:11:01:09;00:11:05:10;"Es handele sich bei dem KÈampfern

um russische Guerilla."
512;00:11:06:14;00:11:06:14;FABstºdDiese Aufnahmen veröffentlicht das ( ( russCN
513;00:11:06:14;00:11:06:14;FABstDische Verteidigungsministerium.ÿÿðú
514;00:11:06:14;00:11:11:02;"Diese Aufnahmen verÈoffentlicht das

russische Verteidigungsministerium."
515;00:11:11:04;00:11:11:04;FABst»d Mit der Meldung, man habe( ( ukraÂ
516;00:11:11:04;00:11:11:04;FABst0inische Nationalisten9ù<i>
517;00:11:11:04;00:11:14:15;"Mit der Meldung, man habe

ukrainische Nationalisten"
518;00:11:14:17;00:11:14:17;FABst¼d von russischem Gebiet verdrängt( ( 4
519;00:11:14:17;00:11:14:17;FABst, und vernichtet.ÿÿ5>
520;00:11:14:17;00:11:17:21;"von russischem Gebiet verdrÈangt

und vernichtet."
521;00:11:17:23;00:11:17:23;FABst½d Gestern früh drangen Kämpfer( ( mit
522;00:11:17:23;00:11:17:23;FABst2gepanzerten Fahrzeugenÿÿ/ö
523;00:11:17:23;00:11:21:07;"Gestern frÈuh drangen KÈampfer

mit gepanzerten Fahrzeugen"
524;00:11:21:09;00:11:21:09;FABst¾N in grenznahe russische Orte ein.ÿÿHì
525;00:11:21:09;00:11:23:23;in grenznahe russische Orte ein.
526;00:11:25:13;00:11:25:13;FABst¿VSo sieht es aus im Dorf Golowtschino.ÿÿj
527;00:11:25:13;00:11:28:04;So sieht es aus im Dorf Golowtschino.
528;00:11:28:06;00:11:28:06;FABstÀd Einen Tag lang lieferten sich( ( ·n
529;00:11:28:06;00:11:28:06;FABst.die Kämpfer Gefechteÿÿ3`Ú
530;00:11:28:06;00:11:31:05;"Einen Tag lang lieferten sich

die KÈampfer Gefechte"
531;00:11:31:07;00:11:31:07;FABstÁF mit russischem Militär.ÿÿöÆ
532;00:11:31:07;00:11:32:20;mit russischem MilitÈar.
533;00:11:32:22;00:11:32:22;FABstÂd Es ist unklar,( ( ob die Angreif»Ú
534;00:11:32:22;00:11:32:22;FABst*er Ukrainer waren.ÿÿ7
535;00:11:32:22;00:11:36:08;"Es ist unklar,

ob die Angreifer Ukrainer waren."
536;00:11:37:24;00:11:37:24;FABstÃdZwei russische Freiwilligenverbände,( ( æ
537;00:11:37:24;00:11:37:24;FABst@die für die Ukraine kämpfen,ÿÿ!ó
538;00:11:37:24;00:11:42:06;"Zwei russische FreiwilligenverbÈande,

die fÈur die Ukraine kÈampfen,"
539;00:11:42:08;00:11:42:08;FABstÄN bekannten sich zu den Angriffen.ÿÿ5.
540;00:11:42:08;00:11:44:15;bekannten sich zu den Angriffen.
541;00:11:45:02;00:11:45:02;FABstÅd Videos zeigten, wie sie sagen,( ( Ä
542;00:11:45:02;00:11:45:02;FABst*ihren Vormarsch.ÿÿ7ËÚ
543;00:11:45:02;00:11:48:02;"Videos zeigten, wie sie sagen,

ihren Vormarsch."
544;00:11:48:04;00:11:48:04;FABstÆd Einer der Verbände( ( gilt ald
545;00:11:48:04;00:11:48:04;FABst$s rechtsextrem,ÿÿ=</u>
546;00:11:48:04;00:11:50:16;"Einer der VerbÈande

gilt als rechtsextrem,"
547;00:11:50:18;00:11:50:18;FABstÇd der andere gilt in Russland( ( al`
548;00:11:50:18;00:11:50:18;FABst0s Terrororganisation.ÿÿ1¯2
549;00:11:50:18;00:11:54:05;"der andere gilt in Russland

als Terrororganisation."
550;00:11:54:07;00:11:54:07;FABstÈd Kreml-Sprecher Peskow spricht( ( von eÇ
551;00:11:54:07;00:11:54:07;FABst:inem ukrainischen Angriff.ÿÿ'Z
552;00:11:54:07;00:11:58:04;"Kreml-Sprecher Peskow spricht

von einem ukrainischen Angriff."
553;00:11:58:14;00:11:58:14;FABstÉd Kiew wolle von der Niederlage( ( ©T
554;00:11:58:14;00:11:58:14;FABst.in Bachmut ablenken.ÿÿ3.
555;00:11:58:14;00:12:01:18;"Kiew wolle von der Niederlage

in Bachmut ablenken."
556;00:12:01:20;00:12:01:20;FABstÊd Nach Darstellung Moskaus( ( ist die ukÕ´
557;00:12:01:20;00:12:01:20;FABst8rainische Stadt gefallen.ÿÿ)êZ
558;00:12:01:20;00:12:05:15;"Nach Darstellung Moskaus

ist die ukrainische Stadt gefallen."
559;00:12:06:02;00:12:06:02;FABstËd Kiew streitet( ( eine Verbindungë¨
560;00:12:06:02;00:12:06:02;FABst. zu den Kämpfern ab.ÿÿ3²
561;00:12:06:02;00:12:09:13;"Kiew streitet

eine Verbindung zu den KÈampfern ab."
562;00:12:09:21;00:12:09:21;FABstÌd Ob es ukrainische Soldaten( ( oder ru¯F
563;00:12:09:21;00:12:09:21;FABst>ssische Nationalisten waren,+</i>R
564;00:12:09:21;00:12:13:14;"Ob es ukrainische Soldaten

oder russische Nationalisten waren,"
565;00:12:13:16;00:12:13:16;"FABstÍD die angegriffen haben.!""j"
566;00:12:13:16;00:12:15:09;die angegriffen haben.
567;00:12:15:12;00:12:15:12;FABstÎd Viele fragen sich,( ( wie eH
568;00:12:15:12;00:12:15:12;FABst s sein kann: ÿÿAþÜ
569;00:12:15:12;00:12:17:13;"Viele fragen sich,

wie es sein kann:"
570;00:12:17:19;00:12:17:19;FABstÏF Dass Bewaffnete bei TagÿÿO
571;00:12:17:19;00:12:19:04;Dass Bewaffnete bei Tag
572;00:12:19:06;00:12:19:06;FABstÐd über die gesicherte Grenze( ( nach ö
573;00:12:19:06;00:12:19:06;FABst0Russland eindringen. ÿÿ1ýT
574;00:12:19:06;00:12:22:23;"Èuber die gesicherte Grenze

nach Russland eindringen."
575;00:12:24:07;00:12:24:07;FABstÑd Und sich mehr als einen Tag( ( ÿì
576;00:12:24:07;00:12:24:07;FABst$ dort halten.ÿÿ=Íô
577;00:12:24:07;00:12:26:22;"Und sich mehr als einen Tag

dort halten."
578;00:12:29:10;00:12:29:10;FABstÒd Deutschland steht( ( im Viertelfinaµ
579;00:12:29:10;00:12:29:10;FABst.le der Eishockey-WM.ÿÿ3ßB
580;00:12:29:10;00:12:32:18;"Deutschland steht

im Viertelfinale der Eishockey-WM."
581;00:12:32:20;00:12:32:20;FABstÓd Nach einem unglücklichen Auftakt( ( 3&
582;00:12:32:20;00:12:32:20;FABst0sicherte sich der DEBÿÿ1úÐ
583;00:12:32:20;00:12:36:14;"Nach einem unglÈucklichen Auftakt

sicherte sich der DEB"
584;00:12:36:16;00:12:36:16;FABstÔd mit einem 5:0 gegen Frankreich( ( den Â°
585;00:12:36:16;00:12:36:16;FABst6Einzug in die K.o-Runde.ÿÿ+Ô
586;00:12:36:16;00:12:40:12;"mit einem 5:0 gegen Frankreich

den Einzug in die K.o-Runde."
587;00:12:42:11;00:12:42:11;FABstÕd Dort wartet Erzrivale Schweiz -( ( g
588;00:12:42:11;00:12:42:11;FABst4egen sich die Deutschenÿÿ-÷ø
589;00:12:42:11;00:12:46:01;"Dort wartet Erzrivale Schweiz -

gegen sich die Deutschen"
590;00:12:46:03;00:12:46:03;FABstÖd in den letzten drei K.o.-Spielen( ( ªâ
591;00:12:46:03;00:12:46:03;FABst( durchsetzten.ÿÿ9Ý2
592;00:12:46:03;00:12:49:18;"in den letzten drei K.o.-Spielen

durchsetzten."
593;00:12:52:21;00:12:52:21;FABst×d Vierter WM-Sieg in Folge( ( f<u>Ú
594;00:12:52:21;00:12:52:21;FABst$ür Deutschland.EF°
595;00:12:52:21;00:12:55:11;"Vierter WM-Sieg in Folge

fÈur Deutschland."
596;00:12:55:13;00:12:55:13;FABstØd Damit steht das DEB-Team( ( am Donnerñ¬
597;00:12:55:13;00:12:55:13;FABst6stag im WM Viertelfinale3¼
598;00:12:55:13;00:12:58:21;"Damit steht das DEB-Team

am Donnerstag im WMÐViertelfinale"
599;00:12:58:23;00:12:58:23;FABstÙ@ gegen die Schweiz.ÿÿÊ
600;00:12:58:23;00:13:00:02;gegen die Schweiz.
601;00:13:00:04;00:13:00:04;FABstÚdDeutschland in Weiß gegen Frankreich( ( z
602;00:13:00:04;00:13:00:04;FABst2 mit Traumstart.ÿÿ/6
603;00:13:00:04;00:13:03:05;"Deutschland in Weiû gegen Frankreich

mit Traumstart."
604;00:13:03:07;00:13:03:07;FABstÛD Stachowiak sieht Ehl.ÿÿy
605;00:13:03:07;00:13:04:19;Stachowiak sieht Ehl.
606;00:13:04:21;00:13:04:21;FABstÜN Wieder der starke vierte Sturm.ÿÿC,
607;00:13:04:21;00:13:06:18;Wieder der starke vierte Sturm.
608;00:13:06:20;00:13:06:20;FABstÝB 1:0, vierte Minute.ÿÿoÒ
609;00:13:06:20;00:13:08:00;1:0, vierte Minute.
610;00:13:08:02;00:13:08:02;FABstÞJ Kurz vor der ersten Sirene.ÿÿ_,
611;00:13:08:02;00:13:09:19;Kurz vor der ersten Sirene.
612;00:13:09:21;00:13:09:21;FABstßTSchwarz-Rot-Gold im Eishockey-Glück.ÿÿÜ
613;00:13:09:21;00:13:12:00;Schwarz-Rot-Gold im Eishockey-GlÈuck.
614;00:13:12:02;00:13:12:02;FABstà< Tiffels, 2:0.ÿÿ!er
615;00:13:12:02;00:13:13:05;Tiffels, 2:0.
616;00:13:13:07;00:13:13:07;FABstáP Zweites Drittel. Mittelabschnitt.ÿÿ=Z
617;00:13:13:07;00:13:15:07;Zweites Drittel. Mittelabschnitt.
618;00:13:15:09;00:13:15:09;FABstâRGeniales Solo - John Jason Peterka.ÿÿZò
619;00:13:15:09;00:13:17:13;Geniales Solo - John Jason Peterka.
620;00:13:17:15;00:13:17:15;FABstãd Der Jungstar aus der NHL( ( von denãø
621;00:13:17:15;00:13:17:15;FABst0 Buffalo Sabres: 3:0.ÿÿ1<i>*
622;00:13:17:15;00:13:20:20;"Der Jungstar aus der NHL

von den Buffalo Sabres: 3:0."
623;00:13:20:22;00:13:20:22;FABstä> Letztes Drittel.ÿÿæ
624;00:13:20:22;00:13:22:03;Letztes Drittel.
625;00:13:22:05;00:13:22:05;FABståd Das DEB-Team eine Klasse besser( ( a<u>p
626;00:13:22:05;00:13:22:05;FABst6ls limitierte Franzosen.ÿÿ+À
627;00:13:22:05;00:13:25:12;"Das DEB-Team eine Klasse besser

als limitierte Franzosen."
628;00:13:25:14;00:13:25:14;FABstæ> Fischbuch, 4:0.ÿÿuÖ
629;00:13:25:14;00:13:26:16;Fischbuch, 4:0.
630;00:13:26:18;00:13:26:18;FABstçd 54. Minute, Überzahl Deutschland.( ( :¶
631;00:13:26:18;00:13:26:18;FABst2Kastner mit dem 5:0.ÿÿ/(
632;00:13:26:18;00:13:30:08;"54. Minute, ÈUberzahl Deutschland.

Kastner mit dem 5:0."
