No.;Timecode In;Timecode Out;Subtitle
318;00:06:49:23;00:06:49:23;FABst(sammenzuarbeiten.ÿÿ9Æ
319;00:06:49:23;00:06:53:00;"stÈarker mit Deutschland

zusammenzuarbeiten."
320;00:06:53:05;00:06:53:05;FABstsd Nach Brasilien und Kolumbien( ( bhÚ
321;00:06:53:05;00:06:53:05;FABst,esuchte sie Panama.ÿÿ5î
322;00:06:53:05;00:06:56:21;"Nach Brasilien und Kolumbien

besuchte sie Panama."
323;00:06:57:00;00:06:57:00;FABsttd Sie erklärte, die Bundesrepublik( ( wolh
324;00:06:57:00;00:06:57:00;FABst8le die Handelsbeziehungenÿÿ)ªf
325;00:06:57:00;00:07:00:14;"Sie erklÈarte, die Bundesrepublik

wolle die Handelsbeziehungen"
326;00:07:00:17;00:07:00:17;FABstudmit den lateinamerikanischen Ländern( ( ± 
327;00:07:00:17;00:07:00:17;FABst. vertiefen.ÿÿ3ªZ
328;00:07:00:17;00:07:03:11;"mit den lateinamerikanischen LÈandern

vertiefen."
329;00:07:03:15;00:07:03:15;FABstvN Auch als Gegengewicht zu China.ÿÿÒn
330;00:07:03:15;00:07:06:01;Auch als Gegengewicht zu China.
331;00:07:06:06;00:07:06:06;FABstwd Ein Bereich seien Technologien( ( 9Æ
332;00:07:06:06;00:07:06:06;FABst.für den Klimaschutz.ÿÿ3ð
333;00:07:06:06;00:07:09:20;"Ein Bereich seien Technologien

fÈur den Klimaschutz."
334;00:07:11:04;00:07:11:04;FABstxdAußenministerin Baerbock in Panama,( ( hie×
335;00:07:11:04;00:07:11:04;FABstBr endet ihre Südamerika-Reise.'_
336;00:07:11:04;00:07:15:09;"Auûenministerin Baerbock in Panama,

hier endet ihre SÈudamerika-Reise."
337;00:07:15:13;00:07:15:13;FABstyd Beim Besuch des Panamakanals( ( wird derf,
338;00:07:15:13;00:07:15:13;FABst: Einfluss Chinas sichtbar./ôú
339;00:07:15:13;00:07:19:07;"Beim Besuch des Panamakanals

wird der Einfluss Chinas sichtbar."
340;00:07:19:11;00:07:19:11;FABstzd Peking investierte Milliarden( ( d
341;00:07:19:11;00:07:19:11;FABst( in den Hafen.ÿÿ9þ
342;00:07:19:11;00:07:22:11;"Peking investierte Milliarden

in den Hafen."
343;00:07:22:15;00:07:22:15;FABst{RWas kann Deutschland Panama bieten?ÿÿË8
344;00:07:22:15;00:07:25:05;Was kann Deutschland Panama bieten?
345;00:07:25:10;00:07:25:10;FABst|d Wir haben( ( über grünen Wasseæ
346;00:07:25:10;00:07:25:10;FABst$rstoff geredet.Eír
347;00:07:25:10;00:07:28:00;"Wir haben

Èuber grÈunen Wasserstoff geredet."
348;00:07:28:03;00:07:28:03;FABst}dHier soll ein grüner Wasserstoff-Hub( ( ©F
349;00:07:28:03;00:07:28:03;FABst8 aufgebaut werden.1<u>n
350;00:07:28:03;00:07:31:08;"Hier soll ein grÈuner Wasserstoff-Hub

aufgebaut werden."
351;00:07:31:12;00:07:31:12;FABst~PWir haben großes Interesse daran,Gr
352;00:07:31:12;00:07:33:19;Wir haben groûes Interesse daran,
353;00:07:33:23;00:07:33:23;FABstd mit deutschen Unternehmen ( ( hier ssî
354;00:07:33:23;00:07:33:23;FABst2tärker zu investieren.ÿÿ/)
355;00:07:33:23;00:07:37:20;"mit deutschen Unternehmen

hier stÈarker zu investieren."
356;00:07:39:01;00:07:39:01;FABst<i>D Deutschland will mehr.ÿÿE¬
357;00:07:39:01;00:07:40:14;Deutschland will mehr.
358;00:07:40:18;00:07:40:18;FABst</i>PSchon in Kolumbien sagte Baerbock:ÿÿXî
359;00:07:40:18;00:07:42:22;Schon in Kolumbien sagte Baerbock:
360;00:07:43:00;00:07:43:00;FABst<u>d Man will wichtiger Handelspartner( (
361;00:07:43:00;00:07:43:00;FABst4für die Region werden.ÿÿ-F
362;00:07:43:00;00:07:46:11;"Man will wichtiger Handelspartner

fÈur die Region werden."
363;00:07:46:15;00:07:46:15;FABst</u>d Zurzeit importiert Deutschland( ( £v
364;00:07:46:15;00:07:46:15;FABst.Kohle aus Kolumbien.ÿÿ3¬
365;00:07:46:15;00:07:49:17;"Zurzeit importiert Deutschland

Kohle aus Kolumbien."
366;00:07:49:21;00:07:49:21;FABstd 2030 will Kolumbien( ( aus deD
367;00:07:49:21;00:07:49:21;FABst(r Kohle austeigenÿÿ9¸
368;00:07:49:21;00:07:52:14;"2030 will Kolumbien

aus der Kohle austeigen"
369;00:07:52:18;00:07:52:18;FABstVund setzt auf deutsche Unterstützung.ÿÿ²`
370;00:07:52:18;00:07:55:02;und setzt auf deutsche UnterstÈutzung.
371;00:07:58:23;00:07:58:23;FABstd Wir haben( ( verschiedenste º
372;00:07:58:23;00:07:58:23;FABst&Handelsabkommen,Cä&
373;00:07:58:23;00:08:01:08;"Wir haben

verschiedenste Handelsabkommen,"
374;00:08:01:12;00:08:01:12;FABstJ wir wollen keine Konflikte.K
375;00:08:01:12;00:08:03:03;wir wollen keine Konflikte.
376;00:08:03:07;00:08:03:07;FABstdDeutschland kann uns das Know-how( ( fü.
377;00:08:03:07;00:08:03:07;FABst:r die Energiewende zeigen.ÿÿ'Ôj
378;00:08:03:07;00:08:07:11;"Deutschland kann uns das Know-how

fÈur die Energiewende zeigen."
379;00:08:10:07;00:08:10:07;FABstd Chinas wirtschaftlichen Einfluss( ( bekç
380;00:08:10:07;00:08:10:07;FABst8am Baerbock in Brasilien,ÿÿ)4
381;00:08:10:07;00:08:13:22;"Chinas wirtschaftlichen Einfluss

bekam Baerbock in Brasilien,"
382;00:08:13:24;00:08:13:24;"FABst
N Kolumbien und Panama vorgeführt.ÿÿ<i>B"
383;00:08:13:24;00:08:16:02;Kolumbien und Panama vorgefÈuhrt.
384;00:08:16:07;00:08:16:07;FABst< Nun hofft sie:ÿÿ!
385;00:08:16:07;00:08:17:09;Nun hofft sie:
386;00:08:18:02;00:08:18:02;FABstd Dass sie sagen, mit euch( ( wollen wL
387;00:08:18:02;00:08:18:02;FABst2ir lieber kooperieren,ÿÿ/«D
388;00:08:18:02;00:08:21:12;"Dass sie sagen, mit euch

wollen wir lieber kooperieren,"
389;00:08:21:15;00:08:21:15;FABstN weil wir euch vertrauen können.ÿÿªl
390;00:08:21:15;00:08:23:10;weil wir euch vertrauen kÈonnen.
391;00:08:23:14;00:08:23:14;FABstd Dafür müssen wir( ( faire Anô
392;00:08:23:14;00:08:23:14;"FABst""gebote machen:ÿÿ?ø("
393;00:08:23:14;00:08:26:02;"DafÈur mÈussen wir

faire Angebote machen:"
394;00:08:26:06;00:08:26:06;FABstd Wirtschaftliche, nachhaltige( ( Bezi¦j
395;00:08:26:06;00:08:26:06;FABst2ehungen auf Augenhöhe.ÿÿ/<i>
396;00:08:26:06;00:08:30:06;"Wirtschaftliche, nachhaltige

Beziehungen auf AugenhÈohe."
397;00:08:31:12;00:08:31:12;FABstH Dabei setzt sie vor allemÿÿRú
398;00:08:31:12;00:08:33:10;Dabei setzt sie vor allem
399;00:08:33:16;00:08:33:16;FABstd auf die Themen( ( Nachhaltigkeiÿl
400;00:08:33:16;00:08:33:16;FABst*t und Klimaschutz.ÿÿ7
401;00:08:33:16;00:08:36:23;"auf die Themen

Nachhaltigkeit und Klimaschutz."
402;00:08:38:00;00:08:38:00;FABstd Deutschland war lange( ( nicht sehræ
403;00:08:38:00;00:08:38:00;FABst4 präsent in Südamerika.5©ö
404;00:08:38:00;00:08:41:09;"Deutschland war lange

nicht sehr prÈasent in SÈudamerika."
405;00:08:41:13;00:08:41:13;FABstd Länder wie China( ( investierj
406;00:08:41:13;00:08:41:13;FABst$en seit Jahren.EF
407;00:08:41:13;00:08:44:15;"LÈander wie China

investieren seit Jahren."
408;00:08:45:01;00:08:45:01;FABstd Nun knüpft Berlin( ( HandeV
409;00:08:45:01;00:08:45:01;"FABst""lsbeziehungen.ÿÿ?¯"
410;00:08:45:01;00:08:47:23;"Nun knÈupft Berlin

Handelsbeziehungen."
411;00:08:48:14;00:08:48:14;FABstB Die Außenministerinÿÿj
412;00:08:48:14;00:08:50:06;Die Auûenministerin
413;00:08:50:14;00:08:50:14;FABstd wirbt für Deutschland( ( als Part%N
414;00:08:50:14;00:08:50:14;FABst*ner auf Augenhöhe.ÿÿ7¬
415;00:08:50:14;00:08:53:23;"wirbt fÈur Deutschland

als Partner auf AugenhÈohe."
416;00:08:55:15;00:08:55:15;FABstJ Es gilt als kleines Wunder:ÿÿð
417;00:08:55:15;00:08:57:20;Es gilt als kleines Wunder:
418;00:08:58:05;00:08:58:05;FABstd40 Tage nach einem Flugzeugabsturz( ( ¾6
419;00:08:58:05;00:08:58:05;FABst* in Kolumbienÿÿ7
420;00:08:58:05;00:09:01:09;"40 Tage nach einem Flugzeugabsturz

in Kolumbien"
421;00:09:01:13;00:09:01:13;FABstd wurden vier vermisste Kinder( ( aus dÑÖ
422;00:09:01:13;00:09:01:13;FABst4em Regenwald gerettet. ÿÿ-³Z
423;00:09:01:13;00:09:05:06;"wurden vier vermisste Kinder

aus dem Regenwald gerettet."
424;00:09:05:11;00:09:05:11;FABstB Anfang Mai waren sieÿÿRh
425;00:09:05:11;00:09:06:24;Anfang Mai waren sie
426;00:09:07:05;00:09:07:05;FABstdbei einem Flug von Araracuara nach( ( San JðT
427;00:09:07:05;00:09:07:05;FABst@ose Del Guaviare abgestürzt. ÿÿ!*ä
428;00:09:07:05;00:09:11:16;"bei einem Flug von Araracuara nach

San Jose Del Guaviare abgestÈurzt."
429;00:09:11:24;00:09:11:24;FABstd Dabei starben die Mutter ( ( und aäX
430;00:09:11:24;00:09:11:24;FABst2lle weiteren Insassen.ÿÿ/d
431;00:09:11:24;00:09:15:21;"Dabei starben die Mutter

und alle weiteren Insassen."
432;00:09:17:11;00:09:17:11;FABstd Im Dschungel um Guaviare( ( begann Ä
433;00:09:17:11;00:09:17:11;"FABst2eine große Suchaktion.ÿÿ/""v"
434;00:09:17:11;00:09:21:17;"Im Dschungel um Guaviare

begann eine groûe Suchaktion."
435;00:09:25:11;00:09:25:11;FABstTErste Fotos der wundersamen Rettung:V<i>
436;00:09:25:11;00:09:28:03;Erste Fotos der wundersamen Rettung:
437;00:09:28:11;00:09:28:11;FABstd Die Geschwister,( ( ein bis¢ö
438;00:09:28:11;00:09:28:11;"FABst"" 13 Jahre alt,G¾*"
439;00:09:28:11;00:09:31:02;"Die Geschwister,

ein bis 13 Jahre alt,"
440;00:09:31:08;00:09:31:08;FABst d abgemagert, aber lebend,( ( in Oæà
441;00:09:31:08;00:09:31:08;FABst*bhut von Soldaten.?8
442;00:09:31:08;00:09:34:17;"abgemagert, aber lebend,

in Obhut von Soldaten."
443;00:09:35:08;00:09:35:08;FABst¡d Die Großeltern hatten( ( immer an,:
444;00:09:35:08;00:09:35:08;FABst0 die Rettung geglaubtÿÿ1ä
445;00:09:35:08;00:09:38:15;"Die Groûeltern hatten

immer an die Rettung geglaubt"
446;00:09:38:17;00:09:38:17;FABst¢P und können ihr Glück kaum fassen.ÿÿoâ
447;00:09:38:17;00:09:40:21;und kÈonnen ihr GlÈuck kaum fassen.
448;00:09:41:17;00:09:41:17;FABst£dDas ist ein unglaublicher Moment,( ( ²
449;00:09:41:17;00:09:41:17;FABst, voller Glück.=6n
450;00:09:41:17;00:09:45:01;"Das ist ein unglaublicher Moment,

voller GlÈuck."
451;00:09:46:20;00:09:46:20;FABst¤d Ich will diesen Moment( ( und me
452;00:09:46:20;00:09:46:20;FABst*ine Enkel umarmen.?h
453;00:09:46:20;00:09:50:05;"Ich will diesen Moment

und meine Enkel umarmen."
454;00:09:52:02;00:09:52:02;FABst¥d Vorangegangen war eine Suche( ( im Dschã²
455;00:09:52:02;00:09:52:02;FABst8ungel der Region Caqueta.ÿÿ)
456;00:09:52:02;00:09:56:10;"Vorangegangen war eine Suche

im Dschungel der Region Caqueta."
457;00:09:57:01;00:09:57:01;FABst¦dAm 1. Mai stürzte hier die Cessna ab,( ( }X
458;00:09:57:01;00:09:57:01;FABst< auch die Mutter starb.ÿÿ%ôz
459;00:09:57:01;00:10:01:03;"Am 1. Mai stÈurzte hier die Cessna ab,

auch die Mutter starb."
460;00:10:01:10;00:10:01:10;FABst§dSuchtrupps aus Soldaten und indigenen( ( ÂÒ
461;00:10:01:10;00:10:01:10;FABstHHelfern fanden Spuren der Kinder:ÿÿ½Ú
462;00:10:01:10;00:10:05:14;"Suchtrupps aus Soldaten und indigenen

Helfern fanden Spuren der Kinder:"
463;00:10:05:15;00:10:05:15;FABst¨d Eine Trinkflasche,( ( Fußabdrücke,Ìê
464;00:10:05:15;00:10:05:15;FABst0 angebissene Früchte.ÿÿ1xl
465;00:10:05:15;00:10:09:04;"Eine Trinkflasche,

FuûabdrÈucke, angebissene FrÈuchte."
466;00:10:10:07;00:10:10:07;FABst©J Die Geschwister überlebten,ÿÿ¸6
467;00:10:10:07;00:10:11:24;Die Geschwister Èuberlebten,
468;00:10:12:03;00:10:12:03;FABstªdweil sie eng verbunden mit der Natur( ( ±
469;00:10:12:03;00:10:12:03;FABst6 aufgewachsen waren.ÿÿ+¤
470;00:10:12:03;00:10:15:11;"weil sie eng verbunden mit der Natur

aufgewachsen waren."
471;00:10:15:15;00:10:15:15;FABst«d Regen und schlechte Sicht( ( behinÞÂ
472;00:10:15:15;00:10:15:15;FABst2derten die Suchtrupps,ÿÿ/V
473;00:10:15:15;00:10:19:01;"Regen und schlechte Sicht

behinderten die Suchtrupps,"
474;00:10:19:05;00:10:19:05;FABst¬d zudem sind im Dschungel( ( Gueril8
475;00:10:19:05;00:10:19:05;FABst0la-Gruppen unterwegs.ÿÿ1÷*
476;00:10:19:05;00:10:22:05;"zudem sind im Dschungel

Guerilla-Gruppen unterwegs."
477;00:10:22:09;00:10:22:09;FABst­d Vor denen war der Vater geflohen( ( und wÚb
478;00:10:22:09;00:10:22:09;FABstDollte die Kinder zu sich holen.ÿÿíD
479;00:10:22:09;00:10:26:21;"Vor denen war der Vater geflohen

und wollte die Kinder zu sich holen."
480;00:10:27:01;00:10:27:01;FABst®d Sie werden im Militärkrankenhaus( ( W
481;00:10:27:01;00:10:27:01;FABst0in Bogota untersucht.ÿÿ1ôD
482;00:10:27:01;00:10:30:14;"Sie werden im MilitÈarkrankenhaus

in Bogota untersucht."
483;00:10:31:13;00:10:31:13;FABst¯d Ich habe ihre Gesichter( ( und Augenµ
484;00:10:31:13;00:10:31:13;FABst8 voller Hoffnung gesehen.1³^
485;00:10:31:13;00:10:35:00;"Ich habe ihre Gesichter

und Augen voller Hoffnung gesehen."
486;00:10:35:02;00:10:35:02;FABst°F Sie waren voller Leben.JT
487;00:10:35:02;00:10:36:13;Sie waren voller Leben.
488;00:10:36:22;00:10:36:22;FABst±d Über ihren Zustand( ( ist noc*
489;00:10:36:22;00:10:36:22;"FABst&h wenig bekannt.ÿÿ;½"
490;00:10:36:22;00:10:39:10;"ÈUber ihren Zustand

ist noch wenig bekannt."
491;00:10:39:14;00:10:39:14;FABst²d Sie seien dehydriert( ( und von ªx
492;00:10:39:14;00:10:39:14;FABst*Mücken zerstochen.ÿÿ7I
493;00:10:39:14;00:10:42:05;"Sie seien dehydriert

und von MÈucken zerstochen."
494;00:10:42:09;00:10:42:09;FABst³d Den Helfern dankte( ( Kolumbiens P×ò
495;00:10:42:09;00:10:42:09;FABst.räsident persönlich.ÿÿ3ë<
496;00:10:42:09;00:10:45:14;"Den Helfern dankte

Kolumbiens PrÈasident persÈonlich."
497;00:10:45:19;00:10:45:19;FABst´d Die Zusammenarbeit( ( zwischen Iªf
498;00:10:45:19;00:10:45:19;FABst:ndigenen und Streitkräften/_T
499;00:10:45:19;00:10:49:12;"Die Zusammenarbeit

zwischen Indigenen und StreitkrÈaften"
500;00:10:49:16;00:10:49:16;FABstµ@ war sehr effektiv.%EB
501;00:10:49:16;00:10:50:24;war sehr effektiv.
502;00:10:51:02;00:10:51:02;"FABst¶d Das zeigt,( ( was das Land
È"
503;00:10:51:02;00:10:51:02;FABst leisten kann,ÿÿAæp
504;00:10:51:02;00:10:53:07;"Das zeigt,

was das Land leisten kann,"
505;00:10:53:11;00:10:53:11;FABst·L wenn wir Allianzen schmieden.ÿÿ\®
506;00:10:53:11;00:10:55:16;wenn wir Allianzen schmieden.
507;00:10:56:16;00:10:56:16;FABst¸d Inzwischen ist der Präsident( ( nâ
508;00:10:56:16;00:10:56:16;"FABst&im Krankenhaus.ÿÿ;¨F"
509;00:10:56:16;00:10:59:22;"Inzwischen ist der PrÈasident

im Krankenhaus."
510;00:11:00:04;00:11:00:04;FABst¹d Nach 40 Tagen können die Kinder( ( i*
511;00:11:00:04;00:11:00:04;FABst6hre Familie wiedersehen.ÿÿ+ò
512;00:11:00:04;00:11:04:02;"Nach 40 Tagen kÈonnen die Kinder

ihre Familie wiedersehen."
513;00:11:04:07;00:11:04:07;FABstºd Ihr Überleben dürfte( ( in Kolumbienýô
514;00:11:04:07;00:11:04:07;FABst2s Geschichte eingehen.ÿÿ/ª
515;00:11:04:07;00:11:08:01;"Ihr ÈUberleben dÈurfte

in Kolumbiens Geschichte eingehen."
516;00:11:09:09;00:11:09:09;FABst»d Junge Menschen aus Deutschland( ( und Fr¢
517;00:11:09:09;00:11:09:09;FABstBankreich können sich ab Montagÿÿ|
518;00:11:09:09;00:11:13:19;"Junge Menschen aus Deutschland

und Frankreich kÈonnen sich ab Montag"
519;00:11:14:01;00:11:14:01;FABst¼d um je 30.000 Gratis-Tickets für ( ( Zugrei?r
520;00:11:14:01;00:11:14:01;FABst>sen im Nachbarland bewerben.ÿÿ#Þà
521;00:11:14:01;00:11:18:18;"um je 30.000 Gratis-Tickets fÈur

Zugreisen im Nachbarland bewerben."
522;00:11:19:12;00:11:19:12;FABst½d Anlass ist der( ( 60. Jahrestag d0
523;00:11:19:12;00:11:19:12;FABst,es Elysee-Vertrags,ÿÿ5Ò
524;00:11:19:12;00:11:22:22;"Anlass ist der

60. Jahrestag des Elysee-Vertrags,"
525;00:11:23:01;00:11:23:01;FABst¾d der die deutsch-französische( ( Fre&V
526;00:11:23:01;00:11:23:01;FABst.undschaft besiegelt.ÿÿ3èf
527;00:11:23:01;00:11:26:12;"der die deutsch-franzÈosische

Freundschaft besiegelt."
528;00:11:26:17;00:11:26:17;FABst¿d 18- bis 27-Jährige können( ( mit dem TÝP
529;00:11:26:17;00:11:26:17;FABst<i>cket von Juli bis Dezemberÿÿ%h
530;00:11:26:17;00:11:30:14;"18- bis 27-JÈahrige kÈonnen

mit dem Ticket von Juli bis Dezember"
531;00:11:30:19;00:11:30:19;FABstÀVeinen Monat das Nachbarland bereisen.ÿÿOâ
532;00:11:30:19;00:11:33:08;einen Monat das Nachbarland bereisen.
533;00:11:34:16;00:11:34:16;FABstÁN Es gilt im Fern- und Nahverkehr.ÿÿ0Þ
534;00:11:34:16;00:11:37:03;Es gilt im Fern- und Nahverkehr.
535;00:11:39:13;00:11:39:13;FABstÂd Der Waldbrand in Jüterbog( ( in Brand'
536;00:11:39:13;00:11:39:13;FABst@enburg hat sich ausgebreitet.ÿÿ!û*
537;00:11:39:13;00:11:43:21;"Der Waldbrand in JÈuterbog

in Brandenburg hat sich ausgebreitet."
538;00:11:44:01;00:11:44:01;FABstÃdGestern wurde die Gefahrengroßlage( ( ª
539;00:11:44:01;00:11:44:01;FABst( ausgerufen.ÿÿ9Ýà
540;00:11:44:01;00:11:46:24;"Gestern wurde die Gefahrengroûlage

ausgerufen."
541;00:11:47:03;00:11:47:03;FABstÄd So konnten Bundespolizei( ( óÄ
542;00:11:47:03;00:11:47:03;"FABst""und Bundeswehrÿÿ?R"
543;00:11:47:03;00:11:49:14;"So konnten Bundespolizei

und Bundeswehr"
544;00:11:49:18;00:11:49:18;FABstÅN die Löscharbeiten unterstützen.ÿÿaf
545;00:11:49:18;00:11:51:18;die LÈoscharbeiten unterstÈutzen.
546;00:11:51:22;00:11:51:22;FABstÆd Die betroffene Fläche( ( ist mehreø
547;00:11:51:22;00:11:51:22;FABst0 als 700 Hektar groß.ÿÿ1
548;00:11:51:22;00:11:55:19;"Die betroffene FlÈache

ist mehr als 700 Hektar groû."
549;00:11:55:23;00:11:55:23;FABstÇd Zudem brach gestern( ( ein weÅö
550;00:11:55:23;00:11:55:23;FABst(iteres Feuer aus,ÿÿ9ê
551;00:11:55:23;00:11:58:18;"Zudem brach gestern

ein weiteres Feuer aus,"
552;00:11:58:22;00:11:58:22;FABstÈN das Richtung Luckenwalde zieht.ÿÿ\
553;00:11:58:22;00:12:01:06;das Richtung Luckenwalde zieht.
554;00:12:01:10;00:12:01:10;FABstÉF Nach Angaben des Landesÿÿzt
555;00:12:01:10;00:12:02:24;Nach Angaben des Landes
556;00:12:03:02;00:12:03:02;FABstÊd wurden 2023 in Brandenburg( ( mehr alsØl
557;00:12:03:02;00:12:03:02;FABst> 120 Waldbrände registriert.ÿÿ#¦
558;00:12:03:02;00:12:07:07;"wurden 2023 in Brandenburg

mehr als 120 WaldbrÈande registriert."
559;00:12:09:08;00:12:09:08;FABstËPLetzte Handgriffe vor dem Einsatz.~
560;00:12:09:08;00:12:11:14;Letzte Handgriffe vor dem Einsatz.
561;00:12:11:16;00:12:11:16;FABstÌd In diesen Löschwasserbehälter( ( paº
562;00:12:11:16;00:12:11:16;FABst4ssen bis zu 2000 Liter.5ïÌ
563;00:12:11:16;00:12:15:02;"In diesen LÈoschwasserbehÈalter

passen bis zu 2000 Liter."
564;00:12:15:04;00:12:15:04;FABstÍd Drei Hubschrauber( ( von BundespolÛN
565;00:12:15:04;00:12:15:04;FABst,izei und Bundeswehrÿÿ5·ì
566;00:12:15:04;00:12:18:02;"Drei Hubschrauber

von Bundespolizei und Bundeswehr"
567;00:12:18:04;00:12:18:04;FABstÎd unterstützen seit dem Mittag( ( Â
568;00:12:18:04;00:12:18:04;"FABst&die Feuerwehr.ÿÿ;ßv"
569;00:12:18:04;00:12:20:17;"unterstÈutzen seit dem Mittag

die Feuerwehr."
570;00:12:20:20;00:12:20:20;FABstÏd Sie versuchen, den Waldbrand( ( auf eine³
571;00:12:20:20;00:12:20:20;FABst:m alten Truppenübungsplatzÿÿ'Uz
572;00:12:20:20;00:12:24:11;"Sie versuchen, den Waldbrand

auf einem alten TruppenÈubungsplatz"
573;00:12:24:13;00:12:24:13;FABstÐd bei Jüterbog nahe Berlin,( ( &Z
574;00:12:24:13;00:12:24:13;"FABst""einzudämmen.ÿÿ?8À"
575;00:12:24:13;00:12:26:18;"bei JÈuterbog nahe Berlin,

einzudÈammen."
576;00:12:26:20;00:12:26:20;FABstÑd Und die umliegenden Ortschaften( ( ã
577;00:12:26:20;00:12:26:20;FABst( zu schützen.ÿÿ9\¬
578;00:12:26:20;00:12:29:18;"Und die umliegenden Ortschaften

zu schÈutzen."
579;00:12:30:10;00:12:30:10;FABstÒRWir wurden bisher nicht gebraucht.>
580;00:12:30:10;00:12:32:15;Wir wurden bisher nicht gebraucht.
581;00:12:32:19;00:12:32:19;FABstÓd Aber gestern( ( gab es eine LµÈ
582;00:12:32:19;00:12:32:19;FABst$ageentwicklung.E­n
583;00:12:32:19;00:12:35:14;"Aber gestern

gab es eine Lageentwicklung."
584;00:12:35:18;00:12:35:18;FABstÔF Wir mussten feststellen:ÿÿ¶
585;00:12:35:18;00:12:37:03;Wir mussten feststellen:
586;00:12:37:07;00:12:37:07;FABstÕd Es könnte sein,( ( dass beG:
587;00:12:37:07;00:12:37:07;"FABst""wohntes Gebietÿÿ?P"
588;00:12:37:07;00:12:39:10;"Es kÈonnte sein,

dass bewohntes Gebiet"
589;00:12:39:14;00:12:39:14;"FABstÖdin Mitleidenschaft gezogen wird und( ( Br®"""
590;00:12:39:14;00:12:39:14;FABstHandschneisen übersprungen werden.ÿÿî
591;00:12:39:14;00:12:43:21;"in Mitleidenschaft gezogen wird und

Brandschneisen Èubersprungen werden."
592;00:12:44:00;00:12:44:00;FABst×L Da muss die Bundeswehr helfen.ÿÿ
593;00:12:44:00;00:12:46:04;Da muss die Bundeswehr helfen.
594;00:12:46:08;00:12:46:08;FABstØdAus der Luft kann gelöscht werden,( ( FF
595;00:12:46:08;00:12:46:08;"FABst<wo Munitionsbelastung ist.ÿÿ%"""
596;00:12:46:08;00:12:50:11;"Aus der Luft kann gelÈoscht werden,

wo Munitionsbelastung ist."
597;00:12:51:09;00:12:51:09;FABstÙd Abgesehen von kurzen Schauern, ( ( ist §î
598;00:12:51:09;00:12:51:09;FABst<kaum Niederschlag in Sicht.ÿÿ%<u>
599;00:12:51:09;00:12:54:24;"Abgesehen von kurzen Schauern,

ist kaum Niederschlag in Sicht."
600;00:12:55:03;00:12:55:03;FABstÚd Der Wind facht( ( das FeueV
601;00:12:55:03;00:12:55:03;FABstr wieder an.ÿÿCë
602;00:12:55:03;00:12:57:03;"Der Wind facht

das Feuer wieder an."
603;00:12:57:07;00:12:57:07;FABstÛd Die Trockenheit wird nicht nur( ( in B<u>N
604;00:12:57:07;00:12:57:07;FABst6randenburg zum Problem. ÿÿ+ÇÞ
605;00:12:57:07;00:13:00:14;"Die Trockenheit wird nicht nur

in Brandenburg zum Problem."
606;00:13:00:18;00:13:00:18;FABstÜdDiese Karte des Helmholtz-Zentrum ( ( für U
607;00:13:00:18;00:13:00:18;FABst@mweltforschung zeigt Gebiete,ÿÿ!<i>b
608;00:13:00:18;00:13:04:16;"Diese Karte des Helmholtz-Zentrum

fÈur Umweltforschung zeigt Gebiete,"
609;00:13:04:20;00:13:04:20;FABstÝd in denen der Boden( ( ungewöhnÞ
610;00:13:04:20;00:13:04:20;FABst(lich trocken ist.ÿÿ9Ø
611;00:13:04:20;00:13:07:09;"in denen der Boden

ungewÈohnlich trocken ist."
612;00:13:07:13;00:13:07:13;FABstÞd Vor allem im Nordosten( ( herrschtºh
613;00:13:07:13;00:13:07:13;FABst0 teils extreme Dürre.ÿÿ1.Î
614;00:13:07:13;00:13:10:16;"Vor allem im Nordosten

herrscht teils extreme DÈurre."
615;00:13:10:20;00:13:10:20;FABstßB Besonders betroffen:ÿÿir
616;00:13:10:20;00:13:11:24;Besonders betroffen:
617;00:13:12:03;00:13:12:03;FABstàd Mecklenburg-Vorpommern,( ( Niedersacþn
618;00:13:12:03;00:13:12:03;FABst0hsen, Sachsen-Anhalt,ÿÿ10
619;00:13:12:03;00:13:15:05;"Mecklenburg-Vorpommern,

Niedersachsen, Sachsen-Anhalt,"
620;00:13:15:09;00:13:15:09;FABstáF Brandenburg und Sachsen.ÿÿ7ô
621;00:13:15:09;00:13:16:21;Brandenburg und Sachsen.
622;00:13:17:00;00:13:17:00;FABstâdDer Regen zu Jahresbeginn habe daran( ( näB
623;00:13:17:00;00:13:17:00;FABstBichts geändert, so Hydrologen.ÿÿCZ
624;00:13:17:00;00:13:21:14;"Der Regen zu Jahresbeginn habe daran

nichts geÈandert, so Hydrologen."
625;00:13:22:11;00:13:22:11;FABstãd Die Niederschläge im Winter( ( haben dl
626;00:13:22:11;00:13:22:11;FABst:ie Oberböden aufgefrischt./
627;00:13:22:11;00:13:26:02;"Die NiederschlÈage im Winter

haben die OberbÈoden aufgefrischt."
628;00:13:26:06;00:13:26:06;FABstäd Darunter sind aber( ( viele Schi
629;00:13:26:06;00:13:26:06;FABst,chten sehr trocken.=Õ
630;00:13:26:06;00:13:29:12;"Darunter sind aber

viele Schichten sehr trocken."
631;00:13:29:15;00:13:29:15;FABståd Bis das Wasser( ( ins Grundw´
632;00:13:29:15;00:13:29:15;"FABst""asser sickert,ÿÿ?û"
633;00:13:29:15;00:13:31:23;"Bis das Wasser

ins Grundwasser sickert,"
634;00:13:32:02;00:13:32:02;FABstæL müssen die aufgefüllt werden.ÿÿ0t
635;00:13:32:02;00:13:33:21;mÈussen die aufgefÈullt werden.
