No.;Timecode In;Timecode Out;Subtitle
318;00:06:45:14;00:06:48:11;"sollen aus ÈAgypten,

Syrien und Pakistan stammen."
319;00:06:48:13;00:06:48:13;FABstud Griechenland war( ( offenbar -Ä
320;00:06:48:13;00:06:48:13;FABst$nicht ihr Ziel.ÿÿ=ë4
321;00:06:48:13;00:06:51:05;"Griechenland war

offenbar nicht ihr Ziel."
322;00:06:51:07;00:06:51:07;FABstvd Oft wollen Flüchtlinge( ( nac</u>Ö
323;00:06:51:07;00:06:51:07;FABst$h Mitteleuropa,ÿÿ=¡*
324;00:06:51:07;00:06:53:14;"Oft wollen FlÈuchtlinge

nach Mitteleuropa,"
325;00:06:53:15;00:06:53:15;FABstwPwas von Italien aus einfacher ist.ÿÿñN
326;00:06:53:15;00:06:55:22;was von Italien aus einfacher ist.
327;00:06:56:00;00:06:56:00;FABstxd Es gibt immer wieder Berichte,( ( dass
328;00:06:56:00;00:06:56:00;FABst8Griechenland Flüchtlinge ÿÿ)¤
329;00:06:56:00;00:06:59:10;"Es gibt immer wieder Berichte,

dass Griechenland FlÈuchtlinge"
330;00:06:59:11;00:06:59:11;FABstyd mit sogenannten Pushbacks( ( 6P
331;00:06:59:11;00:06:59:11;FABst$zurückdrängt:ÿÿ=È4
332;00:06:59:11;00:07:01:21;"mit sogenannten Pushbacks

zurÈuckdrÈangt:"
333;00:07:01:23;00:07:01:23;FABstzd Statt sie aufzunehmen,( ( werden siep¤
334;00:07:01:23;00:07:01:23;FABst: auf hoher See ausgesetzt.ÿÿ'Ê
335;00:07:01:23;00:07:05:08;"Statt sie aufzunehmen,

werden sie auf hoher See ausgesetzt."
336;00:07:05:10;00:07:05:10;FABst{d Für Migrationsforscher( ( Ch¤À
337;00:07:05:10;00:07:05:10;"FABst""ristopher Heinÿÿ?R"
338;00:07:05:10;00:07:07:20;"FÈur Migrationsforscher

Christopher Hein"
339;00:07:07:22;00:07:07:22;FABst|d ist diese zunehmende Abschottung( ( EuropE<
340;00:07:07:22;00:07:07:22;FABstDas Mitursache für die Tragödie.ÿÿj
341;00:07:07:22;00:07:12:17;"ist diese zunehmende Abschottung

Europas Mitursache fÈur die TragÈodie."
342;00:07:14:20;00:07:14:20;FABst}dDas ist eine Folge einer Politik,( ( '²
343;00:07:14:20;00:07:14:20;FABst2die unmöglich macht,7#Â
344;00:07:14:20;00:07:18:13;"Das ist eine Folge einer Politik,

die unmÈoglich macht,"
345;00:07:18:15;00:07:18:15;FABst~d auf normale Weise( ( nach EurF
346;00:07:18:15;00:07:18:15;"FABst""opa zu kommen.GÍ"
347;00:07:18:15;00:07:21:11;"auf normale Weise

nach Europa zu kommen."
348;00:07:22:21;00:07:22:21;FABstd Unterdessen läuft die Suche( ( nac
349;00:07:22:21;00:07:22:21;FABst2h Überlebenden weiter.ÿÿ/
350;00:07:22:21;00:07:26:10;"Unterdessen lÈauft die Suche

nach ÈUberlebenden weiter."
351;00:07:28:02;00:07:28:02;FABst<i>d Ex-US-Präsident Trump( ( plädiert iÚØ
352;00:07:28:02;00:07:28:02;FABst4n der Dokumenten-Affäreÿÿ-Z
353;00:07:28:02;00:07:32:03;"Ex-US-PrÈasident Trump

plÈadiert in der Dokumenten-AffÈare"
354;00:07:32:06;00:07:32:06;FABst</i>B auf nicht schuldig.ÿÿ®
355;00:07:32:06;00:07:33:18;auf nicht schuldig.
356;00:07:34:07;00:07:34:07;FABst<u>d Der 77-Jährige wies vor Gericht( ( :
357;00:07:34:07;00:07:34:07;FABst0die Vorwürfe zurück,ÿÿ1Ø
358;00:07:34:07;00:07:38:02;"Der 77-JÈahrige wies vor Gericht

die VorwÈurfe zurÈuck,"
359;00:07:38:04;00:07:38:04;FABst</u>d geheime Unterlagen ( ( aus
360;00:07:38:04;00:07:38:04;FABst$seiner Amtszeitÿÿ=û
361;00:07:38:04;00:07:40:23;"geheime Unterlagen

aus seiner Amtszeit"
362;00:07:41:00;00:07:41:00;FABstd zu Unrecht mit nach Hause( ( g¶T
363;00:07:41:00;00:07:41:00;FABst(enommen zu haben.ÿÿ9Ò
364;00:07:41:00;00:07:43:22;"zu Unrecht mit nach Hause

genommen zu haben."
365;00:07:43:24;00:07:43:24;FABstD Es ist das erste Mal,ÿÿ*º
366;00:07:43:24;00:07:45:17;Es ist das erste Mal,
367;00:07:45:19;00:07:45:19;FABstddass ein ehemaliger Präsident vor ( ( einem
368;00:07:45:19;00:07:45:19;FABst@ Bundesgericht angeklagt ist.ÿÿ!Ùr
369;00:07:45:19;00:07:49:18;"dass ein ehemaliger PrÈasident vor

einem Bundesgericht angeklagt ist."
370;00:07:49:20;00:07:49:20;FABstd Nach dem Prozessauftakt in Miami( ( wurd<i>´
371;00:07:49:20;00:07:49:20;FABst:e Trump von Fans bejubelt.ÿÿ'¿²
372;00:07:49:20;00:07:54:03;"Nach dem Prozessauftakt in Miami

wurde Trump von Fans bejubelt."
373;00:07:55:08;00:07:55:08;FABstdPlease welcome the next president( ( Ó
374;00:07:55:08;00:07:55:08;FABst4of the United States!ÿÿ-Z
375;00:07:55:08;00:07:59:10;"Please welcome the next president

of the United States!"
376;00:08:00:12;00:08:00:12;FABstd Er lässt sich ankündigen( ( als der näT
377;00:08:00:12;00:08:00:12;FABst6chste Präsident der USA:3}°
378;00:08:00:12;00:08:04:07;"Er lÈasst sich ankÈundigen

als der nÈachste PrÈasident der USA:"
379;00:08:04:12;00:08:04:12;"FABst
d Donald Trump,( ( Angeklagter im"
380;00:08:04:12;00:08:04:12;"FABst& Wahlkampfmodus.`;«d"
381;00:08:04:12;00:08:07:11;"Donald Trump,

Angeklagter im Wahlkampfmodus."
382;00:08:07:16;00:08:07:16;FABstB Einmal mehr sagt er,ÿÿ=
383;00:08:07:16;00:08:09:03;Einmal mehr sagt er,
384;00:08:09:07;00:08:09:07;FABstddas Verfahren um die Geheimpapiere( ( ».
385;00:08:09:07;00:08:09:07;FABst6sei politisch motiviert.ÿÿ+½j
386;00:08:09:07;00:08:12:24;"das Verfahren um die Geheimpapiere

sei politisch motiviert."
387;00:08:13:03;00:08:13:03;FABstd Er habe jedes Recht gehabt, ( ( die DÊ
388;00:08:13:03;00:08:13:03;FABst4okumente aufzubewahren,ÿÿ-</u>¼
389;00:08:13:03;00:08:16:18;"Er habe jedes Recht gehabt,

die Dokumente aufzubewahren,"
390;00:08:16:22;00:08:16:22;FABstL um sie in Ruhe durchzuschauen.ÿÿR¢
391;00:08:16:22;00:08:19:01;um sie in Ruhe durchzuschauen.
392;00:08:19:03;00:08:19:03;FABstD In den Boxen außerdem:ÿÿR
393;00:08:19:03;00:08:20:18;In den Boxen auûerdem:
394;00:08:20:20;00:08:20:20;FABstd Kleidung, Erinnerungsstücke( ( hT
395;00:08:20:20;00:08:20:20;FABst,und noch viel mehr.=*
396;00:08:20:20;00:08:24:05;"Kleidung, ErinnerungsstÈucke

und noch viel mehr."
397;00:08:24:09;00:08:24:09;FABstd Ich konnte die Boxen( ( noch niê&
398;00:08:24:09;00:08:24:09;FABst(cht alle ansehen.A¾r
399;00:08:24:09;00:08:27:03;"Ich konnte die Boxen

noch nicht alle ansehen."
400;00:08:27:07;00:08:27:07;FABstJ Das nimmt Zeit in Anspruch.¾
401;00:08:27:07;00:08:29:09;Das nimmt Zeit in Anspruch.
402;00:08:29:13;00:08:29:13;FABstd Ich wollte das machen,( ( bin abe(
403;00:08:29:13;00:08:29:13;FABst,r sehr beschäftigt.ÿÿ5W
404;00:08:29:13;00:08:33:01;"Ich wollte das machen,

bin aber sehr beschÈaftigt."
405;00:08:34:24;00:08:34:24;FABstd Laut Anklage( ( soll Trump
406;00:08:34:24;00:08:34:24;"FABst""gewusst haben,ÿÿ?è"
407;00:08:34:24;00:08:37:08;"Laut Anklage

soll Trump gewusst haben,"
408;00:08:37:10;00:08:37:10;FABstddass die Kisten auch Geheimdokumente( ( ·Z
409;00:08:37:10;00:08:37:10;FABst<der Regierung enthielten.ÿÿ%óX
410;00:08:37:10;00:08:41:03;"dass die Kisten auch Geheimdokumente

der Regierung enthielten."
411;00:08:41:05;00:08:41:05;"FABstTTonbandaufnahmen sollen das belegen.ÿÿ"""
412;00:08:41:05;00:08:43:18;Tonbandaufnahmen sollen das belegen.
413;00:08:43:20;00:08:43:20;FABstd Vor Gericht schwieg Trump,( ( überließ ½ê
414;00:08:43:20;00:08:43:20;FABst:das Sprechen den Anwälten.ÿÿ'|V
415;00:08:43:20;00:08:47:20;"Vor Gericht schwieg Trump,

Èuberlieû das Sprechen den AnwÈalten."
416;00:08:47:22;00:08:47:22;FABstPDie plädierten auf nicht schuldig.ÿÿÚ¤
417;00:08:47:22;00:08:50:06;Die plÈadierten auf nicht schuldig.
418;00:08:50:08;00:08:50:08;FABstd Dass Trump den Prozess( ( für deÀ
419;00:08:50:08;00:08:50:08;FABst*n Wahlkampf nutzt,ÿÿ7
420;00:08:50:08;00:08:52:24;"Dass Trump den Prozess

fÈur den Wahlkampf nutzt,"
421;00:08:53:01;00:08:53:01;FABstd kritisiert( ( der demokratischôæ
422;00:08:53:01;00:08:53:01;FABst0e Abgeordnete Schiff.ÿÿ1ÔÔ
423;00:08:53:01;00:08:56:01;"kritisiert

der demokratische Abgeordnete Schiff."
424;00:08:56:06;00:08:56:06;FABstdTrump versucht, die Öffentlichkeit( ( *
425;00:08:56:06;00:08:56:06;FABst<über sich richten zu lassen-´
426;00:08:56:06;00:08:59:19;"Trump versucht, die ÈOffentlichkeit

Èuber sich richten zu lassen"
427;00:08:59:21;00:08:59:21;FABstJ und macht, was er immer tut:}$
428;00:08:59:21;00:09:01:20;und macht, was er immer tut:
429;00:09:01:22;00:09:01:22;FABstd Er spielt das Opfer, stellt( ( TatsacÜ
430;00:09:01:22;00:09:01:22;FABst8hen falsch dar und hofft,ÿÿ)ÛÞ
431;00:09:01:22;00:09:05:13;"Er spielt das Opfer, stellt

Tatsachen falsch dar und hofft,"
432;00:09:05:15;00:09:05:15;FABstd dass er seine extremen Anhänger( ( Jº
433;00:09:05:15;00:09:05:15;FABst, überzeugen kann.ÿÿ5_¤
434;00:09:05:15;00:09:08:23;"dass er seine extremen AnhÈanger

Èuberzeugen kann."
435;00:09:09:17;00:09:09:17;FABstD Das gelingt offenbar.ÿÿ0
436;00:09:09:17;00:09:11:11;Das gelingt offenbar.
437;00:09:12:00;00:09:12:00;FABst dDie neueste Anklage scheint Trump( ( beêÖ
438;00:09:12:00;00:09:12:00;FABst:i republikanischen Wählern/A
439;00:09:12:00;00:09:15:23;"Die neueste Anklage scheint Trump

bei republikanischen WÈahlern"
440;00:09:16:00;00:09:16:00;FABst¡d nach jüngsten Umfragen( ( bisher'B
441;00:09:16:00;00:09:16:00;FABst* nicht zu schaden.?â0
442;00:09:16:00;00:09:18:23;"nach jÈungsten Umfragen

bisher nicht zu schaden."
443;00:09:19:00;00:09:19:00;FABst¢d Danach liegt er( ( vor seinª
444;00:09:19:00;00:09:19:00;FABst$en Konkurrentenÿÿ=ÿ<u>
445;00:09:19:00;00:09:21:20;"Danach liegt er

vor seinen Konkurrenten"
446;00:09:21:22;00:09:21:22;FABst£dum die Präsidentschaftskandidatur( ( df
447;00:09:21:22;00:09:21:22;FABst0 der Republikaner.ÿÿ1·´
448;00:09:21:22;00:09:24:19;"um die PrÈasidentschaftskandidatur

der Republikaner."
449;00:09:26:02;00:09:26:02;FABst¤d Die Finanzbranche( ( hat heute mit ÚÌ
450;00:09:26:02;00:09:26:02;FABst.Spannung beobachtet,ÿÿ3Ç¢
451;00:09:26:02;00:09:29:12;"Die Finanzbranche

hat heute mit Spannung beobachtet,"
452;00:09:29:14;00:09:29:14;FABst¥d ob die USA von ihrer( ( strengen GÖv
453;00:09:29:14;00:09:29:14;FABst.eldpolitik abrücken.ÿÿ3qN
454;00:09:29:14;00:09:33:00;"ob die USA von ihrer

strengen Geldpolitik abrÈucken."
455;00:09:33:04;00:09:33:04;FABst¦dUnd tatsächlich hebt die US-Notenbank( ( 6
456;00:09:33:04;00:09:33:04;FABstDden Leitzins nicht weiter an -ÿÿü
457;00:09:33:04;00:09:37:19;"Und tatsÈachlich hebt die US-Notenbank

den Leitzins nicht weiter an -"
458;00:09:37:21;00:09:37:21;FABst§N das erste Mal seit Anfang 2022.ÿÿf²
459;00:09:37:21;00:09:40:08;das erste Mal seit Anfang 2022.
460;00:09:41:00;00:09:41:00;FABst¨d Er bleibt damit bei einer Spanne( ( Õ°
461;00:09:41:00;00:09:41:00;FABst,von 5 bis 5,25 %.ÿÿ5Û 
462;00:09:41:00;00:09:44:20;"Er bleibt damit bei einer Spanne

von 5 bis 5,25 %."
463;00:09:49:21;00:09:49:21;"FABst©d Bundesweit blieben heute( ( viele A
È"
464;00:09:49:21;00:09:49:21;FABst0potheken geschlossen.ÿÿ1N
465;00:09:49:21;00:09:52:24;"Bundesweit blieben heute

viele Apotheken geschlossen."
466;00:09:53:01;00:09:53:01;FABstªN Die Branche hatte zum ProtesttagÿÿJ
467;00:09:53:01;00:09:55:08;Die Branche hatte zum Protesttag
468;00:09:55:10;00:09:55:10;FABst«d gegen die Gesundheitspolitik( ( »Ð
469;00:09:55:10;00:09:55:10;"FABst"" aufgerufen.ÿÿ?äì"
470;00:09:55:10;00:09:57:19;"gegen die Gesundheitspolitik

aufgerufen."
471;00:09:57:21;00:09:57:21;FABst¬dIn mehreren Städten gingen Apotheker( ( un&ä
472;00:09:57:21;00:09:57:21;FABstFd Apothekerinnen auf die Straße.`!Æ
473;00:09:57:21;00:10:02:05;"In mehreren StÈadten gingen Apotheker

und Apothekerinnen auf die Straûe."
474;00:10:02:07;00:10:02:07;FABst­d Sie fordern höhere Honorare( ( un
475;00:10:02:07;00:10:02:07;FABst0d weniger Bürokratie.`1>
476;00:10:02:07;00:10:05:20;"Sie fordern hÈohere Honorare

und weniger BÈurokratie."
477;00:10:05:24;00:10:05:24;FABst®L Gesundheitsminister Lauterbachÿÿ[
478;00:10:05:24;00:10:08:19;Gesundheitsminister Lauterbach
479;00:10:09:01;00:10:09:01;FABst¯d sieht für Honorarsteigerungen ( ( keine4
480;00:10:09:01;00:10:09:01;FABst8n finanziellen Spielraum.ÿÿ)ç2
481;00:10:09:01;00:10:13:04;"sieht fÈur Honorarsteigerungen

keinen finanziellen Spielraum."
482;00:10:14:06;00:10:14:06;FABst°d Das Europäische Parlament( ( hat sich ,
483;00:10:14:06;00:10:14:06;FABst4auf einen Gesetzentwurfÿÿ-¼¦
484;00:10:14:06;00:10:17:18;"Das EuropÈaische Parlament

hat sich auf einen Gesetzentwurf"
485;00:10:17:20;00:10:17:20;FABst±J zum Einsatz von KI geeinigt.ÿÿPP
486;00:10:17:20;00:10:19:23;zum Einsatz von KI geeinigt.
487;00:10:20:03;00:10:20:03;FABst²J Er sieht Risikogruppen vor:ÿÿeþ
488;00:10:20:03;00:10:22:06;Er sieht Risikogruppen vor:
489;00:10:22:08;00:10:22:08;FABst³d Je gefährlicher eine Anwendung( ( D¸
490;00:10:22:08;00:10:22:08;"FABst& sein könnte,ÿÿ;aÐ"
491;00:10:22:08;00:10:25:05;"Je gefÈahrlicher eine Anwendung

sein kÈonnte,"
492;00:10:25:07;00:10:25:07;FABst´H desto höher die Auflagen.ÿÿñÊ
493;00:10:25:07;00:10:27:07;desto hÈoher die Auflagen.
494;00:10:27:19;00:10:27:19;FABstµd Einige Techniken( ( sollen ganzÓH
495;00:10:27:19;00:10:27:19;FABst* verboten werden -ÿÿ7á|
496;00:10:27:19;00:10:30:12;"Einige Techniken

sollen ganz verboten werden -"
497;00:10:30:14;00:10:30:14;FABst¶dwie automatische Gesichtserkennung( ( </u>6
498;00:10:30:14;00:10:30:14;FABst2im öffentlichen Raum.ÿÿ/vv
499;00:10:30:14;00:10:34:10;"wie automatische Gesichtserkennung

im Èoffentlichen Raum."
500;00:10:35:13;00:10:35:13;FABst·d In China existiert sie,( ( die groÒ,
501;00:10:35:13;00:10:35:13;FABst2ßflächige Überwachung.7j¤
502;00:10:35:13;00:10:38:13;"In China existiert sie,

die groûflÈachige ÈUberwachung."
503;00:10:38:15;00:10:38:15;FABst¸d Kameras kontrollieren die Bewohner( ( Tag ¯Ü
504;00:10:38:15;00:10:38:15;FABstFund Nacht, wie hier in Shanghai.#É@
505;00:10:38:15;00:10:42:15;"Kameras kontrollieren die Bewohner

Tag und Nacht, wie hier in Shanghai."
506;00:10:42:17;00:10:42:17;FABst¹dWer etwa seinen Müll falsch entsorgt( ( o*
507;00:10:42:17;00:10:42:17;FABstBder Verkehrsregeln missachtet,ÿÿÕÄ
508;00:10:42:17;00:10:46:13;"Wer etwa seinen MÈull falsch entsorgt

oder Verkehrsregeln missachtet,"
509;00:10:46:15;00:10:46:15;FABstºL wird registriert und bestraft.ÿÿ:
510;00:10:46:15;00:10:48:09;wird registriert und bestraft.
511;00:10:48:11;00:10:48:11;FABst»TMöglich wird diese MassenüberwachungÿÿHl
512;00:10:48:11;00:10:50:15;MÈoglich wird diese MassenÈuberwachung
513;00:10:50:17;00:10:50:17;FABst¼d durch Künstliche Intelligenz( ( und biomIÈ
514;00:10:50:17;00:10:50:17;FABst<etrische Gesichtserkennung.ÿÿ%¼z
515;00:10:50:17;00:10:54:08;"durch KÈunstliche Intelligenz

und biometrische Gesichtserkennung."
516;00:10:54:09;00:10:54:09;FABst½d Das EU-Parlament will solch( ( eine Nuä>
517;00:10:54:09;00:10:54:09;FABstBtzung in Europa nun verbieten.ÿÿÒ,
518;00:10:54:09;00:10:58:09;"Das EU-Parlament will solch

eine Nutzung in Europa nun verbieten."
519;00:11:00:20;00:11:00:20;FABst¾L Auch in der EU gibt es Länder,ôL
520;00:11:00:20;00:11:02:24;Auch in der EU gibt es LÈander,
521;00:11:03:01;00:11:03:01;FABst¿d die Probleme( ( mit RechtstaaÑ
522;00:11:03:01;00:11:03:01;FABst&tlichkeit haben.C
523;00:11:03:01;00:11:05:13;"die Probleme

mit Rechtstaatlichkeit haben."
524;00:11:05:15;00:11:05:15;FABstÀF Wir müssen entscheiden,ÿÿÉ
525;00:11:05:15;00:11:07:08;Wir mÈussen entscheiden,
526;00:11:07:10;00:11:07:10;FABstÁd wie wir als liberale Demokratie( ( mit ÔÖ
527;00:11:07:10;00:11:07:10;FABst<Technologie umgehen wollen.ÿÿ%ã¦
528;00:11:07:10;00:11:11:01;"wie wir als liberale Demokratie

mit Technologie umgehen wollen."
529;00:11:11:03;00:11:11:03;FABstÂdÜberwachung durch KI-Technologie ( ( kenn'r
530;00:11:11:03;00:11:11:03;FABst@en wir aus Ländern wie China.ÿÿ!o
531;00:11:11:03;00:11:14:22;"ÈUberwachung durch KI-Technologie

kennen wir aus LÈandern wie China."
532;00:11:14:24;00:11:14:24;"FABstÃTDas hat in der EU nichts zu suchen.ÿÿ;T"
533;00:11:14:24;00:11:17:13;Das hat in der EU nichts zu suchen.
534;00:11:18:08;00:11:18:08;FABstÄd Die europäischen Christdemokraten( ( wolP
535;00:11:18:08;00:11:18:08;FABst>lten das Verbot abschwächen.ÿÿ#KÐ
536;00:11:18:08;00:11:22:02;"Die europÈaischen Christdemokraten

wollten das Verbot abschwÈachen."
537;00:11:22:04;00:11:22:04;FABstÅB In bestimmten FällenÿÿÁê
538;00:11:22:04;00:11:23:18;In bestimmten FÈallen
539;00:11:23:20;00:11:23:20;FABstÆd sollten Behörden( ( eine ÜberwacíÄ
540;00:11:23:20;00:11:23:20;FABst,hung nutzen dürfen.ÿÿ5WÌ
541;00:11:23:20;00:11:26:15;"sollten BehÈorden

eine ÈUberwachung nutzen dÈurfen."
542;00:11:26:19;00:11:26:19;FABstÇd Wir hätten uns gewünscht,( ( dass manÓ
543;00:11:26:19;00:11:26:19;FABst8 bei den Anwendungsfällen1a
544;00:11:26:19;00:11:30:23;"Wir hÈatten uns gewÈunscht,

dass man bei den AnwendungsfÈallen"
545;00:11:31:00;00:11:31:00;FABstÈd auch vermisste Kinder( ( eÎ¶
546;00:11:31:00;00:11:31:00;FABst rkennen kann.Iâ
547;00:11:31:00;00:11:33:20;"auch vermisste Kinder

erkennen kann."
548;00:11:35:11;00:11:35:11;FABstÉd Dass wir terroristische Akte( ( durù(
549;00:11:35:11;00:11:35:11;FABst0ch KI besser erkennenÿÿ1ÇÎ
550;00:11:35:11;00:11:39:07;"Dass wir terroristische Akte

durch KI besser erkennen"
551;00:11:39:18;00:11:39:18;FABstÊd und schwerwiegende Kriminalität( ( =
552;00:11:39:18;00:11:39:18;FABst2damit angehen können.ÿÿ/X
553;00:11:39:18;00:11:43:17;"und schwerwiegende KriminalitÈat

damit angehen kÈonnen."
554;00:11:44:20;00:11:44:20;FABstËd Für die Echtzeitüberwachung( ( gab e­(
555;00:11:44:20;00:11:44:20;FABst6s jedoch keine Mehrheit.ÿÿ+Ì
556;00:11:44:20;00:11:48:03;"FÈur die EchtzeitÈuberwachung

gab es jedoch keine Mehrheit."
557;00:11:48:05;00:11:48:05;FABstÌd Behörden sollen aber( ( aufgezeichn.
558;00:11:48:05;00:11:48:05;FABst2ete Überwachungsbilderÿÿ/ü
559;00:11:48:05;00:11:51:07;"BehÈorden sollen aber

aufgezeichnete ÈUberwachungsbilder"
560;00:11:51:09;00:11:51:09;FABstÍd mit KI untersuchen dürfen ( ( nach f
561;00:11:51:09;00:11:51:09;FABst6richterlichem Beschluss.ÿÿ+Í^
562;00:11:51:09;00:11:54:14;"mit KI untersuchen dÈurfen Ð

nach richterlichem Beschluss."
563;00:11:54:16;00:11:54:16;FABstÎd Außerdem soll es Regeln geben( ( N
564;00:11:54:16;00:11:54:16;FABst,für KI-Programme,ÿÿ5cî
565;00:11:54:16;00:11:57:09;"Auûerdem soll es Regeln geben

fÈur KI-Programme,"
566;00:11:57:11;00:11:57:11;FABstÏd die solche( ( künstlichen InhÐ
567;00:11:57:11;00:11:57:11;FABst$alte erstellen.ÿÿ=
568;00:11:57:11;00:11:59:23;"die solche

kÈunstlichen Inhalte erstellen."
569;00:12:00:00;00:12:00:00;FABstÐd Ein Angriff auf den Papst -( ( täuschendRÒ
570;00:12:00:00;00:12:00:00;FABst8 echt, aber nie passiert.ÿÿ)^
571;00:12:00:00;00:12:03:13;"Ein Angriff auf den Papst -

tÈauschend echt, aber nie passiert."
572;00:12:03:15;00:12:03:15;FABstÑP Oder ein gestürzter US-Präsident.ÿÿg
573;00:12:03:15;00:12:05:19;Oder ein gestÈurzter US-PrÈasident.
574;00:12:05:21;00:12:05:21;FABstÒdSolche Inhalte sollen durch digitale( ( Was¤
575;00:12:05:21;00:12:05:21;FABstHserzeichen gekennzeichnet werden,ÿÿ</u>
576;00:12:05:21;00:12:10:01;"Solche Inhalte sollen durch digitale

Wasserzeichen gekennzeichnet werden,"
577;00:12:10:03;00:12:10:03;FABstÓN um Desinformation zu verhindern.ÿÿc\
578;00:12:10:03;00:12:12:02;um Desinformation zu verhindern.
579;00:12:13:04;00:12:13:04;FABstÔJ Mehr Kultur für junge Leute.ÿÿ£H
580;00:12:13:04;00:12:15:03;Mehr Kultur fÈur junge Leute.
581;00:12:15:04;00:12:15:04;FABstÕd Ein ungewöhnliches Angebot( ( macht di,
582;00:12:15:04;00:12:15:04;"FABst6e Bundesregierung allen,ÿÿ+
ø"
583;00:12:15:04;00:12:18:17;"Ein ungewÈohnliches Angebot

macht die Bundesregierung allen,"
584;00:12:18:19;00:12:18:19;FABstÖTdie dieses Jahr 18 Jahre alt werden:ÿÿ+
585;00:12:18:19;00:12:21:05;die dieses Jahr 18 Jahre alt werden:
586;00:12:21:07;00:12:21:07;FABst×d Über eine App können sie sich ( ( für de>ö
587;00:12:21:07;00:12:21:07;FABst:n KulturPass registrieren.ÿÿ'¹þ
588;00:12:21:07;00:12:25:10;"ÈUber eine App kÈonnen sie sich

fÈur den KulturPass registrieren."
589;00:12:25:19;00:12:25:19;FABstØd Damit erhalten sie 200 Euro ( ( für KT<
590;00:12:25:19;00:12:25:19;FABst4ulturangebote wie Kino,ÿÿ-û¬
591;00:12:25:19;00:12:29:10;"Damit erhalten sie 200 Euro

fÈur Kulturangebote wie Kino,"
592;00:12:29:12;00:12:29:12;FABstÙd Theater, Konzerte, Bücher( (
593;00:12:29:12;00:12:29:12;"FABst&und vieles mehr.ÿÿ;³ü"
594;00:12:29:12;00:12:32:05;"Theater, Konzerte, BÈucher

und vieles mehr."
595;00:12:35:11;00:12:35:11;FABstÚdKultur gratis mit wenigen Klicks -( ( das±>
596;00:12:35:11;00:12:35:11;FABst< verspricht der KulturPass.-<u>Ö
597;00:12:35:11;00:12:39:09;"Kultur gratis mit wenigen Klicks -

das verspricht der KulturPass."
598;00:12:39:13;00:12:39:13;FABstÛd Mit einem digital lesbaren( ( Personaø
599;00:12:39:13;00:12:39:13;FABst4lausweis erhalten alle,5ßh
600;00:12:39:13;00:12:42:23;"Mit einem digital lesbaren

Personalausweis erhalten alle,"
601;00:12:43:00;00:12:43:00;FABstÜddie 2023 ihren 18. Geburtstag feiern,( ( 2ÀÆ
602;00:12:43:00;00:12:43:00;FABstJ00 Euro Guthaben für Kunst und Co.ÿÿyB
603;00:12:43:00;00:12:47:20;"die 2023 ihren 18. Geburtstag feiern,

200 Euro Guthaben fÈur Kunst und Co."
604;00:12:48:06;00:12:48:06;FABstÝd Vereinzelt kam es am Starttag( ( zu®l
605;00:12:48:06;00:12:48:06;FABst4 technischen Problemen.ÿÿ-ôØ
606;00:12:48:06;00:12:51:17;"Vereinzelt kam es am Starttag

zu technischen Problemen."
607;00:12:51:22;00:12:51:22;FABstÞJ Ich finde das Konzept super.6
608;00:12:51:22;00:12:54:00;Ich finde das Konzept super.
609;00:12:54:02;00:12:54:02;FABstßd Es hat nur bei mir ( ( nichÞ0
610;00:12:54:02;00:12:54:02;FABst$t funktioniert.EãZ
611;00:12:54:02;00:12:56:15;"Es hat nur bei mir

nicht funktioniert."
612;00:12:56:17;00:12:56:17;FABstàd Ich habe auch( ( von vielen a¯¦
613;00:12:56:17;00:12:56:17;"FABst""nderen gehört,ÿÿ?p"
614;00:12:56:17;00:12:59:13;"Ich habe auch

von vielen anderen gehÈort,"
615;00:12:59:15;00:12:59:15;FABstád dass es nicht geklappt hat -( ( ÝØ
616;00:12:59:15;00:12:59:15;FABst*bei anderen schon.ÿÿ7¾<i>
617;00:12:59:15;00:13:02:06;"dass es nicht geklappt hat -

bei anderen schon."
618;00:13:02:08;00:13:02:08;FABstâTIch freue mich über den KulturPass.</i><i>
619;00:13:02:08;00:13:04:09;Ich freue mich Èuber den KulturPass.
620;00:13:04:11;00:13:04:11;FABstãd Über soziale Medien( ( habe ich X¶
621;00:13:04:11;00:13:04:11;FABst(davon mitbekommenA»Ò
622;00:13:04:11;00:13:07:01;"ÈUber soziale Medien

habe ich davon mitbekommen"
623;00:13:07:03;00:13:07:03;FABstäF und über meine Freunde.ÿÿ«~
624;00:13:07:03;00:13:08:19;und Èuber meine Freunde.
625;00:13:08:20;00:13:08:20;FABståd Ich würde damit( ( gerne ins MusYr
626;00:13:08:20;00:13:08:20;"FABst.eum oder Kino gehen.;Àà"
627;00:13:08:20;00:13:11:14;"Ich wÈurde damit

gerne ins Museum oder Kino gehen."
628;00:13:11:16;00:13:11:16;FABstæd Ob Kino oder Konzerte ( ( bei bundeswô
629;00:13:11:16;00:13:11:16;FABst4eit über 5000 Anbieternÿÿ-lÊ
630;00:13:11:16;00:13:14:23;"Ob Kino oder Konzerte Ð

bei bundesweit Èuber 5000 Anbietern"
631;00:13:15:00;00:13:15:00;FABstçd können die jungen Erwachsenen( ( i#
632;00:13:15:00;00:13:15:00;FABst0hr Guthaben einlösen:ÿÿ1j^
633;00:13:15:00;00:13:17:24;"kÈonnen die jungen Erwachsenen

ihr Guthaben einlÈosen:"
