No.;Timecode In;Timecode Out;Subtitle
"290";"00:06:26:18";"00:06:26:18";"FABsthd Eine Chance auf einen Kompromiss( ( si{"
"291";"00:06:26:18";"00:06:26:18";"FABst6eht Tal Schneider nicht.ÿÿ+ïþ"
"292";"00:06:26:18";"00:06:30:07";"Eine Chance auf einen Kompromiss

sieht Tal Schneider nicht."
"293";"00:06:30:16";"00:06:30:16";"FABstid Die Befürworter( ( beharren Õâ"
"294";"00:06:30:16";"00:06:30:16";"FABst auf Reformen.ÿÿAÚ"
"295";"00:06:30:16";"00:06:32:23";"Die BefÈurworter

beharren auf Reformen."
"296";"00:06:33:06";"00:06:33:06";"FABstjd Die Gegner wie hier( ( am Abend im"
"297";"00:06:33:06";"00:06:33:06";"FABst*n Tel Aviv wollen,ÿÿ7ô"
"298";"00:06:33:06";"00:06:36:05";"Die Gegner wie hier

am Abend in Tel Aviv wollen,"
"299";"00:06:36:07";"00:06:36:07";"FABstkRdass die Reformen vom Tisch kommen.ÿÿ |"
"300";"00:06:36:07";"00:06:38:15";"dass die Reformen vom Tisch kommen."
"301";"00:06:38:17";"00:06:38:17";"FABstld Auch Amit aus Rechovot ( ( demonaX"
"302";"00:06:38:17";"00:06:38:17";"FABst.striert in Tel Aviv.ÿÿ3óð"
"303";"00:06:38:17";"00:06:41:16";"Auch Amit aus Rechovot

demonstriert in Tel Aviv."
"304";"00:06:41:23";"00:06:41:23";"FABstmdWir wollen für unsere Werte kämpfen( ( unBê"
"305";"00:06:41:23";"00:06:41:23";"FABstJd das Israel ein Ort für alle ist:ÿÿ1:"
"306";"00:06:41:23";"00:06:46:12";"Wir wollen fÈur unsere Werte kÈampfen

und das Israel ein Ort fÈur alle ist:"
"307";"00:06:47:08";"00:06:47:08";"FABstnd Araber, Ultraorthodoxe,( ( Orthodr¸"
"308";"00:06:47:08";"00:06:47:08";"FABst0oxe, Säkulare alle.ÿÿ18d"
"309";"00:06:47:08";"00:06:51:03";"Araber, Ultraorthodoxe,

Orthodoxe, SÈakulare Ð alle."
"310";"00:06:54:07";"00:06:54:07";"FABstodDer vorübergehende Stopp der Pläne( ( Netan"
"311";"00:06:54:07";"00:06:54:07";"FABst@jahus stellt sie nicht ruhig.ÿÿ!·"
"312";"00:06:54:07";"00:06:58:15";"Der vorÈubergehende Stopp der PlÈane

Netanjahus stellt sie nicht ruhig."
"313";"00:06:58:17";"00:06:58:17";"FABstpP Die Demonstrationen gehen weiter.ÿÿ"
"314";"00:06:58:17";"00:07:00:14";"Die Demonstrationen gehen weiter."
"315";"00:07:00:22";"00:07:00:22";"FABstqd Es ist eine der schwersten Krisen( ( inQh"
"316";"00:07:00:22";"00:07:00:22";"FABst< der Geschichte des Landes.ÿÿ%Ã¬"
"317";"00:07:00:22";"00:07:05:05";"Es ist eine der schwersten Krisen

in der Geschichte des Landes."
"318";"00:07:06:23";"00:07:06:23";"FABstrd Weitere Nachrichten( ( vom Tage 0z"
"319";"00:07:06:23";"00:07:06:23";"FABst.nun mit dir, Judith.ÿÿ3"
"320";"00:07:06:23";"00:07:10:15";"Weitere Nachrichten

vom Tage nun mit dir, Judith."
"321";"00:07:10:17";"00:07:10:17";"FABstsdDie beginnen mit einer Tarifeinigung( ( Sæ"
"322";"00:07:10:17";"00:07:10:17";"FABst8 in der Textilbranche.ÿÿ)ï"
"323";"00:07:10:17";"00:07:14:07";"Die beginnen mit einer Tarifeinigung

in der Textilbranche."
"324";"00:07:15:03";"00:07:15:03";"FABsttd Die Tarifpartner( ( der Textil- u>"
"325";"00:07:15:03";"00:07:15:03";"FABst4nd Bekleidungsindustrieÿÿ-ö>"
"326";"00:07:15:03";"00:07:18:08";"Die Tarifpartner

der Textil- und Bekleidungsindustrie"
"327";"00:07:18:10";"00:07:18:10";"FABstud einigten sich auf einen Abschluss( ( für dµ¨"
"328";"00:07:18:10";"00:07:18:10";"FABstBie etwa 100.000 Beschäftigten.ÿÿBä"
"329";"00:07:18:10";"00:07:22:10";"einigten sich auf einen Abschluss

fÈur die etwa 100.000 BeschÈaftigten."
"330";"00:07:22:12";"00:07:22:12";"FABstvd Sie erhalten ab Oktober( ( Zz"
"331";"00:07:22:12";"00:07:22:12";"FABst$4,8 % mehr Geldÿÿ=éL"
"332";"00:07:22:12";"00:07:25:10";"Sie erhalten ab Oktober

4,8 % mehr Geld"
"333";"00:07:25:13";"00:07:25:13";"FABstwTund weitere 3,3 % ab September 2024.ÿÿ¢6"
"334";"00:07:25:13";"00:07:28:08";"und weitere 3,3 % ab September 2024."
"335";"00:07:30:03";"00:07:30:03";"FABstxd Dazu gibt es eine( ( steuer- und>b"
"336";"00:07:30:03";"00:07:30:03";"FABst. abgabenfreie Prämieÿÿ3FÞ"
"337";"00:07:30:03";"00:07:33:18";"Dazu gibt es eine

steuer- und abgabenfreie PrÈamie"
"338";"00:07:33:20";"00:07:33:20";"FABstyd zum Inflationsausgleich( ( in H,"
"339";"00:07:33:20";"00:07:33:20";"FABst,öhe von 1500 Euro. ÿÿ5N"
"340";"00:07:33:20";"00:07:37:00";"zum Inflationsausgleich

in HÈohe von 1500 Euro."
"341";"00:07:37:20";"00:07:37:20";"FABstzd Die Laufzeit des Vertrages( ( b~8"
"342";"00:07:37:20";"00:07:37:20";"FABst(eträgt 24 Monate.ÿÿ9|ø"
"343";"00:07:37:20";"00:07:40:24";"Die Laufzeit des Vertrages

betrÈagt 24 Monate."
"344";"00:07:42:16";"00:07:42:16";"FABst{d Papst Franziskus ist( ( aus dem Kra!v"
"345";"00:07:42:16";"00:07:42:16";"FABst:nkenhaus entlassen worden.ÿÿ'£ú"
"346";"00:07:42:16";"00:07:46:12";"Papst Franziskus ist

aus dem Krankenhaus entlassen worden."
"347";"00:07:46:14";"00:07:46:14";"FABst|d Nach dreitägiger( ( stationä%¬"
"348";"00:07:46:14";"00:07:46:14";"FABst"rer Behandlungÿÿ?</i>z"
"349";"00:07:46:14";"00:07:48:24";"Nach dreitÈagiger

stationÈarer Behandlung"
"350";"00:07:49:01";"00:07:49:01";"FABst}d wegen einer Bronchitis gehe es( ( dem 86'À"
"351";"00:07:49:01";"00:07:49:01";"FABst:-Jährigen deutlich besser,ÿÿ'^L"
"352";"00:07:49:01";"00:07:52:19";"wegen einer Bronchitis gehe es

dem 86-JÈahrigen deutlich besser,"
"353";"00:07:52:21";"00:07:52:21";"FABst~> so der Vatikan.ÿÿµL"
"354";"00:07:52:21";"00:07:54:03";"so der Vatikan."
"355";"00:07:54:05";"00:07:54:05";"FABstd Nach seiner Entlassung( ( traf Franz$"
"356";"00:07:54:05";"00:07:54:05";"FABst4iskus heute gut gelauntÿÿ-Ì´"
"357";"00:07:54:05";"00:07:57:22";"Nach seiner Entlassung

traf Franziskus heute gut gelaunt"
"358";"00:07:57:24";"00:07:57:24";"FABst<i>N auf Passanten und Journalisten.ÿÿBJ"
"359";"00:07:57:24";"00:07:59:24";"auf Passanten und Journalisten."
"360";"00:08:00:01";"00:08:00:01";"FABst</i>d Morgen soll er wie geplant( ( die Mº4"
"361";"00:08:00:01";"00:08:00:01";"FABst0esse zum Palmsonntag ÿÿ1ðN"
"362";"00:08:00:01";"00:08:03:04";"Morgen soll er wie geplant

die Messe zum Palmsonntag"
"363";"00:08:03:06";"00:08:03:06";"FABst<u>J auf dem Petersplatz halten.ÿÿbN"
"364";"00:08:03:06";"00:08:05:01";"auf dem Petersplatz halten."
"365";"00:08:06:07";"00:08:06:07";"FABst</u>d Bei schweren Stürmen( ( und TornaF"
"366";"00:08:06:07";"00:08:06:07";"FABst,dos sind in den USAÿÿ5³Ô"
"367";"00:08:06:07";"00:08:09:18";"Bei schweren StÈurmen

und Tornados sind in den USA"
"368";"00:08:09:20";"00:08:09:20";"FABstd mindestens 18 Menschen( ( ums Ð:"
"369";"00:08:09:20";"00:08:09:20";"FABst&Leben gekommen. ÿÿ;^"
"370";"00:08:09:20";"00:08:12:18";"mindestens 18 Menschen

ums Leben gekommen."
"371";"00:08:12:20";"00:08:12:20";"FABstP Dutzende weitere wurden verletzt.ÿÿVP"
"372";"00:08:12:20";"00:08:15:01";"Dutzende weitere wurden verletzt."
"373";"00:08:15:03";"00:08:15:03";"FABstd Besonders der Mittlere Westen( ( unÊ"
"374";"00:08:15:03";"00:08:15:03";"FABst2d der Süden des Landesÿÿ/d°"
"375";"00:08:15:03";"00:08:18:05";"Besonders der Mittlere Westen

und der SÈuden des Landes"
"376";"00:08:18:07";"00:08:18:07";"FABst> waren betroffen.ÿÿgä"
"377";"00:08:18:07";"00:08:19:11";"waren betroffen."
"378";"00:08:19:13";"00:08:19:13";"FABstd Die Unwetter zerstörten( ( Häuser unÞì"
"379";"00:08:19:13";"00:08:19:13";"FABst0d entwurzelten Bäume.ÿÿ1~:"
"380";"00:08:19:13";"00:08:22:19";"Die Unwetter zerstÈorten

HÈauser und entwurzelten BÈaume."
"381";"00:08:22:21";"00:08:22:21";"FABstd Zehntausende Menschen( ( waren z¾"
"382";"00:08:22:21";"00:08:22:21";"FABst.eitweise ohne Strom.;"
"383";"00:08:22:21";"00:08:26:03";"Zehntausende Menschen

waren zeitweise ohne Strom."
"384";"00:08:26:05";"00:08:26:05";"FABst
TIn Belvidere im Bundesstaat Illinoisÿÿ0H"
"385";"00:08:26:05";"00:08:28:11";"In Belvidere im Bundesstaat Illinois"
"386";"00:08:28:13";"00:08:28:13";"FABstd stürzte das Dach eines Theaters( ( wäh¡"
"387";"00:08:28:13";"00:08:28:13";"FABst:rend eines Konzertes ein. ÿÿ'È"
"388";"00:08:28:13";"00:08:32:06";"stÈurzte das Dach eines Theaters

wÈahrend eines Konzertes ein."
"389";"00:08:33:14";"00:08:33:14";"FABstd Im Norden Norwegens wurden( ( mehrere <u>8"
"390";"00:08:33:14";"00:08:33:14";"FABst@Gebiete nach Lawinen geräumt.ÿÿ!u"
"391";"00:08:33:14";"00:08:38:00";"Im Norden Norwegens wurden

mehrere Gebiete nach Lawinen gerÈaumt."
"392";"00:08:39:00";"00:08:39:00";"FABstd Mindestens vier Menschen( ( waren zuóê"
"393";"00:08:39:00";"00:08:39:00";"FABst4vor ums Leben gekommen.ÿÿ-·@"
"394";"00:08:39:00";"00:08:42:12";"Mindestens vier Menschen

waren zuvor ums Leben gekommen."
"395";"00:08:42:14";"00:08:42:14";"FABstd Gestern wurde( ( eine Touristenê"
"396";"00:08:42:14";"00:08:42:14";"FABst&gruppe in Tromsöÿÿ;S"
"397";"00:08:42:14";"00:08:45:10";"Gestern wurde

eine Touristengruppe in TromsÈo"
"398";"00:08:45:12";"00:08:45:12";"FABstL von den Schneemassen erfasst.ÿÿTº"
"399";"00:08:45:12";"00:08:47:16";"von den Schneemassen erfasst."
"400";"00:08:47:18";"00:08:47:18";"FABstd Auf der Insel Reinöya ( ( starbS"
"401";"00:08:47:18";"00:08:47:18";"FABst(en zwei Menschen.ÿÿ9í"
"402";"00:08:47:18";"00:08:50:22";"Auf der Insel ReinÈoya

starben zwei Menschen."
"403";"00:08:50:24";"00:08:50:24";"FABstd Sie wurden von einer Lawine( ( mitsamt §ä"
"404";"00:08:50:24";"00:08:50:24";"FABst>einem Haus und einer Scheune+á<u>"
"405";"00:08:50:24";"00:08:54:20";"Sie wurden von einer Lawine

mitsamt einem Haus und einer Scheune"
"406";"00:08:54:22";"00:08:54:22";"FABstH ins Meer gerissen wurden.ÿÿBä"
"407";"00:08:54:22";"00:08:56:12";"ins Meer gerissen wurden."
"408";"00:08:58:10";"00:08:58:10";"FABst: Die Zeiten,ÿÿ#$ò"
"409";"00:08:58:10";"00:08:59:17";"Die Zeiten,"
"410";"00:08:59:19";"00:08:59:19";"FABstd wo die Netze für Fischschwärme( ( nichtå "
"411";"00:08:59:19";"00:08:59:19";"FABst8 groß genug sein konnten,ÿÿ)a°"
"412";"00:08:59:19";"00:09:03:15";"wo die Netze fÈur FischschwÈarme

nicht groû genug sein konnten,"
"413";"00:09:03:17";"00:09:03:17";"FABstd sind in vielen Teilen( ( der W³"
"414";"00:09:03:17";"00:09:03:17";"FABst*elt längst vorbei.ÿÿ7 n"
"415";"00:09:03:17";"00:09:06:12";"sind in vielen Teilen

der Welt lÈangst vorbei."
"416";"00:09:06:14";"00:09:06:14";"FABstd Zunehmend bleiben Kutter ( ( der K"
"417";"00:09:06:14";"00:09:06:14";"FABst2üstenfischer im Hafen.ÿÿ/~"
"418";"00:09:06:14";"00:09:09:15";"Zunehmend bleiben Kutter

der KÈustenfischer im Hafen."
"419";"00:09:09:17";"00:09:09:17";"FABstdAuch weil durch den Klimawandel ( ( die G×"
"420";"00:09:09:17";"00:09:09:17";"FABst<ewässer immer wärmer werdenÿÿ%ßv"
"421";"00:09:09:17";"00:09:13:11";"Auch weil durch den Klimawandel

die GewÈasser immer wÈarmer werden"
"422";"00:09:13:13";"00:09:13:13";"FABstd und der begehrte Fang sich( ( in kält"
"423";"00:09:13:13";"00:09:13:13";"FABst<eren Gefilden wohler fühlt.ÿÿ%)("
"424";"00:09:13:13";"00:09:17:02";"und der begehrte Fang sich

in kÈalteren Gefilden wohler fÈuhlt."
"425";"00:09:17:04";"00:09:17:04";"FABstd Nun wollen Wissenschaftler( ( dafür s3ü"
"426";"00:09:17:04";"00:09:17:04";"FABst>orgen, dass man besser weiß,ÿÿ#R,"
"427";"00:09:17:04";"00:09:20:21";"Nun wollen Wissenschaftler

dafÈur sorgen, dass man besser weiû,"
"428";"00:09:20:23";"00:09:20:23";"FABstd wann es sich lohnt,( ( trotzdem deë"
"429";"00:09:20:23";"00:09:20:23";"FABst,n Anker zu lichten.ÿÿ5¹v"
"430";"00:09:20:23";"00:09:24:05";"wann es sich lohnt,

trotzdem den Anker zu lichten."
"431";"00:09:27:02";"00:09:27:02";"FABstd Vor Helgoland wollen die( ( beiden Fis\"
"432";"00:09:27:02";"00:09:27:02";"FABst8cher heute nicht fischen,1<u>"
"433";"00:09:27:02";"00:09:31:10";"Vor Helgoland wollen die

beiden Fischer heute nicht fischen,"
"434";"00:09:32:08";"00:09:32:08";"FABstd sondern Daten sammeln( ( mit Hiº´"
"435";"00:09:32:08";"00:09:32:08";"FABst,lfe dieses Sensors.=àª"
"436";"00:09:32:08";"00:09:35:17";"sondern Daten sammeln

mit Hilfe dieses Sensors."
"437";"00:09:36:09";"00:09:36:09";"FABstdEr wurde vom Alfred-Wegener-Institut( ( õ2"
"438";"00:09:36:09";"00:09:36:09";"FABst<auf Helgoland entwickelt.ÿÿ%òh"
"439";"00:09:36:09";"00:09:40:06";"Er wurde vom Alfred-Wegener-Institut

auf Helgoland entwickelt."
"440";"00:09:40:08";"00:09:40:08";"FABstdDer senegalesische Projektkoordinator( ( àP"
"441";"00:09:40:08";"00:09:40:08";"FABstHzeigt ihnen, wie er benutzt wird.ÿÿì"
"442";"00:09:40:08";"00:09:45:02";"Der senegalesische Projektkoordinator

zeigt ihnen, wie er benutzt wird."
"443";"00:09:45:24";"00:09:45:24";"FABstd Künftig sollen die beiden ( ( der Wi~"
"444";"00:09:45:24";"00:09:45:24";"FABst2ssenschaft zuarbeiten.ÿÿ/ó "
"445";"00:09:45:24";"00:09:49:18";"KÈunftig sollen die beiden

der Wissenschaft zuarbeiten."
"446";"00:09:50:20";"00:09:50:20";"FABst d Es soll uns helfen,( ( die½|"
"447";"00:09:50:20";"00:09:50:20";"FABst" BeobachtungenGþ°"
"448";"00:09:50:20";"00:09:53:13";"Es soll uns helfen,

die Beobachtungen"
"449";"00:09:53:15";"00:09:53:15";"FABst¡d an der senegalesischen Küste( ( d4"
"450";"00:09:53:15";"00:09:53:15";"FABst&zu verbessern.C</u>*"
"451";"00:09:53:15";"00:09:56:17";"an der senegalesischen KÈuste

zu verbessern."
"452";"00:09:57:06";"00:09:57:06";"FABst¢dAlso kannst du es zu Wasser lassen( ("
"453";"00:09:57:06";"00:09:57:06";"FABst0 - aber langsam.ÿÿ1<i>"
"454";"00:09:57:06";"00:10:00:21";"Also kannst du es zu Wasser lassen

- aber langsam."
"455";"00:10:04:22";"00:10:04:22";"FABst£d In zehn Metern Tiefe( ( zeichnet der¥¶"
"456";"00:10:04:22";"00:10:04:22";"FABst4 Sensor Strömungsdaten,ÿÿ-UÊ"
"457";"00:10:04:22";"00:10:08:08";"In zehn Metern Tiefe

zeichnet der Sensor StrÈomungsdaten,"
"458";"00:10:08:10";"00:10:08:10";"FABst¤L Salzgehalt und Temperatur auf.ÿÿ¼"
"459";"00:10:08:10";"00:10:10:08";"Salzgehalt und Temperatur auf."
"460";"00:10:10:10";"00:10:10:10";"FABst¥dDas sollen später auch die Fischer( ( voY"
"461";"00:10:10:10";"00:10:10:10";"FABst8r Büsum und Dakar machen.ÿÿ)["
"462";"00:10:10:10";"00:10:14:18";"Das sollen spÈater auch die Fischer

vor BÈusum und Dakar machen."
"463";"00:10:17:12";"00:10:17:12";"FABst¦d Nach einer Minute( ( sind 60 DateìÔ"
"464";"00:10:17:12";"00:10:17:12";"FABst0nsätze aufgezeichnet.ÿÿ1d"
"465";"00:10:17:12";"00:10:20:23";"Nach einer Minute

sind 60 DatensÈatze aufgezeichnet."
"466";"00:10:22:12";"00:10:22:12";"FABst§TDie Fischer haben ähnliche Probleme.ÿÿþF"
"467";"00:10:22:12";"00:10:24:23";"Die Fischer haben Èahnliche Probleme."
"468";"00:10:25:00";"00:10:25:00";"FABst¨d Es wird immer schwieriger,( ( von ìà"
"469";"00:10:25:00";"00:10:25:00";"FABst.der Arbeit zu leben,ÿÿ3É4"
"470";"00:10:25:00";"00:10:28:05";"Es wird immer schwieriger,

von der Arbeit zu leben,"
"471";"00:10:28:07";"00:10:28:07";"FABst©d u.a wegen( ( der Erwärmung d*°"
"472";"00:10:28:07";"00:10:28:07";"FABst er Weltmeere.ÿÿAÅª"
"473";"00:10:28:07";"00:10:30:24";"u.a wegen

der ErwÈarmung der Weltmeere."
"474";"00:10:31:24";"00:10:31:24";"FABstªd Wenn ich Helgoland( ( mit Inseln i©"
"475";"00:10:31:24";"00:10:31:24";"FABst0m Senegal vergleiche:9ù"
"476";"00:10:31:24";"00:10:36:00";"Wenn ich Helgoland

mit Inseln im Senegal vergleiche:"
"477";"00:10:36:02";"00:10:36:02";"FABst«d Hier ist alles ein bisschen( ( orgaáÈ"
"478";"00:10:36:02";"00:10:36:02";"FABst4nisierter und sauberer.5Äj"
"479";"00:10:36:02";"00:10:40:04";"Hier ist alles ein bisschen

organisierter und sauberer."
"480";"00:10:43:14";"00:10:43:14";"FABst¬d Ihre Daten( ( sollen künftig inÒ"
"481";"00:10:43:14";"00:10:43:14";"FABst* eine App fließen,ÿÿ7hÌ"
"482";"00:10:43:14";"00:10:46:19";"Ihre Daten

sollen kÈunftig in eine App flieûen,"
"483";"00:10:46:21";"00:10:46:21";"FABst­d die sagt, wie erfolgversprechend( ( «0"
"484";"00:10:46:21";"00:10:46:21";"FABst.eine Ausfahrt wird.ÿÿ3ô"
"485";"00:10:46:21";"00:10:50:13";"die sagt, wie erfolgversprechend

eine Ausfahrt wird."
"486";"00:10:50:21";"00:10:50:21";"FABst®J Bei ihnen ist es sehr tief,`"
"487";"00:10:50:21";"00:10:53:00";"Bei ihnen ist es sehr tief,"
"488";"00:10:53:08";"00:10:53:08";"FABst¯d da steigt von unten kaltes, ( ( nährs]d"
"489";"00:10:53:08";"00:10:53:08";"FABst4toffreiches Wasser auf.5üd"
"490";"00:10:53:08";"00:10:57:09";"da steigt von unten kaltes,

nÈahrstoffreiches Wasser auf."
"491";"00:10:57:11";"00:10:57:11";"FABst°d Wenn das Wasser da ist, ( ( sind x"
"492";"00:10:57:11";"00:10:57:11";"FABst,auch die Fische da.ÿÿ5ºÀ"
"493";"00:10:57:11";"00:11:00:15";"Wenn das Wasser da ist,

sind auch die Fische da."
"494";"00:11:00:17";"00:11:00:17";"FABst±dEs ist für sie wichtig zu wissen,( ( wa&B"
"495";"00:11:00:17";"00:11:00:17";"FABst:nn sie rausfahren sollten,ÿÿ'ã"
"496";"00:11:00:17";"00:11:04:14";"Es ist fÈur sie wichtig zu wissen,

wann sie rausfahren sollten,"
"497";"00:11:04:16";"00:11:04:16";"FABst²B wann es sich lohnt.ÿÿC"
"498";"00:11:04:16";"00:11:06:04";"wann es sich lohnt."
"499";"00:11:06:06";"00:11:06:06";"FABst³d Wenn man an mehreren Tagen( ( hintereÅb"
"500";"00:11:06:06";"00:11:06:06";"FABst6inander Messungen macht,ÿÿ+î"
"501";"00:11:06:06";"00:11:10:19";"Wenn man an mehreren Tagen

hintereinander Messungen macht,"
"502";"00:11:10:21";"00:11:10:21";"FABst´d können sie zur rechten Zeit( ( a7"
"503";"00:11:10:21";"00:11:10:21";"FABst,m rechten Ort sein.ÿÿ5¬~"
"504";"00:11:10:21";"00:11:14:13";"kÈonnen sie zur rechten Zeit

am rechten Ort sein."
"505";"00:11:18:02";"00:11:18:02";"FABstµN Auch das ist ein wichtiges Ziel:ÿÿ-"
"506";"00:11:18:02";"00:11:20:13";"Auch das ist ein wichtiges Ziel:"
"507";"00:11:20:15";"00:11:20:15";"FABst¶d Austauschen,( ( GemeinsamkeiÌÖ"
"508";"00:11:20:15";"00:11:20:15";"FABst$ten feststellenÿÿ=Æ¤"
"509";"00:11:20:15";"00:11:23:01";"Austauschen,

Gemeinsamkeiten feststellen"
"510";"00:11:23:03";"00:11:23:03";"FABst·d und zeigen,( ( dass Wissenschaà"
"511";"00:11:23:03";"00:11:23:03";"FABst*ft verbinden kann.ÿÿ7­z"
"512";"00:11:23:03";"00:11:26:16";"und zeigen,

dass Wissenschaft verbinden kann."
"513";"00:11:28:11";"00:11:28:11";"FABst¸d Für mich ist es wichtig,( ( hie74"
"514";"00:11:28:11";"00:11:28:11";"FABst(ran teilzunehmen.ÿÿ9~"
"515";"00:11:28:11";"00:11:31:07";"FÈur mich ist es wichtig,

hieran teilzunehmen."
"516";"00:11:31:09";"00:11:31:09";"FABst¹dBisher konnte ich nur auf das Wissen( ( 0"
"517";"00:11:31:09";"00:11:31:09";"FABstH meines Großvaters zurückgreifen.ÿÿÔ"
"518";"00:11:31:09";"00:11:35:10";"Bisher konnte ich nur auf das Wissen

meines Groûvaters zurÈuckgreifen."
"519";"00:11:35:12";"00:11:35:12";"FABstºd Zu lernen, wie( ( wissenschaftliðü"
"520";"00:11:35:12";"00:11:35:12";"FABst,ch gearbeitet wird,ÿÿ5Á("
"521";"00:11:35:12";"00:11:38:07";"Zu lernen, wie

wissenschaftlich gearbeitet wird,"
"522";"00:11:38:08";"00:11:38:08";"FABst»d und dieses Wissen zu teilen,( ( ÷\"
"523";"00:11:38:08";"00:11:38:08";"FABst&ist hilfreich.ÿÿ;îH"
"524";"00:11:38:08";"00:11:41:14";"und dieses Wissen zu teilen,

ist hilfreich."
"525";"00:11:42:19";"00:11:42:19";"FABst¼L Er würde dann nur rausfahren,ÿÿ¨ð"
"526";"00:11:42:19";"00:11:45:08";"Er wÈurde dann nur rausfahren,"
"527";"00:11:45:10";"00:11:45:10";"FABst½d wenn die Chancen( ( auf einen guµ¤"
"528";"00:11:45:10";"00:11:45:10";"FABst*ten Fang gut sind.ÿÿ7Ù¬"
"529";"00:11:45:10";"00:11:48:21";"wenn die Chancen

auf einen guten Fang gut sind."
"530";"00:11:49:04";"00:11:49:04";"FABst¾TLäuft das Projekt im Senegal gut an,ÿÿôz"
"531";"00:11:49:04";"00:11:51:22";"LÈauft das Projekt im Senegal gut an,"
"532";"00:11:51:24";"00:11:51:24";"FABst¿d soll es auf weitere afrikanische ( ( Küst1"
"533";"00:11:51:24";"00:11:51:24";"FABst@engebiete ausgeweitet werden.ÿÿ! <"
"534";"00:11:51:24";"00:11:56:10";"soll es auf weitere afrikanische

KÈustengebiete ausgeweitet werden."
"535";"00:11:58:03";"00:11:58:03";"FABstÀ8 Zum Sport.ÿÿ%Þ"
"536";"00:11:58:03";"00:11:59:11";"Zum Sport."
"537";"00:11:59:18";"00:11:59:18";"FABstÁd Das Top-Thema dieser Woche( ( war­º"
"538";"00:11:59:18";"00:11:59:18";"FABst, der Trainerwechselÿÿ5³"
"539";"00:11:59:18";"00:12:03:05";"Das Top-Thema dieser Woche

war der Trainerwechsel"
"540";"00:12:03:07";"00:12:03:07";"FABstÂF beim FC Bayern München.ÿÿ¤"
"541";"00:12:03:07";"00:12:04:23";"beim FC Bayern MÈunchen."
"542";"00:12:05:00";"00:12:05:00";"FABstÃdJulian Nagelsmann musste gehen ( ( ThomÔ"
"543";"00:12:05:00";"00:12:05:00";"FABst:as Tuchel hat übernommen. ÿÿ'Ð"
"544";"00:12:05:00";"00:12:08:16";"Julian Nagelsmann musste gehen Ð

Thomas Tuchel hat Èubernommen."
"545";"00:12:09:12";"00:12:09:12";"FABstÄdHeute feierte er im Spitzenspiel( ( gegeé0"
"546";"00:12:09:12";"00:12:09:12";"FABst:n Tabellenführer Dortmund ÿÿ'/@"
"547";"00:12:09:12";"00:12:13:05";"Heute feierte er im Spitzenspiel

gegen TabellenfÈuhrer Dortmund"
"548";"00:12:13:07";"00:12:13:07";"FABstÅH seinen Einstand und wie.ÿÿvè"
"549";"00:12:13:07";"00:12:14:24";"seinen Einstand Ð und wie."
"550";"00:12:15:01";"00:12:15:01";"FABstÆ4 Julia.ÿÿ)m"
"551";"00:12:15:01";"00:12:16:03";"Julia."
"552";"00:12:16:24";"00:12:16:24";"FABstÇB Mit einem 4:2 Sieg,ÿÿIX"
"553";"00:12:16:24";"00:12:19:04";"Mit einem 4:2 Sieg,"
"554";"00:12:19:05";"00:12:19:05";"FABstÈd ausgerechnet gegen den BVB -( ( ge</i>À"
"555";"00:12:19:05";"00:12:19:05";"FABst,gen seinen Ex-Club.=f"
"556";"00:12:19:05";"00:12:22:06";"ausgerechnet gegen den BVB -

gegen seinen Ex-Club."
"557";"00:12:22:08";"00:12:22:08";"FABstÉd Partystimmung in der( ( ausverkaufÉò"
"558";"00:12:22:08";"00:12:22:08";"FABst0ten Arena in München.ÿÿ1*"
"559";"00:12:22:08";"00:12:25:11";"Partystimmung in der

ausverkauften Arena in MÈunchen."
"560";"00:12:25:13";"00:12:25:13";"FABstÊd Dem neuen Bayern-Trainer,( ( º^"
"561";"00:12:25:13";"00:12:25:13";"FABst$Thomas Tuchel,ÿÿ=üV"
"562";"00:12:25:13";"00:12:27:22";"Dem neuen Bayern-Trainer,

Thomas Tuchel,"
"563";"00:12:27:24";"00:12:27:24";"FABstËF gelingt ein Traumstart.ÿÿvÄ"
"564";"00:12:27:24";"00:12:29:13";"gelingt ein Traumstart."
"565";"00:12:29:15";"00:12:29:15";"FABstÌH Die Dortmunder helfen mit.ÿÿf|"
"566";"00:12:29:15";"00:12:31:17";"Die Dortmunder helfen mit."
"567";"00:12:32:04";"00:12:32:04";"FABstÍdTuchels Team geht durch einen Patzer( ( von×~"
"568";"00:12:32:04";"00:12:32:04";"FABstH Torwart Kobel kurios in Führung,ÿÿd¬"
"569";"00:12:32:04";"00:12:36:23";"Tuchels Team geht durch einen Patzer

von Torwart Kobel kurios in FÈuhrung,"
"570";"00:12:37:02";"00:12:37:02";"FABstÎd führt sogar schon 4:0 ( ( bevor Dorj"
"571";"00:12:37:02";"00:12:37:02";"FABst0tmund zweimal trifft.ÿÿ1Þ2"
"572";"00:12:37:02";"00:12:41:00";"fÈuhrt sogar schon 4:0 Ð

bevor Dortmund zweimal trifft."
"573";"00:12:41:22";"00:12:41:22";"FABstÏd Durch den Sieg( ( ist Bayern wieÑ"
"574";"00:12:41:22";"00:12:41:22";"FABst,der Tabellenführer,ÿÿ5%"
"575";"00:12:41:22";"00:12:44:23";"Durch den Sieg

ist Bayern wieder TabellenfÈuhrer,"
"576";"00:12:45:00";"00:12:45:00";"FABstÐH zwei Punkte vor Dortmund.ÿÿ"´"
