Timecode In,Timecode Out,Subtitle
00:19:33:04,00:19:35:00,derzeit auf Hilfe angewiesen.
00:19:35:02,00:19:36:15,So schaetzt es die UNO.
00:19:36:17,00:19:39:24,Selbst gestandene Haendler spueren das deutlich:
00:19:41:08,00:19:45:14,Im Vergleich zu vorher hat sich viel veraendert.
00:19:46:04,00:19:50:16,Waehrend der vergangenen zwei Jahre liefen die Geschaefte nicht gut.
00:19:50:18,00:19:54:12,"Da die Menschen jetzt arbeitslos und arm sind,"
00:19:54:14,00:19:57:15,sind unsere Umsaetze zurueckgegangen.
00:19:58:12,00:20:02:22,Das Cafe von Frauen fuer Frauen ist ein Hoffnungsschimmer.
00:20:03:13,00:20:06:13,"Ein Anlaufpunkt, an dem sie sich treffen koennen."
00:20:06:15,00:20:10:18,"Eine Abwechslung zum erzwungenen Rueckzug in den Familienalltag,"
00:20:10:20,00:20:15:16,"Hier im Cafe arbeiten nur Frauen, Maenner haben als Gaeste Zutritt."
00:20:15:18,00:20:19:20,Diese Frauen haben einen sehr mutigen Schritt getan.
00:20:19:22,00:20:22:05,Ich bin stolz auf diese Frauen.
00:20:22:07,00:20:23:12,Wir muessen ihnen
00:20:23:14,00:20:27:03,in dieser fuer Frauen kritischen Situation zur Seite stehen.
00:20:27:05,00:20:32:02,Cafe-Besitzerin Sameera hatte mit Anlaufschwierigkeiten zu kaempfen.
00:20:32:04,00:20:35:18,"Es dauerte eine Weile, bis sich Frauen hierher trauten."
00:20:35:20,00:20:40:00,"Sameera will vor allem eins, dass sie den Mut nicht verlieren."
00:20:40:02,00:20:42:16,Meine Botschaft an die Frauen lautet:
00:20:42:18,00:20:46:23,"Wenn sich eine Tuer schliesst, stehen 1000 andere Tueren offen."
00:20:47:00,00:20:51:00,Frauen duerfen sich nicht stressen lassen oder in Depressionen stuerzen.
00:20:51:02,00:20:54:07,"Sie muessen versuchen, auf eigenen Fuessen zu stehen."
00:20:54:09,00:20:57:04,Die Taliban dulden bislang Sameeras Cafe.
00:20:57:06,00:21:00:11,"Aber sie, ihre Angestellten und die Gaeste wissen:"
00:21:00:14,00:21:04:04,Sicher ist im Afghanistan dieser Tage kaum etwas.
00:21:05:09,00:21:09:17,Heute endet nach entbehrungsreichen 30 Tagen fuer Millionen Muslime
00:21:09:19,00:21:11:14,der Fastenmonat Ramadan.
00:21:11:16,00:21:16:19,"Damit beginnt das dreitaegige Fest des Fastenbrechens ""Eid al-fitr""."
00:21:16:21,00:21:19:20,Das wird in der Tuerkei auch Zuckerfest genannt.
00:21:19:22,00:21:23:08,"Man wuenscht sich mit den Worten ""eid mubarak"" auf arabisch"
00:21:23:10,00:21:27:14,"oder ""Bayramõnõz muebarek olsun"" auf tuerkisch ein gesegnetes Fest."
00:21:27:16,00:21:31:01,Es ist einer der heiligsten Tage fuer Muslime.
00:21:31:12,00:21:35:17,Nach den Tagen des Verzichts freut man sich der Familie oder Freunden
00:21:35:19,00:21:39:15,Lieblingsspeisen zu geniessen und Geschenke auszutauschen.
00:21:39:18,00:21:40:18,David Zajonz
00:21:40:20,00:21:44:02,hat in Wuppertal muslimische Schueler begleitet.
00:21:44:18,00:21:47:17,Ein wichtiger Tag muss dokumentiert werden.
00:21:47:19,00:21:50:11,"Einen Monat lang hat Ibtissam gefastet,"
00:21:50:13,00:21:54:08,bis zum Sonnenuntergang nichts gegessen oder getrunken.
00:21:54:10,00:21:57:16,Mit einer Freundin und vielen anderen Glaeubigen
00:21:57:18,00:22:01:09,feiert sie nun mit einem Gebet das Ende des Ramadan.
00:22:01:10,00:22:02:23,Ich fuehl mich unnormal gut.
00:22:03:00,00:22:05:11,"Mein Herz pocht, weil ich so aufgeregt bin."
00:22:05:13,00:22:07:12,Weil hier meine Freundinnen sind.
00:22:07:15,00:22:11:06,"Das macht mich gluecklich zu sehen, wie viele hier sind."
00:22:11:08,00:22:14:13,Dieses Gemeinschaftsgefuehl macht mich umso gluecklicher.
00:22:14:15,00:22:17:16,"Das Ende der Fastenzeit, auch Zuckerfest genannt,"
00:22:17:18,00:22:19:19,fuer Muslime ein zentraler Feiertag.
00:22:19:21,00:22:22:06,"Der Andrang hier in Wuppertal ist so gross,"
00:22:22:08,00:22:25:04,dass statt in der Moschee im Park gefeiert wird.
00:22:25:06,00:22:27:14,"Zakariya kommt etwas zu spaet und hat Glueck,"
00:22:27:16,00:22:29:24,dass er einen der letzten Plaetze erwischt.
00:22:30:01,00:22:31:17,Schnell umziehen fuers Gebet.
00:22:31:19,00:22:34:20,Dass der Ramadan zu Ende ist - fuer ihn auch traurig:
00:22:34:22,00:22:37:22,"Froh, dass man essen und trinken darf."
00:22:37:24,00:22:41:14,"Das war heute Morgen komisch, dass ich wieder trinken konnte."
00:22:41:16,00:22:45:13,"Aber froh nicht, weil der Ramadan der schoenste Monat fuer mich ist."
00:22:45:15,00:22:47:17,"Fuer einen Grossteil der Muslime,"
00:22:47:19,00:22:50:03,weil man da jeden Tag in der Moschee ist.
00:22:50:05,00:22:52:11,Wie Zakariya hat Ibtissam ihren Ramadan
00:22:52:13,00:22:55:23,"in einem Videotagebuch festgehalten, Teil eines Projekts."
00:22:56:00,00:22:58:11,Die Jugendlichen sollen sich reflektieren
00:22:58:13,00:23:00:22,und anderen den Islam naeherbringen.
00:23:00:24,00:23:05:14,"Salem Aleikum, wie gehtªs euch? Ich hoffe, bei euch ist alles gut."
00:23:05:16,00:23:08:07,"Die Jugendlichen haben kleine Videos gemacht,"
00:23:08:10,00:23:11:18,die dann auf YouTube zusammengeschnitten.
00:23:11:20,00:23:14:01,Das ist mein Outfit fuer die Moschee.
00:23:14:03,00:23:18:11,Zu sehen auch Zakariya und sein Ramadan-Kalender.
00:23:19:07,00:23:21:06,Nur noch 12 Tueten.
00:23:22:02,00:23:24:23,Wie in einem Adventskalender hat er jeden Tag
00:23:25:00,00:23:27:03,ein kleines Geschenk bekommen.
00:23:28:19,00:23:33:04,"Katjes, lecker, Yogurette, lecker."
00:23:35:13,00:23:37:23,Wir lernen hier in der Moschee.
00:23:38:00,00:23:41:24,Wir schreiben in einer Woche ungefaehr Abiturklausur.
00:23:43:01,00:23:46:24,In NRW fiel der Ramadan in diesem Jahr in die Abiturzeit.
00:23:47:01,00:23:49:10,Lernen und Fasten gleichzeitig.
00:23:49:18,00:23:53:08,"Heute am Zuckerfest muss Zakariya keine Klausur schreiben,"
00:23:53:10,00:23:56:06,eine hatte er aber gestern - im Ramadan.
00:23:56:09,00:23:58:10,Gelernt hat er in der Moschee:
00:23:58:12,00:23:59:23,"Wenn ich gemerkt hab,"
00:24:00:00,00:24:03:06,"ich komm aus dem Flow, bin ich runter und hab gebetet."
00:24:03:08,00:24:05:05,Ich kam wieder in den Flow.
00:24:05:06,00:24:09:15,"Ich fand diese Kombination, Ramadan, Fasten, mit dem Lernen top."
00:24:09:17,00:24:13:03,Manchmal haette man gerne was zum Snacken oder Trinken.
00:24:13:05,00:24:16:06,Aber da war das Beten einegute Moeglichkeit.
00:24:16:08,00:24:18:10,Es hat mich nicht beeintraechtigt.
00:24:18:12,00:24:21:08,"Viele denken das immer, aber das nicht der Fall."
00:24:21:10,00:24:24:22,Ich fuer die Leute um mich herum ist das kein Problem.
00:24:24:24,00:24:28:05,"Es ist okay, der Koerper gewoehnt sich daran."
00:24:28:16,00:24:32:16,Drei Tage dauern die Feierlichkeiten zum Zuckerfest.
00:24:32:18,00:24:36:20,Fuer die muslimischen Abiturienten fallen sie diesmal kuerzer aus.
00:24:36:23,00:24:40:17,Schon kommende Woche stehen die naechsten Klausuren an.
00:24:42:03,00:24:44:20,"Nun weitere Nachrichten mit dir, Susanne."
00:24:44:22,00:24:46:14,Die beginnen mit Streiks.
00:24:47:05,00:24:49:05,Nach dem Warnstreik bei der Bahn
00:24:49:07,00:24:52:12,ist der Regional- und Fernverkehr wieder angelaufen.
00:24:52:14,00:24:57:04,Bis Mittag hatte die Gewerkschaft EVG zum bundesweiten Ausstand aufgerufen.
00:24:57:06,00:25:00:18,Vielerorts kam der Schienenverkehr weitgehend zum Erliegen.
00:25:00:20,00:25:04:11,Auch mehrere Flughaefen werden noch bis heute Abend bestreikt.
00:25:04:13,00:25:07:03,Mit der Aktion wollen die Gewerkschaften
00:25:07:05,00:25:10:24,mehr Druck auf die Arbeitgeber im laufenden Tarifstreit ausueben.
00:25:11:01,00:25:15:10,Der Bundestag hat heute ueber einen Bericht zu den Auswirkungen
00:25:15:21,00:25:19:04,der Corona-Pandemie auf Kinder und Jugendliche debattiert.
00:25:19:06,00:25:23:04,Viele von ihnen leiden demnach noch unter psychischen Stoerungen
00:25:23:06,00:25:24:21,und koerperlichen Problemen.
00:25:24:23,00:25:29:01,Gesundheitsminister Lauterbach bezeichnete Massnahmen
00:25:29:03,00:25:32:06,wie Schulschliessungen als teilweise zu streng.
00:25:32:21,00:25:36:02,Der stellvertretende britische Premier Raab
00:25:36:04,00:25:38:04,hat heute seinen Ruecktritt erklaert.
00:25:38:06,00:25:41:00,Auch sein Amt als Justizminister legt er nieder.
00:25:41:02,00:25:43:00,Hintergrund sind Mobbingvorwuerfe.
00:25:43:02,00:25:45:09,"Eine Untersuchung ergab laut Raab,"
00:25:45:11,00:25:47:17,dass zwei Beschwerden berechtigt seien.
00:25:47:18,00:25:50:13,"Er entschuldigte sich fuer moegliche Beleidigungen,"
00:25:50:15,00:25:52:03,"erklaerte aber zugleich,"
00:25:52:05,00:25:55:23,die Messlatte fuer Mobbing sei zu niedrig angesetzt.
00:25:57:15,00:26:01:05,Nach europaeischen Klimaforschern gestern hat heute auch
00:26:01:07,00:26:06:11,die Weltwetterorganisation WMO auf Folgen des Klimawandels hingewiesen.
00:26:07:04,00:26:10:05,Die Gletscher weltweit seien im vergangenen Jahr
00:26:10:07,00:26:11:24,rasant weiter geschmolzen.
00:26:12:01,00:26:15:18,Zugleich stiegen die Meeresspiegel so schnell wie nie zuvor.
00:26:15:20,00:26:18:14,Die vergangenen acht Jahre seien die waermsten
00:26:18:16,00:26:23:02,"seit Beginn der Aufzeichnungen gewesen, heisst es im Jahresbericht."
00:26:23:24,00:26:26:21,Der fruehere Freiburger Erzbischof Zollitsch
00:26:26:23,00:26:29:13,hat mehrere Ehrungen zurueckgegeben.
00:26:29:15,00:26:32:02,Darunter sind sein Bundesverdienstkreuz
00:26:32:04,00:26:35:03,und Auszeichnungen des Landes Baden-Wuerttemberg.
00:26:35:05,00:26:38:11,Konkrete Gruende fuer den Schritt wurden nicht genannt.
00:26:38:13,00:26:42:01,"Dem 84-Jaehrigen wird vorgeworfen, waehrend seiner Amtszeit"
00:26:42:03,00:26:46:23,Faelle von sexualisierter Gewalt in seiner Dioezese vertuscht zu haben.
00:26:47:00,00:26:50:13,Ein Anfang der Woche veroeffentlichter Untersuchungsbericht
00:26:50:15,00:26:53:01,hatte Zollitsch schwer belastet.
00:26:53:19,00:26:57:17,Im Stadttheater von Marl wurden die Grimme-Preise verliehen.
00:26:58:05,00:27:01:21,Eine der 20 Auszeichnungen ging an die NDR Funk-Sendung
00:27:01:23,00:27:04:05,ueber die Taliban in Afghanistan.
00:27:05:12,00:27:08:16,Geehrt wurde auch die WDR-Doku ueber das Leben
00:27:08:19,00:27:13:08,der Menschen nach dem Massaker in der ukrainischen Stadt Butscha.
00:27:13:10,00:27:16:16,Ausgezeichnet wurde auch das ZDF Magazin Royale
00:27:16:18,00:27:18:22,und erstmals das Sandmaennchen.
00:27:18:24,00:27:22:24,Die Jury lobte die Preistraeger fuer ihre Innovationskraft.
00:27:23:24,00:27:27:06,Der Grimme-Preis gilt als renommiertester Preis
00:27:27:08,00:27:28:24,im deutschen Fernsehen.
00:27:30:10,00:27:34:20,Reiten wir mal Richtung Wochenende und nehmen Tempo auf.
00:27:35:20,00:27:40:10,Bei so einem Rennen bringen es die Pferde auf ueber 60 km/h.
00:27:41:14,00:27:43:23,Diese Schnelligkeit auf der Rennbahn
00:27:44:00,00:27:47:00,loest allerdings nicht bei allen Begeisterung aus.
00:27:47:02,00:27:49:11,Es gibt viel Kritik an diesem Sport.
00:27:49:13,00:27:51:22,Ob man Peitschen einsetzen darf.
00:27:51:24,00:27:54:13,Der Platz auf dem Sattel ist bis heute meist
00:27:54:15,00:27:56:00,den Maennern vorbehalten.
00:27:56:02,00:27:58:21,Aber weibliche Jockeys reiten nicht hinterher.
00:27:58:23,00:28:01:09,Ingrid Bertram war mittendrin in Koeln
00:28:01:11,00:28:04:19,und hat eine erfolgsreiche Frauen begleitet.
00:28:07:07,00:28:10:21,Kurz nach Sonnenaufgang Ð ein konzentriertes Training Ð
00:28:10:23,00:28:13:02,kaum einer der Reiter sagt etwas.
00:28:13:04,00:28:16:01,"Etwa 100 Rennpferde werden hier warm gemacht,"
00:28:16:03,00:28:17:17,fuer einen kurzen Galopp.
00:28:17:19,00:28:21:19,"Nicht irgendwo auf dem Land, sondern mitten in der Grossstadt Koeln,"
00:28:21:21,00:28:24:16,nur wenige Kilometer vom Dom entfernt.
00:28:26:00,00:28:30:03,Sibylle Vogt ist eine der wenigen weiblichen Profis im Galoppsport
00:28:30:05,00:28:32:06,und Jockey im Stall Asterbluete.
00:28:32:08,00:28:35:01,Einer von sechs Staellen auf der Galopprennbahn.
00:28:35:03,00:28:38:00,Seit einem Jahr ist die Schweizerin hier hin Koeln.
00:28:38:04,00:28:39:11,Sie hat als erste Frau
00:28:39:13,00:28:42:23,eines der fuenf wichtigsten Rennen in Deutschland gewonnen.
00:28:43:00,00:28:45:22,"Fuer mich ist es kein Beruf, sondern ein Berufung."
00:28:45:24,00:28:48:23,"Und das ist das, was den Unterschied macht."
00:28:49:00,00:28:52:08,"Ich koennte in eine Werkstatt oder ins Buero gehen,"
00:28:52:10,00:28:54:15,aber es erfuellt mich nicht.
00:28:55:12,00:28:59:18,Es ist ein bisschen wie Fliegen. Eins werden mit dem Pferd.
00:28:59:19,00:29:02:21,Vielleicht drei Minuten dauert ein Galopp.
00:29:02:23,00:29:05:22,"Was so leicht aussieht, ist hart erarbeitet."
00:29:06:14,00:29:10:08,"Ich arbeite sieben Tage die Woche fuer einen Lohn,"
00:29:10:10,00:29:14:02,der wahrscheinlich woanders Ð tausendmal mehr ...
00:29:14:04,00:29:16:06,Ich stehe morgens um 5 Uhr auf.
00:29:16:08,00:29:19:09,Bin abends um 22 Uhr wahrscheinlich immer noch dran.
00:29:19:11,00:29:21:07,Urlaub ist schwer planbar.
00:29:22:02,00:29:26:00,"Wenn da keine Tierliebe ist, dann macht man das nicht."
00:29:26:10,00:29:30:18,"Fuer das Reiten reist sie nach Paris, Deauville, Berlin oder Prag."
00:29:30:20,00:29:33:23,"Von einer Rennbahn zur anderen, durch ganz Europa."
00:29:34:00,00:29:38:16,Selbst ein Unfall konnte ihre Liebe zum Sport nicht beenden.
00:29:38:18,00:29:41:19,Ich bin vor einem halben Jahr gestuerzt im Rennen
00:29:41:21,00:29:45:06,und habe mir eine Halswirbelfraktur zugezogen.
00:29:45:24,00:29:47:24,"Ja, war dann vier Monate out."
00:29:48:01,00:29:52:10,"Und hab am 11.11. wieder angefangen, am Karnevalsrenntag."
00:29:53:18,00:29:56:14,"Dass der Sport von Tierschuetzern kritisiert wird,"
00:29:56:16,00:29:57:23,findet sie ungerecht:
00:29:58:00,00:30:00:17,Der Einsatz der Peitsche sei streng reguliert.
00:30:00:19,00:30:02:15,Dreimal pro Rennen mehr nicht Ð
00:30:02:17,00:30:05:09,"wer dagegen verstoesst, ist zwei Wochen gesperrt."
00:30:05:11,00:30:07:12,Einmal ist ihr das passiert:
00:30:07:14,00:30:11:03,Ich war als erste Frau unter den ersten Dreien.
00:30:11:05,00:30:14:23,"Ich war ein bisschen uebermotiviert, muss ich sagen,"
00:30:15:00,00:30:16:23,ich hab echt nicht gezaehlt.
00:30:17:00,00:30:19:08,Ich habe es einfach vergessen.
00:30:19:22,00:30:25:01,"Vor lauter ""Oh Gott, ich koennte gewinnen"", habe ich es vergessen."
00:30:25:14,00:30:28:16,Der erste Renntag in Koeln Ð volles Haus.
00:30:28:18,00:30:33:08,Die Wetten sollen die Kassen nach der Pandemie wieder fuellen.
00:30:34:18,00:30:39:14,Als erstes wird Sibylle Vogt gewogen. 50 Kilo wiegt die 28-Jaehrige.
00:30:39:16,00:30:42:21,"Wer leicht ist, hat eine groessere Auswahl an Pferden,"
00:30:42:23,00:30:46:20,"die man reiten kann, erklaert der Juror aus der Rennleitung:"
00:30:46:22,00:30:51:01,Das Koennen der Pferde wird durch das Gewicht der Reiter ausgeglichen.
00:30:51:03,00:30:54:14,Das vermeintlich schlechtere Pferd muss weniger tragen
00:30:54:16,00:30:59:05,"als das vermeintlich bessere Pferd, damit Chancengleichheit besteht."
00:30:59:07,00:31:03:04,"Sibylle Vogt reitet heute nicht fuer ihren Stall, sondern fuer andere,"
00:31:03:06,00:31:04:22,von denen sie gebucht wurde.
00:31:04:24,00:31:07:08,Ein Jockey muss jedes Pferd reiten koennen.
00:31:07:10,00:31:11:01,"Die Kunst besteht darin, das Vertrauen des Tieres zu gewinnen."
00:31:11:03,00:31:13:22,Jedes Pferd hier ist ein kleines Vermoegen wert.
00:31:13:24,00:31:17:20,"Die meisten kosten sechsstellige Betraege, manche sogar Millionen."
00:31:17:22,00:31:20:03,Jeder Sieg steigert den Wert.
00:31:20:05,00:31:22:14,Trainerin Katja Gernreich
00:31:23:14,00:31:27:05,hat sehr bewusst Sibylle Vogt fuer ihre Stute ausgesucht:
00:31:28:02,00:31:31:04,"Die Stute braucht einen etwas staerkeren Reiter,"
00:31:31:06,00:31:33:02,der sie unterstuetzen kann.
00:31:33:19,00:31:35:21,Ich setze gerne Frauen drauf.
00:31:35:23,00:31:40:08,"Sybille hat sich gut etabliert, steht den Maennern in nichts nach."
00:31:42:18,00:31:45:24,In fast jedem Rennen ist sie die einzige Frau am Start.
00:31:46:01,00:31:47:16,Die Konkurrenz ist hart.
00:31:47:18,00:31:50:19,Es laeuft zunaechst nicht gut fuer die Schweizerin.
00:31:50:21,00:31:55:00,"Ihre Pferde sind jung, haben noch nicht so viel Erfahrung."
00:31:55:19,00:31:59:03,"Irgendwo hinten zu sein, ist immer ein Scheissgefuehl."
00:31:59:05,00:32:02:24,"Aber ich weiss, dass die Pferde ihre Leistung noch bringen werden."
00:32:03:01,00:32:05:07,Deswegen bin ich tiefenentspannt.
00:32:05:09,00:32:09:10,Erst in ihrem sechsten Rennen erreicht sie den ersehnten Sieg.
00:32:09:12,00:32:13:23,Mit viel Ausdauer kann sie endlich die Trophaee in die Hand nehmen.
00:32:16:10,00:32:19:07,Was erwartet uns am Wochenende fuer ein Wetter?
00:32:19:09,00:32:20:14,Fragen wir Sven.
00:32:21:17,00:32:24:02,Es gibt viel durcheinander.
00:32:25:21,00:32:29:20,"Es gibt Schauer, Gewitter und Sonnenschein gerade im Osten."
00:32:31:03,00:32:34:12,Und es gibt Temperaturen bis zu 24 Grad.
00:32:34:22,00:32:36:15,Ich schau mal nah drauf.
00:32:41:23,00:32:44:03,Der April war sehr kuehl.
00:32:46:14,00:32:50:14,"Er hat etwas erreicht, was wir lange nicht hatten."
00:32:56:06,00:33:01:01,Selbst im Vergleich zum langjaehrigen Mittel war er ein Grad zu kalt.
00:33:01:05,00:33:04:11,Wir gucken auf die verschiedenen Monate.
00:33:04:13,00:33:06:06,19 Monate waren zu warm.
00:33:08:11,00:33:10:11,Der August 2021 war zu kalt.
00:33:11:03,00:33:15:01,Das wird es mit der Klimaerwaermung immer seltener geben.
00:33:16:14,00:33:18:10,Es gibt noch kalte Monate.
00:33:20:14,00:33:23:05,Wir gucken auf die Wetterlage.
00:33:23:12,00:33:25:19,Heute war ein warmer Tag.
00:33:27:01,00:33:29:14,Es gab Schauer und Gewitter.
00:33:32:06,00:33:35:03,Diese Aufnahme kam aus Frankfurt.
00:33:39:23,00:33:44:05,Hier sehen wir Schauer und Gewitter ueber Nordrhein-Westfalen.
00:33:45:15,00:33:49:01,Die Schauer und Gewitter ziehen nach Norden raus.
00:33:51:04,00:33:54:15,Im Westen bleibt es morgen den ganzen Tag wolkig.
00:33:54:17,00:33:57:07,Es gibt nur wenige sonnige Abschnitte.
00:33:57:09,00:34:00:04,Am Nachmittag dann Schauer und Gewitter.
00:34:02:08,00:34:06:04,Im Osten passiert nix. Da gibt es ein Hochdruckgebiet.
00:34:17:03,00:34:19:15,Danach wird es wieder wechselhaft.
00:34:19:19,00:34:21:05,Am Montag wird es kuehler.
00:34:23:00,00:34:24:18,Noch Aprilwetter. Danke.
00:34:27:10,00:34:29:02,Das waren die tagesthemen.
00:34:29:04,00:34:31:23,Hier im Ersten geht es weiter mit einem Tatort.
00:34:32:00,00:34:34:24,Darin ermittelt ein fraenkisches Kommissar-Duo.
00:34:35:01,00:34:37:17,Wir sehen uns morgen wieder und wuenschen Ihnen
00:34:37:19,00:34:39:17,jetzt noch einen schoenen Abend.
00:34:39:19,00:34:40:21,Tschuess.Tschuess.
