Timecode In,Timecode Out,Subtitle
00:21:46:07,00:21:49:05,"Wenn sich die anderen Stimmen auch viele Kandidaten verteilen,"
00:21:49:11,00:21:51:07,koennte es fuer ihn reichen.
00:21:56:01,00:21:59:14,Wer waere der unangenehmere Kandidat fuer Joe Biden?
00:22:04:18,00:22:08:16,Fuer fuer Biden duerfte DeSantis unangenehmer sein.
00:22:09:18,00:22:11:24,Trump mobilisiert stark.
00:22:14:18,00:22:19:09,Aber er zerstoert mit seiner Art viele Waehler in der Mitte.
00:22:20:17,00:22:27:08,"Wenn Trump der Gegenkandidat waere, koennten viele fuer Biden stimmen,"
00:22:27:12,00:22:29:10,um ihn zu verhindern.
00:22:33:12,00:22:36:01,DeSantis polarisiert weniger.
00:22:40:14,00:22:45:14,Seine Umgangsformen werden als weniger unangenehm wahrgenommen.
00:22:46:03,00:22:48:01,DeSantis ist juenger.
00:22:49:18,00:22:52:09,Da wuerde Biden aelter aussehen.
00:22:56:08,00:22:58:15,"Das sind hier die grossen Themen,"
00:22:58:17,00:23:02:14,die fuer viele Waehler gegen Biden sprechen.
00:23:03:16,00:23:06:02,Es ist noch ein weiter Weg.
00:23:08:13,00:23:12:09,Momentan spricht alles fuer ein Duell Trump gegen Biden.
00:23:15:05,00:23:16:18,"Danke, Kerstin Klein."
00:23:19:20,00:23:23:24,An Jubilaeen wird ueber den Jubilar nur das Beste gesagt.
00:23:24:06,00:23:26:24,Die Europaeische Zentralbank wird 25.
00:23:27:13,00:23:31:07,Mancher Kritiker ihrer Geldpolitik haette sich wohl nicht nur
00:23:31:09,00:23:34:17,"einen Neubau des Gebaeudes, wie hier 2012, gewuenscht."
00:23:34:19,00:23:36:10,Sondern einen neue Kurs.
00:23:36:15,00:23:40:12,"Die Stabilitaet des Euro zu sichern, diese Aufgabe zu erfuellen,"
00:23:40:14,00:23:42:19,geriet bei Krisen ins Wanken.
00:23:43:16,00:23:48:07,ÈUber 25 Jahre im Dienste des Euro berichtet Klaus-Rainer Jackisch.
00:23:49:17,00:23:52:15,"Das Who is Who der europaeischen Institutionen,"
00:23:52:17,00:23:57:09,Politik und Notenbankwelt kamen zum Festakt der EZB nach Frankfurt.
00:23:57:19,00:24:01:02,"Mit dabei zwei Ex-Praesidenten, die mit der Chefin"
00:24:01:04,00:24:03:22,auf eine turbulente Geschichte schauten.
00:24:04:02,00:24:08:00,"Die beginnt mit Wim Duisenberg, dem ersten Praesidenten der EZB."
00:24:08:02,00:24:10:19,Vor 50 Jahren stellte er den Euro vor.
00:24:11:00,00:24:13:14,Damals war die Welt noch in Ordnung.
00:24:13:24,00:24:18:05,"So gelang es ihm und seinem Nachfolger Jean-Claude Trichet,"
00:24:18:08,00:24:22:07,die einzigartige Institution schnell als zweitwichtigste Zentralbank
00:24:22:09,00:24:25:14,der Welt zu etablieren und Preisstabilitaet zu sichern.
00:24:25:16,00:24:29:16,Eine schwierige Aufgabe mit elf unterschiedlichen Mitgliedsstaaten.
00:24:30:14,00:24:34:20,"Wir haben etwas begonnen, was es zuvor noch in der Welt gab."
00:24:35:23,00:24:39:19,"Es war eine Premiere, wichtige Waehrungen wie die D-Mark,"
00:24:39:21,00:24:43:22,"den Franc, die Lira und all die anderen zu vereinen."
00:24:45:15,00:24:48:12,Dann kommt die Finanz- und Schuldenkrise.
00:24:48:14,00:24:50:23,Die EZB schnuerte viele Rettungspakete.
00:24:51:00,00:24:54:16,"Der Euro kommt unter Druck, wurde von Spekulanten attackiert."
00:24:54:18,00:24:56:24,"Der dritte Praesident, Mario Draghi,"
00:24:57:04,00:25:00:04,kann einen Zusammenbruch der Waehrungsunion abwenden.
00:25:00:06,00:25:03:13,Mit seiner Whatever-it-takes-Rede rettet er den Euro.
00:25:03:15,00:25:06:16,"Es folgen umstrittene, billionenschwere Anleihekaeufe"
00:25:06:18,00:25:08:20,und jahrelange Niedrigzinspolitik.
00:25:08:22,00:25:13:06,Auch Nachfolgerin Lagarde musste auf Corona-Krise und Krieg reagieren:
00:25:13:23,00:25:18:08,"Wir haben gezeigt, dass die EZB und das Eurosystem als Ganzes,"
00:25:18:10,00:25:21:16,"einschliesslich der Bundesbank, krisenfest sind."
00:25:21:19,00:25:26:23,Wir sind durch so viele Krisen gegangen und fanden Werkzeuge.
00:25:29:12,00:25:33:05,"Wir haben es geschafft, die Waehrung stabil zu halten."
00:25:33:24,00:25:35:23,Doch das sehen nicht alle so.
00:25:36:00,00:25:38:23,"Waehrend es der EZB in den ersten Jahren gelingt,"
00:25:39:00,00:25:43:08,"die Preise stabil zu halten, schiesst die Inflation massiv hoch."
00:25:43:17,00:25:45:17,Sie erreichte Rekordstaende.
00:25:45:19,00:25:49:06,Zoegerlich reagierten die Waehrungshueter mit einer Zinswende.
00:25:49:15,00:25:53:04,2021 ist die Inflation auf ueber fuenf Prozent gestiegen.
00:25:53:06,00:25:56:14,"Dann wurde das mit der Ukraine-Krise und dem Krieg,"
00:25:56:16,00:26:00:04,"mit der Energiekrise beschleunigt, auf zweistellige Raten."
00:26:00:06,00:26:03:10,Das hat die Glaubwuerdigkeit angekratzt.
00:26:06:07,00:26:09:03,Die Inflation wieder in den Griff zu bekommen
00:26:09:05,00:26:11:00,ist nicht nur die Aufgabe.
00:26:11:02,00:26:15:12,Es ist die die grosse Herausforderung der EZB in den kommenden Monaten.
00:26:17:03,00:26:20:14,"Weitere Nachrichten beginnen mit der Bundeswehr, Susanne."
00:26:21:21,00:26:25:08,Die Bundeswehr bekommt 18 neue Leopard-2-Panzer.
00:26:25:12,00:26:28:01,"So sollen die Bestaende aufgefuellt werden,"
00:26:28:03,00:26:32:13,nachdem im Maerz 18 Kampfpanzer an die Ukraine geliefert worden waren.
00:26:32:15,00:26:34:21,Der Haushaltsausschuss des Bundestags
00:26:34:23,00:26:39:02,gab nach Teilnehmerangaben gut eine halbe Milliarde Euro frei.
00:26:39:11,00:26:43:00,"Geliefert werden sollen die Panzer spaetestens 2026,"
00:26:43:02,00:26:47:06,wie aus einer Vorlage des Bundesfinanzministeriums hervorgeht.
00:26:48:16,00:26:52:10,Nach den Buergerschaftswahlen in Bremen will die SPD mit Gruenen
00:26:52:12,00:26:56:13,und Linken ueber die Fortsetzung des Regierungsbuendnisses verhandeln.
00:26:56:15,00:27:00:08,"Mit beiden sollen Koalitionsgespraeche aufgenommen werden,"
00:27:00:10,00:27:05:05,sagte Buergermeister Bovenschulte nach einer Sitzung des Landesvorstands.
00:27:05:19,00:27:09:13,Das Bremer Buendnis von Rot-Gruen-Rot besteht seit 2019.
00:27:10:05,00:27:12:18,Bis zuletzt war auch eine grosse Koalition
00:27:12:20,00:27:15:14,mit der CDU fuer moeglich gehalten worden.
00:27:17:02,00:27:20:16,Die Stimmung in der deutschen Wirtschaft hat sich erstmals
00:27:20:18,00:27:23:12,nach einem halben Jahr wieder verschlechtert.
00:27:23:14,00:27:28:00,Das ergab die neueste Umfrage des ifo-Instituts unter 9000 Unternehmen.
00:27:28:02,00:27:29:23,Mehr dazu von Anja Kohl:
00:27:31:20,00:27:33:17,Von wegen Wonnemonat Mai.
00:27:33:19,00:27:36:20,Von wirtschaftlicher Erholung kann keine Rede sein.
00:27:36:22,00:27:40:01,"Der Rueckenwind nach der Pandemie, als die Unternehmen"
00:27:40:03,00:27:44:01,"von der aufgestauten Nachfrage profitierten, hat nachgelassen."
00:27:44:03,00:27:48:02,"Zugleich daempfen die Zinserhoehungen der EZB die Nachfrage,"
00:27:48:04,00:27:50:01,weil sie Kredite verteuern.
00:27:50:11,00:27:55:02,Nach sechsmaliger Aufhellung hat sich das Geschaeftsklima eingetruebt.
00:27:55:17,00:27:58:10,Die Unternehmen beurteilen ihre Lage
00:27:58:12,00:28:02:07,und die Erwartungen fuer die naechsten sechs Monate schlechter.
00:28:03:00,00:28:06:02,Damit stehen die Zeichen wohl auf Rezession.
00:28:06:09,00:28:10:01,"Denn auch der Konsum schwaechelt, weil die Verbraucher sich"
00:28:10:03,00:28:13:13,wegen der hohen Inflation mit Kaeufen zurueckhalten.
00:28:15:04,00:28:18:15,Auf Guam hat ein Taifun schwere Schaeden angerichtet.
00:28:18:17,00:28:21:07,Es gab grossflaechige Stromausfaelle.
00:28:21:12,00:28:25:02,Verletzt wurde nach bisherigen Erkenntnissen niemand.
00:28:25:13,00:28:28:18,Mit Windgeschwindigkeiten von mehr als 200 km/h
00:28:28:20,00:28:33:02,gilt der Taifun als einer der staerksten seit 20 Jahren dort.
00:28:33:16,00:28:37:00,Guam liegt 2500 km westlich der Philippinen
00:28:37:02,00:28:40:12,und ist ein wichtiger US-Militaerstuetzpunkt.
00:28:44:03,00:28:46:14,In einem ihrer groessten Hits sang sie:
00:28:46:16,00:28:49:21,"""You're simply the best, better than all the rest."""
00:28:49:23,00:28:53:15,Genau davon waren die Fans von Tina Turner ohnehin ueberzeugt:
00:28:53:17,00:28:55:23,"""Du bist besser als alle anderen""."
00:28:56:00,00:28:59:24,"Ihre roehrige Stimme, ihre Show - das war Rock'n'Roll auf der Buehne,"
00:29:00:01,00:29:02:11,wie ihn kaum eine andere geboten hat.
00:29:02:13,00:29:05:09,Sicherlich hat sie dabei mit Vehemenz und Wucht
00:29:05:11,00:29:08:11,manchmal auch die Schatten ihres Lebens weggerockt.
00:29:08:13,00:29:11:22,Heute ist die Saengerin mit 83 Jahren in Zuerich gestorben.
00:29:11:24,00:29:12:24,Claudia Drexel.
00:29:14:03,00:29:16:07,Õ Get back Õ
00:29:18:08,00:29:20:00,"Wild, laut und verwegen:"
00:29:20:02,00:29:22:18,So war Tina Turner schon in jungen Jahren.
00:29:22:20,00:29:25:15,"Unverwechselbar ihre Stimme, ihre Energie."
00:29:26:06,00:29:27:17,Bandleader Ike Turner
00:29:27:19,00:29:31:23,macht sie in den 60er-Jahren zu seinem Star und zu seiner Frau.
00:29:32:02,00:29:35:01,So kommt sie raus aus dem verschlafenen Nutbush.
00:29:35:03,00:29:37:13,Õ They call it Nutbush Õ
00:29:37:19,00:29:40:21,"Anna Mae Bullock, Tochter von Baumwollpflueckern."
00:29:41:06,00:29:44:00,Õ Rolling on a river Õ
00:29:44:09,00:29:46:02,Die Buehnenshow stimmt.
00:29:46:08,00:29:50:01,"Doch Ike Turner stellt sich als brutaler Ehemann heraus,"
00:29:50:03,00:29:51:09,misshandelt sie.
00:29:51:14,00:29:54:09,"Als Tina sich Mitte der 70er scheiden laesst,"
00:29:54:11,00:29:58:20,ueberlaesst sie ihm alle Musikrechte Ð und steht damit vor dem Nichts.
00:29:59:16,00:30:02:09,Õ I'm your private dancer Õ
00:30:03:16,00:30:05:24,Doch dann geschieht das Unerwartete:
00:30:06:01,00:30:08:01,"Alleinerziehend, mit Mitte 40,"
00:30:08:05,00:30:11:04,schafft sie den Durchbruch als Solokuenstlerin.
00:30:11:13,00:30:15:02,Õ What's love got to do with it Õ
00:30:15:07,00:30:18:22,Erst jetzt steht sie wirklich an der Weltspitze.
00:30:20:13,00:30:23:13,Õ We don't need another hero Õ
00:30:23:18,00:30:26:16,Tina Turner fuellt die groessten Stadien der Welt.
00:30:26:18,00:30:30:01,Hat einen Nummer-1-Hit nach dem anderen.
00:30:32:12,00:30:33:18,Ein Triumph:
00:30:33:20,00:30:36:11,"Ike habe das nie geschafft, sagt sie einmal,"
00:30:36:13,00:30:39:09,"voellig in sich ruhend, mit Blick auf ihr Leben."
00:30:39:11,00:30:41:21,Er habe sie nur ausgebremst.
00:30:44:07,00:30:47:09,Zum beruflichen Erfolg kommt das private Glueck.
00:30:47:11,00:30:50:10,In den 80ern lernt sie ihren zweiten Mann kennen:
00:30:50:12,00:30:52:19,"Den Koelner Musikmanager Erwin Bach,"
00:30:52:21,00:30:55:22,der ihr als sie krank wird eine Niere spendet.
00:30:56:21,00:31:01:10,"2009 ging sie noch einmal auf Tour, mit 69 Jahren."
00:31:05:04,00:31:07:15,Danach zeigt sie sich nur noch selten.
00:31:07:17,00:31:11:13,Zu ihrem 80. schickt sie eine Videobotschaft an ihre Fans.
00:31:15:01,00:31:17:14,"Ich seh toll aus, ich fuehle mich gut."
00:31:17:16,00:31:20:19,Ich habe einige ernsthafte Krankheiten ueberstanden
00:31:20:21,00:31:22:22,und eine zweite Chance bekommen.
00:31:22:24,00:31:24:11,Ich bin gluecklich.
00:31:27:16,00:31:31:19,Õ All I want is a little reaction Õ
00:31:33:21,00:31:37:03,"Sie habe das Gift in ihrem Leben in Medizin verwandelt,"
00:31:37:05,00:31:38:10,sagte Tina Turner.
00:31:38:12,00:31:40:16,Ein echtes Vorbild fuer ihre Fans.
00:31:43:22,00:31:45:04,Õ All I want Õ
00:31:48:15,00:31:52:22,Einen laengeren Nachruf senden wir direkt nach den tagesthemen.
00:31:52:24,00:31:54:21,Dem Lebenswerk von Tina Turner
00:31:54:23,00:31:57:24,widmen wir uns auch ausfuehrlich in der ARD-Mediathek.
00:31:58:17,00:32:02:05,"Schauen wir noch auf das Wetter. Karsten, wie wird's?"
00:32:02:18,00:32:04:07,Es wird sonnig.
00:32:05:23,00:32:08:16,Es kommt das Pfingstwochenende.
00:32:09:13,00:32:12:09,Das wird von einem Hoch bestimmt.
00:32:13:12,00:32:15:19,Ein Hochkommt nach Osten.
00:32:18:21,00:32:22:01,Die Regenwolken ziehen Richtung Skandinavien.
00:32:22:05,00:32:24:16,Da bringen sie sogar Schnee.
00:32:29:12,00:32:33:23,Die anderen Regenschauer-Wolken tummeln sich im Sueden Europas.
00:32:34:02,00:32:36:16,Da geht es wechselhaft weiter.
00:32:38:05,00:32:41:18,Die Hochdruckachse kommt nach Deutschland.
00:32:44:14,00:32:48:23,Am Ende des Pfingstwochenende kommen vom Norden Wolken.
00:32:49:21,00:32:53:06,Das sehen wir auch an der Sonnenausbeute.
00:32:53:21,00:32:56:17,Sonntag und Montag kommen Wolken.
00:32:58:23,00:33:01:24,Im Sueden bleibt es bis Sonntag sehr sonnig.
00:33:02:04,00:33:04:19,Ab Montag kommen die Wolken an.
00:33:06:24,00:33:10:11,Im Sueden Deutschlands sind aktuell Wolken.
00:33:11:19,00:33:14:12,Morgen Vormittag mit letztem Regen.
00:33:21:04,00:33:23:18,Die Wolken loesen sich morgen.
00:33:26:03,00:33:29:06,Dann kann sich die Sonne durchsetzen.
00:33:29:11,00:33:32:00,Die Temperaturen gehen weit zurueck.
00:33:51:08,00:33:54:00,Freitag und Samstag viel Sonne.
00:33:56:05,00:33:58:15,Der Samstag ist weitestgehend wolkenlos.
00:34:03:04,00:34:04:07,"Danke, Karsten."
00:34:05:22,00:34:09:11,"Sehr sonnige Aussichten, das waren die tagesthemen."
00:34:11:08,00:34:15:10,Hier geht es weiter mit einem Nachruf auf Tina Turner.
00:34:15:13,00:34:16:13,Bis morgen.
