Timecode In,Timecode Out,Subtitle
00:26:59:19,00:27:04:03,"Ab 2035 duerfen keine Neuwagen mehr in der EU zugelassen werden,"
00:27:04:05,00:27:07:05,die mit fossilen Kraftstoffen betrieben werden.
00:27:07:10,00:27:11:09,"Das Verbot soll zu einem schnelleren Umstieg auf E-Autos fuehren,"
00:27:11:11,00:27:15:04,in deren Entwicklung Milliarden gesteckt wurden.
00:27:15:13,00:27:20:13,"Die Sonderregelung, die Deutschland erwirkt hat, laesst nach 2035"
00:27:20:19,00:27:25:15,eine Hintertuer fuer Neuwagen mit Verbrennungsmotoren offen.
00:27:26:17,00:27:29:19,Die koennten dann mit E-Fuels fahren.
00:27:30:00,00:27:33:19,E-Fuels werden zu 100 Prozent aus ÈOkostrom hergestellt.
00:27:34:00,00:27:37:21,Doch sie werden bislang nur in Pilotanlagen hergestellt.
00:27:38:03,00:27:40:09,Der Energieaufwand ist enorm.
00:27:40:15,00:27:43:05,Die Produktion fuehrt zu hohen Kosten.
00:27:43:11,00:27:46:00,"Um E-Fuels in groesseren Mengen herzustellen,"
00:27:46:02,00:27:50:04,muessen laut Beraterfirmen mehr als 300 Mrd. Dollar investiert werden.
00:27:50:06,00:27:53:13,"Ob sich E-Fuels in Pkws durchsetzen, ist fraglich."
00:27:55:05,00:27:59:17,In Frankreich gab es erneut Proteste gegen die umstrittene Rentenreform -
00:27:59:20,00:28:01:10,teils auch gewaltsam.
00:28:01:12,00:28:05:04,"In Paris steckten Teilnehmer Muelleimer in Brand,"
00:28:05:06,00:28:07:05,Laeden wurden gepluendert.
00:28:07:07,00:28:09:07,Die Polizei setzte Traenengas ein.
00:28:09:09,00:28:11:15,Landesweit waren laut Innenministerium
00:28:11:17,00:28:14:01,740.000 Menschen auf den Strassen.
00:28:14:03,00:28:17:16,Sie protestieren gegen die Anhebung des Renteneintrittsalters
00:28:17:18,00:28:19:10,von 62 auf 64 Jahre.
00:28:22:00,00:28:28:04,Deutschland verlor gegen Belgien mit 2:3.
00:28:38:00,00:28:40:12,Ein dominanter Auftritt der Gaeste.
00:28:41:14,00:28:44:17,Schon nach sechs Minuten gehen Sie in Fuehrung.
00:28:49:12,00:28:53:16,Das Zweikampfverhalten und die Zuordnung stimmen nicht.
00:28:56:19,00:28:58:17,2:0 fuer Belgien.
00:29:00:15,00:29:03:09,"Belgien hat die Chance zu erhoehen,"
00:29:04:01,00:29:06:15,weil die DFB-Auswahl nicht im Spiel ist.
00:29:06:22,00:29:10:19,Gluecklich der Anschlusstreffer per Elfmeter durch Fuellkrug.
00:29:15:16,00:29:18:14,Zwoelf Minuten vor dem Ende die Entscheidung:
00:29:19:12,00:29:22:07,De Bruyne erzielt das 3:1 fuer Belgien.
00:29:23:11,00:29:26:14,Deutschland gelingt wiederum das Anschlusstor.
00:29:29:22,00:29:34:00,Nach 110 Jahren die erste Heimspiel Niederlage gegen Belgien.
00:29:37:13,00:29:39:19,"""Restare a secco"" hat im Italienischen"
00:29:39:21,00:29:43:03,im uebertragenen Sinne die Bedeutung Ebbe im Portemonnaie.
00:29:44:22,00:29:47:12,Im woertlichen Sinne trifft es auch das hier:
00:29:47:14,00:29:49:03,Auf dem Trockenen bleiben.
00:29:49:05,00:29:51:20,Genau da befinden sich weite Teile Italiens.
00:29:51:22,00:29:55:09,"So wie hier am Gardasee, wo Inseln zu Fuss erreichbar sind."
00:29:55:11,00:29:59:08,"Schon wieder, muss man sagen, nach der Duerre im vergangenen Jahr."
00:29:59:10,00:30:01:10,Auch der Winter war zu trocken.
00:30:01:12,00:30:03:20,So wird Wasser zum hart umkaempften Gut.
00:30:03:22,00:30:06:14,Welche Massnahmen die Regierung nun treffen will
00:30:06:16,00:30:10:05,"und wie sich die Trockenheit auswirkt, berichtet Anja Miller."
00:30:12:20,00:30:15:19,Giorgio Uccellatori baut Reis in der Po-Ebene an.
00:30:15:21,00:30:18:10,"Im Maerz muesste das Feld schlammig sein,"
00:30:18:12,00:30:22:17,damit der Landwirt den Boden fuer die Aussaat im April vorbereiten kann.
00:30:22:19,00:30:24:12,Aber es ist staubtrocken.
00:30:25:22,00:30:27:11,Sehen Sie dieses Rohr?
00:30:27:13,00:30:30:05,"Das habe ich noch nie gesehen in 50 Jahren,"
00:30:30:07,00:30:32:12,weil hier sonst immer Wasser ist.
00:30:32:14,00:30:36:02,"Das bedeutet, der Grundwasserspiegel ist weiter gesunken."
00:30:37:17,00:30:41:03,Fuer dieses Jahr rechnet er bereits mit Einschnitten.
00:30:43:07,00:30:45:18,"Wir haben schon entschieden,"
00:30:45:24,00:30:50:01,dass wir statt 100 Hektar nur 50 Hektar Reis anbauen werden.
00:30:50:03,00:30:53:14,"Wenn es weniger Wasser gibt, muessen wir weniger verbrauchen."
00:30:53:16,00:30:56:06,"Und dann warten wir ab, ob es im April regnet."
00:30:56:08,00:30:57:16,Darauf hoffen wir.
00:30:57:23,00:31:00:19,Die Trockenheit hat sich vor allem in Norditalien
00:31:00:21,00:31:02:12,in diesem Jahr verschaerft.
00:31:02:14,00:31:06:05,Auf die Sommerduerre folgte ein niederschlagsarmer Winter.
00:31:06:11,00:31:09:14,Deutlich sichtbar ist das Problem auch am Gardasee.
00:31:09:16,00:31:12:01,Der See ist nur zu 40 Prozent gefuellt.
00:31:12:03,00:31:14:16,"Es fehlen etwa 200 Mio. Kubikmeter Wasser,"
00:31:14:18,00:31:16:22,auch Schmelzwasser aus den Bergen.
00:31:17:00,00:31:20:04,Man kann die Insel San Biagio im See zu Fuss erreichen Ð
00:31:20:06,00:31:23:09,inzwischen ist das fast schon eine Touristenattraktion.
00:31:23:11,00:31:27:09,Doch viele sehen auch die Probleme fuer die beliebte Urlaubsregion.
00:31:27:11,00:31:31:09,"Wenn man den Wasserstand von frueher mit heute vergleicht,"
00:31:31:15,00:31:35:02,ist mindestens ein Meter weniger Wasser im See.
00:31:36:07,00:31:37:12,Man sieht es
00:31:37:14,00:31:41:20,und es sich ueber den Winter nicht wirklich was verbessert.
00:31:42:11,00:31:46:06,"Laut Gesetz kann die italienische Regierung ab April entscheiden,"
00:31:46:08,00:31:48:18,"Wasser aus dem Gardasee abzulassen,"
00:31:48:20,00:31:51:15,um die umliegenden Seen und Fluesse zu versorgen.
00:31:51:17,00:31:55:10,Landwirt Giorgio Uccellatori ist auf dieses Wasser angewiesen.
00:31:55:12,00:31:56:16,Weiteres Problem:
00:31:56:18,00:31:59:13,Mehr als 40 Prozent des Wassers gehen in Italien
00:31:59:15,00:32:02:05,durch marode Leitungen und Kanaele verloren.
00:32:02:07,00:32:04:22,"Um die Probleme zu loesen, will die Regierung"
00:32:04:24,00:32:07:16,einen nationalen Kommissar fuer Wasser berufen.
00:32:07:18,00:32:11:12,"Und rund 8 Mrd. Euro investieren, etwa in moderne Infrastruktur."
00:32:11:14,00:32:14:03,Der Streit ums Wasser betrifft ganz Italien.
00:32:14:05,00:32:18:06,Die Opposition wirft der Regierung im Parlament Untaetigkeit vor.
00:32:18:13,00:32:21:09,"Das sind Steine. WissenSie, wo ich die herhabe?"
00:32:21:11,00:32:24:04,Die habe ich zu Fuss mitten aus der Etsch geholt.
00:32:24:06,00:32:28:07,Die Trockenheit ist ein dramatisches Problem in unserem Land.
00:32:29:13,00:32:33:01,"Sie wollen doch nicht sagen,"
00:32:34:06,00:32:38:06,dass ich in fuenf Monaten die Etsch ausgetrocknet habe?
00:32:38:08,00:32:42:19,Das sind Folgen der letzten Jahre. Ich bin doch nicht Moses.
00:32:43:17,00:32:45:15,Der Streit wird weitergehen.
00:32:45:17,00:32:49:00,Heute Abend hat die Regierung in der Kabinettssitzung
00:32:49:02,00:32:53:05,lediglich erste Vorbereitungen eines nationalen Wasserplans angekuendigt.
00:32:53:07,00:32:56:23,"Giorgio Uccellatori hofft, dass es bald konkrete Massnahmen gibt,"
00:32:57:00,00:32:59:16,damit er weiter sein Land bewirtschaften kann.
00:32:59:17,00:33:01:04,"Andernfalls befuerchtet er,"
00:33:01:06,00:33:04:06,statt traditionell Reis kuenftig Sojabohnen anzubauen.
00:33:05:10,00:33:09:18,Bei uns hat man eher das Gefuehl: Nun ist aber gut mit dem Regen.
00:33:09:21,00:33:13:17,"Bleiben wir denn von italienischen Verhaeltnissen entfernt, Claudia?"
00:33:14:00,00:33:15:11,Zum Glueck.
00:33:18:10,00:33:20:20,Wir sind auf den Regen angewiesen.
00:33:20:24,00:33:23:13,In den Alpen hat es wenig geschneit.
00:33:25:12,00:33:28:09,Es faellt der Regen aus dem Schmelzwasser.
00:33:32:21,00:33:35:15,Es koennte deutlich mehr Regen sein.
00:33:37:02,00:33:40:17,Da die Sommermonate wahrscheinlich wieder trocken sind.
00:33:42:06,00:33:45:21,"Wir haben ein Wolkenbild, das neuen Regen ankuendigt."
00:33:48:18,00:33:51:07,"Man sieht es an den Nebensonnen,"
00:33:56:18,00:34:00:11,wenn sich das Licht an Eiskristallen bricht.
00:34:05:00,00:34:08:13,Das kuendigt ein neues Tiefdruckgebiet an.
00:34:11:07,00:34:14:13,Wir schauen was in den naechsten Tagen passiert.
00:34:15:10,00:34:17:15,Heute Nacht regnet es kraeftiger.
00:34:30:17,00:34:34:21,In den naechsten Stunden wird sich die Mischfront ausbreiten.
00:34:36:06,00:34:38:10,Es wird ein bisschen regnen.
00:34:41:00,00:34:43:18,Dann folgt direkt das naechste Tief.
00:34:45:00,00:34:46:20,Mit staerkerem Regen.
00:34:50:02,00:34:52:15,Von Westen her lockert es wieder auf.
00:35:08:18,00:35:11:16,Die naechsten Tage bringen hohe Temperaturen.
00:35:12:11,00:35:14:00,Wechselhaftes Wetter.
00:35:16:03,00:35:18:23,Vom Norden her wird's dann wieder kuehler.
00:35:22:06,00:35:23:24,Das waren die tagesthemen.
00:35:24:01,00:35:26:07,Hier geht's weiter mit Polit-Talk.
00:35:26:09,00:35:29:07,Und zwar mit Sandra Maischberger und ihren Gaesten.
00:35:29:08,00:35:31:17,Wir sind morgen Abend wieder fuer Sie da.
00:35:31:19,00:35:32:24,"Bis dahin, tschuess."
00:35:33:01,00:35:35:06,Tschuess und bleiben sie zuversichtlich.
