Timecode In,Timecode Out,Subtitle
00:20:34:02,00:20:37:01,der erste klimaneutrale Kontinent sein will.
00:20:37:03,00:20:39:06,Das ist das selbst gesteckte Ziel.
00:20:39:08,00:20:42:12,"Um diesen ""Green Deal"" zum Erfolg zu bringen,"
00:20:42:14,00:20:45:22,sollen zum Beispiel weniger Pestizide gespritzt werden.
00:20:45:24,00:20:48:08,Und es sollen beschaedigte Naturgebiete
00:20:48:10,00:20:52:06,wie trockengelegte Moore in den Naturzustand versetzt werden.
00:20:52:08,00:20:56:03,"Damit sind nicht alle einverstanden, v.a. Landwirte."
00:20:57:13,00:21:01:10,Vor der Abstimmung im EU-Parlament gab es Widerstand.
00:21:05:04,00:21:06:14,Tobias Reckmann.
00:21:07:16,00:21:09:24,Hitzige Debatten in Strassburg.
00:21:10:01,00:21:11:17,Vor dem Europa-Parlament
00:21:11:19,00:21:15:12,fahren die Gegner des Gesetzes schwere Geschuetze auf.
00:21:15:22,00:21:19:04,"Bruessel setzt auf Verbote, das ist nicht zielfuehrend."
00:21:19:06,00:21:21:20,Das wuerde die Ernaehrungssicherung gefaehrden
00:21:21:22,00:21:24:09,und die Zukunft vieler Betriebe.
00:21:25:02,00:21:28:00,Auf der anderen Seite steht Fridays for Future Ð
00:21:28:02,00:21:30:06,mit prominenter Unterstuetzung.
00:21:30:20,00:21:32:09,Wir sagen der Politik:
00:21:32:11,00:21:35:05,"Entscheidet euch fuer die Natur und die Menschen,"
00:21:35:07,00:21:37:03,nicht fuer Profite und Gier!
00:21:37:05,00:21:38:22,Stimmt fuer das Gesetz!
00:21:39:24,00:21:42:10,Im Parlament hatten die Befuerworter Ð
00:21:42:12,00:21:45:21,"Gruene, Sozialdemokraten, Linke und Teile der Liberalen -"
00:21:45:23,00:21:49:14,"bis zuletzt versucht, gegnerische Abgeordnete zu ueberzeugen."
00:21:49:16,00:21:52:01,Der Ausgang trotzdem vollkommen offen.
00:21:52:16,00:21:54:14,Die Abstimmung ist geschlossen.
00:21:55:05,00:21:57:01,Das Gesetz ist angenommen.
00:21:58:06,00:22:00:16,Die Befuerworter gewinnen knapp.
00:22:02:11,00:22:05:12,"Das Gesetz zur Rettung der Natur ist unverzichtbar,"
00:22:05:14,00:22:09:03,wenn wir unsere Artenschutz- und Klimaziele erreichen wollen
00:22:09:05,00:22:12:11,und langfristige Ernaehrungssicherheit haben wollen.
00:22:12:13,00:22:15:21,"Ohne Bestaeuber, fruchtbare Boeden, sauberes Wasser"
00:22:15:23,00:22:19:20,bekommen wir grosse Schwierigkeiten mit der Landwirtschaft.
00:22:20:12,00:22:24:16,Bis 2030 sollen mindestens 20 Prozent der geschaedigten Naturgebiete
00:22:24:18,00:22:26:17,wiederhergestellt werden.
00:22:26:19,00:22:28:08,Unter anderem durch:
00:22:42:02,00:22:44:12,"Im Gesetz war urspruenglich auch geplant,"
00:22:44:14,00:22:46:22,"Agrarflaechen vielfaeltiger zu gestalten,"
00:22:46:24,00:22:50:13,zum Beispiel durch Hecken oder Obstbaeume entlang der Felder.
00:22:50:15,00:22:53:09,"Das war der grosse Kritikpunkt der Landwirte,"
00:22:53:11,00:22:57:04,"die befuerchteten, Teile ihrer Felder stilllegen zu muessen."
00:22:57:06,00:23:00:06,"Diesen Punkt verhinderten die Christdemokraten,"
00:23:00:08,00:23:03:04,die das Gesetz komplett stoppen wollten.
00:23:03:20,00:23:07:10,"Ich hab nie negiert, dass wir Bestaeuber und Insekten brauchen,"
00:23:07:12,00:23:09:10,auch fuer die Ernaehrungssicherung.
00:23:09:12,00:23:12:05,Aber wir brauchen auch genug Nutzflaechen.
00:23:12:07,00:23:14:15,Wir wollen keine Flaechenstilllegung.
00:23:14:17,00:23:19:04,Biodiversitaetsschutz kriegen wir nur gemeinsam mit der Landwirtschaft.
00:23:19:10,00:23:21:17,Bislang hatten die Christdemokraten
00:23:21:19,00:23:25:13,"die Gesetze des Green Deals, des Klimapaketes, mitgetragen."
00:23:25:15,00:23:30:00,Es ist das Vorzeigeprojekt von Kommissionspraesidentin von der Leyen.
00:23:30:03,00:23:33:06,Dass die Christdemokraten gegen das Gesetz stimmten
00:23:33:08,00:23:36:05,und ihrer Parteifreundin in den Ruecken fielen:
00:23:36:07,00:23:39:18,Das liege wohl an der anstehenden Europawahl.
00:23:41:05,00:23:45:00,Die EVP will gewisse Waehlergruppen auf ihre Seite ziehen.
00:23:45:02,00:23:47:11,Das ist die starke Agrarlobby.
00:23:48:17,00:23:52:10,Fuer die konnte die EVP heute einen Teilerfolg erringen.
00:23:52:18,00:23:55:01,Final ist der Beschluss noch nicht.
00:23:55:03,00:23:57:00,Parlament und Mitgliedsstaaten
00:23:57:02,00:24:00:14,muessen sich einigen auf eine endgueltige Gesetzesfassung.
00:24:03:17,00:24:05:07,"Was die EU im Grossen,"
00:24:05:09,00:24:08:18,will eine deutsche Schulklasse im Kleinen vorantreiben.
00:24:08:20,00:24:12:06,"Sie ist dort hingefahren, wo das Wasser immer knapper wird."
00:24:13:17,00:24:17:01,"Statt Kissen- und Wasserschlacht, wollen die Schueler"
00:24:17:03,00:24:19:16,die Ressourcen der Natur bewahren.
00:24:20:03,00:24:23:11,Mitten im Soonwald in Bad Sobernheim im Hunsrueck
00:24:23:21,00:24:26:22,"wollen sie verhindern, dass der vertrocknet."
00:24:26:24,00:24:30:07,Axel John ueber eine ungewoehnliche Klassenfahrt.
00:24:34:13,00:24:36:21,Morgens um 6 Uhr im Soonwald:
00:24:36:23,00:24:40:01,Die Klasse 8b steht mit Gitarrenmusik auf.
00:24:44:09,00:24:47:01,Die Jugendlichen kommen aus Baden-Wuerttemberg
00:24:47:03,00:24:48:17,und sind auf Klassenfahrt.
00:24:48:19,00:24:51:01,Vergangenes Jahr waren sie noch Surfen.
00:24:51:03,00:24:52:20,Jetzt campieren sie im Wald
00:24:52:22,00:24:56:04,und arbeiten an Projekten gegen die Trockenheit.
00:24:57:04,00:25:01:01,"Das ist eine Tradition, dass das jede 8. Klasse macht."
00:25:02:11,00:25:06:21,Wir haben auch von den aelteren Schuelern viel Gutes davon gehoert.
00:25:07:08,00:25:10:12,"Dass wir uns fuer den Wald einsetzen, das ist super."
00:25:10:14,00:25:14:10,"Deshalb wollte ich mitmachen, wir duerfen das ja freiwillig machen."
00:25:14:23,00:25:18:02,Fehlender Regen setzt auch dem Soonwald immer mehr zu.
00:25:18:04,00:25:19:15,"Deshalb wird versucht,"
00:25:19:17,00:25:22:14,das wenige Regenwasser besser im Wald zu halten.
00:25:22:16,00:25:25:04,Die Jugendlichen legen an einem Tuempel los.
00:25:25:06,00:25:27:18,Der Teich ist wichtiger Wasserspeicher.
00:25:27:20,00:25:30:02,"Buesche muessen am Ufer entfernt werden,"
00:25:30:04,00:25:33:08,damit der Teich nicht nach und nach zuwaechst.
00:25:37:06,00:25:41:20,"Ich schneide die kleinen Baeume weg, damit der See wieder mehr Platz hat"
00:25:41:22,00:25:43:11,und nicht austrocknet.
00:25:43:13,00:25:45:05,"Der ist ziemlich wichtig,"
00:25:45:07,00:25:48:15,"wegen der ganzen Froesche, Insekten, Libellen und so."
00:25:48:17,00:25:49:22,Die leben dort.
00:25:50:17,00:25:54:09,"Beim Arbeiten im Wald machen sich viele auch Gedanken,"
00:25:54:11,00:25:57:23,wie die Umwelt am besten geschuetzt werden kann.
00:26:00:18,00:26:03:05,Demos bringen nicht wirklich viel.
00:26:03:23,00:26:06:04,Im Wald tut man der Natur Gutes
00:26:06:06,00:26:08:18,und den Insekten geht es danach auch besser.
00:26:08:20,00:26:11:15,"Es ist wichtig, dass wir hier sind und arbeiten."
00:26:11:17,00:26:13:24,"Auf lange Sicht bringt das mehr,"
00:26:14:08,00:26:17:00,als sich auf der Strasse festzukleben.
00:26:18:06,00:26:21:17,Bei den Arbeiten schaut Michael Veeck oefter mal vorbei.
00:26:21:20,00:26:23:19,Er ist Foerster im Soonwald.
00:26:23:21,00:26:27:18,Veek organisiert auch weitere Projekte gegen die Trockenheit.
00:26:27:20,00:26:30:21,"So wurden vor Jahrhunderten Abflussrinnen gezogen,"
00:26:30:23,00:26:34:12,um Regenwasser aus dem damals nassen Gebiet herauszuleiten.
00:26:34:14,00:26:36:13,"Nun werden die Graeben umgebaut,"
00:26:36:15,00:26:39:21,sodass das Regenwasser in den Wald hineinlaeuft.
00:26:42:01,00:26:45:10,"Es kann sein, dass Baeume durch dieses System"
00:26:45:12,00:26:49:00,"im Sommer zwei, drei Wochen laenger Wasser haben."
00:26:49:22,00:26:52:07,Das kann fuer sie das ÈUberleben bedeuten.
00:26:52:09,00:26:53:24,Sie vertrocknen nicht.
00:26:54:09,00:26:56:22,"Der Wassermangel hat drastische Folgen,"
00:26:56:24,00:26:58:23,v.a. fuer Fichten und Buchen.
00:26:59:00,00:27:01:00,Viele sind kaum noch zu retten.
00:27:01:02,00:27:05:09,"Kuenftig sollen andere Baumarten wie Eichen oder Linden gepflanzt werden,"
00:27:05:11,00:27:09:00,um den Wald breiter gegen den Klimawandel aufzustellen.
00:27:09:16,00:27:11:16,"Wie gross der Wassermangel ist,"
00:27:11:18,00:27:14:20,zeigt das Flussbett des groessten Baches im Soonwald:
00:27:14:22,00:27:18:23,"Ausgetrocknet, obwohl es im Fruehjahr viel geregnet hat."
00:27:20:20,00:27:23:15,Die Baeume haben eine Verschnaufpause bekommen.
00:27:23:17,00:27:26:13,Das kann man sagen. Aber mehr auch nicht.
00:27:26:19,00:27:30:16,Was den Grundwasserspiegel angeht: nahezu keine Auswirkungen.
00:27:31:15,00:27:33:21,Die 8b hat es fuer heute geschafft.
00:27:33:23,00:27:38:13,Diese Klassenfahrt in den Wald ist ganz anders als alle bisherigen.
00:27:39:23,00:27:42:06,Ich wuerde es noch mal machen.
00:27:42:22,00:27:46:13,Die Klimakrise ist aus unserem Leben nicht mehr wegzudenken.
00:27:46:15,00:27:51:00,"Ich glaube nicht, dass die rum ist, bis ich gestorben bin."
00:27:51:05,00:27:53:24,Das wird mich mein ganzes Leben begleiten.
00:27:54:14,00:27:57:21,Fuer die 8b geht es nach einer Woche wieder nach Hause.
00:27:57:23,00:27:59:16,"Die Klassenfahrt ist vorbei,"
00:27:59:18,00:28:04:00,im Soonwald aber geht der Kampf um Wasser weiter Ð jeden Tag.
00:28:06:22,00:28:09:09,In den Nachrichten mit Susanne
00:28:09:13,00:28:12:14,geht es um Hilfe fuer Long-Covid-Erkrankte.
00:28:14:00,00:28:16:16,Die Langzeitfolgen von Covid-Erkrankungen
00:28:16:18,00:28:18:16,sollen besser erforscht werden.
00:28:18:18,00:28:21:03,Dafuer legte Gesundheitsminister Lauterbach
00:28:21:06,00:28:23:17,ein 41-Millionen-Euro-Programm auf.
00:28:24:12,00:28:28:01,Damit sollen Medikamente und Therapien entwickelt werden.
00:28:28:03,00:28:31:09,"Bislang sei die Versorgung nur an wenigen Zentren so,"
00:28:31:11,00:28:33:21,"wie sie sein muesse, so Lauterbach."
00:28:33:23,00:28:37:22,Nach Schaetzungen leiden 6 bis 15 Prozent der Erkrankten
00:28:37:24,00:28:39:02,an Long Covid.
00:28:40:21,00:28:45:00,Finanzminister Lindner plant ein Gesetz zur Staerkung der Wirtschaft.
00:28:45:02,00:28:48:15,So soll es Steuersenkungen fuer Unternehmen geben.
00:28:49:06,00:28:54:04,Mit einem Volumen von 6 Mrd. im Jahr sollen Forschung und Entwicklung
00:28:54:12,00:28:58:11,sowie klimafreundliche Produktion gefoerdert werden.
00:29:00:19,00:29:04:06,Mehr dazu von Markus Guerne an der Frankfurter Boerse.
00:29:05:08,00:29:08:07,"Das Wachstumschancengesetz soll die Wirtschaft,"
00:29:08:10,00:29:10:21,"die seit Laengerem schwaechelt, unterstuetzen."
00:29:10:23,00:29:14:10,"Neben steuerlichen Entlastungen, dem Buerokratieabbau"
00:29:14:12,00:29:18:10,und einem Praemiensystem sollen weitere Impulse gesetzt werden.
00:29:18:12,00:29:22:00,"So sollen Unternehmen, die klimafreundlich produzieren,"
00:29:22:02,00:29:25:12,mit einer Investitionspraemie belohnt werden.
00:29:26:22,00:29:30:11,"15 Prozent von der geplanten Investitionssumme,"
00:29:30:22,00:29:32:14,maximal 30 Mio. Euro.
00:29:33:11,00:29:37:01,Zusaetzlich soll die Foerderung von Forschung und Entwicklung
00:29:37:03,00:29:38:10,ausgebaut werden.
00:29:40:01,00:29:44:03,"Der Umbau der Wirtschaft zu mehr Nachhaltigkeit sei wichtig,"
00:29:44:05,00:29:48:17,"weil er ein Wettbewerbsvorteil sein kann, betonen ÈOkonomen."
00:29:51:06,00:29:55:02,Der Rundfunk Berlin-Brandenburg hat die Untersuchung von Vorwuerfen
00:29:55:04,00:29:58:11,der Misswirtschaft durch eine Anwaltskanzlei gestoppt.
00:29:58:13,00:30:01:14,Zur Begruendung nannte der Verwaltungsrat die Kosten.
00:30:01:16,00:30:05:10,"Bis April habe die Kanzlei 1,63 Mio. Euro berechnet."
00:30:07:00,00:30:10:22,"Eine Fortsetzung sei unvertretbar, zumal auch Rechnungshoefe"
00:30:10:24,00:30:14:06,und Staatsanwaltschaft die Vorgaenge prueften.
00:30:14:22,00:30:16:20,Die Vorwuerfe richten sich u.a.
00:30:16:22,00:30:19:20,gegen die entlassene Intendantin Schlesinger
00:30:19:22,00:30:23:10,und den zurueckgetretenen Verwaltungsratschef Wolf.
00:30:25:00,00:30:29:17,Der Schriftsteller Milan Kundera ist im Alter von 94 Jahren gestorben.
00:30:29:19,00:30:32:08,"In der damaligen Tschechoslowakei geboren,"
00:30:32:10,00:30:34:23,war er erst ueberzeugter Kommunist.
00:30:35:04,00:30:38:09,Nach der Niederschlagung der Reformen 1968
00:30:38:11,00:30:40:10,brach er mit dem System.
00:30:40:12,00:30:44:03,Diese Zeit des Prager Fruehlings verarbeitete Kundera
00:30:44:12,00:30:48:10,"in seinem Roman ""Die unertraegliche Leichtigkeit des Seins"" -"
00:30:48:12,00:30:51:04,nachdem er nach Paris ausgewandert war.
00:30:53:11,00:30:55:09,Auch sie ist heute gestorben:
00:30:55:11,00:30:57:23,"Eine Politikerin, die Geschichte schrieb."
00:30:58:00,00:31:02:02,Heide Simonis war die juengste Parlamentarierin im Bundestag
00:31:02:04,00:31:06:04,und die erste Frau an der Spitze einer Landesregierung.
00:31:06:15,00:31:09:24,"Sie verlor ihren trockenen Humor auch nicht,"
00:31:10:17,00:31:14:06,als sie am Ende ueber die eigene Partei stuerzte.
00:31:15:17,00:31:18:06,"""Der Pastor wird an meinem Grab sagen:"
00:31:18:08,00:31:21:12,"Hier ruht die Frau, die viermal nicht gewaehlt wurde"","
00:31:21:14,00:31:22:21,sagte Simonis mal.
00:31:23:01,00:31:25:12,"Er werde auch andere Dinge berichten,"
00:31:25:14,00:31:28:13,aber diese Passage werde er nicht vergessen.
00:31:28:15,00:31:30:12,Andreas Schmidt erinnert.
00:31:32:17,00:31:35:11,Viermal hintereinander fehlt die eine Stimme.
00:31:35:13,00:31:38:13,"17. Maerz 2005, Wahl zur Ministerpraesidentin."
00:31:38:17,00:31:41:19,Ein unbekannter Abgeordneter aus den eigenen Reihen
00:31:41:21,00:31:44:01,verweigert ihr die Gefolgschaft.
00:31:44:03,00:31:47:04,Und beendet die Karriere von Heide Simonis.
00:31:49:04,00:31:51:05,Fuer Simonis haben gestimmt: 34.
00:31:51:07,00:31:52:17,Enthaltungen: eine.
00:31:53:13,00:31:56:06,"Ich wuerde gerne wissen, wer es war."
00:31:56:19,00:31:58:06,Dann wuerde ich sagen:
00:31:58:08,00:32:01:06,"""Du Arschloch, wie konntest du das machen?!"""
00:32:01:08,00:32:05:01,"Es hat das Land an den Rand einer Diskussion gebracht,"
00:32:05:09,00:32:08:14,"""ach, die da oben, Barschel, und nun das!""."
00:32:08:22,00:32:11:22,Das war eine Kette von Unglaublichkeiten.
00:32:12:05,00:32:15:10,Das haette man gerne weniger ausgepraegt gehabt.
00:32:15:22,00:32:20:07,1988 wird sie Finanzministerin bei ihrem Foerderer Bjoern Engholm.
00:32:21:04,00:32:25:02,Sie war als eine der wenigen Frauen in der Politik
00:32:25:12,00:32:27:19,bekannt wie ein bunter Hund.
00:32:27:21,00:32:32:13,"Sie hatte Erfahrungen im Bundestag gemacht, als Finanzpolitikerin."
00:32:33:08,00:32:34:12,"Alle wussten,"
00:32:34:14,00:32:37:22,"sie hat Haare auf den Zaehnen, wenn es um Geld geht."
00:32:38:09,00:32:40:23,Ham wir nun kein Geld? Oder doch?
00:32:41:13,00:32:46:10,"Als Engholm 1993 zuruecktreten muss, wird sie seine Nachfolgerin."
00:32:47:21,00:32:50:17,Und erste Ministerpraesidentin in Deutschland.
00:32:50:19,00:32:53:12,"Regiert zunaechst allein, dann mit den Gruenen."
00:32:53:14,00:32:58:11,"Frauen werden nur was, wenn ein Mann vor ihnen aus der Kurve fliegt."
00:32:58:13,00:33:01:07,Man muss an der richtigen Kurve stehen.
00:33:01:09,00:33:04:02,"Die letzten Jahre lebt Simonis zurueckgezogen,"
00:33:04:05,00:33:06:15,gezeichnet von ihrer Parkinson-Erkrankung.
00:33:06:17,00:33:09:17,Sie war Schleswig-Holsteins erste Ehrenbuergerin.
00:33:10:16,00:33:12:07,Der Blick aufs Wetter.
00:33:12:09,00:33:14:12,"Donald, bleibt es stuermisch?"
00:33:15:13,00:33:17:07,Zum Glueck nicht.
00:33:18:08,00:33:22:07,"Wir hatten zum Teil Orkanboeen, zum Beispiel am Bodensee."
00:33:28:24,00:33:30:22,Die Lage beruhigt sich.
00:33:31:03,00:33:35:04,Wir schauen auf die Temperaturabweichung fuer den Juli.
00:33:36:04,00:33:38:09,So sieht das fuer Europa aus.
00:33:47:19,00:33:50:13,Hier ueber Finnland war es zu kuehl.
00:33:53:23,00:33:57:00,Ebenso Richtung Albanien und Griechenland.
00:33:57:06,00:33:59:11,Bei uns war es eher zu warm.
00:34:09:08,00:34:13:16,Dieser Tiefdruckwirbel zapft heisse Luft aus Spanien an
00:34:14:12,00:34:16:16,und bringt sie zu uns.
00:34:17:24,00:34:23:04,Das grosse Schwitzen wird dann durch schwere Gewitter beendet.
00:34:27:00,00:34:29:13,Heute Nacht Gewitter im Sueden.
00:34:36:16,00:34:40:16,Im Norden morgen vielleicht kurze Gewitter.
00:34:42:22,00:34:45:00,Aber keine Unwettergefahr.
00:35:07:21,00:35:10:24,Der Freitag ist zur Erholung da.
00:35:13:07,00:35:15:13,Am Samstag nach grosser Hitze
00:35:15:18,00:35:18:18,teils unwetterartige Gewitter im Westen.
00:35:22:06,00:35:23:23,Das waren die tagesthemen.
00:35:24:00,00:35:27:09,Hier begruesst nun Sandra Maischberger ihre Gaeste.
00:35:28:15,00:35:32:09,Im Anschluss zeigt das Erste einen Nachruf auf Heide Simonis.
00:35:32:11,00:35:35:04,"Wir sehen uns morgen wieder, bis dahin."
00:35:35:12,00:35:36:12,Tschuess.
