Timecode In,Timecode Out,Subtitle
00:23:32:15,00:23:36:05,dem ehemaligen FAO-Direktor fuer Pflanzenschutz.
00:23:38:04,00:23:41:19,Das ist ja unglaublich. Das ist fast nicht zu begreifen.
00:23:42:24,00:23:44:08,Boah!
00:23:45:04,00:23:49:13,"Das sind toxische Stoffe, nicht nur fuer die Umwelt,"
00:23:50:10,00:23:52:16,zum Teil auch fuer den Menschen.
00:23:52:20,00:23:56:21,In Afrika sind Vergiftungen durch Pestizide ein grosses Problem.
00:23:56:23,00:23:59:03,In Sambia treffen wir Kleinbauern.
00:23:59:05,00:24:01:12,"Sie mischen einen Pestizidcocktail,"
00:24:01:14,00:24:04:00,um ihren Kohl gegen Insekten zu schuetzen.
00:24:04:03,00:24:06:12,Ihr einziger Schutz: Gummistiefel.
00:24:07:04,00:24:10:12,Die Zahl der Pestizidvergiftungen steigt rasant an.
00:24:10:14,00:24:15:01,In den letzten drei Jahren starben ein Viertel dieser Patienten.
00:24:16:05,00:24:18:12,Die FAO soll Hunger bekaempfen
00:24:18:15,00:24:21:22,und sich fuer nachhaltige Landwirtschaft einsetzen.
00:24:21:24,00:24:24:21,"Die chinesische Regierung nutzt sie offenbar,"
00:24:24:23,00:24:27:12,um ihren Einfluss in der Welt auszubauen.
00:24:27:14,00:24:32:03,Qu Dongyu steht jetzt zur Wiederwahl. Es gibt keine Gegenkandidaten.
00:24:34:16,00:24:37:09,Damit kommen wir zu weiteren Nachrichten.
00:24:38:17,00:24:42:06,In Frankreich gab es die dritte Nacht in Folge Unruhen.
00:24:42:08,00:24:45:00,"Zehntausende Polizisten waren im Einsatz,"
00:24:45:02,00:24:47:23,mehr als 870 Menschen wurden festgenommen.
00:24:47:24,00:24:51:10,Zentrum der Ausschreitungen waren Vororte von Paris.
00:24:51:13,00:24:54:23,"Vor allem Nanterre, wo am Dienstag ein 17-Jaehriger"
00:24:55:00,00:24:58:06,bei einer Polizeikontrolle erschossen wurde.
00:25:02:06,00:25:05:08,Fast 2000 ausgebrannte Autos und viele Busse Ð
00:25:05:11,00:25:08:18,das Ausmass der Zerstoerung in Frankreich ist immens.
00:25:08:20,00:25:11:15,Heute Mittag Krisensitzung der Regierung.
00:25:11:18,00:25:15:12,"Die Ordnung im Land muesse ohne Tabu wiederhergestellt werden,"
00:25:15:14,00:25:17:02,lautet die Botschaft.
00:25:18:07,00:25:21:19,Der Tod eines jungen Mannes wird instrumentalisiert.
00:25:21:21,00:25:24:23,"Wir beklagen alle, was passiert ist."
00:25:25:00,00:25:28:15,Es sollte eine Zeit der Andacht und des Respekts sein.
00:25:28:20,00:25:32:03,"Vergangene Nacht waren 40.000 Polizisten im Einsatz,"
00:25:32:05,00:25:34:11,darunter Anti-Terror-Einheiten.
00:25:35:05,00:25:38:04,Die Protestierenden sind meist junge Maenner.
00:25:38:06,00:25:41:05,Ein Drittel der Verhafteten ist minderjaehrig.
00:25:41:16,00:25:46:04,"Ich appelliere an die Eltern, ihre Kinder zu beaufsichtigen."
00:25:46:23,00:25:49:15,"Macron forderte die sozialen Medien auf,"
00:25:49:17,00:25:52:02,ihre Inhalte besser zu kontrollieren.
00:25:52:04,00:25:55:03,Busse und Strassenbahnen sollen bis auf Weiteres
00:25:55:05,00:25:57:04,nach 21 Uhr nicht mehr fahren.
00:25:57:06,00:26:01:12,Groessere Veranstaltungen werden aus Sorge vor Ausschreitungen abgesagt.
00:26:02:04,00:26:03:22,Der EU-Gipfel in Bruessel
00:26:03:24,00:26:07:19,ging ohne gemeinsame Erklaerung zum Thema Migration zu Ende.
00:26:07:22,00:26:10:17,Polen und Ungarn stimmten dem Text nicht zu
00:26:10:19,00:26:13:03,und drohten mit weiteren Schritten.
00:26:13:05,00:26:15:16,Sie wehren sich gegen die Asyl-Reform.
00:26:15:18,00:26:20:03,Die wurde Anfang Juni ohne ihre Zustimmung mehrheitlich beschlossen.
00:26:20:08,00:26:23:16,"Kanzler Scholz zeigte sich dennoch optimistisch,"
00:26:23:18,00:26:28:02,dass das Gesetzgebungsverfahren zu einer fuer alle Staaten verbindlichen
00:26:28:04,00:26:30:20,Migrationspolitik nicht aufgehalten wird.
00:26:32:04,00:26:35:03,Der fruehere brasilianische Praesident Bolsonaro
00:26:35:05,00:26:39:07,darf bis 2030 nicht mehr in ein oeffentliches Amt gewaehlt werden.
00:26:39:09,00:26:42:15,Das hat das oberste Wahlgericht des Landes entschieden.
00:26:42:17,00:26:46:15,Die Begruendung: Er habe als Praesident seine Macht missbraucht
00:26:46:17,00:26:49:06,und Zweifel am Wahlsystem geweckt.
00:26:49:16,00:26:53:05,"Bolsonaro kuendigte an, in Berufung gehen zu wollen."
00:26:54:09,00:26:56:21,Die UN-Friedenstruppen in Mali
00:26:56:23,00:26:59:15,verlassen das Land bis Ende des Jahres.
00:26:59:20,00:27:03:07,"Der UN-Sicherheitsrat beschloss, den Minusma-Einsatz"
00:27:03:09,00:27:07:09,mit sofortiger Wirkung zu beenden und mit dem Abzug zu beginnen.
00:27:07:13,00:27:09:14,Die Militaerregierung in Mali
00:27:09:16,00:27:13:09,"hatte die UN-Blauhelme aufgefordert, das Land zu verlassen."
00:27:13:11,00:27:18:04,Die Bundeswehr ist an der Mission mit etwa 1100 Soldaten beteiligt.
00:27:20:23,00:27:25:17,Das Oberste US-Gericht hat den von der Biden-Regierung geplanten
00:27:25:19,00:27:29:21,Teilerlass von Studienkrediten fuer verfassungswidrig erklaert.
00:27:29:23,00:27:33:00,"Die Regierung habe ihre Befugnisse ueberschritten,"
00:27:33:02,00:27:36:17,entschieden die mehrheitlich konservativen Richter.
00:27:37:08,00:27:41:11,Mehrere Bundesstaaten hatten gegen das geplante Gesetz geklagt.
00:27:41:13,00:27:43:07,Rund 43 Mio. Amerikaner
00:27:43:09,00:27:47:21,haetten dadurch ihre Studienschulden teils oder ganz erlassen bekommen.
00:27:50:02,00:27:53:12,Mit einem Festakt wurde im polnischen Swinemuende
00:27:53:14,00:27:55:23,der Swine-Tunnel eingeweiht.
00:27:56:00,00:27:57:22,Er verbindet fuer Autofahrer
00:27:57:24,00:28:01:15,die Ostsee-Inseln Usedom und auf polnischer Seite Wollin.
00:28:01:17,00:28:04:07,"Bisher musste die Faehre genutzt werden,"
00:28:04:09,00:28:07:00,regelmaessig bildeten sich lange Staus.
00:28:07:08,00:28:09:23,Die Baukosten von ueber 200 Mio. Euro
00:28:10:00,00:28:13:01,wurden zum groessten Teil durch die EU getragen.
00:28:13:07,00:28:16:22,Die Durchfahrt durch den neuen Tunnel ist kostenlos.
00:28:18:21,00:28:23:09,Eine Reise nach Fredersdorf ist wie eine Reise in die Vergangenheit.
00:28:23:11,00:28:27:11,Hier verkehren noch Pferdekutschen und dieses alte Herrenhaus
00:28:27:13,00:28:31:10,steht heute noch fast genauso da wie auf diesem Gemaelde.
00:28:32:03,00:28:35:18,"Man koennte meinen, hier sei die Zeit stehen geblieben."
00:28:35:20,00:28:40:13,Das 365-Seelen-Dorf wurde gerade mit einer Goldmedaille ausgezeichnet
00:28:40:15,00:28:44:17,"beim bundesweiten Wettbewerb ""Unser Dorf hat Zukunft""."
00:28:45:22,00:28:49:14,"Und das voellig zurecht, wie es Andreas Koenig erlebt hat,"
00:28:49:16,00:28:52:18,mittendrin in der brandenburgischen Provinz.
00:28:55:10,00:28:57:17,An schoenen Sommernachmittagen
00:28:57:19,00:29:01:15,sind nur wenige Fredersdorfer auf den Strassen des Dorfes.
00:29:01:17,00:29:05:24,Es zieht sie in ihr Freibad - DER Treffpunkt in dieser Jahreszeit.
00:29:06:06,00:29:09:23,"Gibst du noch ein Eis raus? Einmal Zitrone, bitte."
00:29:11:10,00:29:13:05,Die familiaere Atmosphaere
00:29:13:07,00:29:16:02,weiss Bademeister Michael Golze zu schaetzen.
00:29:17:09,00:29:20:12,"Dat ist wie 'ne Zeitung, wie beim Friseur."
00:29:20:14,00:29:23:05,"Die Leute kommen, erzaehlen Jeschichten."
00:29:23:07,00:29:26:22,"Wer verstorben, wer zujezogen ist, wat auch immer."
00:29:27:15,00:29:30:00,"2014 stand sein Job auf der Kippe,"
00:29:30:02,00:29:33:20,da sollte das Bad geschlossen werden wegen der hohen Kosten.
00:29:33:22,00:29:36:21,Die Fredersdorfer gingen auf die Barrikaden.
00:29:36:23,00:29:41:16,"Sie gruendeten einen Verein, der sich um den Erhalt des Freibads kuemmert."
00:29:41:18,00:29:45:21,"Eine Geschichte, die Bodo Sternberg, seit 14 Jahren Ortsvorsteher,"
00:29:45:24,00:29:47:03,gern erzaehlt.
00:29:47:05,00:29:50:10,"Auch die Sportgemeinschaft, die Kirchengemeinde"
00:29:50:12,00:29:54:05,und die Feuerwehr halten das 365-Seelen-Dorf zusammen.
00:29:55:02,00:29:59:09,Jeder kann seine Meinung einbringen und darueber sind wir stolz.
00:29:59:11,00:30:01:21,Das formt die Gemeinschaft.
00:30:02:13,00:30:06:21,"Und wenn jeder drei Stunden fuer die Gemeinde macht,"
00:30:07:19,00:30:12:13,dann habe ich bei 365 Leuten so viele Stunden im Ehrenamt ...
00:30:13:00,00:30:15:07,Das kannste gar nicht nutzen.
00:30:15:18,00:30:17:21,Mit anpacken gehoert hier dazu.
00:30:17:23,00:30:21:03,Im Sportraum wird die Bildergalerie neu geordnet.
00:30:21:05,00:30:23:07,"Jetzt hast du 95, 96."
00:30:24:06,00:30:27:09,Nicole Bartoll ist hier ihr halbes Leben aktiv:
00:30:27:11,00:30:29:14,"Turnen, Gymnastik, Tischtennis."
00:30:29:17,00:30:33:00,"Wegen Beruf und Familie war sie fuer ein paar Jahre weg,"
00:30:33:02,00:30:36:02,hat ihrem Heimatort nie ganz den Ruecken gekehrt.
00:30:36:04,00:30:39:19,2019 ist sie zurueckgekommen mit Mann und drei Kindern.
00:30:39:21,00:30:43:07,"Meine Tochter war drei, als wir hierher zogen"
00:30:43:09,00:30:46:14,und fragte mich: Warum sagst du zu jedem Hallo?
00:30:46:16,00:30:49:09,Sag ich: Weil ich die alle kenne.
00:30:49:20,00:30:52:10,Hier kann man wirklich jeden kennen.
00:30:52:12,00:30:55:21,"Dass jede oder jeder fuenfte juenger als 18 Jahre ist,"
00:30:55:23,00:30:58:08,darauf sind die Fredersdorfer stolz.
00:30:58:10,00:31:02:06,"Das spraeche fuer die Anziehungskraft ihres Ortes, sagen sie."
00:31:02:24,00:31:06:15,"Yannick, 15, ist frischgebackener Rettungsschwimmer"
00:31:06:17,00:31:08:11,und Feuerwehrnachwuchs.
00:31:08:13,00:31:12:19,Am Dorfrand hat er sein eigenes Feld angelegt - ein Experiment.
00:31:13:12,00:31:17:04,"Ich hab gedacht: Du koenntest ganz normalen Mais anbauen,"
00:31:17:06,00:31:21:09,oder aber Popcorn-Mais und daraus dein eigenes Produkt herstellen.
00:31:21:11,00:31:24:19,Popcorn 'ne Tuete abends wegefuttert ist ja schnell.
00:31:24:21,00:31:28:17,"Yannick will Landwirt werden, am liebsten in Fredersdorf."
00:31:29:17,00:31:32:07,"Das ist nicht wie in anderen Doerfern,"
00:31:32:09,00:31:35:08,man kommt nach Hause und hat sein Haus.
00:31:35:10,00:31:39:17,"Sondern man kommt aus der Schule, steigt aus dem Bus und ist zu Hause."
00:31:39:19,00:31:43:01,Auch er und seine Familie fuehlen sich zu Hause hier.
00:31:43:03,00:31:46:09,Der Landwirt hat in den Staellen der frueheren LPG
00:31:46:11,00:31:48:07,eine Bullenzucht aufgebaut.
00:31:48:09,00:31:51:05,"Vor sechs Jahren kam er aus Niedersachsen,"
00:31:51:07,00:31:53:01,vom Westen in den Osten.
00:31:54:00,00:31:57:24,"Ich dachte, dass die zum Westen 'n bisschen Abstand halten,"
00:31:58:01,00:32:00:12,aber das kann ich hier nicht sagen.
00:32:00:14,00:32:03:15,"Die winken uns zu, sobald wir auf der Strasse fahren."
00:32:03:17,00:32:06:09,"Die sind immer da, Haende hochheben."
00:32:06:11,00:32:09:20,"Wenn wir abends feiern, dann kommen die auf uns zu,"
00:32:09:22,00:32:12:01,wir trinken auch Bier zusammen.
00:32:12:03,00:32:15:06,Wir sind hier immer herzlich willkommen.
00:32:16:16,00:32:20:09,Stockhoffs Familienbetrieb bietet Yannick einen Ferienjob
00:32:20:11,00:32:23:05,und vier Frederdorfern einen Arbeitsplatz.
00:32:23:13,00:32:26:02,So was zaehlt fuer den Ortsvorsteher.
00:32:28:05,00:32:31:11,Bei uns ist wichtig ... Landwirtschaft lebt ja.
00:32:31:20,00:32:35:09,"Wir sind keine Wohnsiedlung, wo Leute kommen"
00:32:35:11,00:32:37:21,und wieder wegfahren am Wochenende.
00:32:37:23,00:32:41:02,Bei uns lebt die Landwirtschaft mit im Dorf.
00:32:42:03,00:32:44:06,Fredersdorfer fuer Fredersdorf.
00:32:44:08,00:32:47:12,In den naechsten Monaten wird der Dorfanger saniert.
00:32:47:14,00:32:50:24,"Wofuer das Preisgeld fuer die Goldmedaille ausgegeben wir,"
00:32:51:02,00:32:54:13,muss der Ortsvorsteher noch mit dem Dorf besprechen.
00:32:55:14,00:32:58:16,Wir muessen noch mit Claudia uebers Wetter sprechen.
00:32:58:18,00:33:00:04,"Claudia, wie wird's?"
00:33:00:14,00:33:02:03,Es wird durchwachsen.
00:33:02:07,00:33:04:18,Es ziehen immer wieder Tiefs durch.
00:33:04:22,00:33:08:00,Die Temperaturen bleiben ertraeglich.
00:33:08:21,00:33:11:23,Man sieht das sehr schoen auf der Vorschau:
00:33:12:03,00:33:15:24,Heute Nacht zieht ein neues Frontensystem durch.
00:33:16:13,00:33:19:15,Am Sonntag beruhigt sich das Wetter.
00:33:20:21,00:33:24:23,Anfang der Woche kommt ein neues Tief aus Nordwest.
00:33:25:07,00:33:27:18,Es ist etwas los beim Wetter.
00:33:28:13,00:33:31:14,Am Montag und Dienstag wird es auch sehr windig.
00:33:31:17,00:33:34:22,Die Temperaturen bleiben nicht so sommerlich.
00:33:35:14,00:33:39:07,Bei 25 Grad spricht man ja erst von einem Sommertag.
00:33:39:16,00:33:43:18,Etwa in Magdeburg bleibt es um die 24 Grad warm.
00:33:44:08,00:33:47:19,Das bleibt so bis zur Mitte der Woche.
00:33:48:06,00:33:51:06,Danach steigen die Temperaturen wieder.
00:33:51:24,00:33:56:00,Im Sueden und Osten haben wir noch Schauer.
00:33:57:03,00:34:01:03,"Die ziehen weiter, ein paar bleiben aber haengen."
00:34:02:08,00:34:05:18,Zum Teil bildet sich Nebel in der feuchten Luft.
00:34:05:20,00:34:09:22,In der Nacht kommen dichtere Wolken aus Nordwesten.
00:34:10:07,00:34:13:16,Dann kommen die Wolken bis zur Mitte vor.
00:34:15:13,00:34:19:01,Von der Nordsee aus lockert es dann wieder auf.
00:34:19:05,00:34:21:00,Die Temperaturen:
00:34:40:15,00:34:43:08,Der Sonntag hat viel Sonne dabei.
00:34:43:11,00:34:46:07,Es gibt einzelne Schauer gen Norden.
00:34:49:05,00:34:52:01,Am Montag gibt es haeufiger dichte Wolken.
00:34:52:06,00:34:55:02,Im Sueden kann es regnen.
00:35:00:01,00:35:01:24,Das waren die tagesthemen.
00:35:02:01,00:35:05:01,Hier geht's weiter mit einem Tatort aus Luzern.
00:35:05:03,00:35:07:15,Wir sind morgen wieder fuer Sie da.
00:35:07:17,00:35:10:03,Und wuenschen einen schoenen Abend!
00:35:10:05,00:35:12:05,Und ein schoenes Wochenende.
