Timecode In,Timecode Out,Subtitle
00:21:44:17,00:21:46:20,Benzin gibt es fast nicht mehr.
00:21:46:22,00:21:49:15,"Stepanakert ist Zentrum von Berg-Karabach,"
00:21:49:18,00:21:51:16,abgeschnitten von der Welt.
00:21:51:21,00:21:55:06,"Nichts kommt hier mehr an, kaum jemand kommt rein."
00:21:55:11,00:21:59:10,Diese Aufnahmen haben oertliche Journalisten fuer uns gedreht.
00:21:59:14,00:22:02:11,Auch das Interview mit Narine Karapetian.
00:22:02:13,00:22:05:23,"Sie hat zwei Kinder, ist in Berg-Karabach geboren."
00:22:06:15,00:22:09:04,"Dass es keine Lebensmittel mehr gibt,"
00:22:09:06,00:22:11:07,darueber reden wir gar nicht mehr.
00:22:11:09,00:22:13:18,"Wer etwas hat, tauscht es mit anderen."
00:22:13:20,00:22:16:02,"Man hat immer eine Stofftasche dabei,"
00:22:16:04,00:22:19:04,falls jemand selbst gezogenes Gemuese verkauft.
00:22:19:09,00:22:24:00,"Schlangestehen, wenn es etwas gibt, Kaufen, was man kriegen kann."
00:22:24:12,00:22:27:20,Besonders schlimm ist die Lage in den Apotheken.
00:22:28:05,00:22:31:16,Seit Juli kommen fast keine Medikamente mehr an.
00:22:33:11,00:22:36:23,Voelkerrechtlich gehoert Berg-Karabach zu Aserbaidschan.
00:22:37:00,00:22:39:09,Doch hier leben vor allem Armenier.
00:22:39:11,00:22:41:06,Zwei Kriege gab es bereits.
00:22:41:08,00:22:43:19,Vor drei Jahren eroberte Aserbaidschan
00:22:43:21,00:22:45:23,den Grossteil des Gebiets zurueck.
00:22:46:00,00:22:47:24,"Russland vermittelte damals,"
00:22:48:01,00:22:52:03,Aserbaidschan versprach freien Zugang ins restliche Berg-Karabach.
00:22:52:05,00:22:53:18,Der Latschin-Korridor
00:22:53:20,00:22:57:07,ist die einzige Strasse von Armenien nach Berg-Karabach.
00:22:57:09,00:23:01:09,Dort stauen sich Hilfstransporte aus Armenien und Frankreich.
00:23:01:11,00:23:05:12,Aserbaidschan blockiert seit Monaten den Zugang.
00:23:06:00,00:23:08:17,Es bietet im Gegenzug eigene Hilfe an.
00:23:08:22,00:23:11:09,"Zwei Lkw mit Mehl stuenden bereit,"
00:23:11:11,00:23:14:21,gemeinsam mit dem aserbaidschanischen Roten Halbmond.
00:23:14:23,00:23:17:19,"Hilfe, die man in Berg-Karabach nicht will."
00:23:18:01,00:23:21:05,"Aserbaidschan habe angegriffen, sagt Narine."
00:23:21:17,00:23:23:22,Viele Menschen seien gestorben.
00:23:24:01,00:23:26:13,Jetzt hungere es Berg-Karabach aus.
00:23:27:18,00:23:30:15,Kann man von so jemandem Hilfe annehmen?
00:23:30:20,00:23:34:23,"Wenn er sich nicht mal entschuldigt dafuer, was er uns antat?"
00:23:35:06,00:23:38:14,"Man muss erst um Verzeihung bitten und Reue zeigen,"
00:23:38:16,00:23:41:01,bevor man Menschlichkeit zeigen kann.
00:23:43:13,00:23:47:02,ÈUberwachen sollte Russland die Einhaltung des Abkommens
00:23:47:04,00:23:48:14,ueber freien Zugang.
00:23:48:18,00:23:51:07,Es gilt als Schutzmacht Armeniens.
00:23:51:09,00:23:54:16,Doch Moskau haelt sich zum ÈArger Eriwans zurueck.
00:23:55:00,00:23:59:18,Ab Montag will Armenien kleinere Militaeruebungen mit den USA abhalten.
00:24:00:06,00:24:03:13,Russlands Aussenministerium hat das scharf geruegt.
00:24:06:11,00:24:10:19,"Schauen wir uns jetzt an, zu was KI bald schon faehig sein wird."
00:24:10:24,00:24:13:15,"Nicht um uns das Leben schwer zu machen,"
00:24:13:17,00:24:17:19,"sondern um uns zu helfen, soll sie nun auch sehen koennen."
00:24:18:12,00:24:22:01,"Cordelia Schmid, eine Pionierin der KI-Forschung,"
00:24:22:11,00:24:27:01,"arbeitet daran, dass Computer auf ihre Umgebung reagieren koennen."
00:24:27:11,00:24:30:22,"Ihr Ziel: die Entwicklung von intelligenten Robotern,"
00:24:30:24,00:24:34:15,zum Einsatz in Krankenhaeusern oder bei der Altenpflege.
00:24:34:19,00:24:37:23,Heute bekam die Informatikerin fuer ihre Forschung
00:24:38:00,00:24:40:09,den Preis der Koerber-Stiftung.
00:24:41:24,00:24:43:07,Sophia Stritzel.
00:24:46:14,00:24:48:09,Dienstbeginn fuer Charly.
00:24:49:18,00:24:50:24,Guten Morgen.
00:24:51:01,00:24:54:17,Ich begruesse heute besonders unsere Gaeste vom Fernsehen.
00:24:55:08,00:24:57:11,Wir wollen gemeinsam singen.
00:24:58:03,00:25:01:22,Einmal in der Woche unterhaelt der Roboter in Luebeck
00:25:01:24,00:25:03:24,Seniorinnen und Senioren.
00:25:06:08,00:25:09:16,Õ An der Nordseekueste Õ
00:25:11:04,00:25:14:22,"Er kann Gesichter erkennen, auf Beruehrungen reagieren."
00:25:15:20,00:25:19:13,In der Gruppe an sich ist es fuer mich eine Entlastung.
00:25:19:15,00:25:22:11,Der Roboter uebernimmt die Bewegungsuebungen
00:25:22:13,00:25:27:03,und ich kann mich gut auf die einzelnen Bewohner konzentrieren.
00:25:27:23,00:25:31:06,Die sehen der Roboter-Zukunft gelassen entgegen.
00:25:31:23,00:25:33:15,Es stoert mich nicht.
00:25:33:20,00:25:36:19,Warum sollte das nicht 'n Roboter machen?
00:25:37:21,00:25:40:06,Der Mensch kann auch nur sprechen.
00:25:40:13,00:25:42:06,Ob Singen oder Turnen:
00:25:42:17,00:25:45:21,Charly steckt noch in den Roboter-Kinderschuhen.
00:25:45:23,00:25:48:22,Jede Aktion muss einzeln gestartet werden.
00:25:50:11,00:25:53:02,Mit ihm soll ich das aendern: TIAGo.
00:25:53:04,00:25:58:21,Der Roboter soll sich eigenstaendig durch einen unbekannten Raum bewegen.
00:25:58:23,00:26:01:23,An ihm forscht Informatikerin Cordelia Schmid.
00:26:02:02,00:26:05:23,"Irgendjemand muss ihm schon sagen, was er machen soll."
00:26:06:00,00:26:09:17,"Man koennte ihm sagen: Heute machst du dies, dies, dies."
00:26:09:19,00:26:12:13,Dann kann er einfach alles ausfuehren.
00:26:13:10,00:26:17:05,Eine Grundlage fuer diese Zukunftsvision: Bilderkennung.
00:26:18:02,00:26:20:21,"Vorne Menschen, im Hintergrund Haeuser."
00:26:21:11,00:26:24:18,"Computer koennen Bilder immer besser verstehen,"
00:26:24:20,00:26:26:12,auch dank ihrer Arbeit.
00:26:27:15,00:26:32:04,"Ich fing mit der Erkennung eines Wuerfels an, das war vor 30 Jahren."
00:26:32:19,00:26:37:12,"Ich dachte, dass es unmoeglich ist, dass der Computer das nicht kann."
00:26:37:14,00:26:39:07,Daran wollte ich arbeiten.
00:26:39:09,00:26:40:18,"Es fasziniert mich,"
00:26:40:20,00:26:43:14,dass das so schwer ist fuer einen Computer.
00:26:43:18,00:26:45:18,Einfache geometrische Formen
00:26:45:20,00:26:49:01,konnten Computer bereits Mitte der 90er erkennen.
00:26:49:03,00:26:53:15,Aber halb verdeckte Formen zum Beispiel erkannten sie nicht.
00:26:53:22,00:26:57:11,"Jetzt koennen sie auch komplexere Motive erfassen,"
00:26:57:13,00:26:59:24,selbst aus verschiedenen Perspektiven.
00:27:00:05,00:27:02:14,"Die KI sucht sich Punkte aus,"
00:27:02:19,00:27:07:03,die die Informationen im Bild zusammenfasst.
00:27:07:16,00:27:10:05,Zum Beispiel hier auf den Tragflaechen.
00:27:10:07,00:27:14:02,"Dann gibt's Algorithmen, die die in den Bildern entdecken."
00:27:14:06,00:27:17:05,Fuer ihre Forschung erhaelt sie heute in Hamburg
00:27:17:07,00:27:20:06,den Koerber-Preis fuer europaeische Wissenschaft.
00:27:20:10,00:27:22:14,Dotiert mit einer Million Euro.
00:27:22:23,00:27:25:21,"Geld, das sie in ihre Arbeit stecken will."
00:27:26:20,00:27:30:12,Nach einer halben Stunde hat Roboter Charly Feierabend.
00:27:30:14,00:27:33:09,In ein paar Jahren koennten seine Nachfolger
00:27:33:11,00:27:36:00,diese Gruppe wohl selbststaendig leiten.
00:27:36:02,00:27:37:17,* Roboter-Lachen *
00:27:39:14,00:27:41:24,Weitere Nachrichten mit Thorsten.
00:27:44:00,00:27:48:14,Vermutlich Brandanschlaege auf Technik der Bahn sorgten fuer Probleme
00:27:48:16,00:27:52:04,vor allem auf der ICE-Strecke Hamburg - Berlin.
00:27:52:09,00:27:55:00,Es gibt Zugausfaelle und Verspaetungen.
00:27:55:02,00:27:59:09,Laut Polizei setzten Unbekannte vergangene Nacht an drei Stellen
00:27:59:11,00:28:02:05,in Hamburg Kabelschaechte der Bahn in Brand.
00:28:02:09,00:28:05:05,"Die Beamten vermuten ein politisches Motiv,"
00:28:05:07,00:28:08:07,das Landeskriminalamt nahm Ermittlungen auf.
00:28:08:12,00:28:13:00,"Auf der linken Plattform ""Indymedia"" tauchte ein Bekennerschreiben auf."
00:28:13:02,00:28:17:09,Reisende muessen sich bis morgen Vormittag auf Probleme einstellen.
00:28:18:02,00:28:21:07,Nach tagelangem Starkregen und ÈUberschwemmungen
00:28:21:09,00:28:25:12,sind in Griechenland mehrere Doerfer von der Aussenwelt abgeschnitten.
00:28:25:14,00:28:28:20,"Die Zahl der Todesopfer stieg auf sieben,"
00:28:28:22,00:28:32:09,"wie viele Menschen vermisst werden, ist unklar."
00:28:32:11,00:28:36:14,"Das Militaer ist mit Hubschraubern und Spezial-Fahrzeugen im Einsatz,"
00:28:36:16,00:28:40:14,bisher wurden nach Behoerdenangaben fast 2000 Menschen gerettet.
00:28:40:16,00:28:45:04,"Die betroffene Region Thessalien gilt als Kornkammer Griechenlands,"
00:28:45:06,00:28:47:21,Fachleute befuerchten Milliardenschaeden.
00:28:49:22,00:28:53:08,Auch in Hongkong kam es zu schweren ÈUberschwemmungen.
00:28:53:10,00:28:56:15,Vergangene Nacht regnete es innerhalb einer Stunde
00:28:56:17,00:28:59:05,ueber 158 Liter pro Quadratmeter:
00:28:59:15,00:29:03:07,Ein Rekord seit Aufzeichnungsbeginn vor 140 Jahren.
00:29:04:01,00:29:08:09,Die Wassermassen brachten den Verkehr und das oeffentliche Leben
00:29:08:11,00:29:10:21,in der Metropole zum Erliegen.
00:29:11:03,00:29:15:13,"Zwei Menschen sind gestorben, es gibt mehr als 100 Verletzte."
00:29:17:02,00:29:20:22,Olympiasiegerin Jessica von Bredow-Werndl (37)
00:29:20:24,00:29:25:20,verteidigte einen von zwei Titeln bei der EM der Dressurreiter.
00:29:26:14,00:29:30:05,Die Favoritin gewann mit ihrem Pferd Dalera
00:29:30:19,00:29:33:17,die Goldmedaille im Grand Prix Spezial.
00:29:34:02,00:29:37:13,"Zweite wurde Nanna Skodborg Merrald aus Daenemark,"
00:29:37:15,00:29:40:24,Charlotte Dujardin aus Grossbritannien holte Bronze.
00:29:41:07,00:29:44:22,Sonntag folgt in Riesenbeck die zweite Einzelentscheidung
00:29:44:24,00:29:46:14,mit der Kuer.
00:29:49:01,00:29:52:15,Es war ein Spektakel und es ist eine Sensation.
00:29:52:20,00:29:56:15,Die deutschen Basketballer gewannen heute mit 113:111
00:29:56:17,00:29:58:21,gegen den Top-Favoriten USA.
00:29:59:14,00:30:03:01,Damit stehen sie erstmals in einem WM-Finale.
00:30:04:04,00:30:09:11,"""Unglaublich"" und ""unbeschreiblich"" war oft von den Spielern zu hoeren."
00:30:09:16,00:30:13:15,Am Sonntag geht es gegen Serbien um den WM-Titel.
00:30:13:21,00:30:18:22,"Heute wurde erst einmal gefeiert, nicht nur auf dem Feld in Manila,"
00:30:19:12,00:30:21:15,sondern auch in Deutschland.
00:30:21:17,00:30:22:18,Florian Kurz.
00:30:23:14,00:30:27:10,"Der Moment der Gewissheit, der puren Freude:"
00:30:29:12,00:30:33:10,Das WM-Finale ist erreicht fuer die deutschen Basketballer.
00:30:34:05,00:30:36:11,So erlebt am Spielort in Manila.
00:30:36:13,00:30:40:04,Und in Braunschweig von einer kleinen Schar
00:30:40:10,00:30:44:02,beim Heimatclub von Dennis Schroeder und Daniel Theis.
00:30:46:01,00:30:49:23,"Richtig, richtig geil. Finale um die Weltmeisterschaft."
00:30:50:00,00:30:51:06,Silber ist sicher.
00:30:51:08,00:30:53:20,Jetzt wollen wir natuerlich Gold.
00:30:55:04,00:30:57:19,"Wir haben Dennis Schroeder, Daniel Theis"
00:30:57:21,00:31:00:00,und eine unfassbar gute Mannschaft.
00:31:00:02,00:31:02:21,Jetzt gewinnen wir im Finale gegen Serbien.
00:31:02:23,00:31:05:07,Gegen die favorisierten US-Amerikaner
00:31:05:09,00:31:08:24,agieren die Deutschen in den roten Trikots auf Augenhoehe.
00:31:09:01,00:31:11:18,"Es fallen viele Koerbe, auf beiden Seiten."
00:31:11:20,00:31:16:00,Beinah 120 Punkte fuer beide Teams zusammen bis zur Pause.
00:31:16:14,00:31:18:13,Zu Beginn der zweiten Haelfte
00:31:18:15,00:31:21:22,kann sich die deutsche Mannschaft ein wenig absetzen.
00:31:21:24,00:31:24:06,"Andreas Obst, neun Punkte Fuehrung."
00:31:24:08,00:31:27:20,Deutschland geht mit einem Vorsprung ins letzte Viertel.
00:31:27:22,00:31:30:02,Doch entschieden ist noch nichts.
00:31:30:04,00:31:33:22,Edwards bringt den Favoriten wieder auf drei Zaehler heran.
00:31:33:24,00:31:37:16,Deutschlands Topstar Dennis Schroeder haelt sich lange zurueck.
00:31:37:18,00:31:42:03,In der Schlussphase uebernimmt der Aufbauspieler viel Verantwortung.
00:31:42:12,00:31:46:13,"Dennis Schroeder, 6 Punkte Vorsprung, 40 Sekunden vor Schluss."
00:31:46:17,00:31:50:03,"Die US-Amerikaner geben nicht auf, koennen verkuerzen."
00:31:50:07,00:31:52:14,Aber ihnen laeuft die Zeit davon.
00:31:52:16,00:31:55:19,"Ihr letzter Angriff, noch ein Korberfolg."
00:31:56:03,00:32:00:21,"Heran auf zwei Zaehler, doch es ist nur eine halbe Sekunde zu spielen."
00:32:01:00,00:32:05:15,Die deutschen Basketballer schlagen den grossen Favoriten mit 113:111
00:32:05:18,00:32:08:04,und stehen erstmals im WM-Finale.
00:32:09:10,00:32:11:09,Das ist einfach Wahnsinn.
00:32:11:13,00:32:14:21,"Das geschafft zu haben, das ist einfach Wahnsinn."
00:32:15:03,00:32:18:02,"Wir geniessen diesen Moment, wollen aber Gold."
00:32:18:13,00:32:22:24,Wir haben noch ein Spiel vor uns und haben noch 'nen Job zu machen.
00:32:23:03,00:32:25:06,Gegner im Endspiel ist Serbien.
00:32:25:08,00:32:26:20,Alles scheint moeglich.
00:32:26:22,00:32:29:15,Die Mannschaft sorgte hierzulande schon jetzt
00:32:29:17,00:32:33:01,fuer die groesste Basketball-Begeisterung seit Jahren.
00:32:34:00,00:32:35:17,Das bedeutet sehr viel.
00:32:35:19,00:32:39:06,"Das werden wir geniessen, Teil dieser Welle zu sein."
00:32:40:03,00:32:43:15,Das macht einen emotional. Das ist sehr geil.
00:32:45:02,00:32:47:13,"Sonntag koennte er Realitaet werden,"
00:32:47:16,00:32:51:12,der erste deutsche WM-Titel in der Basketball-Geschichte.
00:32:52:16,00:32:56:00,Dann feiern wir jetzt noch das Wochenend-Wetter ab.
00:32:56:02,00:32:58:15,"Donald, gibt's weiterhin Badewetter?"
00:32:58:17,00:33:00:02,Ja.
00:33:00:07,00:33:04:08,"Am Wochenende ist das gesichert, die Umstellung ist aber auch sicher."
00:33:05:01,00:33:07:21,Heute sehen wir das grosse wolkenfreie Gebiet.
00:33:09:01,00:33:11:09,"Es ist sehr stabil, dieses Hoch."
00:33:11:14,00:33:13:07,Das ist eine Omega-Lage.
00:33:13:10,00:33:16:10,Das Tief aus Griechenland liegt hier unten.
00:33:18:12,00:33:21:08,Vor Portugal liegt ein anderes Tief.
00:33:22:07,00:33:25:09,Die Regenfaelle bleiben uns zunaechst erspart.
00:33:25:19,00:33:27:20,Es ist verbreitet zu warm.
00:33:33:02,00:33:35:20,Es gab sogar 39 Grad in Zentralfrankreich.
00:33:37:11,00:33:40:05,Sogar in Schottland gab es 29 Grad.
00:33:50:00,00:33:51:21,Wie entwickelt sich das?
00:33:52:16,00:33:56:05,"Sie sehen, dass von Westen her etwas Warmes herueberschwappt."
00:33:58:02,00:34:00:11,Dann dreht sich der Wind auf Nordwest.
00:34:01:03,00:34:04:16,Das ist die Wetterumstellung Anfang naechster Woche.
00:34:05:07,00:34:07:03,Heute Nacht ist es auch klar.
00:34:09:21,00:34:12:09,Es gibt nur kleinere Wolkenfelder.
00:34:15:05,00:34:17:15,Der Nebel loest sich morgen auf.
00:34:18:24,00:34:23:05,Es gibt im Tagesverlauf lockere Wolkenfelder ueber der Nordsee.
00:34:23:08,00:34:25:10,Und ueber den Bergen Quellwolken.
00:34:25:16,00:34:27:14,Morgen bleibt es trocken.
00:34:48:15,00:34:51:01,Der Trend fuer die naechsten Tage:
00:34:54:15,00:34:57:01,Am Montag gibt es im Nordwesten Gewitter.
00:34:58:15,00:34:59:22,"Donald, danke dir."
00:35:00:20,00:35:02:04,Das war's von uns.
00:35:02:06,00:35:05:07,Das Erste macht jetzt weiter mit einem Tatort.
00:35:05:09,00:35:07:20,Darin ermittelt das Team aus Bremen.
00:35:08:21,00:35:11:19,"Morgen sehen wir uns wieder, wenn Sie moechten."
00:35:11:21,00:35:15:02,Wir wuenschen Ihnen noch einen schoenen Freitagabend.
00:35:15:04,00:35:16:08,Tschuess.
