Timecode In,Timecode Out,Subtitle
00:20:55:01,00:20:57:06,waehrend des G20-Treffens besuchen.
00:20:57:08,00:21:00:08,Viele Laender haben Reisewarnungen ausgesprochen.
00:21:00:10,00:21:04:05,Immer wieder kam es hier zu bewaffneten Auseinandersetzungen
00:21:04:07,00:21:07:03,zwischen der indischen Armee und lokalen Rebellen.
00:21:07:05,00:21:09:24,"2019 entzog Indien der Region die Teilautonomie,"
00:21:10:01,00:21:13:17,seitdem hat sich die Menschenrechtslage verschlechtert.
00:21:14:17,00:21:16:11,"Es gibt immer wieder Vorfaelle,"
00:21:16:13,00:21:19:09,bei denen Regierungskritiker festgenommen werden.
00:21:19:11,00:21:23:11,"Sie werden in Gefaengnisse gesteckt, die sich in ganz Indien befinden."
00:21:23:13,00:21:26:23,Oft davon betroffen sind Menschenrechtsaktivisten.
00:21:27:00,00:21:29:11,Indien weist solche Kritik zurueck.
00:21:29:13,00:21:31:20,"Das G20-Treffen hier soll zeigen,"
00:21:31:22,00:21:35:05,dass Kaschmir ein ganz normaler Teil des Landes sei.
00:21:35:08,00:21:37:22,Gewalt spiele im Alltag keine Rolle mehr.
00:21:37:24,00:21:40:22,Der wachsende Tourismussektor zeige das.
00:21:42:16,00:21:45:23,"Die Leute sind zufrieden mit ihrem Leben hier,"
00:21:46:01,00:21:50:10,nachdem Premierminister Modi viele Moeglichkeiten geschaffen hat.
00:21:50:12,00:21:52:03,Die Region Jammu Kaschmir
00:21:52:05,00:21:55:04,ist ein grosser Teil unserer globalen Zukunft.
00:21:55:19,00:21:58:06,Fuer Wali Mohammad zaehlt v.a. eines:
00:21:58:08,00:22:01:03,Dass er in Frieden leben und dabei seine Heimat
00:22:01:05,00:22:04:05,so vielen Menschen wie moeglich zeigen kann.
00:22:05:12,00:22:09:05,"Ich hoffe, dass in Zukunft mehr Touristen nach Kaschmir kommen."
00:22:09:07,00:22:11:03,"Ich wuerde gerne Geld verdienen,"
00:22:11:05,00:22:14:01,ohne dass politische Spannungen bestehen.
00:22:14:15,00:22:18:20,"Den Konflikt, der ihn ueber weite Teile seines Lebens begleitet hat,"
00:22:18:22,00:22:20:24,will er hinter sich lassen.
00:22:23:15,00:22:26:15,"Wir sprechen mit meinem Kollegen Oliver Mayer,"
00:22:26:17,00:22:30:06,"der im indischen Teil von Kaschmir ist, in Srinagar."
00:22:30:08,00:22:33:03,"Auch wenn die indische Regierung versucht,"
00:22:33:05,00:22:37:19,die Lage als gut zu beschreiben: Schwelt der Konflikt weiterhin?
00:22:39:19,00:22:44:24,Dieser Konflikt hat sich in den letzten Jahren deutlich veraendert.
00:22:47:13,00:22:51:05,2019 hat Indien die Teilautonomie aufgehoben.
00:22:51:16,00:22:54:16,Die Sonderrechte wurden aufgehoben.
00:22:57:12,00:23:00:13,Diese Privilegien sind verschwunden.
00:23:01:05,00:23:04:15,Frueher war es ein militaerischer Konflikt.
00:23:05:07,00:23:08:19,Heute geht es eher um Menschenrechtsverletzungen.
00:23:08:23,00:23:10:09,"Die UN sagen,"
00:23:12:19,00:23:16:03,Regierungskritiker haetten es immer schwieriger.
00:23:16:07,00:23:18:02,Ihnen drohten Strafen.
00:23:24:17,00:23:28:15,Ein grosser Teil der Bevoelkerung will eher nicht zu Indien gehoeren.
00:23:28:17,00:23:30:00,Weshalb ist das so?
00:23:32:15,00:23:35:12,Das ist eine komplexe Geschichte.
00:23:37:04,00:23:40:22,Dazu muss man die Geschichte von Kaschmir verstehen.
00:23:41:01,00:23:44:02,"Das war immer ein unabhaengiger Staat,"
00:23:47:12,00:23:50:13,auch in der britischen Kolonialzeit.
00:23:52:16,00:23:58:01,"Erst mit der Unabhaengigkeit Indiens musste man sich entscheiden,"
00:23:59:21,00:24:01:23,wozu man gehoeren will.
00:24:03:08,00:24:06:08,Man hoffte auf ein Referendum.
00:24:07:14,00:24:11:00,"Um zu entscheiden, wozu man gehoeren will."
00:24:13:00,00:24:17:03,Stattdessen wurde man vor drei Jahren Indien angegliedert.
00:24:17:07,00:24:20:02,Deswegen sind viele Menschen frustriert.
00:24:20:06,00:24:22:22,Sie fuerchten um ihre Identitaet.
00:24:24:04,00:24:25:04,Vielen Dank!
00:24:28:20,00:24:33:16,Die Bundesanwaltschaft hat nach Informationen von SWR und ARD
00:24:33:18,00:24:38:05,drei Personen festnehmen lassen aus einer Reichsbuergergruppe.
00:24:39:08,00:24:41:16,Mehr dazu jetzt in den Nachrichten.
00:24:42:24,00:24:47:15,Zwei Maenner und eine Frau sollen einen Umsturz geplant haben.
00:24:48:10,00:24:51:11,"Sie sollen der Gruppe um Prinz Reuss angehoeren,"
00:24:51:13,00:24:55:13,gegen die der Generalbundesanwalt im Dezember vorgegangen war.
00:24:55:15,00:24:59:20,Bislang sind im Ermittlungsverfahren gegen die Gruppe
00:24:59:22,00:25:02:12,25 Haftbefehle ausgesprochen worden.
00:25:03:06,00:25:06:00,Sie sollen die Beseitigung der Demokratie
00:25:06:02,00:25:10:19,und die Errichtung des Deutschen Reiches von 1871 geplant haben.
00:25:12:09,00:25:15:18,Im Streit ueber eine Anhebung der Schuldenobergrenze
00:25:15:20,00:25:20:03,koennte den USA bereits Anfang Juni Zahlungsunfaehigkeit drohen.
00:25:20:05,00:25:23:18,US-Praesident Biden und der Republikaner McCarthy
00:25:23:20,00:25:26:18,treffen sich heute erneut zu Gespraechen.
00:25:26:20,00:25:29:24,"Die Regierung benoetigt eine Einigung im Kongress,"
00:25:30:01,00:25:32:12,um die Schuldenobergrenze anzuheben.
00:25:32:14,00:25:34:24,Die Republikaner fordern im Gegenzug
00:25:35:01,00:25:37:12,eine Kuerzung der staatlichen Ausgaben.
00:25:37:14,00:25:40:23,Ein Zahlungsausfall der groessten Volkswirtschaft der Welt
00:25:41:00,00:25:44:08,"haette verheerende Folgen, nicht nur fuer die USA."
00:25:45:04,00:25:48:08,Wegen Verstoessen gegen den europaeischen Datenschutz
00:25:48:10,00:25:53:22,"soll der Facebook-Mutterkonzern Meta ein Bussgeld von 1,2 Mrd. Euro zahlen."
00:25:54:09,00:25:59:11,Dabei geht es um die ÈUbermittlung von Nutzer-Daten an die USA.
00:26:00:15,00:26:02:16,Und ob europaeische Nutzer
00:26:02:18,00:26:06:13,vor staatlicher ÈUberwachung durch Geheimdienste geschuetzt sind.
00:26:07:04,00:26:09:03,Mehr dazu von Markus Guerne.
00:26:10:23,00:26:14:06,Das Bussgeld ist die Folge eines langen Rechtstreits.
00:26:14:08,00:26:17:20,"Datenschuetzer stufen die Verstoesse als schwerwiegend ein,"
00:26:17:23,00:26:21:21,da ueber Jahre Daten der Nutzer an die USA uebermittelt wurden.
00:26:21:23,00:26:24:09,"1,2 Mrd. Euro sind die hoechste Geldbusse,"
00:26:24:11,00:26:27:19,die wegen Datenschutz-Verstoessen verhaengt wurde.
00:26:27:21,00:26:32:07,2021 wurde Amazon von der Luxemburger Datenschutzaufsicht
00:26:32:09,00:26:36:01,zu einer Zahlung von 746 Mio. Euro verpflichtet.
00:26:37:08,00:26:40:22,Seit dem Inkrafttreten der Datenschutzgrundverordnung
00:26:40:24,00:26:43:24,wurden 4 Mrd. Euro an Bussgeldern verhaengt.
00:26:44:14,00:26:46:20,"Meta ist mehrfach vertreten,"
00:26:46:22,00:26:50:05,"die Bussgelder summieren sich auf 2,5 Mrd. Euro."
00:26:53:22,00:26:56:14,Griechenland steuert auf Neuwahlen zu.
00:26:56:16,00:26:59:01,Trotz des Sieges bei der Parlamentswahl
00:26:59:03,00:27:02:05,"lehnte Ministerpraesident Mitsotakis den Auftrag ab,"
00:27:02:07,00:27:05:03,eine Koalitionsregierung zu bilden.
00:27:07:02,00:27:10:17,"Mitsotakis setzt auf eine ÈAnderung des Wahlrechts,"
00:27:10:19,00:27:12:24,die bei einer Neuwahl greift.
00:27:13:01,00:27:16:20,ÈUber eine Sonderregelung koennte seine konservative Partei
00:27:16:22,00:27:20:10,dann die Mehrheit der Parlamentssitze erhalten.
00:27:24:00,00:27:27:23,"Der Drittplatzierte der tuerkischen Praesidentschaftswahl, Ogan,"
00:27:28:00,00:27:29:20,hat seine Waehler aufgerufen:
00:27:29:22,00:27:33:11,Bei der Stichwahl Praesident Erdogan zu unterstuetzen.
00:27:34:06,00:27:38:03,Das kuendigte Ogan bei einer Ansprache in Ankara an.
00:27:38:15,00:27:43:03,"Politik-Beobachter rechnen damit, dass die Waehler des Nationalisten"
00:27:43:05,00:27:46:09,zu grossen Teilen ins Erdogan-Lager wechseln.
00:27:46:12,00:27:49:17,Nicht in das von Herausforderer Kilicdaroglu.
00:27:49:19,00:27:53:22,Ogan hatte in der ersten Runde gut fuenf Prozent erhalten.
00:27:56:12,00:28:00:12,"Gehen wir jetzt dorthin, wo es kraeftig gruent und blueht:"
00:28:00:14,00:28:03:15,"Auf die Gartenbeete, Fensterbretter und Balkone."
00:28:04:03,00:28:07:11,Die schwer vorstellbare Zahl von einer Milliarde
00:28:07:13,00:28:11:09,Balkon- und Beetpflanzen werden jaehrlich verkauft.
00:28:13:11,00:28:16:23,"Eine Pracht, auf die man nicht lange warten muss."
00:28:17:00,00:28:20:02,"Wo aber kommen die Pflanzen und Schnittblumen her,"
00:28:20:04,00:28:23:10,ehe sie in Geschaeften und auf Maerkten verkauft werden?
00:28:23:12,00:28:25:13,Michael Heussen war mittendrin
00:28:25:15,00:28:30:06,bei Deutschlands einziger Blumen- und Pflanzenversteigerung.
00:28:30:08,00:28:33:17,Er hat fuer uns die Wege der Bouquets erkundet.
00:28:38:08,00:28:40:23,"52er-Laenge, zehn Stiele, acht Eimer."
00:28:41:08,00:28:44:19,Die Auktions-Uhren in Herongen laufen rueckwaerts.
00:28:44:21,00:28:48:03,"54 Cent fuer eine Rose, der Preis sinkt sekuendlich."
00:28:48:05,00:28:50:17,Bis jemand drueckt und damit kauft.
00:28:52:05,00:28:56:03,Die Auktion beginnt um 5.30 Uhr mit Kaffee und Kaesebroetchen.
00:28:56:05,00:28:59:13,"Wir sind auf der groessten Blumenversteigerung Europas,"
00:28:59:15,00:29:03:13,"bei der die Haendler vor Ort sind, nicht nur digital mitbieten."
00:29:03:21,00:29:08:03,Bis zu 13.000 Blumen-Karren werden hier am Tag versteigert.
00:29:12:09,00:29:15:13,Guenter Esser leitet die Auktions-Genossenschaft.
00:29:15:15,00:29:19:03,"Die Pflanzen rollen ueber ein 10 km langes Schienennetz,"
00:29:19:05,00:29:22:18,um dann schnell an die Geschaefte ausgeliefert zu werden.
00:29:22:20,00:29:26:07,In der Blumenbranche laeuft's trotz hoher Energiekosten.
00:29:27:12,00:29:29:12,Das Thema Preissteigerungen
00:29:29:14,00:29:33:05,auf der Seite der Erzeuger ist ein schweres Los.
00:29:33:06,00:29:36:07,"Die Preise an den Endkunden weiterzugeben,"
00:29:36:10,00:29:38:08,gelingt nicht durchgaengig.
00:29:40:13,00:29:43:21,Die Blumen fuer die Auktion werden auch hier gezuechtet.
00:29:43:23,00:29:47:22,"Wenige km entfernt in St. Hubert, einem Dorf bei Kempen."
00:29:47:24,00:29:50:24,"Das Fruehjahr ist Hochsaison in der Gaertnerei Hanka,"
00:29:51:01,00:29:54:04,jetzt wird am meisten gekauft fuer Gaerten und Balkone.
00:29:54:06,00:29:55:14,Auf Ebbe folgt Flut:
00:29:55:16,00:29:59:20,So erklaert der Gaertnermeister das Bewaesserungssystem im Gewaechshaus.
00:29:59:22,00:30:03:00,"Die Naehrstoffe sind mit drin, der PH-Wert wird dosiert."
00:30:03:02,00:30:05:05,Es geht kein Wasser verloren.
00:30:05:07,00:30:09:03,Die Investition haben wir vor ueber 15 Jahren gemacht.
00:30:09:05,00:30:11:00,Da bin ich stolz drauf.
00:30:11:03,00:30:13:19,Und es funktioniert hervorragend.
00:30:15:19,00:30:19:03,Der Gaertner traegt im Blumenhandel das groesste Risiko:
00:30:19:05,00:30:21:07,"Er muss vorfinanzieren und hoffen,"
00:30:21:09,00:30:25:02,dass weder Wetter noch Pflanzen- Krankheiten Probleme bereiten.
00:30:25:04,00:30:28:06,Auch deswegen ist Hanka Mitglied in der Genossenschaft.
00:30:28:08,00:30:32:05,"Fuer ihn ein Garant, moeglichst gute Preise zu erzielen."
00:30:32:07,00:30:35:00,Mein Vater ist noch zum Wochenmarkt gefahren.
00:30:35:03,00:30:37:16,"Dann sind die Gartencenter entstanden,"
00:30:37:18,00:30:40:12,die Nachfrage nach Pflanzen wurde staerker.
00:30:40:14,00:30:43:09,So konnten wir uns weiterentwickeln.
00:30:43:11,00:30:46:14,Auch die niederlaendische Seite hat uns geholfen.
00:30:46:16,00:30:49:19,"Die ganze Technik, Bewaesserung, das Gewaechshaus:"
00:30:49:21,00:30:52:04,Es kommt viel Know-how aus Holland.
00:30:52:06,00:30:54:14,"Die Gaertnerei ist ein Familienbetrieb,"
00:30:54:16,00:30:56:24,auch die Tochter arbeitet mit.
00:30:57:01,00:31:00:22,Hanka faehrt die Pflanzen am Morgen zur Versteigerung.
00:31:00:24,00:31:05:03,"Sobald er die Ware angeliefert hat, uebernehmen andere die Regie -"
00:31:05:05,00:31:06:21,ein hochkomplexes System.
00:31:09:16,00:31:13:13,"Der Koermeister kommt ins Spiel, er bewertet die Qualitaet."
00:31:15:10,00:31:16:16,Worauf achten Sie?
00:31:17:03,00:31:20:06,"Wir achten auf den Zustand der Pflanzen,"
00:31:20:22,00:31:25:00,"die Gleichmaessigkeit der Blueten, Gesundheit von den Blaettern."
00:31:25:02,00:31:28:23,"Da sieht man schnell, wenn was nicht in Ordnung ist."
00:31:29:23,00:31:34:15,"Hier sehen wir schoene Ware, gleichmaessig in der Aufbluehphase."
00:31:36:22,00:31:40:07,Noch in der Nacht hatten sich die ersten Blumengrosshaendler
00:31:40:09,00:31:41:14,die Ware angeschaut.
00:31:41:16,00:31:45:00,Bei den Schnittblumen ist es kalt: sieben Grad.
00:31:46:21,00:31:48:24,Die Nachfrage heute ist hoch.
00:31:49:01,00:31:52:21,"Das ist gut fuer die Verkaeufer, die Gartenbaubetriebe: hohe Preise."
00:31:52:23,00:31:54:18,Auch fuer Hankas Jasminstauden.
00:31:54:20,00:31:57:04,Spaeter im Laden wird es deutlich teurer:
00:31:57:06,00:32:01:05,"Mehrwertsteuer, Kosten fuer Personal und die Logistik kommen dazu."
00:32:01:07,00:32:04:08,Das scheint den Kunden nichts auszumachen.
00:32:07:00,00:32:10:19,"Ich haette gedacht, wenn die Leute sparen muessen, dann bei Sachen,"
00:32:10:21,00:32:14:16,"die nicht lebensnotwendig sind, also Zierpflanzen."
00:32:14:18,00:32:18:18,"Zierpflanzen sind notwendig, da sind wir nicht einer Meinung."
00:32:18:20,00:32:21:16,Fuer mich zaehlt das zu den Grundmitteln.
00:32:21:18,00:32:26:12,"Gerade in schwierigen Zeiten will man es sich schoen machen,"
00:32:26:14,00:32:28:22,etwas Bluehendes um sich haben.
00:32:29:00,00:32:31:15,Das darf man nicht unterschaetzen.
00:32:32:05,00:32:34:18,Von Herongen nach ganz Deutschland:
00:32:34:20,00:32:37:10,Innerhalb weniger Stunden landen die Pflanzen
00:32:37:12,00:32:39:22,in Blumengeschaeften und Gartencentern:
00:32:39:24,00:32:42:19,Eine perfekt inszenierte Choreographie.
00:32:44:17,00:32:48:24,"Zum Wetter, wo in manchen Gegenden mehr vom Himmel kam,"
00:32:49:01,00:32:50:15,als gut gewesen waere.
00:32:50:16,00:32:52:21,"Sven, wie sieht es jetzt aus?"
00:32:53:09,00:32:55:14,Das ist genau der Punkt.
00:32:56:17,00:32:59:17,Wir hatten heute sehr schwuele Luft.
00:33:00:24,00:33:03:24,Das loeste teilweise kraeftige Gewitter aus.
00:33:04:03,00:33:06:01,Das laesst jetzt nach.
00:33:06:13,00:33:08:24,Es zieht nach Osten weiter.
00:33:10:06,00:33:13:20,Da bekommen jetzt einige Regionen etwas ab.
00:33:14:11,00:33:16:16,Ich zeige das Radarbild:
00:33:34:08,00:33:37:20,"Diese kleinen Punkte ueber Thueringen sind Gebiete,"
00:33:37:24,00:33:40:02,wo es kraeftig gewittert.
00:34:03:03,00:34:06:15,"Wir sehen das Tief, das jetzt weiterzieht."
00:34:09:05,00:34:11:22,Die Kuehle kommt von Nordwesten.
00:34:14:06,00:34:17:21,Im Norden gibt es Regen und einzelne Gewitter.
00:34:18:00,00:34:21:04,Das kann noch bis nach Sachsen ziehen.
00:34:24:01,00:34:27:10,Morgen gibt es immer mal wieder Schauer.
00:34:27:22,00:34:30:22,Es kann auch Auflockerungen geben.
00:34:50:19,00:34:51:21,Die Aussichten:
00:34:52:10,00:34:54:17,Ab Donnerstag wird es trocken.
00:34:56:21,00:34:58:02,"Danke, Sven."
00:34:58:23,00:35:01:14,Das waren die tagesthemen zum Wochen-Auftakt.
00:35:01:16,00:35:04:24,Morgen sehen wir uns um 22.15 Uhr hier wieder.
00:35:06:12,00:35:09:19,Im Anschluss sehen Sie hier im Ersten ARD Wissen.
00:35:09:21,00:35:12:15,"Dabei geht es darum, wie sich die Sprache"
00:35:12:17,00:35:16:20,durch Kuenstliche Intelligenz und Chatbots weiterentwickelt.
00:35:16:22,00:35:19:21,"Uns bleibt, Ihnen einen gute Nacht zu wuenschen."
00:35:19:22,00:35:21:10,Bis morgen. Tschuess!
