Timecode In,Timecode Out,Subtitle
00:23:31:20,00:23:35:18,Dragqueen Vicky Voyage hatte im Vorfeld Morddrohungen bekommen.
00:23:37:15,00:23:40:18,Da zieht's mir den Boden unter den Fuessen weg.
00:23:41:00,00:23:45:15,"Ich finde es krass, dass wir solche Zustaende in Deutschland haben."
00:23:52:18,00:23:56:05,Die Namen der zur Kinderlesung eingeladenen Dragkuenstler
00:23:56:13,00:24:01:02,"wie zum Beispiel ¹Eric Big Clit,¹ versetzte Kritiker in Aufregung."
00:24:02:05,00:24:06:05,Aber: Vor einem Jahr sorgte die gleiche Lesung kaum fuer Furore.
00:24:06:11,00:24:09:23,Doch nun steht Bayern im Zeichen des Landtagswahlkampfs.
00:24:10:02,00:24:13:07,Hubert Aiwanger von den Freien Waehlern
00:24:13:11,00:24:15:22,witterte sogar einen Fall fuers Jugendamt.
00:24:16:01,00:24:19:02,Zuletzt hatte die AfD mit sehr kontroversen Plakaten
00:24:19:04,00:24:21:01,nochmal ÈOl ins Feuer gegossen.
00:24:21:03,00:24:24:04,"Pfarrer Wolfgang Rothe erstattete daraufhin Anzeige,"
00:24:24:06,00:24:25:21,eine weitere Eskalation.
00:24:26:08,00:24:30:15,"Damit wird einer ganzen Personengruppe unterstellt,"
00:24:30:17,00:24:34:06,dass sie potentielle Missbrauchstaeter sind.
00:24:37:02,00:24:41:04,Damit halte ich die Grenze zur Volksverhetzung ueberschritten.
00:24:42:19,00:24:46:01,Der Psychologe Markus Paulus von der Uni Muenchen
00:24:46:09,00:24:50:16,"hat keine Sorge, dass Kinder bei der Lesung Schaden nehmen koennten."
00:24:51:00,00:24:54:17,"Problematisch ist, dass wir die Diskussion aufbauschen."
00:25:05:00,00:25:09:11,"Die Zuspitzung ist problematisch, weniger diese eine Lesung."
00:25:14:03,00:25:15:12,Bis auf Sprechchoere
00:25:15:14,00:25:18:24,blieb die Stimmung laut Polizei aber ruhig.
00:25:19:01,00:25:22:17,Den Kindern soll die Lesung dem Vernehmen nach gefallen haben.
00:25:24:06,00:25:26:12,"Weitere Nachrichten mit dir, Julia."
00:25:26:22,00:25:30:08,Und die beginnen mit einem Urteil zu sexualisierter Gewalt
00:25:30:10,00:25:31:24,in der katholischen Kirche.
00:25:32:11,00:25:35:19,Das Erzbistum Koeln wurde zu einer Schmerzensgeldzahlung
00:25:35:21,00:25:39:00,von 300.000 Euro an ein Missbrauchsopfer verurteilt.
00:25:39:02,00:25:41:22,Der Klaeger soll in den 70er-Jahren
00:25:41:24,00:25:46:11,ueber 300-mal von einem Priester missbraucht worden sein.
00:25:47:08,00:25:50:07,Die katholische Kirche zahlt bereits freiwillig
00:25:50:08,00:25:52:13,Entschaedigungen an Missbrauchsopfer.
00:25:52:14,00:25:54:15,Diese fallen aber geringer aus.
00:25:56:09,00:25:59:11,In den Waldbrandgebieten in Mecklenburg-Vorpommern
00:25:59:13,00:26:03:02,kaempfen Hunderte Einsatzkraefte gegen zwei grosse Waldbraende.
00:26:03:04,00:26:06:07,Die Feuerwehrleute muessen wegen der Munition im Boden
00:26:06:09,00:26:08:01,1000 Meter Abstand halten.
00:26:08:03,00:26:11:06,Am schwersten betroffen ist die Region bei Luebtheen.
00:26:11:08,00:26:14:11,Dort brennt es auf einer Flaeche von 100 Hektar.
00:26:14:13,00:26:17:17,Dort musste bereits ein Ortsteil evakuiert werden.
00:26:17:19,00:26:20:17,Bei einem weiteren koennte die Raeumung noetig werden.
00:26:20:19,00:26:22:06,"Die Einsatzkraefte hoffen,"
00:26:22:08,00:26:26:07,dass sich die Braende jetzt nicht durch starken Wind weiter ausbreiten.
00:26:26:21,00:26:30:03,Arabische und deutsche Medien berichten uebereinstimmend:
00:26:30:05,00:26:32:21,Nach Paris St. Germain kauft das Emirat Katar
00:26:32:24,00:26:35:08,einen weiteren europaeischen Fussballklub:
00:26:35:10,00:26:37:19,Den britischen Verein Manchester United.
00:26:37:21,00:26:41:11,Das Kaufangebot der Scheichs soll bei fast 6 Mrd. Euro liegen.
00:26:41:14,00:26:43:14,Naeheres dazu von Anja Kohl.
00:26:45:18,00:26:48:02,Das hochverschuldete Manchester United
00:26:48:04,00:26:50:23,kann einen finanzkraeftigen Investor gebrauchen.
00:26:51:00,00:26:54:07,Die Aktie reagierte mit einem Kurssprung von rund 13 %.
00:26:54:09,00:26:58:04,Es gibt einige Milliardendeals in der britischen Premier League.
00:26:58:06,00:27:00:11,"Neben Katar bei Manchester United,"
00:27:00:13,00:27:05:02,gehoert der Erzrivale Manchester City den Vereinigten Arabischen Emiraten.
00:27:05:11,00:27:10:04,Unter Aufsehen kaufte Saudi-Arabien den Club Newcastle United.
00:27:11:17,00:27:15:07,"Die britische Liga werde zu einer Spielwiese von Autokraten,"
00:27:15:09,00:27:16:20,wenden Kritiker ein.
00:27:16:22,00:27:20:12,Besagte arabische Laender wollten von Missstaenden ablenken.
00:27:20:14,00:27:22:23,Etwa der Missachtung von Menschenrechten
00:27:23:00,00:27:25:15,und der Einschraenkung der Meinungsfreiheit.
00:27:25:16,00:27:27:18,"Das Wort dafuer: ""Sportwashing""."
00:27:27:20,00:27:30:11,Ein Aufpolieren des Images durch Sport.
00:27:32:11,00:27:35:12,"Die Vereinten Nationen haben den Weg frei gemacht,"
00:27:35:14,00:27:40:05,"um 1,1 Mio. Barrel Rohoel aus einem maroden Tanker im Jemen abzupumpen."
00:27:40:07,00:27:44:15,"Nach dem Abschluss einer Versicherung koenne mit der Aktion begonnen werden,"
00:27:44:17,00:27:47:13,um so eine Umweltkatastrophe zu verhindern.
00:27:47:15,00:27:51:02,Das 45 Jahre alte Schiff liegt vor der Kueste Jemens
00:27:51:05,00:27:53:10,und droht auseinanderzubrechen.
00:27:53:12,00:27:58:01,Wegen des Buergerkrieges im Land wurde es seit Jahren nicht gewartet.
00:28:00:01,00:28:05:05,"Zuletzt ein Trommelwirbel fuer die, die in solche Kostueme springen,"
00:28:05:07,00:28:07:12,ein Instrument zur Hand nehmen
00:28:07:14,00:28:11:18,und diesem Schritt fuer Schritt die richtigen Toene entlocken.
00:28:12:01,00:28:15:18,"Spielmannszuege haben eine jahrhundertealte Tradition,"
00:28:15:20,00:28:19:04,die heute nichts mehr mit Marsch und Militaer zu tun hat.
00:28:19:06,00:28:23:03,Sie will den Takt vorgeben fuer die Gemeinschaft eines Ortes.
00:28:23:06,00:28:25:02,Fuer ihre mittendrin-Reportage
00:28:25:04,00:28:27:21,war Griet von Petersdorff in Frankfurt/Oder.
00:28:27:23,00:28:29:21,"Hier wird es immer schwieriger,"
00:28:29:23,00:28:32:21,genug Spielmaenner und -frauen zusammenzutrommeln.
00:28:34:12,00:28:38:03,"Es geht ueber die Oder, deutsch-polnisches Musikfest:"
00:28:38:08,00:28:41:12,Doch wieder genug Musikgruppen zusammen gekommen.
00:28:41:14,00:28:44:18,"Die Fanfarengarde Frankfurt an der Oder,"
00:28:44:23,00:28:50:18,"der Fanfarenzug des KSC Strausberg, oder Con Passione aus Eberswalde."
00:28:53:20,00:28:55:17,So ein Umzug zieht sich.
00:28:55:21,00:28:59:18,"Heute ist es richtig heiss, die Instrumente, Stab, Fahne schwer -"
00:28:59:20,00:29:01:17,"aber sie lieben, was sie tun."
00:29:03:09,00:29:07:07,"Wie Susanne Fellmer, die eigentlich in einem Bioladen arbeitet."
00:29:08:17,00:29:13:17,"Goldene Kordel, Handschuhe, Fahne, und natuerlich ein Barrett."
00:29:14:14,00:29:16:02,Wo haben sie das her?
00:29:16:04,00:29:19:14,Aus dem Vereinshaus Fanfarengarde Frankfurt/Oder.
00:29:19:15,00:29:21:19,Jedes Mitglied bekommt eine Uniform.
00:29:21:21,00:29:24:18,Und wenn das nicht passt? Wird es passend gemacht.
00:29:24:20,00:29:25:23,Muss man abnehmen.
00:29:26:00,00:29:27:01,Oder zunehmen.
00:29:28:03,00:29:32:04,Bei den Majoretten der Fanfarengarde gibt es genug Nachwuchs.
00:29:32:09,00:29:36:24,"Doch Hans-Joerg Laurisch, der Leiter, macht sich Sorgen um sein Lebenswerk."
00:29:37:01,00:29:39:17,"Jetzt, wo er in Ruhestand geht, fuerchtet er:"
00:29:39:19,00:29:42:05,"Die glorreichen Zeiten der Spielmannzuege,"
00:29:42:07,00:29:44:07,"zumindest im Osten, sind vorbei."
00:29:46:02,00:29:48:22,Die Mitgliederzahlen gehen zurueck.
00:29:48:24,00:29:51:23,Die Kleinen haben Sorge zu ueberleben
00:29:52:00,00:29:55:21,und schliessen sich mit anderen Vereinen zusammen.
00:29:56:18,00:30:00:07,"Die Grossen, so wie wir - das funktioniert."
00:30:02:01,00:30:07:07,Kann man aber nicht mit den goldenen Jahren vor 15 Jahren vergleichen.
00:30:08:15,00:30:10:24,Diese Fanfarengarde ging in der DDR
00:30:11:01,00:30:14:09,aus dem VEB Halbleiterwerk Frankfurt/Oder hervor.
00:30:14:13,00:30:17:23,Der Betrieb kuemmerte sich um die gesamte Organisation.
00:30:18:00,00:30:21:24,"Nach der Wende musste ein Verein gegruendet werden, der das uebernahm."
00:30:22:01,00:30:23:13,Ein ganz schoener Bruch.
00:30:23:15,00:30:27:12,"Und jetzt haengt es oft an den Leuten, die sich engagieren."
00:30:27:18,00:30:31:06,Alles ehrenamtlich zu machen - schwierig.
00:30:32:12,00:30:35:17,Diese Garage in Eberswalde gehoert Marcel Wegner.
00:30:35:19,00:30:38:01,Er ist Leiter von Con Passione.
00:30:38:15,00:30:41:14,"Kein Platz fuer sein Auto, wegen der Instrumente."
00:30:41:16,00:30:44:04,Er ist so ein engagierter Ehrenaemtler.
00:30:45:15,00:30:49:02,"Ich kuemmer mich drum, weil mir das am Herzen liegt,"
00:30:49:04,00:30:52:02,weil ich das vor vielen Jahren aufgebaut habe.
00:30:52:04,00:30:54:12,Das ist ein bisschen wie mein Baby.
00:30:55:07,00:30:58:03,Eigentlich ist er Hausmeister in einer Schule.
00:30:58:05,00:31:01:15,Doch sein Herz schlaegt fuer die Eberswalder Musikgruppe.
00:31:01:16,00:31:05:20,Die hat nun nach diversen Umzuegen in der alten Fabrik ihren Sitz.
00:31:05:22,00:31:08:17,"Hier wird geprobt, organisiert - und erinnert."
00:31:08:19,00:31:11:07,"Zum Beispiel, wie es war nach der Wende,"
00:31:11:09,00:31:14:19,als die Spielmannzuege aus Ost und West aufeinandertrafen.
00:31:14:24,00:31:18:03,Dann gibt es auch zwischen Ost- und Westdeutschland
00:31:18:05,00:31:21:03,eine unterschiedliche Stabfuehrung.
00:31:22:18,00:31:24:12,Die machen mehr so ...
00:31:25:15,00:31:28:05,"und die Ostdeutschen machen Zack, Zack."
00:31:28:07,00:31:29:11,Die Folge:
00:31:29:13,00:31:31:09,Bei westdeutschen Stabtraegern
00:31:31:11,00:31:34:15,verpassten die ostdeutschen Musikanten die Einsaetze.
00:31:34:16,00:31:36:21,Das erzaehlt man sich immer gern.
00:31:37:11,00:31:41:11,Con Passione hiess frueher Eberswalder Spielleute 1963 e.V.
00:31:41:23,00:31:44:22,Aber man wollte unbedingt eine Modernisierung.
00:31:44:24,00:31:47:03,"Neuer Name, weniger Marschmusik -"
00:31:47:05,00:31:51:00,"auch, um junge Leute ansprechen, was offenbar gelingt."
00:31:54:16,00:31:58:14,Den Anhaenger von Con Passione sieht man auf Brandenburgs Strassen
00:31:58:16,00:32:00:17,von Stadtfest zu Stadtfest eilen:
00:32:00:19,00:32:03:05,"Weil es immer weniger Spielgruppen gibt,"
00:32:03:07,00:32:05:17,wird Con Passione immer oefter angefragt.
00:32:05:19,00:32:07:15,Zurueck in Frankfurt/Oder.
00:32:08:16,00:32:10:12,Platzkonzert um elf Uhr.
00:32:11:24,00:32:14:19,Eine weitere Innovation: zwei Dudelsaecke.
00:32:15:09,00:32:19:04,Rico Klora war hier frueher schon mal Trommler.
00:32:20:00,00:32:22:11,"Ich wusste, den Verein gibt's noch."
00:32:22:13,00:32:25:23,Wir haben im Umkreis von 100 km nichts dergleichen.
00:32:26:00,00:32:27:07,Und ich fand es geil.
00:32:28:00,00:32:31:04,"Marcel Wegner, der Leiter, organisiert zwar lieber,"
00:32:31:06,00:32:34:22,"aber wenn ein Spieler fehlt, hilft er auch da aus."
00:32:34:24,00:32:37:21,Flexibel bleiben - so kann es weitergehen.
00:32:39:17,00:32:41:13,Die passende Musik zum Wetter
00:32:41:15,00:32:44:20,"waeren wohl die Beatles, die den Sonnenschein besingen."
00:32:46:17,00:32:49:23,"Nach dem Spielmannszug, in so einer Uniform,"
00:32:52:03,00:32:55:15,"ist man froh, wenn ein laues Lueftchen geht."
00:32:58:12,00:33:02:09,Damit man nicht ganz so sehr ins Schwitzen kommen.
00:33:05:24,00:33:08:13,Viele andere wuenschen sich Regen.
00:33:10:11,00:33:12:12,Da tut sich allerdings wenig.
00:33:14:08,00:33:16:22,Wir schauen auf den Pegel des Rhein.
00:33:21:04,00:33:24:06,Die helle weisse Linie waere der Durchschnitt.
00:33:27:13,00:33:30:22,"Es ist markant, dass der Pegel bergab geht."
00:33:32:19,00:33:34:18,Es ist rekordverdaechtig.
00:33:37:03,00:33:38:24,Es fehlt Wasser von oben.
00:33:41:01,00:33:44:09,"Wir gucken mal, was von oben kommt."
00:33:51:01,00:33:54:06,Im Osten gibt es ein bisschen was an Regen .
00:33:54:23,00:33:56:19,Die naechsten 24 Stunden:
00:33:58:12,00:34:01:14,Es gab einzelne Schauer am Erzgebirgsrand.
00:34:03:04,00:34:06:05,Morgen druecken Wolken von Osten herein.
00:34:09:21,00:34:14:01,Es gibt einzelne Schauer und Gewitter in Brandenburg.
00:34:19:13,00:34:22:04,Nach einer recht frischen Nacht
00:34:29:12,00:34:31:13,wird es morgen wieder warm.
00:34:36:08,00:34:38:02,Die weiteren Aussichten:
00:34:38:09,00:34:40:24,Es geht mit Schauern im Osten weiter.
00:34:41:09,00:34:43:18,Im Westen kommt leider kein Regen.
00:34:44:24,00:34:46:03,"Danke, Thomas."
00:34:46:20,00:34:48:22,Das waren die tagesthemen.
00:34:49:19,00:34:53:06,"Sandra Maischberger begruesst im Anschluss ihre Gaeste,"
00:34:53:22,00:34:56:10,unter anderem Innenministerin Nancy Faeser.
00:34:56:12,00:34:58:22,Um 0.05 Uhr folgt die naechste tagesschau.
00:34:58:24,00:35:02:03,Morgen Abend empfaengt Sie an dieser Stelle Helge Fuhst.
00:35:02:05,00:35:03:12,Tschuess.Tschuess.
