Timecode In,Timecode Out,Subtitle
00:20:29:16,00:20:33:08,"Schlagzeilen machte er aber nicht mit politischen Projekten,"
00:20:33:10,00:20:35:23,sondern immer wieder mit Skandalen.
00:20:35:24,00:20:38:22,Die verschiedenen Ermittlungen gegen ihn Ð
00:20:38:24,00:20:42:18,fuer Berlusconi eine Verschwoerung des politischen Gegners.
00:20:42:20,00:20:44:15,"So auch die ""Ruby""-Affaere:"
00:20:45:23,00:20:49:10,Berlusconi hatte unter anderem in seiner Villa in Arcore
00:20:49:12,00:20:52:04,Partys mit Prostituierten veranstaltet.
00:20:52:06,00:20:56:02,Die 17-jaehrige Karima el-Mahroug alias Ruby Rubacuori
00:20:56:04,00:20:57:21,hat daran teilgenommen.
00:20:57:23,00:20:59:24,"Als das aufzufliegen droht,"
00:21:00:02,00:21:04:05,interveniert er als Ministerpraesident persoenlich bei der Polizei.
00:21:04:07,00:21:05:09,Jedoch:
00:21:05:11,00:21:09:13,"In den folgenden Prozessen wegen Foerderung der Prostitution,"
00:21:09:15,00:21:11:23,Amtsmissbrauchs und Zeugenbeeinflussung
00:21:12:00,00:21:13:18,wurde er freigesprochen.
00:21:13:20,00:21:16:18,Seine Unterstuetzer haben es Berlusconi
00:21:16:20,00:21:19:08,damals wir heute nachgesehen.
00:21:19:12,00:21:23:06,"Er war gut und grosszuegig, weil er allen zugehoert hat."
00:21:24:13,00:21:27:21,"Dann setze er sich in den Kopf, ihre Probleme zu loesen."
00:21:27:23,00:21:29:02,Er war grossartig.
00:21:29:16,00:21:32:13,"Er war, ist und wird immer bei mir sein."
00:21:36:24,00:21:40:06,2022 gewinnt Berlusconi noch einmal Wahlen:
00:21:40:08,00:21:42:13,Er wird Senator und seine Partei
00:21:42:15,00:21:45:24,Teil des Rechts-Mitte-Buendnisses von Giorgia Meloni.
00:21:46:01,00:21:47:12,Diese foerderte er einst.
00:21:49:16,00:21:54:05,"Mit ihm hat Italien gelernt, sich nie Grenzen setzen zu lassen,"
00:21:54:07,00:21:56:14,sich nicht geschlagen zu geben.
00:21:57:22,00:22:00:24,"Aber er sieht zunehmend seine Macht schwinden,"
00:22:01:01,00:22:03:13,wirkt frustriert und schiesst oft quer.
00:22:03:15,00:22:06:07,Im Ukraine-Krieg unterstreicht er
00:22:06:09,00:22:09:08,seine enge Freundschaft zu Wladimir Putin.
00:22:09:10,00:22:12:23,Er schiebt Selenskyj die Verantwortung fuer den Krieg zu
00:22:13:00,00:22:16:02,und bringt die eigene Regierung in Erklaerungsnot.
00:22:16:04,00:22:18:16,"Wie es mit seiner Forza Italia weitergeht,"
00:22:18:18,00:22:19:23,ist nicht geklaert.
00:22:20:00,00:22:23:24,Moeglicherweise koennte seine Tochter und Erbin die Partei weiterfuehren.
00:22:24:01,00:22:27:08,"Mit Silvio Berlusconi verlaesst einer die politische Buehne,"
00:22:27:10,00:22:29:19,der sich scheinbar alles erlauben konnte.
00:22:29:23,00:22:32:09,Weitere Nachrichten mit Julia-Niharika.
00:22:32:12,00:22:35:19,Die beginnen mit der steigenden Zahl von Atomwaffen
00:22:35:22,00:22:38:19,Das Stockholmer Friedensforschungsinstitut SIPRI
00:22:38:21,00:22:42:23,hat in seinem Jahresbericht vor einem Wettruesten der Atommaechte gewarnt.
00:22:43:00,00:22:46:21,Derzeit gebe es weltweit 9576 einsatzfaehige Nuklearsprengkoepfe -
00:22:46:23,00:22:49:01,86 mehr als vor einem Jahr.
00:22:49:03,00:22:53:19,Etwa 90 % aller Atomwaffen besitzen die USA und Russland.
00:22:53:21,00:22:57:13,China stocke sein Arsenal am schnellsten auf.
00:23:01:00,00:23:02:17,Der US-Autobauer Ford
00:23:02:19,00:23:06:21,hat in Koeln sein erstes Werk fuer E-Autos in Europa eroeffnet.
00:23:06:23,00:23:09:01,"Umgerechnet 1,8 Mrd. Euro"
00:23:09:03,00:23:13:00,liess sich der US-Konzern den Produktionsstandort kosten.
00:23:13:02,00:23:18:12,bis zu 250.000 Fahrzeuge sollen hier pro Jahr vom Band rollen.
00:23:18:19,00:23:21:08,Kanzler Scholz sprach bei der Eroeffnung
00:23:21:10,00:23:26:03,von einem Bekenntnis zum Standort und einem Schritt zur E-Mobilitaet.
00:23:27:11,00:23:30:14,Die ÈUbernahme der Schweizer Bank Credit Suisse
00:23:30:17,00:23:33:15,durch ihre Mitbewerberin UBS ist vollzogen.
00:23:33:17,00:23:35:17,Das teilte die UBS heute mit.
00:23:35:19,00:23:39:11,Die neue Grossbank verwaltet 5 Bio. Dollar Vermoegen.
00:23:39:13,00:23:44:03,Es arbeiten etwa 120.000 Beschaeftige fuer eine der groessten Banken.
00:23:44:21,00:23:46:24,Mehr dazu von Markus Guerne.
00:23:48:07,00:23:52:04,Ein hartes Sparprogramm mit dem Abbau von Doppelstrukturen
00:23:52:06,00:23:55:16,und dem Verlust von Tausenden Stellen gilt als sicher.
00:23:55:18,00:23:58:23,Durch den Zusammenschluss der Credit Suisse und der UBS
00:23:59:00,00:24:02:16,entsteht fuer manche der zweitgroesste Vermoegensverwalter der Welt.
00:24:02:18,00:24:05:02,Fuer andere ist die Groesse aber ein Problem.
00:24:05:04,00:24:09:14,"Die Bilanzsumme der neuen UBS belaeuft sich auf umgerechnet 1,5 Bio. Euro -"
00:24:09:16,00:24:11:15,also 1500 Milliarden Euro.
00:24:13:05,00:24:19:01,"Das Bruttoinlandsprodukt der Schweiz, betraegt aber nur 790 Mrd. Euro."
00:24:21:07,00:24:24:24,"Die neue Grossbank UBS ist systemrelevant und zu gross,"
00:24:25:01,00:24:29:05,um bei finanziellen Schwierigkeiten nicht gerettet zu werden.
00:24:29:07,00:24:33:02,Aber eine Rettung waere fuer die Schweiz allein kaum zu stemmen.
00:24:33:04,00:24:36:17,Das haette gravierende Folgen fuer das Weltfinanzsystem.
00:24:37:09,00:24:40:08,Dino Toppmoeller (42) uebernimmt den Trainerposten
00:24:40:10,00:24:42:01,bei Eintracht Frankfurt.
00:24:42:03,00:24:44:15,Er erhaelt einen Vertrag bis 2026.
00:24:44:17,00:24:49:04,Toppmoeller hat bisher keine Erfahrung als Cheftrainer in der Bundesliga.
00:24:49:06,00:24:53:09,Bis zum Fruehjahr war er Assistent von Julian Nagelsmann in Muenchen.
00:24:53:11,00:24:57:09,In der 2. Bundesliga spielte er fuer Eintracht Frankfurt.
00:24:58:02,00:25:03:15,Bei einem Bergsturz in Tirol sind riesige Gesteinsmassen abgerutscht.
00:25:03:17,00:25:08:11,Der rund 3400 Meter hohe Suedgipfel des Fluchthorn-Massivs
00:25:08:13,00:25:10:14,wurde teilweise weggerissen.
00:25:10:16,00:25:14:24,Grund war laut Experten der auftauende Permafrostboden.
00:25:15:01,00:25:17:05,Zum Zeitpunkt des Absturzes
00:25:17:07,00:25:21:04,absolvierten Bergretter einen Ausbildungskurs in dem Gebiet.
00:25:21:06,00:25:23:02,Es wurde niemand verletzt.
00:25:25:19,00:25:29:09,Im Juni 2019 etablierte sich diese neue Art der Fortbewegung
00:25:29:11,00:25:31:01,auf deutschen Strassen.
00:25:31:03,00:25:34:02,"Mancher ahnte schon, dass diese Dinger nicht nur"
00:25:34:04,00:25:37:17,"ein Fortschritt sein koennen, sondern auch ein Hindernis:"
00:25:37:19,00:25:40:19,E-Scooter fahren nicht nur durch die Stadt.
00:25:40:21,00:25:43:14,Allzu haeufig liegen sie dort auch im Weg
00:25:43:16,00:25:45:15,und muellen ganze Strassen zu.
00:25:45:17,00:25:48:06,Das sorgt fuer ÈArger - mit Konsequenzen:
00:25:48:08,00:25:53:00,Paris verbannt die Mietroller ab September von ihren Strassen.
00:25:53:02,00:25:56:10,"Deutsche Kommunen wollen zwar so weit nicht gehen,"
00:25:56:12,00:26:00:13,"aber auch nicht mehr akzeptieren, dass e-Scooter ueberall rumliegen."
00:26:00:15,00:26:05:04,Mittendrin im schoenen Stadtbild war Andreas Herz in Augsburg.
00:26:07:19,00:26:12:01,"Nicholas Schoch faehrt mit dem E- Scooter in die Augsburger Innenstadt,"
00:26:12:03,00:26:14:14,wo ihn eine ganz neue Regel erwartet.
00:26:14:16,00:26:17:00,"Wir kommen jetzt in die Innenstadtzone,"
00:26:17:03,00:26:20:02,"die Zone, in der man nicht mehr parken duerfte."
00:26:20:04,00:26:22:02,"Mal schauen, ob das jetzt so ist."
00:26:22:06,00:26:23:14,Augsburg Ende Mai:
00:26:23:16,00:26:27:04,Wild parkende E-Scooter. Als Stolperfallen und Hindernisse.
00:26:28:00,00:26:31:12,"Die Leute sind einfach zu bloed, die ordentlich abzustellen."
00:26:31:15,00:26:32:23,"Ist schon unangenehm,"
00:26:33:00,00:26:35:16,gerade mit Kinderwagen kommt man schwer durch.
00:26:35:18,00:26:38:03,Das will die Stadt nicht mehr hinnehmen.
00:26:38:06,00:26:39:23,Von nun an duerfen E-Scooter
00:26:40:00,00:26:43:06,nur noch in speziellen Parkzonen abgestellt werden.
00:26:43:08,00:26:45:17,So zumindest die Vorgaben an die Anbieter.
00:26:45:18,00:26:49:04,Nicholas - inzwischen am Ziel angekommen Ð macht den Test.
00:26:50:18,00:26:52:19,Wir sind in der Parkverbotszone.
00:26:52:21,00:26:56:12,"Wenn wir jetzt in der App auf ""Fahrt beenden"" gehen, kommt:"
00:26:56:14,00:26:57:16,"""Keine Parkzone""."
00:26:57:18,00:27:00:01,"Solange er sich nicht ausloggen kann,"
00:27:00:03,00:27:02:15,muss er weiter fuer den Scooter bezahlen.
00:27:02:17,00:27:05:15,"Jetzt muss ich schauen, wo ist die Parkzone?"
00:27:05:17,00:27:07:17,Zum Glueck ist die um die Ecke.
00:27:08:02,00:27:11:05,"Das ist ein gruener Punkt, da muss ich jetzt hinfahren,"
00:27:11:09,00:27:13:06,dann kann ich das abstellen.
00:27:13:10,00:27:17:07,"Kein Roller mehr auf dem Gehweg, es muss die Parkzone sein."
00:27:17:09,00:27:19:06,"Das ist sogar ein Vorteil,"
00:27:19:08,00:27:22:19,weil die alle zusammenstehen und nicht quer verteilt.
00:27:22:21,00:27:25:14,"Man weiss daher immer, wo ein Scooter steht."
00:27:25:16,00:27:27:20,Nicholas hat einen Kritikpunkt Ð
00:27:27:22,00:27:31:12,den er mit den Verantwortlichen der Stadt besprechen kann.
00:27:31:14,00:27:34:16,Das finde ich in der App nicht optimal dargestellt.
00:27:34:18,00:27:36:16,Die Punkte sind ziemlich klein.
00:27:36:18,00:27:41:03,Dass Sie beim Fahren schauen und ranzoomen muessen und dann sehen:
00:27:41:05,00:27:43:23,"Ah, da ist der gruene Punkt, da muss ich hin."
00:27:44:00,00:27:46:20,Das koennte in der App deutlich groesser sein.
00:27:46:22,00:27:50:12,Wie finden sie diese Anregung? Koennen Sie das nachvollziehen?
00:27:50:14,00:27:52:13,"Ja, das kann ich nachvollziehen."
00:27:52:15,00:27:56:22,"Das ist etwas, dass die Anbieter in der App nachbessern muessten."
00:27:56:24,00:27:59:00,Das ist sicherlich eine Anregung!
00:27:59:02,00:28:02:10,29 Parkzonen hat die Stadt im Zentrum eingerichtet Ð
00:28:02:12,00:28:05:02,jeweils im Abstand von rund 150 Metern.
00:28:06:13,00:28:11:06,"Wir glauben, dass diese eineinhalb Minuten zurueckzulegen sind,"
00:28:11:08,00:28:15:08,dass die von den E-Scooter-Nutzern akzeptiert werden.
00:28:16:22,00:28:18:17,150 Meter sollten passen.
00:28:18:22,00:28:22:07,"Das sorgt auch dafuer, dass die Strassen sauber sind."
00:28:22:11,00:28:23:16,Win-Win.
00:28:23:24,00:28:27:10,Du wuerdest deswegen nicht auf einen e-Scooter verzichten?
00:28:27:12,00:28:29:02,Auf jeden Fall nicht.
00:28:29:06,00:28:31:19,"Ist halt bloed, musste aber machen."
00:28:33:07,00:28:35:06,Das mit dem E-Scooter ist halt:
00:28:35:08,00:28:38:12,"Ich sitz mi drauf und stell ihn ab, wo ich will."
00:28:38:14,00:28:44:07,Aber das geht halt nicht. Musst ja daheim auch mal aufraeumen.
00:28:45:20,00:28:48:12,Viel Zustimmung also zum Konzept der Stadt.
00:28:48:14,00:28:50:18,"Bis wir Eva Kallenberger treffen,"
00:28:50:20,00:28:53:17,die mit ihrem Kleinkind auf Parkplatzsuche ist.
00:28:53:20,00:28:55:16,Ich wohne hier oben rechts.
00:28:55:18,00:28:59:24,"Hier auf der rechten Seite, das waer der letzte freie Parkplatz,"
00:29:00:01,00:29:02:06,aber der ist leider eingezeichnet.
00:29:02:08,00:29:06:13,Es wurden 23 Parkplaetze in der Innenstadt weggenommen.
00:29:06:16,00:29:08:17,Es ist jeder Parkplatz Gold wert.
00:29:08:21,00:29:12:01,"Wenn ich diesen Parkplatz von den E-Scootern beobachte,"
00:29:12:03,00:29:15:03,dann ist der maximal zu 'nem Viertel ausgelastet.
00:29:15:05,00:29:18:16,Da stehen auf 'nem ganzen Parkplatz maximal vier Scooter.
00:29:18:19,00:29:20:06,Und der Rest ist frei.
00:29:22:09,00:29:24:16,"Aber Mama, ich will auch was sagen:"
00:29:24:19,00:29:28:16,"Da wo die Markierung ist, da stehen immer nur die Roller."
00:29:29:02,00:29:33:20,Genau! Man koennte die zusammenfassen oder alternative Flaechen finden.
00:29:35:01,00:29:38:04,"Damit die E-Scooter besser integriert werden koennen,"
00:29:38:06,00:29:39:24,muss das Auto zurueckstehen.
00:29:40:01,00:29:41:11,Etliche begruessen das.
00:29:41:14,00:29:44:21,"Aber Eva muss mit ihrem Sohn eine weitere Runde drehen,"
00:29:44:23,00:29:47:02,um einen Parkplatz zu finden.
00:29:49:00,00:29:51:07,"Dieses Foto stammt aus einer Zeit,"
00:29:51:10,00:29:54:17,als die Mannschaftsbetreuer noch Zylinder trugen.
00:29:54:19,00:29:59:07,"Als sich am 05. April 1908 diese Maenner ihre Fussballschuhe schnuerten,"
00:29:59:09,00:30:04:05,traten sie erstmals gegen eine andere Nationalmannschaft an:
00:30:05:19,00:30:07:02,Die der Schweiz.
00:30:08:00,00:30:12:15,999 Partien spaeter sind die Fotos nicht mehr schwarz-weiss.
00:30:12:24,00:30:16:16,Die Nationalelf wollte heute Abend beim 1000. Laenderspiel
00:30:16:18,00:30:17:22,Farbe bekennen:
00:30:18:16,00:30:19:24,Blau und gelb.
00:30:20:01,00:30:22:23,In einem Freundschaftsspiel gegen die Ukraine.
00:30:23:00,00:30:24:03,Bernd Schmelzer.
00:30:25:03,00:30:27:23,Zuversicht und Optimismus sehen anders aus.
00:30:28:00,00:30:30:23,Bundestrainer Hansi Flick wirkt fast verzweifelt.
00:30:31:01,00:30:34:05,Das Jubilaeumsspiel hat er sich anders vorgestellt.
00:30:34:08,00:30:37:24,"Es sollte ein Fussballfest werden, Aufbruchstimmung entfachen,"
00:30:38:01,00:30:39:16,ein Jahr vor der Heim-EM.
00:30:39:18,00:30:40:21,Und dann das.
00:30:40:23,00:30:45:24,Fussball ist ein Ergebnissport und wir muessen die Ergebnisse liefern.
00:30:46:01,00:30:48:09,Anfangs funktioniert es noch gut.
00:30:48:11,00:30:51:04,"Mit viel Ballbesitz und dominantem Auftreten,"
00:30:51:06,00:30:52:11,das fruehe 1:0.
00:30:52:13,00:30:56:01,"Niclas Fuellkrug, ein abgefaelschter Schuss von Wolf."
00:30:56:03,00:30:59:20,Sicherheit und Souveraenitaet gibt das aber nicht.
00:30:59:22,00:31:03:14,Die von Flick installierte Dreierkette ist wacklig.
00:31:03:22,00:31:07:08,Die Ukraine schon mit dem ersten Torschuss erfolgreich.
00:31:07:10,00:31:11:11,"Tsyganov, als die Defensivabstimmung ueberhaupt nicht stimmt."
00:31:11:13,00:31:15:12,Ganz aehnlich kassiert die DFB-Auswahl den zweiten Gegentreffer.
00:31:15:14,00:31:18:04,Wieder wird die Abwehr hinterlaufen.
00:31:18:06,00:31:22:05,Dann bugsiert Ruediger den Ball auch noch ins eigene Gehaeuse.
00:31:23:13,00:31:26:13,Es hat auch was mit Hingabe zu tun.
00:31:27:13,00:31:30:00,Du musst Zweikaempfe gewinnen.
00:31:30:02,00:31:34:10,Das haben wir nicht mehr - dann laeuft man hinterher.
00:31:36:02,00:31:39:07,Kurz vor der Pause scheitert Sane am Aluminium.
00:31:39:09,00:31:42:20,Das haette die Partie in eine andere Richtung lenken koennen.
00:31:42:22,00:31:45:03,So aber geht es nach dem Seitenwechsel
00:31:45:06,00:31:49:03,defensiv aehnlich unstrukturiert weiter wie in den ersten 45 Minuten.
00:31:49:05,00:31:52:22,"Erneut Tsyganov der Torschuetze, Ginter hat den Fehler gemacht."
00:31:52:24,00:31:53:13,Positiv:
00:31:53:15,00:31:56:04,Das deutsche Team stemmt sich noch
00:31:56:06,00:31:58:24,gegen die erste Niederlage gegen die Ukraine.
00:31:59:01,00:32:02:17,"Der eingewechselte Havertz verkuerzt erst auf 2:3,"
00:32:02:19,00:32:06:11,"holt spaeter auch den Elfmeter heraus, den Kimmich verwandelt."
00:32:06:14,00:32:10:00,"Gerade noch rechtzeitig aufgewacht, die deutsche Mannschaft."
00:32:10:02,00:32:14:16,"Es ist fuer uns wichtig, in der Defensive kompromisslos zu sein"
00:32:14:18,00:32:17:15,und in der Offensive Chancen zu verwerten.
00:32:17:17,00:32:19:24,Ein Jahr vor Beginn der Heim-EM
00:32:20:01,00:32:23:18,ist von der erhofften Titelform sehr wenig zu sehen.
00:32:25:02,00:32:26:24,"Bevor wir zum Wetter kommen,"
00:32:27:01,00:32:30:18,blicken wir noch in den Landkreis Ludwigslust-Parchim.
00:32:30:20,00:32:33:22,Dort sind auf ehemaligen Truppenuebungsplaetzen
00:32:33:23,00:32:35:17,zwei Braende ausgebrochen.
00:32:35:19,00:32:39:23,Mehr als ein Quadratkilometer Wald steht in Flammen.
00:32:40:00,00:32:43:20,Der Luebtheener Ortsteil Volzrade wurde evakuiert.
00:32:47:00,00:32:51:04,"Die Gefahr fuer Waldbraende ist aktuell in ganz Deutschland hoch,"
00:32:51:06,00:32:53:18,denn der Boden ist viel zu trocken.
00:32:53:22,00:32:56:18,"Obwohl es im Winter viel geregnet hat, Sven."
00:32:57:01,00:32:58:12,Genau.
00:32:58:15,00:33:00:12,"Das war auch der Anlass,"
00:33:00:14,00:33:04:12,warum ich immer wieder auf diese Gefahr hingewiesen habe.
00:33:04:14,00:33:06:16,Wir hatten dieses Hoch.
00:33:07:21,00:33:12:11,Entsprechend sind die Verhaeltnisse in vielen Regionen.
00:33:14:15,00:33:17:07,Es ist viel los.
00:33:18:08,00:33:21:01,"Das ist das, was du gerade sagtest:"
00:33:21:23,00:33:25:05,Obwohl es im Fruehjahr viel geregnet hat.
00:33:25:16,00:33:29:01,Das war allerdings sehr unterschiedlich.
00:33:30:05,00:33:35:07,Schauen wir einmal auf die Feuchtigkeit in tieferen Schichten.
00:33:36:09,00:33:39:24,"In einem Bereich von einem Meter bis 1,10 Meter."
00:33:40:05,00:33:46:22,"Wir schauen, auf welches Wasser im Boden eine Pflanze zugreifen kann."
00:33:49:01,00:33:54:16,"Man sieht an der Farbe: sobald es Ocker wird, ist es weniger."
00:33:55:18,00:33:59:15,Insgesamt sind wir im blauen und gruenen Bereich.
00:33:59:21,00:34:03:06,"D. h., die Feuchteverhaeltnisse in den tieferen Schichten,"
00:34:03:08,00:34:07:11,"das ist das Wasser, das in tiefere Schichten durchsickert."
00:34:12:00,00:34:16:07,Jetzt gucken war uns die Tiefe von zehn bis 20 Zentimeter an.
00:34:16:13,00:34:19:01,"Da ist keine Feuchtigkeit mehr da,"
00:34:19:05,00:34:21:23,also gibt es eine hohe Waldbrandgefahr.
00:34:22:01,00:34:25:18,Das Wetter geht so weiter wie in den letzten Tagen.
00:34:26:00,00:34:29:21,Aus Polen kommen heute Nacht ein paar Wolken.
00:34:30:23,00:34:33:08,Ansonsten ist es meist klar.
00:34:33:17,00:34:36:19,Meist scheint morgen die Sonne.
00:34:38:14,00:34:41:20,Dann gibt es lockere Wolkenfelder.
00:34:44:12,00:34:46:09,Die Temperaturen:
00:34:56:16,00:34:58:21,Gucken wir auf die Aussichten:
00:34:58:23,00:35:01:24,Am Mittwoch kann es am Erzgebirge regnen.
00:35:02:01,00:35:05:18,Haeufigere Schauer am Donnerstag in der Osthaelfte.
00:35:06:11,00:35:08:17,"Danke, Sven, fuer diese Aussichten."
00:35:08:20,00:35:10:19,Das waren unsere tagesthemen.
00:35:11:00,00:35:13:20,Hier im Ersten begibt sich die Sendung ARD:Wissen
00:35:13:22,00:35:15:20,nun auf die Spuren der Saurier.
00:35:17:02,00:35:20:10,Die naechste Tagesschau informiert Sie um 0.20 Uhr.
00:35:20:12,00:35:22:16,Wir sehen uns morgen Abend wieder.
00:35:22:18,00:35:24:01,"Bis dahin, tschuess!"
