Timecode In,Timecode Out,Subtitle
00:22:57:12,00:23:01:01,bekannt aus der Fernsehserie Die Nanny aus den 90ern.
00:23:01:03,00:23:04:07,Sie ist die Praesidentin der Schauspielergewerkschaft.
00:23:04:09,00:23:07:12,Die Verhandlungen seien existenziell fuer sie alle.
00:23:07:14,00:23:10:12,"KI und bessere Bezahlung sind die Hauptthemen,"
00:23:10:14,00:23:14:12,um die es der Gewerkschaft der Film- und Fernsehschauspieler geht.
00:23:15:04,00:23:18:19,"Was in diesem Streik und dieser Verhandlung beschlossen wird,"
00:23:18:21,00:23:20:18,wird sich auf alle auswirken.
00:23:20:20,00:23:24:17,"Wenn wir diesen Groessenwahnsinnigen nicht die Kontrolle entreissen,"
00:23:24:19,00:23:27:21,droht uns der Verlust unserer Lebensgrundlagen.
00:23:31:21,00:23:36:00,Die gewerkschaftlich organisierten Schauspielerinnen und Schauspieler
00:23:36:02,00:23:39:18,"sind nicht die einzigen, die heute in grossen Staedten streiken."
00:23:39:20,00:23:43:01,Auch die gewerkschaftlich organisierten Drehbuchautoren
00:23:43:03,00:23:45:01,arbeiten seit Mai nicht mehr.
00:23:45:06,00:23:48:08,Es ist der erste Doppelstreik seit 60 Jahren.
00:23:48:22,00:23:52:07,Die grossen Studios wiesen die Forderungen nach mehr Geld
00:23:52:09,00:23:54:16,als nicht realistisch zurueck.
00:23:55:18,00:23:58:12,Das ist ein grosser Kollateralschaden.
00:23:58:14,00:24:01:21,"Es gibt so viele, die von der Industrie abhaengig sind."
00:24:01:23,00:24:04:05,Ich kann sie gar nicht alle aufzaehlen.
00:24:04:07,00:24:06:20,"Weil Autorinnen und Schauspieler streiken,"
00:24:06:22,00:24:10:17,ist in Hollywood praktisch vorerst die letzte Klappe gefallen.
00:24:11:04,00:24:14:21,"Alle angekuendigten, aber nicht fertiggestellten Sendungen,"
00:24:14:23,00:24:18:07,alle neuen Filme in Produktion sind komplett gestoppt.
00:24:18:09,00:24:21:21,Auch Hollywood-Stars unterstuetzen den Streik.
00:24:22:03,00:24:26:14,Matt Damon verliess diese Filmpremiere gestern frueher.
00:24:27:07,00:24:32:06,"Um ein Zeichen zu setzen, auch fuer Kollegen, die weniger verdienen."
00:24:33:03,00:24:36:22,"So 'ne grosse Menge zu sehen gibt uns irgendwie Hoffnung,"
00:24:36:24,00:24:41:22,"dass wir genuegend Leute haben, um Veraenderungen zu bringen."
00:24:44:07,00:24:46:15,Wie lange sie streiken werden?
00:24:46:22,00:24:49:10,"Ihr Wille, durchzuhalten, ist gross."
00:24:51:12,00:24:55:10,Die Nachrichten beginnen mit dem Regelwerk zur deutschen Sprache.
00:24:56:11,00:25:00:18,Die Genderzeichen sind weiterhin keine regulaeren Satzzeichen
00:25:00:20,00:25:01:22,im Deutschen.
00:25:01:24,00:25:05:01,Einen entsprechenden Beschluss veroeffentlichte heute
00:25:05:03,00:25:07:10,der Rat fuer deutsche Rechtschreibung -
00:25:07:12,00:25:10:00,das fuer Schreibregeln massgebliche Gremium.
00:25:10:02,00:25:12:19,Die Entwicklung werde aber weiter beobachtet.
00:25:12:21,00:25:15:09,"Mit Doppelpunkt, Sternchen und Unterstrich"
00:25:15:11,00:25:18:18,sollen moeglichst alle Geschlechter beruecksichtigt werden.
00:25:20:00,00:25:24:07,"Schueler*innen, mit Genderzeichen: Unterstrich, Doppelpunkt, oder Stern."
00:25:24:09,00:25:26:22,"So soll sich niemand ausgeschlossen fuehlen,"
00:25:26:24,00:25:29:00,"ob maennlich, weiblich oder divers."
00:25:29:02,00:25:30:19,Viele benutzen die Zeichen.
00:25:30:21,00:25:33:08,Im Regelwerk der deutschen Rechtschreibung
00:25:33:10,00:25:37:20,"haben sie nichts zu suchen, entschied der Rat fuer Deutsche Rechtschreibung."
00:25:38:00,00:25:43:10,"Die einen werfen dem Rat vor, nicht die Zeichen erkannt zu haben"
00:25:43:12,00:25:47:23,"und fordern, die Zeichen in das Regelwerk aufzunehmen."
00:25:48:10,00:25:51:07,"Die anderen werden uns vorhalten,"
00:25:51:09,00:25:55:16,dass wir von der reinen deutschen Sprache abweichen.
00:25:56:15,00:26:01:07,"Genderzeichen fuehren zu grammatischen Folgeproblemen, so das Argument."
00:26:01:09,00:26:04:08,Aber man wolle die Entwicklung weiter beobachten.
00:26:04:10,00:26:07:04,An den Schulen geht es derzeit durcheinander:
00:26:07:06,00:26:10:02,"Mal ist ein Genderzeichen ein Fehler, mal nicht,"
00:26:10:04,00:26:11:16,abhaengig vom Bundesland.
00:26:11:18,00:26:14:16,Der Philologenverband haelt das fuer problematisch.
00:26:15:07,00:26:19:09,"Die Kultusministerin in Niedersachen erlaubt es ihren Lehrkraeften,"
00:26:19:11,00:26:21:06,Genderzeichen zu benutzen.
00:26:21:08,00:26:24:13,Die Kultusministerin in Schleswig-Holstein lehnt es ab
00:26:24:15,00:26:29:06,und orientiert sich an den Regeln des deutschen Rechtsschreibrats.
00:26:29:08,00:26:31:12,Da haben wir einen Widerspruch.
00:26:32:00,00:26:34:06,Genderzeichen auf Wiedervorlage.
00:26:34:08,00:26:38:16,Der Rat will sich in etwa drei Jahren erneut damit beschaeftigen.
00:26:40:15,00:26:42:18,Mitglieder der Letzten Generation
00:26:42:20,00:26:46:19,haben ihre Blockade-Aktionen in mehreren Staedten fortgesetzt.
00:26:46:21,00:26:50:19,"Sie klebten sich auf Strassen fest, um gegen die ihrer Ansicht nach"
00:26:50:21,00:26:54:13,unzureichende Klimapolitik der Regierung zu protestieren.
00:26:54:15,00:26:57:12,Sie trugen Masken von Kabinettsmitgliedern
00:26:57:14,00:27:00:14,"und ein Spruchband ""Wir brechen das Gesetz""."
00:27:00:16,00:27:04:16,Die Bundesregierung verstosse gegen das Klimaschutzgesetz.
00:27:04:21,00:27:07:10,Die Polizei loeste die Blockaden auf.
00:27:09:01,00:27:11:23,Nach einer missglueckten Mission vor vier Jahren
00:27:12:00,00:27:14:19,will Indien eine neue Mondlandung versuchen.
00:27:14:21,00:27:19:10,Vor Tausenden Zuschauern startete eine unbemannte Rakete ins All.
00:27:19:24,00:27:22:16,Sie bringt ein Raumfahrzeug auf den Mond.
00:27:22:18,00:27:26:16,Das soll die bisher wenig untersuchte Suedseite erforschen.
00:27:27:00,00:27:29:15,Die Rakete soll Ende August ankommen.
00:27:31:06,00:27:35:16,Suedeuropa steht ein Wochenende mit extremer Hitze bevor.
00:27:36:13,00:27:37:23,"Wie hier in Italien,"
00:27:38:00,00:27:41:13,sollen die Werte vielerorts mehr als 40 Grad erreichen.
00:27:41:15,00:27:43:22,Die europaeische Raumfahrtbehoerde ESA
00:27:43:24,00:27:46:19,rechnet mit neuen Temperaturrekorden.
00:27:47:09,00:27:53:03,Fuer Sizilien und Sardinien werden bis zu 48 Grad im Schatten erwartet.
00:27:53:19,00:27:55:14,Die Hitze koennte vor allem
00:27:55:16,00:27:59:11,"fuer aeltere Menschen, Kranke und Kinder gefaehrlich werden."
00:28:01:02,00:28:05:10,"""Und in die Berge gehe ich, um meinen Verstand zu verlieren"","
00:28:05:12,00:28:08:07,hat mal ein kluger Naturschuetzer gesagt.
00:28:08:09,00:28:11:19,"Der Kanzler wuerde sagen: ""Fuenfe grade sein lassen""."
00:28:11:21,00:28:14:22,"Die Menschen, die da oben leben und arbeiten,"
00:28:14:24,00:28:17:17,haben eh einen anderen Weitblick.
00:28:17:19,00:28:22:10,Sie sehen die Dinge zuweilen aus einer anderen Perspektive.
00:28:23:04,00:28:27:07,"Mein Kollege Martin Breitkopf war ganz oben mittendrin,"
00:28:27:09,00:28:30:10,auf einer der hoechst gelegenen Huetten Deutschlands.
00:28:30:12,00:28:34:04,An der Grenze zu ÈOsterreich im Landkreis Garmisch-Partenkirchen.
00:28:35:11,00:28:38:13,Es ist einer der spektakulaersten Arbeitsplaetze:
00:28:38:15,00:28:39:19,Die Meilerhuette
00:28:39:21,00:28:43:17,auf rund 2300 Meter Hoehe im Wettersteingebirge.
00:28:44:18,00:28:47:24,Marisa Sattlegger verbringt hier vier Monate im Jahr.
00:28:48:01,00:28:51:04,Nur einmal in der Woche kommt Versorgung aus dem Tal.
00:28:51:07,00:28:52:15,Die Materialseilbahn -
00:28:52:17,00:28:55:09,die einzige Verbindung in die Zivilisation.
00:28:57:15,00:28:58:20,Wohin?
00:28:59:01,00:29:01:18,"Einfach mal ...Ah, weitergeben."
00:29:04:14,00:29:08:11,Du schreibst einen Einkaufszettel ...und der bringt das.
00:29:08:13,00:29:10:22,"Praktisch, musst nicht selber einkaufen."
00:29:10:24,00:29:12:01,Des is super!
00:29:12:16,00:29:14:05,Fuer mi is des perfekt.
00:29:15:03,00:29:19:12,"Vorrat fuer eine Woche Ð fuer Wanderer, Gaeste, eigene Versorgung Ð"
00:29:19:14,00:29:21:12,alles muss gut kalkuliert sein.
00:29:21:14,00:29:24:20,Schnell mal Gummibaerchen um die Ecke holen Ð unmoeglich.
00:29:24:22,00:29:26:21,Stundenlang dauert der Abstieg.
00:29:27:04,00:29:29:17,Die Schutzhuette vom Deutschen Alpenverein
00:29:29:18,00:29:31:13,hat 80 ÈUbernachtungsplaetze.
00:29:31:18,00:29:35:04,Mittlerweile gibt es Strom ueber eine Photovoltaik-Anlage.
00:29:35:06,00:29:38:08,"Doch so wirklich bekommt die Huettenwirtin nicht mit,"
00:29:38:10,00:29:39:24,was auf der Welt los ist.
00:29:41:18,00:29:43:14,I hob kei Tageszeitung.
00:29:45:05,00:29:47:22,Mir ham mittlerweile scho ein Radio.
00:29:48:02,00:29:49:24,Aber wenn man offen ist:
00:29:50:23,00:29:53:15,Das Radio laeuft so im Hintergrund.
00:29:53:20,00:29:57:10,"Wenn ich alle paar Tage Nachrichten schaue, denk i:"
00:29:57:15,00:30:00:13,"Oh, okay, passt! Was geht wieder ab?"
00:30:01:01,00:30:06:07,"Wenn i im Oktober runter komme, kommt eine Lawine der Nachrichten."
00:30:06:09,00:30:09:04,Bis dorthin - fuer mi is des super.
00:30:10:05,00:30:12:08,Marisa Sattlegger ist Anfang 50.
00:30:12:10,00:30:15:01,"Schon ihre Eltern hatte die Huette gepachtet,"
00:30:15:03,00:30:16:14,darum kennt sie alles.
00:30:16:16,00:30:19:24,"Fuer sie ist es normal, dass es eine Trockentoilette gibt."
00:30:20:01,00:30:22:07,"Wasser gibt es nur aus einer Zisterne,"
00:30:22:09,00:30:24:11,Duschen geht nur mit einem Eimer.
00:30:24:13,00:30:27:06,"Und wenn es nicht regnet, auch mal gar nicht."
00:30:28:02,00:30:32:00,"Die, wo's unten im Tal leben, doh kann man das Wasser aufdrehen."
00:30:32:02,00:30:34:08,Da hat man unendliche Mengen.
00:30:34:12,00:30:36:19,Strom hat man ah unendlich.
00:30:37:07,00:30:40:16,"Und heroben muss man sagen: Okay, passt."
00:30:41:01,00:30:43:21,Jetzt hamma keine Wassertoiletten.
00:30:44:13,00:30:48:24,"Bleibt's ja nets anderes uebrig, als des zu nehmen, was is."
00:30:49:12,00:30:52:19,"Weniger ist mehr Ð das erfaehrt jeder, der hochkommt."
00:30:52:21,00:30:54:23,Zurueck zur Natur wollen viele.
00:30:55:00,00:30:57:17,Fuer paar Stunden abgeschnitten von der Welt -
00:30:57:19,00:31:00:02,eher ein Abenteuer fuer die Huettengaeste.
00:31:00:04,00:31:02:21,Wir kamen hoch und brauchten kein Internet.
00:31:02:23,00:31:05:24,"Wir haben Schafe gestreichelt, eine Gams gesehen -"
00:31:06:01,00:31:09:15,"da brauch ich kein Internet, kein Fernsehen, kein Radio."
00:31:10:02,00:31:13:23,Einfach mal abschalten wollen auch die Huettenhelfer.
00:31:14:00,00:31:18:07,"Meist fuer einen Monat helfen sie beim Betten machen, Bedienen oder Kochen."
00:31:18:09,00:31:20:20,Felix Pilz studiert bald Mathematik.
00:31:20:22,00:31:23:20,Davor will er noch mal den Kopf freikriegen.
00:31:24:10,00:31:27:01,Ich habe noch nie so im Moment gelebt.
00:31:27:12,00:31:29:17,Das wuerde ich gern mitnehmen.
00:31:29:19,00:31:32:23,Man denkt nicht an morgen oder gestern.
00:31:33:20,00:31:37:02,"Das wuerde ich gern mitnehmen, so eine Leichtigkeit."
00:31:37:21,00:31:40:17,Doch den ganzen Sommer schaffen nur wenige.
00:31:40:19,00:31:43:05,Marisa Sattlegger ist eine Ausnahme:
00:31:43:07,00:31:46:17,"Vier Monate steht sie sieben Tage am Stueck in der Kueche,"
00:31:46:18,00:31:49:15,um ihren beruehmten Kaiserschmarrn zu machen.
00:31:49:23,00:31:51:03,Trotz Stress -
00:31:51:05,00:31:54:11,die Uhren ticken hier irgendwie langsamer.
00:31:54:13,00:31:55:22,I siek des so:
00:31:56:12,00:32:01:08,"Unten is scho hektisch, bei uns heroben is heile Welt."
00:32:02:07,00:32:07:03,"Du siehst die Leut, wie gestresst, genervt die sind."
00:32:09:10,00:32:12:17,Dann ist die Hektik mit dieser Uhr:
00:32:13:19,00:32:18:15,"Zehn Minuten hob i noch Zeit, des un des muss i noch machen."
00:32:18:17,00:32:22:02,Des is heroben einfach nicht wichtig.
00:32:25:20,00:32:30:15,"Es scheint, als ob hoch ueber den Wolken die Zeit stehen geblieben ist."
00:32:30:17,00:32:33:21,Statt mittendrin ist Marisa lieber obendrueber Ð
00:32:33:23,00:32:37:01,und geniesst den Augenblick im Hier und Jetzt.
00:32:41:05,00:32:44:16,"Wir wollen noch wissen, wie das Wetter am Wochenende wird."
00:32:44:18,00:32:48:10,"Thomas, das wird teilweise gefaehrlich heiss?"
00:32:50:08,00:32:52:20,Bei uns wird es auch heiss.
00:32:54:03,00:32:57:19,Diese Hitze ist inzwischen zur Normalitaet geworden.
00:32:57:22,00:33:00:20,Werte ueber 30 Grad auch in Deutschland.
00:33:01:01,00:33:05:00,In den Fuenfziger-Jahren hatte man in einigen Orten
00:33:05:04,00:33:07:02,gar nicht die 30 Grad.
00:33:07:15,00:33:11:08,Aus dem Westen Afrikas kommt jetzt die Hitze.
00:33:14:16,00:33:18:08,Dort ist jetzt schon ein Hitzepol.
00:33:25:21,00:33:29:21,Dagegen sind die Temperaturen in Dresden ertraeglich.
00:33:30:08,00:33:33:16,Dabei ist das fuer uns schon viel zu heiss.
00:33:34:16,00:33:38:15,"Jetzt sehen wir, wie sich die Waerme bei uns entwickelt."
00:33:40:20,00:33:45:01,Die warme Luft aus dem Mittelmeerraum wird zu uns geweht.
00:33:50:12,00:33:52:00,Wie geht es weiter?
00:33:52:05,00:33:56:07,"Die warme Luft wird rausgeschoben, bei uns in Mitteleuropa."
00:33:57:02,00:34:00:13,Im Mittelmeerraum wird es erst noch heiss.
00:34:00:18,00:34:05:20,Wir haben in Deutschland noch ein paar Schauer im Norden.
00:34:06:20,00:34:08:19,"Morgen in den Fruehstunden ruhig,"
00:34:08:21,00:34:13:16,aber es kommen schon erste Wolken von Westen hinein.
00:34:13:19,00:34:17:04,"Die bringen Regen, und der kuehlt im Westen etwas."
00:34:17:11,00:34:21:14,Weiter oestlich koennen sich im Laufe des Tages
00:34:22:00,00:34:26:16,"heftige Gewitter entwickeln mit Starkregen, Sturmboeen, Hagel."
00:34:43:04,00:34:45:00,Die Aussichten:
00:34:45:06,00:34:48:03,Im Norden haben wir am Sonntag Sturm.
00:34:48:12,00:34:51:20,Dann wird es insgesamt ziemlich ruhig.
00:34:55:08,00:34:57:18,Das war es von uns fuer heute.
00:34:57:22,00:35:00:18,Hier geht es weiter mit Open-Air-Musik.
00:35:01:00,00:35:05:17,Und zwar dem chinesischen Pianisten Lang Lang vom Muenchner Odeonsplatz.
00:35:06:06,00:35:08:22,Die tagesthemen gibt's morgen Abend wieder.
00:35:08:24,00:35:10:24,Dann begruesst Sie Helge Fuhst.
