Timecode In,Timecode Out,Subtitle
00:22:39:23,00:22:42:01,in der es lange relativ ruhig war.
00:22:42:03,00:22:45:03,"Mit den schwersten Angriffen seit Beginn des Kriegs,"
00:22:45:05,00:22:47:04,so der Buergermeister der Stadt.
00:22:47:06,00:22:49:17,Raketen schlugen in einem Wohngebiet ein.
00:22:49:19,00:22:53:15,"Mindestens fuenf Menschen starben, etwa 40 wurden verletzt."
00:22:53:17,00:22:55:21,Zerstoert wurden ueber 50 Haeuser.
00:22:55:23,00:22:59:18,Eine zweitaegige Trauer wurde in Lwiw ausgerufen.
00:23:01:16,00:23:05:12,Die 16 Monate Krieg haben ueberall Wunden hinterlassen.
00:23:05:14,00:23:07:17,Im Osten und Suedosten der Ukraine
00:23:07:19,00:23:10:12,leben Millionen unter russischer Besatzung.
00:23:10:14,00:23:15:09,"Einzelne Orte wie Studenok, etwa 130 km entfernt von Charkiw,"
00:23:15:11,00:23:17:13,konnten zurueckerobert werden.
00:23:18:05,00:23:21:09,"Doch das, was russische Gewalt angerichtet hat,"
00:23:21:11,00:23:24:06,laesst die Wunden nicht so schnell verheilen.
00:23:24:12,00:23:26:04,Darko Jakovljevic.
00:23:27:21,00:23:29:19,Er konnte es nicht glauben:
00:23:30:08,00:23:34:17,"Die russischen Soldaten sind weg, nach monatelanger Besatzung."
00:23:35:01,00:23:38:00,Sein Dorf wurde ueberraschend zurueckerobert
00:23:38:02,00:23:42:01,bei der ukrainischen Gegenoffensive in der Charkiw-Region.
00:23:42:20,00:23:47:04,"Endlich befreit, doch Mykolaj steht vor den Truemmern seines Hauses,"
00:23:47:06,00:23:48:19,zerbombt von den Russen.
00:23:50:21,00:23:54:02,Nur mein Stromzaehler ist verschont geblieben.
00:23:54:04,00:23:56:23,"Es heisst, alles kommt wieder in Ordnung."
00:23:57:00,00:24:01:01,"Strom brauche ich, um Gemuese bewaessern zu koennen."
00:24:03:13,00:24:07:12,"Doch Strom gibt es noch nicht, auch keine Wasseranschluesse."
00:24:07:14,00:24:11:01,"Das Dorf Studenok, wie andere befreite Ortschaften Ð"
00:24:11:03,00:24:14:07,"nah an der Front, weit weg von der Normalitaet."
00:24:14:09,00:24:17:24,"Jetzt aber rollt ein Bus, zweimal die Woche,"
00:24:18:01,00:24:22:13,damit die Menschen wieder in die naechste Stadt kommen.
00:24:24:23,00:24:26:11,Mehrere Stunden Fahrt.
00:24:28:16,00:24:32:19,"Ich will Lebensmittel kaufen, die ich lange nicht mehr hatte."
00:24:32:21,00:24:34:20,In Isjum soll es sie geben.
00:24:34:22,00:24:37:14,"Bin froh, dass es diesen Bus gibt."
00:24:40:00,00:24:42:23,Dann am Strassenrand diese Mine.
00:24:43:23,00:24:47:02,Sofort fragen sich alle: Wo liegt die naechste?
00:24:48:15,00:24:51:22,Wir sehen viele Minen. Monate wurde hier gekaempft.
00:24:51:24,00:24:54:23,"ÈUberall ist alles vermint, ueberall Blindgaenger."
00:24:55:22,00:24:58:16,Trotz Explosionsgefahr Ð kein Halt.
00:24:59:11,00:25:00:18,Sie wollen weiter.
00:25:01:00,00:25:04:18,"Jeder Platz ist reserviert, nur 20 Menschen koennen mit."
00:25:06:20,00:25:11:07,"Viele andere, wie diese Frauen, sind zurueckgeblieben in Studenok."
00:25:12:09,00:25:17:05,"Ein kurzer Moment der Leichtigkeit, doch dann kippt die Stimmung."
00:25:18:07,00:25:20:07,Bei allen ist zu viel passiert.
00:25:25:10,00:25:29:17,"Mein Sohn war 33, als er fiel, hatte noch sein Leben vor sich."
00:25:30:18,00:25:33:02,Die Russen sind solche Bastarde.
00:25:33:07,00:25:36:16,Alle Dorfbewohner sind nun in Schwierigkeiten.
00:25:39:00,00:25:41:10,"Sie wollen raus, wenn auch nur kurz,"
00:25:41:12,00:25:44:00,hoffen auf Plaetze im Bus naechste Woche.
00:25:44:23,00:25:47:09,Der Bus heute: angekommen in Isjum.
00:25:48:04,00:25:50:00,Mykolaj ist auf dem Markt.
00:25:50:08,00:25:54:24,"Hier nach Herzenslust einkaufen? Geht nicht, Isjum wird angegriffen."
00:25:55:20,00:25:57:21,Auch eine Schule brennt aus.
00:25:59:10,00:26:04:13,Die Lage ist zu unsicher Ð enttaeuscht geht es zurueck nach Studenok.
00:26:05:15,00:26:07:04,Ist es dort sicherer?
00:26:08:07,00:26:11:04,Wie sollen wir das wissen? Kein Empfang hier.
00:26:11:05,00:26:13:11,Niemand versorgt uns mit Nachrichten.
00:26:14:09,00:26:19:02,"Im Dorf zeigt er uns, wo er sich versteckte vor den Besatzern:"
00:26:20:00,00:26:25:03,"Im Keller seiner Nachbarn, auf vier Quadratmetern, monatelang."
00:26:26:13,00:26:29:00,Die Rueckeroberung war erfolgreich.
00:26:29:15,00:26:32:19,Doch seine Hoffnung auf einen wuerdigen Neuanfang
00:26:32:21,00:26:34:23,hat sich bisher nicht erfuellt.
00:26:37:08,00:26:40:06,Weitere Themen des Tages mit Susanne.
00:26:41:21,00:26:45:19,Vor dem NATO-Gipfel in Litauen gibt es einen Vermittlungsversuch
00:26:45:21,00:26:49:07,im Beitrittsstreit zwischen der Tuerkei und Schweden.
00:26:49:15,00:26:52:11,NATO-Generalsekretaer Stoltenberg kuendigte an:
00:26:52:13,00:26:55:18,Er werde am Montag in Vilnius ein Treffen organisieren
00:26:55:20,00:27:00:10,zwischen dem tuerkischen Praesidenten und dem schwedischen Regierungschef.
00:27:00:23,00:27:04:19,"Eine positive Entscheidung sei moeglich, sagte Stoltenberg."
00:27:05:02,00:27:08:08,Die Tuerkei blockiert den schwedischen NATO-Beitritt:
00:27:08:10,00:27:09:22,Das skandinavische Land
00:27:09:24,00:27:13:04,gehe nicht ausreichend gegen Terrororganisationen vor.
00:27:13:06,00:27:16:21,Gemeint ist vor allem die kurdische Arbeiterpartei PKK.
00:27:18:09,00:27:21:00,Eine mutmassliche islamistische Terrorzelle
00:27:21:02,00:27:22:20,ist in NRW aufgeflogen.
00:27:22:22,00:27:27:13,"Sieben Maenner aus Tadschikistan, Kirgistan und Turkmenistan"
00:27:27:15,00:27:29:05,wurden heute festgenommen.
00:27:29:07,00:27:30:24,Sie gelten als Unterstuetzer
00:27:31:01,00:27:33:09,der Terrororganisation Islamischer Staat.
00:27:33:11,00:27:36:14,Sie sollen eine terroristische Vereinigung gegruendet
00:27:36:16,00:27:38:10,und Anschlaege geplant haben.
00:27:38:12,00:27:41:19,Gegen vier der Verdaechtigen wurde Haftbefehl erlassen.
00:27:41:21,00:27:43:07,Die drei anderen
00:27:43:09,00:27:46:20,sollen morgen dem Ermittlungsrichter vorgefuehrt werden.
00:27:48:16,00:27:51:03,In den USA und 100 anderen Laendern
00:27:51:05,00:27:54:22,ist heute der Kurznachrichtendienst Threads gestartet.
00:27:55:03,00:27:57:17,In der EU ist der neue Twitter-Konkurrent
00:27:57:19,00:28:02:01,des Meta-Konzerns von Mark Zuckerburg noch nicht verfuegbar.
00:28:02:11,00:28:04:15,Mehr dazu von Anja Kohl.
00:28:07:03,00:28:09:13,Damit Threads als Kurznachrichtendienst
00:28:09:15,00:28:13:15,"in der EU starten koennte, muessen Datenschutz-Auflagen erfuellt sein."
00:28:13:18,00:28:16:13,Europa agiert hier strikter als andere Laender.
00:28:16:15,00:28:21:03,Sammeln und Austausch von Nutzerdaten ist ohne Zustimmung untersagt.
00:28:21:05,00:28:22:12,Mit dem neuen Dienst
00:28:22:14,00:28:25:19,fordert Zuckerberg Elon Musk und Twitter heraus.
00:28:25:20,00:28:28:20,"Threads habe das Potenzial eines Twitter-Killers,"
00:28:28:22,00:28:30:13,stellen US-Analysten fest.
00:28:30:24,00:28:34:21,Das Nutzer-Netzwerk von Zuckerbergs Meta-Konzern wird groesser.
00:28:35:03,00:28:39:05,"Denn Threads kann sofort nutzen, wer auch Instagram hat,"
00:28:39:07,00:28:43:13,also potenziell zwei Milliarden untereinander vernetzte Nutzer.
00:28:44:05,00:28:48:10,Zum Meta-Konzern gehoeren auch Facebook und WhatsApp.
00:28:49:04,00:28:53:02,Nach Massenentlassungen und der ÈAnderung von Nutzungsbedingungen
00:28:53:04,00:28:56:00,hatte sich an Twitter massive Kritik entzuendet.
00:28:56:02,00:28:58:21,Daraus moechte Threads Kapital schlagen.
00:28:59:12,00:29:02:00,Grosse Datenmacht haben beide schon jetzt:
00:29:02:02,00:29:03:09,Twitter und Threads.
00:29:05:05,00:29:09:04,Tadej Pogacar hat die sechste Etappe der Tour de France gewonnen.
00:29:09:06,00:29:14:00,"2,5 km vor dem Ziel setzte er zum entscheidenden Sprint an,"
00:29:14:02,00:29:17:12,schuettelte Titelverteidiger Jonas Vingegaard ab.
00:29:17:23,00:29:23:21,Pogacar verteidigte seinen Vorsprung bis ins Ziel in Cauterets-Cambasque.
00:29:23:23,00:29:29:03,Das Gelbe Trikot des Gesamtfuehrenden eroberte der Daene Vingegaard.
00:29:32:13,00:29:33:24,Es ist Urlaubszeit.
00:29:34:06,00:29:37:18,Und auch wenn bei uns die Temperaturen ueber weite Strecken
00:29:37:20,00:29:41:00,"mit dem Sommer im Sueden mithalten, heisst es fuer viele:"
00:29:41:02,00:29:43:20,"Ab nach Griechenland, Italien oder Spanien."
00:29:43:22,00:29:48:07,"Dabei sind die Balearen seit Jahrzehnten geliebtes Ziel,"
00:29:48:09,00:29:50:18,"um rauszukommen, abzuschalten."
00:29:51:12,00:29:53:19,Meist war fuer jeden etwas dabei:
00:29:53:21,00:29:56:10,Jugendliche wie Senioren oder Familien -
00:29:56:12,00:30:00:22,einen Urlaub auf den Balearen konnten sich lange viele leisten.
00:30:01:07,00:30:03:04,Doch die Zeiten aendern sich.
00:30:03:06,00:30:05:15,"Nicht nur, weil das Geld knapper wird,"
00:30:05:16,00:30:09:05,"sondern auch, weil die Preise auf den Inseln enorm steigen."
00:30:09:07,00:30:12:01,"Das ist von den Hotelbetreibern sogar gewollt,"
00:30:12:03,00:30:14:01,wie uns Sebastian Kisters zeigt.
00:30:15:19,00:30:17:19,Ses Illetes auf Formentera:
00:30:18:04,00:30:20:05,Von einem bekannten Reisefuehrer
00:30:20:07,00:30:23:00,gerade zum schoensten Strand Spaniens gekuert.
00:30:23:02,00:30:26:00,Die Balearen Ð ein Sehnsuchtsort fuer viele.
00:30:26:02,00:30:29:13,Doch das Vergnuegen hat in diesem Sommer einen hohen Preis.
00:30:29:20,00:30:32:06,Kommende Woche kostet ein Doppelzimmer
00:30:32:08,00:30:35:12,in diesem einfachen Hostel 150 Euro pro Nacht.
00:30:36:08,00:30:40:12,Dieses gehobene Mittelklasse-Hotel auf Mallorca an der Playa de Palma
00:30:40:14,00:30:42:24,gibt es die Nacht fuer rund 350 Euro.
00:30:43:01,00:30:48:03,Dieses Luxus-Hotel auf Ibiza kostet pro Nacht etwa 1700 Euro.
00:30:50:00,00:30:53:11,Wohlhabende Gaeste haben die Balearen entdeckt.
00:30:53:19,00:30:56:07,"Eindruecklich zu sehen morgens auf Ibiza,"
00:30:56:09,00:30:59:06,wenn die Jachten Kurs auf Formentera nehmen.
00:30:59:19,00:31:04:04,Auf die Nachbarinsel Mallorca gibt es Direktfluege aus New York.
00:31:04:24,00:31:08:10,Unsere Gaeste kommen zu 25 % aus Amerika.
00:31:09:21,00:31:12:07,Die Hotel-Gruppe kommt dorther.
00:31:12:09,00:31:17:03,"Der zweitwichtigste Markt ist Grossbritannien, dann kommt Spanien."
00:31:19:01,00:31:21:10,Das Fuenf-Sterne-Hotel auf Ibiza:
00:31:21:12,00:31:25:13,"Ein gutes Beispiel, was vielerorts auf den Balearen passiert."
00:31:25:19,00:31:29:01,Vor wenigen Jahren war das hier ein Drei-Sterne-Haus.
00:31:29:03,00:31:31:06,Nach Renovierung hat es nun fuenf.
00:31:31:08,00:31:35:02,Unter 1000 Euro die Nacht gibt es in der Regel keine Zimmer.
00:31:35:14,00:31:40:17,"Luxus-, aber auch einfache Unterkuenfte sind derzeit extrem teuer"
00:31:41:06,00:31:44:02,Das erleben diese Jungs aus Frankfurt gerade.
00:31:45:03,00:31:48:04,"Wir sind in einem AirBnB, relativ zentral."
00:31:48:12,00:31:51:10,Wir haben zu dritt ein Zehn-Quadratmeter-Zimmer
00:31:51:12,00:31:54:01,und zahlen fuer vier Naechte 900 Euro.
00:31:54:03,00:31:58:21,"Geteiltes Badezimmer, geteilte Kueche, geringster Standard."
00:31:59:23,00:32:03:08,Das wuerde in Deutschland ein Drittel kosten.
00:32:04:02,00:32:08:07,Guenstige Urlaube Ð dafuer wollen die Balearen nicht mehr stehen.
00:32:08:12,00:32:12:22,"Ein Blick auf Tourismus-Messen zeigt das, wie hier in Madrid."
00:32:14:08,00:32:19:09,"Die Balearen renovieren, erhoehen das Niveau der Unterkuenfte."
00:32:20:08,00:32:23:17,Es geht da nicht nur um Luxus-Tourismus.
00:32:24:13,00:32:28:14,"Aber schon, das Niveau der Kundschaft zu erhoehen."
00:32:37:09,00:32:38:13,Das Ziel:
00:32:38:15,00:32:41:09,Mit weniger Touristen mehr Geld verdienen.
00:32:42:09,00:32:43:15,Die Balearen:
00:32:43:16,00:32:47:04,Vor ein paar Jahren konnten sich das viele Menschen leisten.
00:32:47:06,00:32:48:23,Diese Zeiten sind vorbei.
00:32:49:00,00:32:52:09,"Spaetestens Ende Juli, wenn fast ueberall Sommerferien sind"
00:32:52:10,00:32:54:14,und die Preise noch einmal anziehen.
00:32:55:17,00:32:59:04,"Auf die Balearen zu reisen, wird fuer viele also zu teuer."
00:32:59:07,00:33:03:00,"Aber das Wetter von dort kommt zu uns, Claudia."
00:33:04:11,00:33:06:13,Das ist genau richtig.
00:33:09:16,00:33:13:00,Wir bekommen Temperaturen aus dem Sueden.
00:33:13:10,00:33:15:24,In Ibiza waren heute 34 Grad.
00:33:17:15,00:33:20:08,Diese Hitze kommt jetzt zu uns.
00:33:23:03,00:33:28:05,"Wir haben ein Hochdruckgebiet, das bringt heisse Luft bis in den Norden."
00:33:28:09,00:33:30:14,Das kommt aus Nordafrika.
00:33:45:13,00:33:50:02,In Tunesien koennte es morgen einen neuen Temperaturrekord geben.
00:33:50:06,00:33:52:18,Der liegt bisher bei 50 Grad.
00:33:55:12,00:33:58:23,In Skandinavien ist angenehm frische Luft.
00:34:01:23,00:34:05:24,"Die Hitze kommt zu uns, bis zu 36 Grad am Sonntag."
00:34:06:18,00:34:09:09,Jetzt erst mal ruhiges Wetter.
00:34:09:22,00:34:12:01,Es ist ueberall trocken.
00:34:12:22,00:34:14:17,Morgen viel Sonne.
00:34:15:14,00:34:17:09,Nur wenige Wolken.
00:34:38:03,00:34:41:05,Die naechsten Tage wird es noch etwas heisser.
00:34:41:09,00:34:43:00,Es bleibt sonnig.
00:34:43:21,00:34:46:15,Am Samstag ueberall Sonnenschein.
00:34:56:07,00:35:00:01,Am Sonntag kann es Schauer und Gewitter geben.
00:35:07:07,00:35:09:09,"Danke, Claudia."
00:35:09:11,00:35:11:08,Das waren unsere tagesthemen.
00:35:11:10,00:35:14:17,"Hier uebernimmt Carolin Kebekus, heute mit Caro's Nacht."
00:35:14:19,00:35:17:10,Zu Gast sind Ina Mueller und Esther Sedlazek.
00:35:17:22,00:35:20:14,Aktuelle Nachrichten haben wir fuer Sie immer
00:35:20:16,00:35:22:22,auf tagesschau24 und tagesschau.de.
00:35:22:24,00:35:25:13,Morgen Abend gibt's die tagesthemen kompakt
00:35:25:15,00:35:29:15,in der Pause des Laenderspiels der Frauen-Fussball-Nationalmannschaft.
00:35:29:17,00:35:33:06,Wir wuenschen Ihnen einen angenehmen Abend.Tschuess!
