Programme,Section Title,Content Type,Speaker Name,Speaker Description,Segment Description,Date,Start Time,Duration
Tagesthemen,Studio-Interview mit Matthias Sandrock: Mi 23:16 02,Einspieler,,,,,,"5'57"""
Tagesthemen,02 Studio-Interview mit Matthias Sandrock: Energiewende,Sachinhalt,Ingo Zamperoni,Moderation,"Studio-Interview mit Matthias Sandrock, Geschäftsführer Hamburg Institut, über den umstrittenen Entwurf des Wirtschafts- und des Bauministeriums zur Änderung des Gebäudeenergiegesetzes. O-Ton",15.03.2023,22:20:42.18,"5'57"""
Tagesthemen,02 Studio-Interview mit Matthias Sandrock: Energiewende,O-Ton,Matthias Sandrock (Im Hinblick auf den Klimaschutz und vor dem Hintergrund,das gesamte Energiesystem,"(Im Hinblick auf den Klimaschutz und vor dem Hintergrund, das gesamte Energiesystemresilienter aufzustellen, müssen wir jetzt fossile Heizungen beenden. Auf lange Sicht sind Wärmepumpensehr viel günstiger. Wärmenetze sind ebenfalls eine gute Alternative. Der Ausbau erneuerbarer Energien fürdie Stromerzeugung muss dafür auch vorangetrieben werden)",15.03.2023,22:20:42.18,"5'57"""
Tagesthemen,Streit über Energiewende Mi 23:16 01,Einspieler,,,,15.03.2023,,"2'45"""
Tagesthemen,01 Streit über Energiewende,Sachinhalt,Ingo Zamperoni,Moderation,"Der Entwurf des Wirtschafts- und des Bauministeriums zur Änderung des Gebäudeenergiegesetzes hat bei Hauseigentümern mit alten Heizungen für Verunsicherung gesorgt. Der Entwurf sieht vor, dass der Einbau neuer Gas- und Ölheizungen bereits ab 2024 verboten und neue Heizungen möglichst zu 65 Prozent mit erneuerbaren Energien betrieben werden sollen. Bildinhalt",15.03.2023,22:17:57.13,"2'45"""
Tagesthemen,01 Streit über Energiewende,Bildinhalt,Ingo Zamperoni,Moderation,"Thomas Toedter, Hausbesitzer (zu notwendigen Dämmmaßnahmen beim Einbau einer Wärmepumpenheizung in sein altes Haus)",15.03.2023,22:18:20.21,"0'15"""
Tagesthemen,01 Streit über Energiewende,Bildinhalt,Ingo Zamperoni,Moderation,"Information ""Änderung des Gebäudeenergiegesetzes (GEG)"" auf der Internetseite des Bundeswirtschaftsministeriums",15.03.2023,22:18:45.02,"0'21"""
Tagesthemen,01 Streit über Energiewende,Bildinhalt,Ingo Zamperoni,Moderation,Arbeiten in einer Werkstatt O-Ton,15.03.2023,22:20:03.11,"0'09"""
Tagesthemen,01 Streit über Energiewende,O-Ton,Andreas Kreth,Heizungsbaumeister,(zu notwendigen Maßnahmen beim Einbau einerWärmepumpenheizung in ein altes Haus),15.03.2023,22:18:14.04,"0'06"""
Tagesthemen,01 Streit über Energiewende,O-Ton,Bernd Riexinger,Fraktion Die Linke,(Eine Wärmewende darf auf keinen Fall zu Lasten der Mieter gehen),15.03.2023,22:19:07.00,"0'05"""
Tagesthemen,01 Streit über Energiewende,O-Ton,15.11.2023 09:50 Seite 2 von 57 NDR Copyright,,(c),15.03.2023,22:19:12.02,"0'08"""
Tagesthemen,01 Streit über Energiewende,O-Ton,Klara Geywitz,"Bundesministerin für Wohnen, Stadtentwicklung und Bauwesen/SPD","(Wir wollen keine reinenGas- und Ölheizungen haben, aber es wird jede Menge hybride Lösungen geben)",15.03.2023,22:19:28.01,"0'06"""
Tagesthemen,01 Streit über Energiewende,O-Ton,Ralf Kurze,Heizungsinstallateur,"(zu besorgten Kunden, die Angst haben, nicht mehr mit fossilenBrennstoffen heizen zu dürfen)",15.03.2023,22:19:45.11,"0'17"""
Tagesthemen,01 Streit über Energiewende,O-Ton,Robert Habeck,Bundesminister für Wirtschaft und Klimaschutz/Bündnis 90/Die Grünen,(Die soziale Fragemuss abgefedert werden. Beim Austausch eines Gaskessels gegen eine teurere Wärmepumpe darf keinesoziale Not entstehen),15.03.2023,22:20:16.04,"0'15"""
Tagesthemen,Schaltgespräch mit Ricarda Lang: Di 22:18 02,Einspieler,,,,15.03.2023,,"5'48"""
Tagesthemen,02 Schaltgespräch mit Ricarda Lang: Koalitionsausschuss,Sachinhalt,Ingo Zamperoni,Moderation,"Schaltgespräch mit Ricarda Lang, Vorsitzende Bündnis 90/Die Grünen, über die Verständigung des Koalitionsausschusses der Ampel-Koalition auf einen gemeinsamen Kurs in der Klima-, Verkehrs- und 15.11.2023 09:50 Seite 3 von 57 NDR Copyright (c) 2004",28.03.2023,22:22:44.03,"5'48"""
Tagesthemen,02 Schaltgespräch mit Ricarda Lang: Koalitionsausschuss,O-Ton,Ricarda Lang,Vorsitzende Bündnis 90/Die Grünen,"(gesteht ein: ""Wir schaffen es immer noch nicht, die Lückebeim Klimaschutz im Verkehr vollends zu schließen"")",28.03.2023,22:22:44.03,"0'56"""
Tagesthemen,02 Schaltgespräch mit Ricarda Lang: Koalitionsausschuss,O-Ton,Ricarda Lang,,"(""Ich habe gar kein Problem mit marktwirtschaftlichen Instrumenten im Klimaschutz. Wirwerden am Ende beides brauchen - Marktwirtschaft und Ordnungsrecht""; Sektorziele im Klimaschutzgesetzbleiben erhalten; erklärt, dass es für einzelne Bereiche wie Energie, Industrie, Verkehr und Gebäude möglichsein, soll Zielverfehlungen in einem Sektor in einem anderen auszugleichen)",28.03.2023,22:23:40.20,"1'03"""
Tagesthemen,02 Schaltgespräch mit Ricarda Lang: Koalitionsausschuss,O-Ton,Ricarda Lang,,"(zum Umgang mit Sektorenzielen im Klimaschutzgesetz: ""Nur wenn die Regierung alsGesamtes ihre Klimaziele einhält, dann kann man sagen, okay, an dieser Stelle kann der eine Sektor demanderen Sektor helfen. Aber wenn die Klimaziele nicht eingehalten werden, dann darf es eben auch nicht zuVerantwortungsdiffusion kommen, sondern es muss ganz klar sein: Derjenige, der die Verfehlung verursachthat, der muss dann auch Maßnahmen vorlegen"" für seinen Bereich. ""Verkehr ist ja dafür das beste Beispiel.Da wird kein Sektor aus der Verantwortung genommen""; hätten kaum drei Tage lang verhandelt, wenn nichtfür jede Partei Zumutungen, Kompromisse drin stecken würden)",28.03.2023,22:24:44.20,"1'00"""
Tagesthemen,02 Schaltgespräch mit Ricarda Lang: Koalitionsausschuss,O-Ton,Ricarda Lang (zur Möglichkeit von Kompensationszahlungen,wenn durch Baumaßnahmen in Natur und,"(zur Möglichkeit von Kompensationszahlungen, wenn durch Baumaßnahmen in Natur undLandschaft eingegriffen wird: ""Das bedeutet, dass es in Zukunft eine Agentur geben soll, die eineVerantwortung dafür hat, gemeinsam zu schauen, welche Fläche kann eigentlich bestmöglich genutztwerden. Das heißt, das Prinzip, wenn ich einen bestimmten Bau vornehme, ich gleichzeitig einen Ausgleichleisten muss und dass das über Flächen gelingt, das bleibt weiterhin ... Klimaschutz, Naturschutz wird durchdiese Vereinbarung ganz klar gestärkt"")",28.03.2023,22:25:45.07,"0'51"""
Tagesthemen,02 Schaltgespräch mit Ricarda Lang: Koalitionsausschuss,O-Ton,Ricarda Lang,,"(zu Zugeständnissen und Errungenschaften der Grünen im Koalitionsausschuss: ""Dass wir hierVerantwortung übernehmen für das ganze Land, das ist klar. Und zur Verantwortung für das ganze Landauch gehört, dass sich eine Regierung einigen muss und man dabei über seinen Schatten springen muss,das ist auch klar""; ""Wir haben vereinbart, dass im nächsten Jahr die LKW-Maut bedeutend steigt und dassdas Geld, was da reingeholt wird, zu 80 Prozent, aber ganz überwiegend an die Schiene geht ... pro Jahr 5Milliarden ... die nur an die Schiene gehen""; Bau von Solaranlagen beim Bau neuer Autobahnen;Gebäudeenergiegesetz wird kommen, Umstieg auf klimafreundliche Alternativen bei neuen Heizungeneinschließlich sozialem Ausgleich)",28.03.2023,22:26:37.02,"1'55"""
Tagesthemen,Schaltung zu Daniel Pokraka in Berlin: Fr 22:14 02,Einspieler,,,,28.03.2023,,"1'53"""
Tagesthemen,Gebäudeenergiegesetz: Einigung bei Gas- und Fr 22:14 01,Einspieler,,,,31.03.2023,,"1'33"""
Tagesthemen,01 Gebäudeenergiegesetz: Einigung bei Gas- und Ölheizungen,Sachinhalt,Aline Abboud,Moderation,Die Ampelkoalition hat beim umstrittenen Gebäudeenergiegesetz mit dem Verbot des Einbaus neuer Gas- und Ölheizungen einen Kompromiss erzielt. Der Entwurf für das Gebäudeenergiegesetz verzichtet aber auf die ursprünglich vorgesehene Austauschpflicht für funktionierende Öl- und Gasheizungen. Bildinhalt,31.03.2023,22:15:19.02,"1'33"""
Tagesthemen,01 Gebäudeenergiegesetz: Einigung bei Gas- und Ölheizungen,Bildinhalt,Aline Abboud,Moderation,Wärmepumpe wird von Monteur angeschlossen,31.03.2023,22:15:19.02,"0'14"""
Tagesthemen,01 Gebäudeenergiegesetz: Einigung bei Gas- und Ölheizungen,Bildinhalt,Aline Abboud,Moderation,Tankwagen mit Heizöl; Schlauch wird an Heizöltank angeschlossen; mehrere Heizöltanks,31.03.2023,22:15:33.19,"0'16"""
Tagesthemen,01 Gebäudeenergiegesetz: Einigung bei Gas- und Ölheizungen,Bildinhalt,Aline Abboud,Moderation,Monteur bei Überprüfung einer Heizungsanlage,31.03.2023,22:15:50.19,"0'13"""
Tagesthemen,01 Gebäudeenergiegesetz: Einigung bei Gas- und Ölheizungen,Bildinhalt,Aline Abboud,Moderation,Wärmepumpe wird angeschlossen,31.03.2023,22:16:04.06,"0'08"""
Tagesthemen,01 Gebäudeenergiegesetz: Einigung bei Gas- und Ölheizungen,Bildinhalt,Aline Abboud,Moderation,Verkaufsraum mit unterschiedlichen Gasheizungen,31.03.2023,22:16:20.23,"0'07"""
Tagesthemen,01 Gebäudeenergiegesetz: Einigung bei Gas- und Ölheizungen,Bildinhalt,Aline Abboud,Moderation,"Thermostat an Heizkörper wird aufgedreht (nah); Flamme in Gastherme (nah); Heizungsanlage (auch Details) Aufzeichnung/Produktion Sendung Beitrag 01 Programmentstehung Eigenproduktion Herkunft ARD-aktuell und EVN Hauptstadtstudio Berlin Realisation sendefertig 20'14"" Tagesthemen F: 14528 01.04.2023 ARDAKT 2'36"" Reaktion auf Einigung Heizungsgesetz Sa 23:12 01 Titel Serien-/Reihentitel Tagesthemen F: 14528 Sende-/Haupttitel Tagesthemen Beitragstitel 01 Reaktion auf Einigung Heizungsgesetz Plan- und Sendedaten Start-TC:23:13:36.07 Ereignistyp Btr. Datum/Uhrzeit Ereignisdauer publiziert von/in ESD 01.04.2023 23:12:21 2'36"" in 20'14"" NDR @ ARD-1 Urheber/Produktion/Mitwirkung Programmbereich ARD-Aktuell Redaktion (Bereich) Tagesthemen / ARD-Aktuell 15.11.2023 09:50 Seite 6 von 57 NDR Copyright (c) 2004",31.03.2023,22:16:36.09,"0'16"""
Tagesthemen,Reaktion auf Einigung Heizungsgesetz Sa 23:12 01,Einspieler,,,,31.03.2023,,"2'36"""
Tagesthemen,01 Reaktion auf Einigung Heizungsgesetz,Sachinhalt,Julia (Sport) Büchler,Moderation,"Die Bundesregierung hat sich auf einen Kompromiss beim Umgang mit fossilen Heizungen geeinigt. Für ab 2024 neu eingebaute Heizungen gelte, dass sie zu 65 Prozent mit erneuerbaren Energien betrieben werden müssen. Es soll aber Ausnahmen, Übergangsfristen und eine umfassende Förderung geben. Außerdem sind Härtefallregelungen vorgesehen, auch für einkommensschwache Haushalte. Bildinhalt",01.04.2023,23:13:36.07,"2'36"""
Tagesthemen,01 Reaktion auf Einigung Heizungsgesetz,Bildinhalt,Julia (Sport) Büchler,Moderation,Wohnsiedlung (Luftaufnahme),01.04.2023,23:13:36.07,"0'09"""
Tagesthemen,01 Reaktion auf Einigung Heizungsgesetz,Bildinhalt,Julia (Sport) Büchler,Moderation,Heizungsbaumeister legt Holz in die Heizungsanlage,01.04.2023,23:13:46.02,"0'27"""
Tagesthemen,01 Reaktion auf Einigung Heizungsgesetz,Bildinhalt,Julia (Sport) Büchler,Moderation,"Schnittbilder verschiedener Heizungsanlagen: Ölheizung, Gasheizung",01.04.2023,23:14:13.10,"0'22"""
Tagesthemen,01 Reaktion auf Einigung Heizungsgesetz,Bildinhalt,Julia (Sport) Büchler,Moderation,Kabinettssitzung,01.04.2023,23:15:04.12,"0'06"""
Tagesthemen,01 Reaktion auf Einigung Heizungsgesetz,Bildinhalt,Julia (Sport) Büchler,Moderation,Wasserstoff-Heizungsanlage O-Ton,01.04.2023,23:15:25.17,"0'05"""
Tagesthemen,01 Reaktion auf Einigung Heizungsgesetz,O-Ton,Konrad Proschmann,Heizungsbaumeister,(zum Heizungsgesetz: ziemlich übers Knie gebrochen),01.04.2023,23:13:51.13,"0'04"""
Tagesthemen,01 Reaktion auf Einigung Heizungsgesetz,O-Ton,Konrad Proschmann,Heizungsbaumeister,(zu den aktuell schon langen Wartezeiten),01.04.2023,23:14:03.01,"0'10"""
Tagesthemen,01 Reaktion auf Einigung Heizungsgesetz,O-Ton,Verena Bentele,Präsidentin Sozialverband VdK,(fordert Nachbesserung beim Heizungsgesetz hinsichtlichAusnahmen),01.04.2023,23:14:38.19,"0'10"""
Tagesthemen,01 Reaktion auf Einigung Heizungsgesetz,O-Ton,Andreas Jung,Fraktion CDU/CSU,"(Regierung lässt die Betroffenen immer noch mit der Sorge allein, wie siedie Kosten schultern sollen - vermisst Gesamtkonzept der Ampelkoalition)",01.04.2023,23:14:54.12,"0'09"""
Tagesthemen,01 Reaktion auf Einigung Heizungsgesetz,O-Ton,Michael Kruse,Fraktion FDP,(verweist auch auf die Option mit Wasserstoff zu heizen - nennt esTechnologieoffenheit),01.04.2023,23:15:15.06,"0'10"""
Tagesthemen,01 Reaktion auf Einigung Heizungsgesetz,O-Ton,Ricarda Lang,Vorsitzende Bündnis 90/Die Grünen,"(glaubt nicht, dass sich eine Wasserstoffheizungdurchsetzen wird, da es nicht die effizienteste Methode ist - verweist auf Wärmepumpen)",01.04.2023,23:15:30.18,"0'11"""
Tagesthemen,01 Reaktion auf Einigung Heizungsgesetz,O-Ton,Konrad Proschmann,Heizungsbaumeister,"(verweist darauf, dass Wärmepumpen mit Strom laufen - im Ostengibt es noch viel Kohlestrom, der problematisch ist)",01.04.2023,23:15:52.00,"0'20"""
Tagesthemen,Schaltung zu Gabor Halasz in Berlin: Mi 22:14 04,Einspieler,,,,01.04.2023,,"1'47"""
Tagesthemen,"Gebäudeenergiegesetz - ""Massive"" Hilfe für die Mi 22:14 03",Einspieler,,,,19.04.2023,,"2'57"""
Tagesthemen,"03 Gebäudeenergiegesetz - ""Massive"" Hilfe für die Bürger?",Sachinhalt,Aline Abboud,Moderation,"Die Bundesregierung hat sich auf eine Novelle des Gebäudeenergiegesetzes geeinigt und damit die Umstellung von Heizungen auf Erneuerbare Energien gebilligt. Von 2024 an sollen alle neu eingebauten Heizungen zu mindestens 65 Prozent mit erneuerbaren Energien betrieben werden. Die Vorschriften werden zur Vermeidung sozialer Härten von Ausnahmen, Übergangsregelungen und Förderungsmöglichkeiten flankiert. Der Koalitionspartner FDP erwartet schon jetzt Änderungen am Gesetzentwurf, Kritik kommt von der Opposition. Bildinhalt",19.04.2023,22:21:50.13,"2'57"""
Tagesthemen,"03 Gebäudeenergiegesetz - ""Massive"" Hilfe für die Bürger?",Bildinhalt,Aline Abboud,Moderation,Ausbildungszentrum Handwerkskammer Potsdam (innen): Auszubildende üben an einer Wärmepumpe,19.04.2023,22:21:50.13,"0'29"""
Tagesthemen,"03 Gebäudeenergiegesetz - ""Massive"" Hilfe für die Bürger?",Bildinhalt,Aline Abboud,Moderation,"Themenbilder Wohnen (Stadtansicht, Wohnungsneubau) / Themenbilder Heizungsanlagen",19.04.2023,22:22:20.09,"0'21"""
Tagesthemen,"03 Gebäudeenergiegesetz - ""Massive"" Hilfe für die Bürger?",Bildinhalt,Aline Abboud,Moderation,Bundespressekonferenz von Klara Geywitz und Robert Habeck,19.04.2023,22:22:41.23,"0'16"""
Tagesthemen,"03 Gebäudeenergiegesetz - ""Massive"" Hilfe für die Bürger?",Bildinhalt,Aline Abboud,Moderation,Dokument Förderkonzept Klimagerecht Heizen / Grafik: Förderung Heizungstausch,19.04.2023,22:22:58.18,"0'23"""
Tagesthemen,"03 Gebäudeenergiegesetz - ""Massive"" Hilfe für die Bürger?",Bildinhalt,Aline Abboud,Moderation,"Twitter-Mitteilung Christian Lindner, Bundesminister der Finanzen/Vorsitzender FDP (Bedenken zum Entwurf des GEG/Gebäudeeinergiegesetzes)",19.04.2023,22:23:24.21,"0'06"""
Tagesthemen,"03 Gebäudeenergiegesetz - ""Massive"" Hilfe für die Bürger?",Bildinhalt,Aline Abboud,Moderation,Ausbildungszentrum Handwerkskammer Potsdam (innen): Auszubildende üben an einer Wärmepumpe O-Ton,19.04.2023,22:24:27.08,"0'20"""
Tagesthemen,"03 Gebäudeenergiegesetz - ""Massive"" Hilfe für die Bürger?",O-Ton,Jan-Hendrik Aust,Handwerkskammer Potsdam,,19.04.2023,22:22:11.19,"0'08"""
Tagesthemen,"03 Gebäudeenergiegesetz - ""Massive"" Hilfe für die Bürger?",O-Ton,Klara Geywitz,"Bundesministerin für Wohnen, Stadtentwicklung und Bauwesen/SPD","(Gesetz wird nicht dazuführen, dass jemand ohne Heizung ist oder sein Haus verkaufen muss, weil sie sich nicht an dieAnforderungen des Gesetzes halten können)",19.04.2023,22:22:47.18,"0'10"""
Tagesthemen,"03 Gebäudeenergiegesetz - ""Massive"" Hilfe für die Bürger?",O-Ton,Robert Habeck,Bundesminister für Wirtschaft und Klimaschutz/Bündnis 90/Die Grünen,(Zwischen15.11.2023 09:50 Seite 9 von 57 NDR Copyright (c) 2004,19.04.2023,22:23:22.00,"0'02"""
Tagesthemen,"03 Gebäudeenergiegesetz - ""Massive"" Hilfe für die Bürger?",O-Ton,Robert Habeck,Bundesminister für Wirtschaft und Klimaschutz/Bündnis 90/Die Grünen,(Finanzierung istgesichert; Geld kommt aus dem Klima- und Transformationsfonds),19.04.2023,22:23:31.00,"0'03"""
Tagesthemen,"03 Gebäudeenergiegesetz - ""Massive"" Hilfe für die Bürger?",O-Ton,Christian Dürr,Fraktionsvorsitzender FDP,"(Das, was wir machen, muss zur Lebensrealität von Menschenund den Häusern passen, insofern wird es im parlamentarischen Verfahren Änderungen am Gesetzentwurfgeben)",19.04.2023,22:23:37.17,"0'08"""
Tagesthemen,"03 Gebäudeenergiegesetz - ""Massive"" Hilfe für die Bürger?",O-Ton,Jens Spahn,stellvertretender Fraktionsvorsitzender CDU/CSU,"(Das Gesetz, so wie es heute im Kabinettbeschlossen wurde, hat schon in der Koalition keine Mehrheit; das Chaos bei der Wärme-Wende geht weiter)",19.04.2023,22:23:51.12,"0'15"""
Tagesthemen,"03 Gebäudeenergiegesetz - ""Massive"" Hilfe für die Bürger?",O-Ton,Olaf Scholz,Bundeskanzler/SPD,(Hält Gesetzentwurf für sehr durchdacht),19.04.2023,22:24:13.00,"0'14"""
Tagesthemen,Schaltgespräch mit Klara Geywitz: Krise Do 22:14 03,Einspieler,,,,19.04.2023,,"5'47"""
Tagesthemen,03 Schaltgespräch mit Klara Geywitz: Krise Wohnungsbau,Sachinhalt,Aline Abboud,Moderation,"Schalt-Interview mit Klara Geywitz, Bundesministerin für Wohnen, Stadtentwicklung und Bauwesen/SPD, 15.11.2023 09:50 Seite 10 von 57 NDR Copyright (c) 2004",20.04.2023,22:21:38.15,"5'47"""
Tagesthemen,03 Schaltgespräch mit Klara Geywitz: Krise Wohnungsbau,O-Ton,Klara Geywitz (Leichter Rückgang bei den hohen Baukosten für Eigenheime,über staatliche,"(Leichter Rückgang bei den hohen Baukosten für Eigenheime, über staatlicheFördermaßnahmen für Familien im Eigentumserwerb, für Genossenschaften, für den Bau von Azubi- undStudentenwohnheimen; über Maßnahmen, den Wohnungsbau preiswerter zu machen, über Gespräche vonBundesfinanzminister Christian Lindner, einen niedrigen Grunderwerbssteuersatz für das erste eigengenutzteHaus festzulegen; über den großen Wohnungsbedarf, gestiegene Baukosten und Zinsen; über Regelungenzum neuen Heizungsgesetz und staatlichen Fördermaßnahmen; über das bisher nicht erreichte Ziel derAmpel-Regierung, deutlich mehr Sozialwohnungen zu bauen; Ablehnung eines Sondervermögens für dieBaubranche wegen der damit verbundenen Schulden)",20.04.2023,22:21:38.15,"5'47"""
Tagesthemen,Auftakt Bundesparteitag FDP in Berlin Fr 22:14 01,Einspieler,,,,20.04.2023,,"2'32"""
Tagesthemen,01 Auftakt Bundesparteitag FDP in Berlin,Sachinhalt,Aline Abboud,Moderation,Die FDP hat ihren dreitägigen Bundesparteitag in Berlin begonnen und ihren Vorsitzenden Christian Lindner mit 88 Prozent der Stimmen für weitere zwei Jahre im Amt bestätigt. Inhaltlich wollen die Liberalen anderthalb Jahre nach Eintritt in die Ampel-Koalition ihr Profil schärfen und sich von den Regierungspartnern SPD und 15.11.2023 09:50 Seite 11 von 57 NDR Copyright (c) 2004,21.04.2023,22:16:18.00,"2'32"""
Tagesthemen,01 Auftakt Bundesparteitag FDP in Berlin,Bildinhalt,Aline Abboud,Moderation,"FDP-Bundesparteitag: Parteitagsmotto ""Machen, was wichtig wird"" (nah), Stimmungsbilder), Reden, Meinungsbeiträge von Delegierten, Applaus und Gratulationen für Christian Lindner nach Wiederwahl O-Ton",21.04.2023,22:16:18.00,"2'32"""
Tagesthemen,01 Auftakt Bundesparteitag FDP in Berlin,O-Ton,Christian Lindner,Vorsitzender FDP,"(""Vor zehn Jahren habe ich gesagt, es sei nicht schlimm, wenn die FDPangegriffen wird, wofür sie steht. Schlimm sei nur, wenn die FDP angegriffen wird, weil sie für nichts steht.Wenn ich mir heute die Angriffe ansehe, ich glaube, da habe ich geliefert"")",21.04.2023,22:16:44.20,"0'21"""
Tagesthemen,01 Auftakt Bundesparteitag FDP in Berlin,O-Ton,Frank Schäffler,FDP Nordrhein-Westfalen,"(wollen das Gebäudeenergiegesetz, was im Wesentlichen einVerbotsgesetz ist, aufhalten)",21.04.2023,22:17:24.06,"0'11"""
Tagesthemen,01 Auftakt Bundesparteitag FDP in Berlin,O-Ton,Birgit Wolff,FDP Hamburg,,21.04.2023,22:17:47.23,"0'12"""
Tagesthemen,01 Auftakt Bundesparteitag FDP in Berlin,O-Ton,Kathrin Meyer-Pinger,FDP Sachsen-Anhalt,,21.04.2023,22:18:00.09,"0'03"""
Tagesthemen,01 Auftakt Bundesparteitag FDP in Berlin,O-Ton,Marianne Schäffer,FDP Baden-Württemberg,,21.04.2023,22:18:03.15,"0'09"""
Tagesthemen,01 Auftakt Bundesparteitag FDP in Berlin,O-Ton,Nicola Beer,Vize-Vorsitzende FDP,"(""Und deshalb, weil sie für den Aufbruch steht, ist die FDP die wichtigstePartei in Deutschland. Dem ist doch nichts hinzuzusetzen"")",21.04.2023,22:18:34.10,"0'08"""
Tagesthemen,FDP-Parteitag Sa 23:15 01,Einspieler,,,,21.04.2023,,"2'10"""
Tagesthemen,01 FDP-Parteitag,Sachinhalt,Okka (Sport) Gundel,Moderation,"Der FDP-Bundesparteitag hat darüber entschieden, das Gebäudeenergiegesetzes mit den Vorgaben für den Heizungsaustausch komplett zu stoppen. Der FDP-Bezirksverband Ostwestfalen-Lippe hatte einen entsprechenden Dringlichkeitsantrag eingereicht, der auf dem Parteitag angenommen wurde. Bildinhalt",22.04.2023,23:16:31.14,"2'10"""
Tagesthemen,01 FDP-Parteitag,Bildinhalt,Okka (Sport) Gundel,Moderation,"Bijan Djir-Sarai, Generalsekretär FDP, neben Christian Lindner, Bundesminister der Finanzen/Vorsitzender FDP, auf der Parteitagsbühne O-Ton",22.04.2023,23:18:34.01,"0'07"""
Tagesthemen,01 FDP-Parteitag,O-Ton,Christian Dürr,Fraktionsvorsitzender FDP,"(konzentrieren auf das, was in Zukunft möglich ist;Gasheizungen, die Wasserstoff verbrennen können (Klimaneutral) sollen neben Wärmepumpen zulässigsein)",22.04.2023,23:17:18.19,"0'15"""
Tagesthemen,01 FDP-Parteitag,O-Ton,Volker Wissing,Bundesminister für Digitales und Verkehr/FDP,(Thema Tempo 30 in Innenstädten: ist gegenTempo 30 (Tempolimit) in Durchgangsstraßen - fordert vernünftigen Ausgleich),22.04.2023,23:18:17.06,"0'16"""
Tagesthemen,Schaltgespräch mit Robert Habeck in Berlin: Mi 22:13 05,Einspieler,,,,22.04.2023,,"7'43"""
Tagesthemen,05 Schaltgespräch mit Robert Habeck in Berlin: Personalpolitik Ministerium,Sachinhalt,Ingo Zamperoni,Moderation,"Schaltgespräch mit Bundeswirtschaftsminister Robert Habeck. Er will seinen Staatssekretär Patrick Graichen aufgrund seines Fehlverhaltens bei der Besetzung einer wichtigen Stelle nicht entlassen und kritisiert stattdessen die Union dafür, die Affäre Graichen mit der Ablehnung des Heizungsgesetzes zu vermengen. O-Ton",10.05.2023,22:30:11.07,"7'43"""
Tagesthemen,05 Schaltgespräch mit Robert Habeck in Berlin: Personalpolitik Ministerium,O-Ton,Robert Habeck,Bundesminister für Wirtschaft und Klimaschutz/Bündnis 90/Die Grünen,"(Zum Umgang mitdem Fall des Staatssekretärs Patrick Graichen: ""Schwierig und herausfordernd. Aber wir gehen offen mit demProblem um""; ""Wir korrigieren ja den Fehler ... Die Ausschreibung der Stellenbesetzung, um die es geht, wirdvöllig neu aufgesetzt. Die Auswahlkommission wird neu zusammengesetzt ... Natürlich stellt sich dann immerauch die Frage wann ist das auch ein Rücktrittsgrund oder ein Entlassungsgrund? ... Ich komme aber zueiner anderen Beantwortung als die Opposition. Und das liegt sicherlich auch daran, dass wir uns nebendiesem Problem in einer politischen Auseinandersetzung befinden, wie wir in Zukunft unsere Häuser warmbekommen wollen. Und die Frage ist quasi Öl- und Gasheizungen versus erneuerbare Wärme in denHäusern. Die Opposition hat sich entschieden, für die Öl und Gasheizungen zu kämpfen und nutzt ebendiese Personalie auch, um diesen Kampf zu führen"")",10.05.2023,22:30:11.07,"1'45"""
Tagesthemen,05 Schaltgespräch mit Robert Habeck in Berlin: Personalpolitik Ministerium,O-Ton,"Robert Habeck (Es ""geht darum",diese Glaubwürdigkeit wieder herzustellen - das tun wir durch die,"(Es ""geht darum, diese Glaubwürdigkeit wieder herzustellen - das tun wir durch diegenannten Maßnahmen. Es ist heute im Bundestag von dem Generalsekretär Union gesagt worden, unterdem Vorwand der Aufklärung der Trauzeugenaffäre ... 'Wir nutzen das nur, um das Gesetz zur Wärmewendezu bekämpfen.' Das hat er wörtlich so gesagt oder fast wirklich so gesagt. Und sie starten morgen eineKampagne gegen das Gesetz. Und insofern ist also auch der Vorwurf der Union immer an der Frage auchwas wird hier eigentlich miteinander vermengt?"")",10.05.2023,22:31:56.24,"1'10"""
Tagesthemen,05 Schaltgespräch mit Robert Habeck in Berlin: Personalpolitik Ministerium,O-Ton,"Robert Habeck (""Ich biete eine Angriffsfläche","weil wir die Dinge ändern. Die große Koalition, die letzte","(""Ich biete eine Angriffsfläche, weil wir die Dinge ändern. Die große Koalition, die letzteBundesregierung, hat sich entschieden, ... die Klimaneutralität Deutschlands bis 2045 erreichen zu wollenund hat nichts oder wenig dafür getan. Das ändern wir jetzt. Wir tun etwas dafür. Ich tue etwas dafür ... Dasbedeutet auch, Angriffsfläche zu werden ... Wenn man Deutschland klimaneutral macht, dann heißt es ja imKlartext, es wird kein Gas mehr verbrannt in unseren Häusern. Das ist ein riesen Geschäftsfeld ... Nur will ichnicht die beiden verschiedenen Bereiche, wie es die Opposition, die Union in diesem Fall, tut, vermengen. Ichmöchte Klarheit bei der Fehlerzugabe. Das tun wir. Wir haben das selbst transparent gemacht ... Und dannwill ich aber auch nicht aus taktischen Gründen eine, wie ich finde, unangemessene Entscheidungen treffen"")",10.05.2023,22:33:07.16,"1'20"""
