Content Type,Date,Program,Segment Description,Speaker Description,Speaker Name,Subtitle
Sachinhalt,2023-03-31,tagesthemen,Die Ampelkoalition hat beim umstrittenen Gebäudeenergiegesetz mit dem Verbot des Einbaus neuer Gas- und Ölheizungen einen Kompromiss erzielt. Der Entwurf für das Gebäudeenergiegesetz verzichtet aber auf die ursprünglich vorgesehene Austauschpflicht für funktionierende Öl- und Gasheizungen. Bildinhalt,Moderation,Aline Abboud,Neue Heizungen sollen ab 2024
,2023-03-31,tagesthemen,,,,"darf kurzfristig wieder ein ÈOl- oder Gaskessel eingebaut werden,"
Sachinhalt,2023-03-31,tagesthemen,Die Ampelkoalition hat beim umstrittenen Gebäudeenergiegesetz mit dem Verbot des Einbaus neuer Gas- und Ölheizungen einen Kompromiss erzielt. Der Entwurf für das Gebäudeenergiegesetz verzichtet aber auf die ursprünglich vorgesehene Austauschpflicht für funktionierende Öl- und Gasheizungen. Bildinhalt,Moderation,Aline Abboud,In der Regel gilt:
Sachinhalt,2023-03-31,tagesthemen,Die Ampelkoalition hat beim umstrittenen Gebäudeenergiegesetz mit dem Verbot des Einbaus neuer Gas- und Ölheizungen einen Kompromiss erzielt. Der Entwurf für das Gebäudeenergiegesetz verzichtet aber auf die ursprünglich vorgesehene Austauschpflicht für funktionierende Öl- und Gasheizungen. Bildinhalt,Moderation,Aline Abboud,im selbstgenutzten Haus von diesen Pflichten befreit.
Sachinhalt,2023-03-31,tagesthemen,Die Ampelkoalition hat beim umstrittenen Gebäudeenergiegesetz mit dem Verbot des Einbaus neuer Gas- und Ölheizungen einen Kompromiss erzielt. Der Entwurf für das Gebäudeenergiegesetz verzichtet aber auf die ursprünglich vorgesehene Austauschpflicht für funktionierende Öl- und Gasheizungen. Bildinhalt,Moderation,Aline Abboud,"Ist eine ÈOl- oder Gas-Heizung aelter als 30 Jahre,"
Sachinhalt,2023-03-31,tagesthemen,Die Ampelkoalition hat beim umstrittenen Gebäudeenergiegesetz mit dem Verbot des Einbaus neuer Gas- und Ölheizungen einen Kompromiss erzielt. Der Entwurf für das Gebäudeenergiegesetz verzichtet aber auf die ursprünglich vorgesehene Austauschpflicht für funktionierende Öl- und Gasheizungen. Bildinhalt,Moderation,Aline Abboud,muss sie ausgetauscht werden.
Sachinhalt,2023-03-31,tagesthemen,Die Ampelkoalition hat beim umstrittenen Gebäudeenergiegesetz mit dem Verbot des Einbaus neuer Gas- und Ölheizungen einen Kompromiss erzielt. Der Entwurf für das Gebäudeenergiegesetz verzichtet aber auf die ursprünglich vorgesehene Austauschpflicht für funktionierende Öl- und Gasheizungen. Bildinhalt,Moderation,Aline Abboud,Aber es gelten Ausnahmen:
Sachinhalt,2023-03-31,tagesthemen,Die Ampelkoalition hat beim umstrittenen Gebäudeenergiegesetz mit dem Verbot des Einbaus neuer Gas- und Ölheizungen einen Kompromiss erzielt. Der Entwurf für das Gebäudeenergiegesetz verzichtet aber auf die ursprünglich vorgesehene Austauschpflicht für funktionierende Öl- und Gasheizungen. Bildinhalt,Moderation,Aline Abboud,"Wer zum Beispiel seit 2002 in seinem Haus wohnt,"
Sachinhalt,2023-03-31,tagesthemen,Die Ampelkoalition hat beim umstrittenen Gebäudeenergiegesetz mit dem Verbot des Einbaus neuer Gas- und Ölheizungen einen Kompromiss erzielt. Der Entwurf für das Gebäudeenergiegesetz verzichtet aber auf die ursprünglich vorgesehene Austauschpflicht für funktionierende Öl- und Gasheizungen. Bildinhalt,Moderation,Aline Abboud,"muss eine noch aeltere Heizung nicht austauschen,"
Sachinhalt,2023-03-31,tagesthemen,Die Ampelkoalition hat beim umstrittenen Gebäudeenergiegesetz mit dem Verbot des Einbaus neuer Gas- und Ölheizungen einen Kompromiss erzielt. Der Entwurf für das Gebäudeenergiegesetz verzichtet aber auf die ursprünglich vorgesehene Austauschpflicht für funktionierende Öl- und Gasheizungen. Bildinhalt,Moderation,Aline Abboud,solange sie funktioniert.
Sachinhalt,2023-03-31,tagesthemen,Die Ampelkoalition hat beim umstrittenen Gebäudeenergiegesetz mit dem Verbot des Einbaus neuer Gas- und Ölheizungen einen Kompromiss erzielt. Der Entwurf für das Gebäudeenergiegesetz verzichtet aber auf die ursprünglich vorgesehene Austauschpflicht für funktionierende Öl- und Gasheizungen. Bildinhalt,Moderation,Aline Abboud,Bei kaputten Heizungen gilt:
Sachinhalt,2023-03-31,tagesthemen,Die Ampelkoalition hat beim umstrittenen Gebäudeenergiegesetz mit dem Verbot des Einbaus neuer Gas- und Ölheizungen einen Kompromiss erzielt. Der Entwurf für das Gebäudeenergiegesetz verzichtet aber auf die ursprünglich vorgesehene Austauschpflicht für funktionierende Öl- und Gasheizungen. Bildinhalt,Moderation,Aline Abboud,Fuer eine ÈUbergangsfrist von drei Jahren darf eine neue Heizung
Sachinhalt,2023-03-31,tagesthemen,Die Ampelkoalition hat beim umstrittenen Gebäudeenergiegesetz mit dem Verbot des Einbaus neuer Gas- und Ölheizungen einen Kompromiss erzielt. Der Entwurf für das Gebäudeenergiegesetz verzichtet aber auf die ursprünglich vorgesehene Austauschpflicht für funktionierende Öl- und Gasheizungen. Bildinhalt,Moderation,Aline Abboud,mit fossilen Brennstoffen wie Gas eingebaut werden.
Sachinhalt,2023-03-31,tagesthemen,Die Ampelkoalition hat beim umstrittenen Gebäudeenergiegesetz mit dem Verbot des Einbaus neuer Gas- und Ölheizungen einen Kompromiss erzielt. Der Entwurf für das Gebäudeenergiegesetz verzichtet aber auf die ursprünglich vorgesehene Austauschpflicht für funktionierende Öl- und Gasheizungen. Bildinhalt,Moderation,Aline Abboud,Danach muss aber ausgetauscht werden.
Sachinhalt,2023-03-31,tagesthemen,Die Ampelkoalition hat beim umstrittenen Gebäudeenergiegesetz mit dem Verbot des Einbaus neuer Gas- und Ölheizungen einen Kompromiss erzielt. Der Entwurf für das Gebäudeenergiegesetz verzichtet aber auf die ursprünglich vorgesehene Austauschpflicht für funktionierende Öl- und Gasheizungen. Bildinhalt,Moderation,Aline Abboud,zu mindestens 65 % mit erneuerbaren Energien betrieben werden.
Sachinhalt,2023-03-31,tagesthemen,Die Ampelkoalition hat beim umstrittenen Gebäudeenergiegesetz mit dem Verbot des Einbaus neuer Gas- und Ölheizungen einen Kompromiss erzielt. Der Entwurf für das Gebäudeenergiegesetz verzichtet aber auf die ursprünglich vorgesehene Austauschpflicht für funktionierende Öl- und Gasheizungen. Bildinhalt,Moderation,Aline Abboud,"Neue Gasheizungen bleiben zulaessig, wenn sie in Zukunft"
Sachinhalt,2023-03-31,tagesthemen,Die Ampelkoalition hat beim umstrittenen Gebäudeenergiegesetz mit dem Verbot des Einbaus neuer Gas- und Ölheizungen einen Kompromiss erzielt. Der Entwurf für das Gebäudeenergiegesetz verzichtet aber auf die ursprünglich vorgesehene Austauschpflicht für funktionierende Öl- und Gasheizungen. Bildinhalt,Moderation,Aline Abboud,Ende des Jahres 2044 darf dann endgueltig nicht mehr
Sachinhalt,2023-03-31,tagesthemen,Die Ampelkoalition hat beim umstrittenen Gebäudeenergiegesetz mit dem Verbot des Einbaus neuer Gas- und Ölheizungen einen Kompromiss erzielt. Der Entwurf für das Gebäudeenergiegesetz verzichtet aber auf die ursprünglich vorgesehene Austauschpflicht für funktionierende Öl- und Gasheizungen. Bildinhalt,Moderation,Aline Abboud,"Sie duerfen aber nur eingebaut werden, wenn es in absehbarer Zeit"
,2023-03-31,tagesthemen,,,,um nicht wochenlang frieren zu muessen.
,2023-03-31,tagesthemen,,,,Details von Kirsten Girschick.
Sachinhalt,2023-03-31,tagesthemen,Die Ampelkoalition hat beim umstrittenen Gebäudeenergiegesetz mit dem Verbot des Einbaus neuer Gas- und Ölheizungen einen Kompromiss erzielt. Der Entwurf für das Gebäudeenergiegesetz verzichtet aber auf die ursprünglich vorgesehene Austauschpflicht für funktionierende Öl- und Gasheizungen. Bildinhalt,Moderation,Aline Abboud,Eine Waermepumpe soll in Zukunft der Regelfall
,2023-03-31,tagesthemen,,,,Ausnahmen und ÈUbergangsfristen.
,2023-03-31,tagesthemen,,,,"Demnach soll es eine umfassende Foerderung geben,"
,2023-03-31,tagesthemen,,,,Darauf gibt es seit dem Abend einige Antworten.
,2023-03-31,tagesthemen,,,,Was heisst das fuer meine Heizung?
Sachinhalt,2023-03-31,tagesthemen,Die Ampelkoalition hat beim umstrittenen Gebäudeenergiegesetz mit dem Verbot des Einbaus neuer Gas- und Ölheizungen einen Kompromiss erzielt. Der Entwurf für das Gebäudeenergiegesetz verzichtet aber auf die ursprünglich vorgesehene Austauschpflicht für funktionierende Öl- und Gasheizungen. Bildinhalt,Moderation,Aline Abboud,mit 100 % Wasserstoff betrieben werden koennen.
,2023-03-31,tagesthemen,,,,Es soll aber keine Pflicht zum Austausch geben.
Sachinhalt,2023-03-31,tagesthemen,Die Ampelkoalition hat beim umstrittenen Gebäudeenergiegesetz mit dem Verbot des Einbaus neuer Gas- und Ölheizungen einen Kompromiss erzielt. Der Entwurf für das Gebäudeenergiegesetz verzichtet aber auf die ursprünglich vorgesehene Austauschpflicht für funktionierende Öl- und Gasheizungen. Bildinhalt,Moderation,Aline Abboud,um soziale Haerten abzufedern.
Sachinhalt,2023-03-31,tagesthemen,Die Ampelkoalition hat beim umstrittenen Gebäudeenergiegesetz mit dem Verbot des Einbaus neuer Gas- und Ölheizungen einen Kompromiss erzielt. Der Entwurf für das Gebäudeenergiegesetz verzichtet aber auf die ursprünglich vorgesehene Austauschpflicht für funktionierende Öl- und Gasheizungen. Bildinhalt,Moderation,Aline Abboud,"Der Heizungstausch soll staatlich gefoerdert werden,"
Sachinhalt,2023-03-31,tagesthemen,Die Ampelkoalition hat beim umstrittenen Gebäudeenergiegesetz mit dem Verbot des Einbaus neuer Gas- und Ölheizungen einen Kompromiss erzielt. Der Entwurf für das Gebäudeenergiegesetz verzichtet aber auf die ursprünglich vorgesehene Austauschpflicht für funktionierende Öl- und Gasheizungen. Bildinhalt,Moderation,Aline Abboud,mit fossilen Brennstoffen geheizt werden.
Sachinhalt,2023-03-31,tagesthemen,Die Ampelkoalition hat beim umstrittenen Gebäudeenergiegesetz mit dem Verbot des Einbaus neuer Gas- und Ölheizungen einen Kompromiss erzielt. Der Entwurf für das Gebäudeenergiegesetz verzichtet aber auf die ursprünglich vorgesehene Austauschpflicht für funktionierende Öl- und Gasheizungen. Bildinhalt,Moderation,Aline Abboud,"Oder die Heizung wird z.B. mit einer Waermepumpe so ergaenzt,"
Sachinhalt,2023-03-31,tagesthemen,Die Ampelkoalition hat beim umstrittenen Gebäudeenergiegesetz mit dem Verbot des Einbaus neuer Gas- und Ölheizungen einen Kompromiss erzielt. Der Entwurf für das Gebäudeenergiegesetz verzichtet aber auf die ursprünglich vorgesehene Austauschpflicht für funktionierende Öl- und Gasheizungen. Bildinhalt,Moderation,Aline Abboud,Details hierzu gibt es aber noch nicht.
,2023-03-31,tagesthemen,,,,"Wenn im Winter etwa die Heizung nicht mehr zu reparieren ist,"
Sachinhalt,2023-03-31,tagesthemen,Die Ampelkoalition hat beim umstrittenen Gebäudeenergiegesetz mit dem Verbot des Einbaus neuer Gas- und Ölheizungen einen Kompromiss erzielt. Der Entwurf für das Gebäudeenergiegesetz verzichtet aber auf die ursprünglich vorgesehene Austauschpflicht für funktionierende Öl- und Gasheizungen. Bildinhalt,Moderation,Aline Abboud,"ein Gasnetz geben wird, durch das Wasserstoff geliefert wird."
,2023-03-31,tagesthemen,,,,mit erneuerbaren Energien betrieben werden soll.
Sachinhalt,2023-03-31,tagesthemen,Die Ampelkoalition hat beim umstrittenen Gebäudeenergiegesetz mit dem Verbot des Einbaus neuer Gas- und Ölheizungen einen Kompromiss erzielt. Der Entwurf für das Gebäudeenergiegesetz verzichtet aber auf die ursprünglich vorgesehene Austauschpflicht für funktionierende Öl- und Gasheizungen. Bildinhalt,Moderation,Aline Abboud,dass mindestens zu 65 % mit erneuerbaren Energien geheizt wird.
Sachinhalt,2023-04-01,tagesthemen,"Die Bundesregierung hat sich auf einen Kompromiss beim Umgang mit fossilen Heizungen geeinigt. Für ab 2024 neu eingebaute Heizungen gelte, dass sie zu 65 Prozent mit erneuerbaren Energien betrieben werden müssen. Es soll aber Ausnahmen, Übergangsfristen und eine umfassende Förderung geben. Außerdem sind Härtefallregelungen vorgesehen, auch für einkommensschwache Haushalte. Bildinhalt",Moderation,Julia (Sport) Büchler,Das soll sich aendern.
Sachinhalt,2023-04-01,tagesthemen,"Die Bundesregierung hat sich auf einen Kompromiss beim Umgang mit fossilen Heizungen geeinigt. Für ab 2024 neu eingebaute Heizungen gelte, dass sie zu 65 Prozent mit erneuerbaren Energien betrieben werden müssen. Es soll aber Ausnahmen, Übergangsfristen und eine umfassende Förderung geben. Außerdem sind Härtefallregelungen vorgesehen, auch für einkommensschwache Haushalte. Bildinhalt",Moderation,Julia (Sport) Büchler,Wir haben jetzt schon Wartezeiten fuer Heizungsumbau und -neubau
Sachinhalt,2023-04-01,tagesthemen,"Die Bundesregierung hat sich auf einen Kompromiss beim Umgang mit fossilen Heizungen geeinigt. Für ab 2024 neu eingebaute Heizungen gelte, dass sie zu 65 Prozent mit erneuerbaren Energien betrieben werden müssen. Es soll aber Ausnahmen, Übergangsfristen und eine umfassende Förderung geben. Außerdem sind Härtefallregelungen vorgesehen, auch für einkommensschwache Haushalte. Bildinhalt",Moderation,Julia (Sport) Büchler,mit 65 % erneuerbaren Energien betrieben werden.
Sachinhalt,2023-04-01,tagesthemen,"Die Bundesregierung hat sich auf einen Kompromiss beim Umgang mit fossilen Heizungen geeinigt. Für ab 2024 neu eingebaute Heizungen gelte, dass sie zu 65 Prozent mit erneuerbaren Energien betrieben werden müssen. Es soll aber Ausnahmen, Übergangsfristen und eine umfassende Förderung geben. Außerdem sind Härtefallregelungen vorgesehen, auch für einkommensschwache Haushalte. Bildinhalt",Moderation,Julia (Sport) Büchler,Ab 2024 soll jede neue Heizung
Sachinhalt,2023-04-01,tagesthemen,"Die Bundesregierung hat sich auf einen Kompromiss beim Umgang mit fossilen Heizungen geeinigt. Für ab 2024 neu eingebaute Heizungen gelte, dass sie zu 65 Prozent mit erneuerbaren Energien betrieben werden müssen. Es soll aber Ausnahmen, Übergangsfristen und eine umfassende Förderung geben. Außerdem sind Härtefallregelungen vorgesehen, auch für einkommensschwache Haushalte. Bildinhalt",Moderation,Julia (Sport) Büchler,Das ist ziemlich uebers Knie gebrochen.
Sachinhalt,2023-04-01,tagesthemen,"Die Bundesregierung hat sich auf einen Kompromiss beim Umgang mit fossilen Heizungen geeinigt. Für ab 2024 neu eingebaute Heizungen gelte, dass sie zu 65 Prozent mit erneuerbaren Energien betrieben werden müssen. Es soll aber Ausnahmen, Übergangsfristen und eine umfassende Förderung geben. Außerdem sind Härtefallregelungen vorgesehen, auch für einkommensschwache Haushalte. Bildinhalt",Moderation,Julia (Sport) Büchler,Heizungsbauer Konrad Proschmann gehen die Plaene der Ampel zu schnell.
Sachinhalt,2023-04-01,tagesthemen,"Die Bundesregierung hat sich auf einen Kompromiss beim Umgang mit fossilen Heizungen geeinigt. Für ab 2024 neu eingebaute Heizungen gelte, dass sie zu 65 Prozent mit erneuerbaren Energien betrieben werden müssen. Es soll aber Ausnahmen, Übergangsfristen und eine umfassende Förderung geben. Außerdem sind Härtefallregelungen vorgesehen, auch für einkommensschwache Haushalte. Bildinhalt",Moderation,Julia (Sport) Büchler,Mehr als 80 % der Waerme stammt aus fossilen Energien.
Sachinhalt,2023-04-01,tagesthemen,"Die Bundesregierung hat sich auf einen Kompromiss beim Umgang mit fossilen Heizungen geeinigt. Für ab 2024 neu eingebaute Heizungen gelte, dass sie zu 65 Prozent mit erneuerbaren Energien betrieben werden müssen. Es soll aber Ausnahmen, Übergangsfristen und eine umfassende Förderung geben. Außerdem sind Härtefallregelungen vorgesehen, auch für einkommensschwache Haushalte. Bildinhalt",Moderation,Julia (Sport) Büchler,Dafuer ist mit dem Kompromiss eine Austauschpflicht
Sachinhalt,2023-04-01,tagesthemen,"Die Bundesregierung hat sich auf einen Kompromiss beim Umgang mit fossilen Heizungen geeinigt. Für ab 2024 neu eingebaute Heizungen gelte, dass sie zu 65 Prozent mit erneuerbaren Energien betrieben werden müssen. Es soll aber Ausnahmen, Übergangsfristen und eine umfassende Förderung geben. Außerdem sind Härtefallregelungen vorgesehen, auch für einkommensschwache Haushalte. Bildinhalt",Moderation,Julia (Sport) Büchler,von bis zu 'nem Jahr.
Sachinhalt,2023-04-01,tagesthemen,"Die Bundesregierung hat sich auf einen Kompromiss beim Umgang mit fossilen Heizungen geeinigt. Für ab 2024 neu eingebaute Heizungen gelte, dass sie zu 65 Prozent mit erneuerbaren Energien betrieben werden müssen. Es soll aber Ausnahmen, Übergangsfristen und eine umfassende Förderung geben. Außerdem sind Härtefallregelungen vorgesehen, auch für einkommensschwache Haushalte. Bildinhalt",Moderation,Julia (Sport) Büchler,fuer bestehende ÈOl- und Gasheizungen vom Tisch.
,2023-04-01,tagesschau,,,,Der Kompromiss der Ampel-Regierung zum Austausch von Heizungen
Sachinhalt,2023-04-01,tagesthemen,"Die Bundesregierung hat sich auf einen Kompromiss beim Umgang mit fossilen Heizungen geeinigt. Für ab 2024 neu eingebaute Heizungen gelte, dass sie zu 65 Prozent mit erneuerbaren Energien betrieben werden müssen. Es soll aber Ausnahmen, Übergangsfristen und eine umfassende Förderung geben. Außerdem sind Härtefallregelungen vorgesehen, auch für einkommensschwache Haushalte. Bildinhalt",Moderation,Julia (Sport) Büchler,"Geht das nicht mehr, gelten ÈUbergangsfristen."
Sachinhalt,2023-04-01,tagesthemen,"Die Bundesregierung hat sich auf einen Kompromiss beim Umgang mit fossilen Heizungen geeinigt. Für ab 2024 neu eingebaute Heizungen gelte, dass sie zu 65 Prozent mit erneuerbaren Energien betrieben werden müssen. Es soll aber Ausnahmen, Übergangsfristen und eine umfassende Förderung geben. Außerdem sind Härtefallregelungen vorgesehen, auch für einkommensschwache Haushalte. Bildinhalt",Moderation,Julia (Sport) Büchler,"Es gibt Ausnahmen, wenn das Netz ausgerichtet wird auf Wasserstoff."
Sachinhalt,2023-04-01,tagesthemen,"Die Bundesregierung hat sich auf einen Kompromiss beim Umgang mit fossilen Heizungen geeinigt. Für ab 2024 neu eingebaute Heizungen gelte, dass sie zu 65 Prozent mit erneuerbaren Energien betrieben werden müssen. Es soll aber Ausnahmen, Übergangsfristen und eine umfassende Förderung geben. Außerdem sind Härtefallregelungen vorgesehen, auch für einkommensschwache Haushalte. Bildinhalt",Moderation,Julia (Sport) Büchler,"Ich glaube nicht, dass sich das durchsetzen wird,"
Sachinhalt,2023-04-01,tagesthemen,"Die Bundesregierung hat sich auf einen Kompromiss beim Umgang mit fossilen Heizungen geeinigt. Für ab 2024 neu eingebaute Heizungen gelte, dass sie zu 65 Prozent mit erneuerbaren Energien betrieben werden müssen. Es soll aber Ausnahmen, Übergangsfristen und eine umfassende Förderung geben. Außerdem sind Härtefallregelungen vorgesehen, auch für einkommensschwache Haushalte. Bildinhalt",Moderation,Julia (Sport) Büchler,weil es nicht die effizienteste Variante ist.
Sachinhalt,2023-04-01,tagesthemen,"Die Bundesregierung hat sich auf einen Kompromiss beim Umgang mit fossilen Heizungen geeinigt. Für ab 2024 neu eingebaute Heizungen gelte, dass sie zu 65 Prozent mit erneuerbaren Energien betrieben werden müssen. Es soll aber Ausnahmen, Übergangsfristen und eine umfassende Förderung geben. Außerdem sind Härtefallregelungen vorgesehen, auch für einkommensschwache Haushalte. Bildinhalt",Moderation,Julia (Sport) Büchler,Am effizientesten werden Waermepumpen sein.
Sachinhalt,2023-04-01,tagesthemen,"Die Bundesregierung hat sich auf einen Kompromiss beim Umgang mit fossilen Heizungen geeinigt. Für ab 2024 neu eingebaute Heizungen gelte, dass sie zu 65 Prozent mit erneuerbaren Energien betrieben werden müssen. Es soll aber Ausnahmen, Übergangsfristen und eine umfassende Förderung geben. Außerdem sind Härtefallregelungen vorgesehen, auch für einkommensschwache Haushalte. Bildinhalt",Moderation,Julia (Sport) Büchler,Die Waermepumpe wird in den kommenden Jahren
Sachinhalt,2023-04-01,tagesthemen,"Die Bundesregierung hat sich auf einen Kompromiss beim Umgang mit fossilen Heizungen geeinigt. Für ab 2024 neu eingebaute Heizungen gelte, dass sie zu 65 Prozent mit erneuerbaren Energien betrieben werden müssen. Es soll aber Ausnahmen, Übergangsfristen und eine umfassende Förderung geben. Außerdem sind Härtefallregelungen vorgesehen, auch für einkommensschwache Haushalte. Bildinhalt",Moderation,Julia (Sport) Büchler,wohl in Tausenden Haushalten eingebaut.
Sachinhalt,2023-04-01,tagesthemen,"Die Bundesregierung hat sich auf einen Kompromiss beim Umgang mit fossilen Heizungen geeinigt. Für ab 2024 neu eingebaute Heizungen gelte, dass sie zu 65 Prozent mit erneuerbaren Energien betrieben werden müssen. Es soll aber Ausnahmen, Übergangsfristen und eine umfassende Förderung geben. Außerdem sind Härtefallregelungen vorgesehen, auch für einkommensschwache Haushalte. Bildinhalt",Moderation,Julia (Sport) Büchler,damit verbunden auch Sorgen.
Sachinhalt,2023-04-01,tagesthemen,"Die Bundesregierung hat sich auf einen Kompromiss beim Umgang mit fossilen Heizungen geeinigt. Für ab 2024 neu eingebaute Heizungen gelte, dass sie zu 65 Prozent mit erneuerbaren Energien betrieben werden müssen. Es soll aber Ausnahmen, Übergangsfristen und eine umfassende Förderung geben. Außerdem sind Härtefallregelungen vorgesehen, auch für einkommensschwache Haushalte. Bildinhalt",Moderation,Julia (Sport) Büchler,"Die Waermepumpen laufen mit Strom, gerade hier im Osten mit Kohlestrom."
Sachinhalt,2023-04-01,tagesthemen,"Die Bundesregierung hat sich auf einen Kompromiss beim Umgang mit fossilen Heizungen geeinigt. Für ab 2024 neu eingebaute Heizungen gelte, dass sie zu 65 Prozent mit erneuerbaren Energien betrieben werden müssen. Es soll aber Ausnahmen, Übergangsfristen und eine umfassende Förderung geben. Außerdem sind Härtefallregelungen vorgesehen, auch für einkommensschwache Haushalte. Bildinhalt",Moderation,Julia (Sport) Büchler,"Das ist ein Problem, dass fuer jeden Haushalt"
